,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG45,20,5,MLG45,70,24,1,6,1025.2081754803658,14.64583107829094
1,1-6240,20,5,1-6240,698,69,1,177,1104.6411766707895,1.582580482336375
2,MLG52,7,14,MLG52,125,68,0,6,69.20817548036575,0.5536654038429261
3,1-0296,18,4,1-0296,41,15,0,36,22.24905288219452,0.5426598263949882
4,1-6974,19,12,1-6974,207,44,0,257,95.75018307566644,0.4625612708969392
5,MLG54,7,14,MLG54,595,176,0,394,255.3368565440178,0.4291375740235593
6,MLG49,13,12,MLG49,185,76,0,15,79.02043870091438,0.4271375064914291
7,1-1204,2,6,1-1204,39,11,0,27,16.43678966164589,0.4214561451704074
8,MLG60,15,9,MLG60,47,18,0,7,19.409538060426712,0.412968894902696
9,MLG51,13,12,MLG51,248,91,0,47,100.46404126286508,0.4050969405760688
10,1-0272,9,11,1-0272,111,41,0,11,43.21498838067055,0.3893242196456806
11,1-19229,16,8,1-19229,38,12,0,11,14.214988380670547,0.3740786415965934
12,MLG78,20,5,MLG78,80,27,0,14,29.819076120853424,0.3727384515106678
13,1-0129,12,15,1-0129,142,46,0,32,52.44360256195069,0.3693211448024696
14,1-7866,2,6,1-7866,318,85,0,136,112.3853108882904,0.3534129273216679
15,1-8627,20,5,1-8627,25,6,0,14,8.819076120853424,0.3527630448341369
16,1-8328,2,6,1-8328,114,38,0,10,40.01362580060959,0.3509967175492069
17,1-9270,12,15,1-9270,128,38,0,34,44.8463277220726,0.3503619353286922
18,1-9491,20,5,1-9491,80,25,0,15,28.020438700914383,0.3502554837614298
19,1-1258,12,15,1-1258,435,140,0,57,151.47766706347466,0.3482245219849992
20,1-6561,12,15,1-6561,65,20,0,13,22.617713540792465,0.3479648237044994
21,MLG75,15,9,MLG75,185,57,0,33,63.64496514201164,0.3440268386054683
22,1-3596,18,4,1-3596,223,64,0,53,74.67221674323082,0.3348529898799588
23,1-5002,11,16,1-5002,45,14,0,4,14.805450320243835,0.3290100071165296
24,1-6692,19,10,1-6692,71,22,0,5,23.006812900304794,0.324039618314152
25,1-6611,9,11,1-6611,89,25,0,19,28.82588902115822,0.3238863934961598
26,1-17907,9,11,1-17907,119,33,0,26,38.23542708158493,0.3213061099292851
27,1-3516,9,11,1-3516,156,41,0,43,49.65859094262123,0.3183243009142386
28,1-1350,20,5,1-1350,195,52,0,48,61.665403842926025,0.3162328402201335
29,1-7122,13,10,1-7122,197,24,0,188,61.856165051460266,0.3139906855404074
30,MLG58,13,12,MLG58,71,19,0,15,22.020438700914383,0.3101470239565406
