Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
191,191,191,191,191,191,191,191,191,MLG44,21,22,MLG44,59,5,1,7,1005.5277158394456,17.042842641346535
168,168,168,168,168,168,168,168,168,MLG45,7,5,MLG45,70,11,1,2,1011.1507759541273,14.445011085058962
84,84,84,84,84,84,84,84,84,1-2382,21,22,1-2382,139,20,1,23,1021.7339234724641,7.35060376598895
6,6,6,6,6,6,6,6,6,MLG54,7,5,MLG54,595,25,1,15,1026.1308196559548,1.724589612867151
165,165,165,165,165,165,165,165,165,MLG59,10,19,MLG59,71,27,0,2,27.15077595412731,0.3824052951285537
332,332,332,332,332,332,332,332,332,P-16616,2,12,P-16616,28,10,0,2,10.150775954127312,0.36252771264740397
215,215,215,215,215,215,215,215,215,MLG40,15,17,MLG40,51,17,0,9,17.678491793572903,0.34663709399162557
66,66,66,66,66,66,66,66,66,MLG48,19,10,MLG48,159,53,0,20,54.50775954127312,0.3428160977438561
49,49,49,49,49,49,49,49,49,1-6974,7,5,1-6974,207,62,0,115,70.66961736232042,0.3413991176923692
145,145,145,145,145,145,145,145,145,1-9491,18,9,1-9491,80,24,0,21,25.583147518336773,0.31978934397920966
31,31,31,31,31,31,31,31,31,1-9156,15,17,1-9156,268,82,0,19,83.43237156420946,0.31131481926943827
36,36,36,36,36,36,36,36,36,MLG64,13,15,MLG64,245,72,0,51,75.84478683024645,0.30957055849080184
275,275,275,275,275,275,275,275,275,1-4020,15,15,1-4020,37,11,0,1,11.075387977063656,0.29933481019090963
155,155,155,155,155,155,155,155,155,1-8157,1,11,1-8157,75,22,0,4,22.301551908254623,0.29735402544339495
270,270,270,270,270,270,270,270,270,1-9651,10,19,1-9651,38,11,0,0,11.0,0.2894736842105263
217,217,217,217,217,217,217,217,217,1-9770,15,17,1-9770,50,14,0,6,14.452327862381935,0.2890465572476387
85,85,85,85,85,85,85,85,85,1-1131,10,19,1-1131,138,39,0,7,39.52771583944559,0.2864327234742434
46,46,46,46,46,46,46,46,46,1-2282,13,15,1-2282,219,58,0,23,59.733923472464085,0.27275764142677666
92,92,92,92,92,92,92,92,92,1-6980,13,15,1-6980,128,34,0,4,34.30155190825462,0.26798087428323925
299,299,299,299,299,299,299,299,299,MLG31,13,15,MLG31,33,8,0,7,8.527715839445591,0.25841563149835123
143,143,143,143,143,143,143,143,143,1-9286,16,7,1-9286,81,20,0,9,20.678491793572903,0.25529002214287533
75,75,75,75,75,75,75,75,75,1-2545,4,13,1-2545,145,29,0,69,34.201770417392254,0.23587427874063624
256,256,256,256,256,256,256,256,256,1-0296,2,12,1-0296,41,9,0,4,9.301551908254623,0.2268671197135274
51,51,51,51,51,51,51,51,51,MLG65,3,14,MLG65,201,41,0,51,44.84478683024645,0.22310839219028084
403,403,403,403,403,403,403,403,403,72-12171,19,15,72-12171,19,4,0,3,4.226163931190968,0.22242968058899829
54,54,54,54,54,54,54,54,54,1-1350,18,9,1-1350,195,41,0,27,43.03547538071871,0.2206947455421472
180,180,180,180,180,180,180,180,180,1-10539,15,17,1-10539,63,13,0,11,13.829267747700214,0.21951218647143197
406,406,406,406,406,406,406,406,406,1-3265,17,8,1-3265,19,4,0,2,4.150775954127312,0.21846189232249008
156,156,156,156,156,156,156,156,156,1-2294,8,6,1-2294,75,15,0,14,16.055431678891182,0.21407242238521576
125,125,125,125,125,125,125,125,125,1-1390,7,5,1-1390,98,19,0,22,20.65853549540043,0.21080138260612682
79,79,79,79,79,79,79,79,79,1-0129,19,10,1-0129,142,27,0,32,29.412415266036987,0.20712968497209147
97,97,97,97,97,97,97,97,97,1-1833,2,5,1-1833,124,23,0,32,25.412415266036987,0.20493883279062086
27,27,27,27,27,27,27,27,27,1-1608,15,17,1-1608,307,61,0,11,61.829267747700214,0.2013982662791538
57,57,57,57,57,57,57,57,57,MLG75,4,13,MLG75,185,33,0,54,37.070950761437416,0.20038351762939144
81,81,81,81,81,81,81,81,81,1-7682,18,9,1-7682,141,23,0,60,27.52327862381935,0.19520055761574007
169,169,169,169,169,169,169,169,169,1-7268,16,7,1-7268,70,11,0,28,13.110863357782364,0.18729804796831948
29,29,29,29,29,29,29,29,29,1-3534,10,19,1-3534,279,51,0,16,52.206207633018494,0.18711902377425985
195,195,195,195,195,195,195,195,195,1-9379,21,22,1-9379,58,10,0,10,10.753879770636559,0.18541172018338895
334,334,334,334,334,334,334,334,334,1-18994,8,6,1-18994,28,5,0,2,5.150775954127312,0.18395628407597542
43,43,43,43,43,43,43,43,43,MLG14,12,1,MLG14,232,41,0,0,41.0,0.17672413793103448
45,45,45,45,45,45,45,45,45,1-3596,3,14,1-3596,223,35,0,56,39.22172671556473,0.17588218258100774
238,238,238,238,238,238,238,238,238,1-4390,14,13,1-4390,45,7,0,12,7.90465572476387,0.1756590161058638
319,319,319,319,319,319,319,319,319,1-18935,17,8,1-18935,30,5,0,3,5.226163931190968,0.17420546437303225
272,272,272,272,272,272,272,272,272,1-19229,15,17,1-19229,38,6,0,6,6.452327862381935,0.16979810164162987
246,246,246,246,246,246,246,246,246,1-6538,2,12,1-6538,44,7,0,5,7.376939885318279,0.16765772466632453
219,219,219,219,219,219,219,219,219,1-2400,7,18,1-2400,49,7,0,16,8.206207633018494,0.16747362516364273
91,91,91,91,91,91,91,91,91,1-9270,19,10,1-9270,128,19,0,32,21.412415266036987,0.16728449426591396
512,512,512,512,512,512,512,512,512,1-5799,18,9,1-5799,7,1,0,2,1.1507759541273117,0.16439656487533025
40,40,40,40,40,40,40,40,40,1-7807,5,18,1-7807,239,33,0,80,39.03103816509247,0.1633097831175417
138,138,138,138,138,138,138,138,138,1-4640,7,18,1-4640,87,13,0,16,14.206207633018494,0.16328974290825854
24,24,24,24,24,24,24,24,24,1-3535,2,12,1-3535,315,43,0,108,51.14190152287483,0.16235524292976136
286,286,286,286,286,286,286,286,286,1-1770,19,10,1-1770,35,5,0,9,5.678491793572903,0.1622426226735115
233,233,233,233,233,233,233,233,233,1-3587,5,18,1-3587,46,6,0,17,7.2815956100821495,0.1582955567409163
133,133,133,133,133,133,133,133,133,MLG53,1,11,MLG53,91,13,0,18,14.356983587145805,0.15776905040819567
28,28,28,28,28,28,28,28,28,1-7005,14,16,1-7005,285,33,0,158,44.911300376057625,0.15758351009143026
12,12,12,12,12,12,12,12,12,1-7024,1,11,1-7024,498,71,0,89,77.70952995866537,0.15604323284872565
459,459,459,459,459,459,459,459,459,1-19839,5,18,1-19839,13,2,0,0,2.0,0.15384615384615385
