Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
78,78,78,78,78,78,78,78,78,78,78,78,78,1-1570,13,1-1570,14,142,25,0,22,25.997482985258102,0.1830808660933669
61,61,61,61,61,61,61,61,61,61,61,61,61,1-6927,17,1-6927,19,179,32,0,16,32.7254421710968,0.1828236992798704
423,423,423,423,423,423,423,423,423,423,423,423,423,MLG46,13,MLG46,14,17,3,0,2,3.0906802713871,0.1818047218463
115,115,115,115,115,115,115,115,115,115,115,115,115,1-8421,13,1-8421,14,109,19,0,10,19.4534013569355,0.1784715720819771
182,182,182,182,182,182,182,182,182,182,182,182,182,1-6647,3,1-6647,9,62,10,0,20,10.906802713871002,0.175916172804371
166,166,166,166,166,166,166,166,166,166,166,166,166,MLG58,10,MLG58,12,71,12,0,10,12.453401356935501,0.1754000191117676
151,151,151,151,151,151,151,151,151,151,151,151,151,MLG38,4,MLG38,4,77,13,0,11,13.498741492629051,0.17530833107310456
64,64,64,64,64,64,64,64,64,64,64,64,64,MLG29,7,MLG29,7,164,27,0,37,28.677585020661354,0.17486332329671558
191,191,191,191,191,191,191,191,191,191,191,191,191,MLG44,17,MLG44,19,59,10,0,4,10.1813605427742,0.17256543292837628
221,221,221,221,221,221,221,221,221,221,221,221,221,1-4355,3,1-4355,3,49,8,0,10,8.453401356935501,0.17251839503950003
297,297,297,297,297,297,297,297,297,297,297,297,297,1-9630,13,1-9630,14,33,5,0,14,5.6347618997097015,0.17075036059726367
140,140,140,140,140,140,140,140,140,140,140,140,140,1-8066,16,1-8066,17,86,14,0,10,14.453401356935501,0.1680628064759942
27,27,27,27,27,27,27,27,27,27,27,27,27,1-1608,11,1-1608,11,307,49,0,57,51.584387734532356,0.16802732161085457
345,345,345,345,345,345,345,345,345,345,345,345,345,1-3584,7,1-3584,17,26,4,0,8,4.362721085548401,0.16779696482878464
216,216,216,216,216,216,216,216,216,216,216,216,216,1-8397,4,1-8397,4,51,8,0,10,8.453401356935501,0.16575296778304904
7,7,7,7,7,7,7,7,7,7,7,7,7,MLG69,12,MLG69,13,576,89,0,140,95.34761899709702,0.165534060758849
20,20,20,20,20,20,20,20,20,20,20,20,20,1-8067,6,1-8067,6,322,50,0,71,53.21914963424206,0.16527686221814303
38,38,38,38,38,38,38,38,38,38,38,38,38,1-4649,12,1-4649,13,244,37,0,58,39.629727870225906,0.16241691750092585
337,337,337,337,337,337,337,337,337,337,337,337,337,1-6532,8,1-6532,9,27,4,0,8,4.362721085548401,0.16158226242771856
176,176,176,176,176,176,176,176,176,176,176,176,176,1-6561,13,1-6561,14,65,10,0,10,10.453401356935501,0.16082155933746925
22,22,22,22,22,22,22,22,22,22,22,22,22,MLG50,14,MLG50,15,319,44,0,144,50.528979539871216,0.15839805498392232
94,94,94,94,94,94,94,94,94,94,94,94,94,1-1005,7,1-1005,7,125,18,0,39,19.768265292048454,0.15814612233638764
199,199,199,199,199,199,199,199,199,199,199,199,199,1-20167,7,1-20167,4,56,8,0,16,8.725442171096802,0.1558114673410143
174,174,174,174,174,174,174,174,174,174,174,174,174,MLG41,17,MLG41,19,66,10,0,5,10.22670067846775,0.1549500102798144
148,148,148,148,148,148,148,148,148,148,148,148,148,1-0278,14,1-0278,15,79,12,0,4,12.1813605427742,0.15419443725030632
264,264,264,264,264,264,264,264,264,264,264,264,264,1-8928,12,1-8928,13,39,6,0,0,6.0,0.15384615384615385
205,205,205,205,205,205,205,205,205,205,205,205,205,1-8398,4,1-8398,4,54,8,0,6,8.2720408141613,0.15318594100298705
4,4,4,4,4,4,4,4,4,4,4,4,4,MLG68,16,MLG68,17,642,92,0,135,98.12091831862926,0.1528363213685814
454,454,454,454,454,454,454,454,454,454,454,454,454,1-5913,4,1-5913,4,14,2,0,3,2.1360204070806503,0.15257288622004644
301,301,301,301,301,301,301,301,301,301,301,301,301,1-8400,8,1-8400,9,33,5,0,0,5.0,0.15151515151515152
247,247,247,247,247,247,247,247,247,247,247,247,247,1-6734,13,1-6734,14,44,6,0,14,6.6347618997097015,0.1507900431752205
512,512,512,512,512,512,512,512,512,512,512,512,512,1-5799,13,1-5799,14,7,1,0,1,1.04534013569355,0.14933430509907858
163,163,163,163,163,163,163,163,163,163,163,163,163,1-6692,10,1-6692,12,71,10,0,13,10.589421764016151,0.14914678540867818
331,331,331,331,331,331,331,331,331,331,331,331,331,1-5981,2,1-5981,2,28,4,0,3,4.13602040708065,0.14771501453859465
256,256,256,256,256,256,256,256,256,256,256,256,256,1-0296,3,1-0296,3,41,5,0,23,6.0428231209516525,0.1473859297793086
12,12,12,12,12,12,12,12,12,12,12,12,12,1-7024,8,1-7024,9,498,63,0,224,73.15619039535522,0.14689998071356472
24,24,24,24,24,24,24,24,24,24,24,24,24,1-3535,9,1-3535,10,315,44,0,45,46.040306106209755,0.14615970192447542
449,449,449,449,449,449,449,449,449,449,449,449,449,MLG43,4,MLG43,4,14,2,0,1,2.04534013569355,0.14609572397811071
445,445,445,445,445,445,445,445,445,445,445,445,445,1-5654,17,1-5654,19,15,2,0,4,2.1813605427742004,0.1454240361849467
46,46,46,46,46,46,46,46,46,46,46,46,46,1-2282,4,1-2282,4,219,30,0,35,31.586904749274254,0.14423244177750802
283,283,283,283,283,283,283,283,283,283,283,283,283,1-6909,4,1-6909,4,36,5,0,3,5.13602040708065,0.14266723353001806
384,384,384,384,384,384,384,384,384,384,384,384,384,1-0358,8,1-0358,9,22,3,0,3,3.1360204070806503,0.14254638214002957
184,184,184,184,184,184,184,184,184,184,184,184,184,1-2701,17,1-2701,19,61,8,0,14,8.634761899709702,0.14155347376573282
106,106,106,106,106,106,106,106,106,106,106,106,106,1-9963,13,1-9963,14,116,15,0,27,16.224183663725853,0.13986365227349873
358,358,358,358,358,358,358,358,358,358,358,358,358,1-8627,11,1-8627,11,25,3,0,10,3.453401356935501,0.13813605427742004
319,319,319,319,319,319,319,319,319,319,319,319,319,1-18935,2,1-18935,2,30,4,0,3,4.13602040708065,0.13786734690268834
14,14,14,14,14,14,14,14,14,14,14,14,14,1-1317,6,1-1317,6,414,54,0,66,56.99244895577431,0.13766292018302972
315,315,315,315,315,315,315,315,315,315,315,315,315,1-9614,2,1-9614,2,30,4,0,2,4.0906802713871,0.13635600904623668
368,368,368,368,368,368,368,368,368,368,368,368,368,1-6858,5,1-6858,5,23,3,0,3,3.1360204070806503,0.1363487133513326
371,371,371,371,371,371,371,371,371,371,371,371,371,1-6035,13,1-6035,14,23,3,0,3,3.1360204070806503,0.1363487133513326
161,161,161,161,161,161,161,161,161,161,161,161,161,1-8285,11,1-8285,11,72,9,0,18,9.816122442483902,0.13633503392338753
343,343,343,343,343,343,343,343,343,343,343,343,343,MLG67,18,MLG67,20,27,3,0,14,3.6347618997097015,0.1346208111003593
36,36,36,36,36,36,36,36,36,36,36,36,36,MLG64,17,MLG64,19,245,30,0,62,32.81108841300011,0.13392280984898003
18,18,18,18,18,18,18,18,18,18,18,18,18,MLG63,3,MLG63,3,380,47,0,81,50.67255099117756,0.1333488183978357
75,75,75,75,75,75,75,75,75,75,75,75,75,1-2545,2,1-2545,2,145,18,0,23,19.042823120951653,0.13132981462725277
300,300,300,300,300,300,300,300,300,300,300,300,300,1-18709,7,1-18709,3,33,4,0,7,4.317380949854851,0.1308297257531773
510,510,510,510,510,510,510,510,510,510,510,510,510,1-10444,17,1-10444,19,8,1,0,1,1.04534013569355,0.13066751696169376
235,235,235,235,235,235,235,235,235,235,235,235,235,1-1989,17,1-1989,19,46,6,0,0,6.0,0.13043478260869565
401,401,401,401,401,401,401,401,401,401,401,401,401,1-8100,8,1-8100,9,19,2,0,10,2.453401356935501,0.12912638720713163
157,157,157,157,157,157,157,157,157,157,157,157,157,1-17733,6,1-17733,6,74,9,0,12,9.544081628322601,0.12897407605841354
10,10,10,10,10,10,10,10,10,10,10,10,10,MLG62,4,MLG62,4,525,63,0,103,67.67003397643566,0.1288953028122584
357,357,357,357,357,357,357,357,357,357,357,357,357,1-9650,15,1-9650,16,25,3,0,4,3.1813605427742004,0.127254421710968
277,277,277,277,277,277,277,277,277,277,277,277,277,1-10060,18,1-10060,20,36,4,0,12,4.544081628322601,0.12622448967562783
420,420,420,420,420,420,420,420,420,420,420,420,420,1-8678,3,1-8678,3,17,2,0,3,2.1360204070806503,0.12564825924003825
503,503,503,503,503,503,503,503,503,503,503,503,503,1-5531,1,1-5531,1,8,1,0,0,1.0,0.125
133,133,133,133,133,133,133,133,133,133,133,133,133,MLG53,14,MLG53,15,91,11,0,8,11.3627210855484,0.12486506687415826
51,51,51,51,51,51,51,51,51,51,51,51,51,MLG65,4,MLG65,4,201,24,0,23,25.042823120951653,0.12459115980572961
281,281,281,281,281,281,281,281,281,281,281,281,281,1-3312,6,1-3312,6,36,4,0,8,4.362721085548401,0.12118669682078892
292,292,292,292,292,292,292,292,292,292,292,292,292,1-9740,4,1-9740,4,34,4,0,2,4.0906802713871,0.12031412562903236
0,0,0,0,0,0,0,0,0,0,0,0,0,1-6098,7,1-6098,7,1327,143,0,345,158.6423468142748,0.11954962080955146
412,412,412,412,412,412,412,412,412,412,412,412,412,1-0055,15,1-0055,16,18,2,0,3,2.1360204070806503,0.11866780039336947
145,145,145,145,145,145,145,145,145,145,145,145,145,1-9491,18,1-9491,20,80,8,0,31,9.405544206500053,0.11756930258125067
349,349,349,349,349,349,349,349,349,349,349,349,349,1-8186,11,1-8186,11,26,3,0,1,3.04534013569355,0.11712846675744423
326,326,326,326,326,326,326,326,326,326,326,326,326,1-0027,7,1-0027,7,29,3,0,8,3.362721085548401,0.115955899501669
126,126,126,126,126,126,126,126,126,126,126,126,126,1-6693,7,1-6693,7,98,10,0,29,11.314863935112953,0.11545779525625463
30,30,30,30,30,30,30,30,30,30,30,30,30,1-10785,13,1-10785,14,279,27,0,114,32.16877546906471,0.11530027049843983
227,227,227,227,227,227,227,227,227,227,227,227,227,1-1957,9,1-1957,10,47,5,0,9,5.408061221241951,0.11506513236685002
118,118,118,118,118,118,118,118,118,118,118,118,118,MLG15,4,MLG15,4,105,12,0,1,12.04534013569355,0.11471752510184334
338,338,338,338,338,338,338,338,338,338,338,338,338,1-3589,1,1-3589,1,27,3,0,2,3.0906802713871,0.11446963968100371
324,324,324,324,324,324,324,324,324,324,324,324,324,1-5515,11,1-5515,11,29,3,0,7,3.3173809498548508,0.114392446546719
265,265,265,265,265,265,265,265,265,265,265,265,265,1-1204,9,1-1204,10,39,4,0,10,4.453401356935501,0.11418977838296157
234,234,234,234,234,234,234,234,234,234,234,234,234,1-10451,10,1-10451,12,46,4,0,26,5.178843528032303,0.11258355495722397
268,268,268,268,268,268,268,268,268,268,268,268,268,1-8493,14,1-8493,15,38,4,0,6,4.272040814161301,0.11242212668845528
117,117,117,117,117,117,117,117,117,117,117,117,117,1-7019,8,1-7019,9,107,10,0,43,11.949625834822655,0.1116787461198379
171,171,171,171,171,171,171,171,171,171,171,171,171,1-9645,8,1-9645,9,69,5,0,57,7.584387734532356,0.10991866281930951
491,491,491,491,491,491,491,491,491,491,491,491,491,1-5555,8,1-5555,9,10,1,0,2,1.0906802713871002,0.10906802713871003
387,387,387,387,387,387,387,387,387,387,387,387,387,1-9436,4,1-9436,4,21,2,0,6,2.2720408141613007,0.10819241972196669
150,150,150,150,150,150,150,150,150,150,150,150,150,1-3083,3,1-3083,3,78,7,0,31,8.405544206500053,0.1077633872628212
311,311,311,311,311,311,311,311,311,311,311,311,311,1-8938,4,1-8938,4,30,3,0,5,3.2267006784677505,0.10755668928225835
109,109,109,109,109,109,109,109,109,109,109,109,109,1-7441,13,1-7441,14,111,10,0,41,11.858945563435555,0.10683734741833834
65,65,65,65,65,65,65,65,65,65,65,65,65,1-4319,5,1-4319,5,163,16,0,30,17.360204070806503,0.10650431945280063
66,66,66,66,66,66,66,66,66,66,66,66,66,MLG48,6,MLG48,6,159,13,0,82,16.71789112687111,0.10514396935139063
392,392,392,392,392,392,392,392,392,392,392,392,392,MLG33,4,MLG33,4,20,2,0,2,2.0906802713871,0.10453401356935502
489,489,489,489,489,489,489,489,489,489,489,489,489,1-7521,16,1-7521,17,10,1,0,1,1.04534013569355,0.10453401356935502
79,79,79,79,79,79,79,79,79,79,79,79,79,1-0129,14,1-0129,15,142,14,0,17,14.770782306790352,0.1040195937097912
23,23,23,23,23,23,23,23,23,23,23,23,23,1-7866,3,1-7866,3,318,27,0,134,33.075578182935715,0.10401125214759659
127,127,127,127,127,127,127,127,127,127,127,127,127,1-5891,16,1-5891,17,96,9,0,21,9.952142849564552,0.10366815468296409
480,480,480,480,480,480,480,480,480,480,480,480,480,1-5653,15,1-5653,16,11,1,0,3,1.1360204070806503,0.1032745824618773
63,63,63,63,63,63,63,63,63,63,63,63,63,1-3052,1,1-3052,1,166,16,0,25,17.133503392338753,0.10321387585746236
55,55,55,55,55,55,55,55,55,55,55,55,55,1-1462,1,1-1462,1,192,19,0,17,19.770782306790352,0.10297282451453309
376,376,376,376,376,376,376,376,376,376,376,376,376,1-18487,14,1-18487,15,23,2,0,8,2.362721085548401,0.1027270037194957
257,257,257,257,257,257,257,257,257,257,257,257,257,1-19286,5,1-19286,5,40,4,0,2,4.0906802713871,0.10226700678467751
295,295,295,295,295,295,295,295,295,295,295,295,295,1-1942,1,1-1942,1,34,3,0,10,3.453401356935501,0.1015706281451618
304,304,304,304,304,304,304,304,304,304,304,304,304,1-1592,1,1-1592,1,32,3,0,5,3.2267006784677505,0.1008343962021172
97,97,97,97,97,97,97,97,97,97,97,97,97,1-1833,4,1-1833,4,124,12,0,11,12.498741492629051,0.1007963023599117
73,73,73,73,73,73,73,73,73,73,73,73,73,MLG12,10,MLG12,12,146,12,0,59,14.675068005919456,0.10051416442410586
488,488,488,488,488,488,488,488,488,488,488,488,488,1-9576,18,1-9576,20,10,1,0,0,1.0,0.1
377,377,377,377,377,377,377,377,377,377,377,377,377,1-9892,13,1-9892,14,22,2,0,4,2.1813605427742004,0.09915275194428184
473,473,473,473,473,473,473,473,473,473,473,473,473,1-5161,18,1-5161,20,12,1,0,4,1.1813605427742004,0.09844671189785004
6,6,6,6,6,6,6,6,6,6,6,6,6,MLG54,10,MLG54,12,595,48,0,217,57.838809445500374,0.0972080831016813
76,76,76,76,76,76,76,76,76,76,76,76,76,1-2335,9,1-2335,10,145,12,0,45,14.040306106209755,0.09682969728420521
306,306,306,306,306,306,306,306,306,306,306,306,306,1-1972,17,1-1972,19,32,3,0,2,3.0906802713871,0.09658375848084688
41,41,41,41,41,41,41,41,41,41,41,41,41,1-9283,11,1-9283,11,235,18,0,103,22.67003397643566,0.09646822968696026
31,31,31,31,31,31,31,31,31,31,31,31,31,1-9156,9,1-9156,10,268,21,0,107,25.85139451920986,0.09646042731048456
101,101,101,101,101,101,101,101,101,101,101,101,101,1-18371,9,1-18371,10,120,9,0,51,11.312346920371056,0.0942695576697588
136,136,136,136,136,136,136,136,136,136,136,136,136,1-1769,5,1-1769,5,89,8,0,8,8.3627210855484,0.09396315826458877
294,294,294,294,294,294,294,294,294,294,294,294,294,1-3106,4,1-3106,4,34,3,0,4,3.1813605427742004,0.09356942772865295
59,59,59,59,59,59,59,59,59,59,59,59,59,1-8573,5,1-8573,5,184,16,0,26,17.178843528032303,0.09336328004365382
197,197,197,197,197,197,197,197,197,197,197,197,197,1-6006,1,1-6006,1,57,5,0,6,5.272040814161301,0.092491944108093
72,72,72,72,72,72,72,72,72,72,72,72,72,1-9497,7,1-9497,7,150,12,0,41,13.858945563435555,0.0923929704229037
172,172,172,172,172,172,172,172,172,172,172,172,172,1-6900,18,1-6900,20,67,6,0,4,6.1813605427742,0.09225911257871941
105,105,105,105,105,105,105,105,105,105,105,105,105,1-7042,2,1-7042,2,117,10,0,14,10.634761899709702,0.09089540085221967
477,477,477,477,477,477,477,477,477,477,477,477,477,1-8222,15,1-8222,16,12,1,0,2,1.0906802713871002,0.09089002261559169
129,129,129,129,129,129,129,129,129,129,129,129,129,1-4531,1,1-4531,1,94,8,0,11,8.498741492629051,0.09041214353860692
160,160,160,160,160,160,160,160,160,160,160,160,160,1-5197,6,1-5197,6,72,6,0,11,6.498741492629051,0.09026029850873682
70,70,70,70,70,70,70,70,70,70,70,70,70,1-1224,15,1-1224,16,151,12,0,34,13.541564613580704,0.08967923585152784
186,186,186,186,186,186,186,186,186,186,186,186,186,1-19004,16,1-19004,17,60,5,0,8,5.362721085548401,0.08937868475914001
2,2,2,2,2,2,2,2,2,2,2,2,2,1-6240,11,1-6240,11,698,53,0,197,61.93200673162937,0.08872780334044322
275,275,275,275,275,275,275,275,275,275,275,275,275,1-4020,11,1-4020,11,37,3,0,6,3.2720408141613007,0.08843353551787299
169,169,169,169,169,169,169,169,169,169,169,169,169,1-7268,11,1-7268,11,70,5,0,26,6.178843528032303,0.08826919325760432
132,132,132,132,132,132,132,132,132,132,132,132,132,MLG55,18,MLG55,20,92,7,0,23,8.042823120951653,0.08742199044512666
470,470,470,470,470,470,470,470,470,470,470,470,470,1-9055,1,1-9055,1,12,1,0,1,1.04534013569355,0.08711167797446251
177,177,177,177,177,177,177,177,177,177,177,177,177,1-9498,13,1-9498,14,64,5,0,11,5.498741492629051,0.08591783582232893
332,332,332,332,332,332,332,332,332,332,332,332,332,P-16616,16,P-16616,17,28,2,0,8,2.362721085548401,0.08438289591244288
344,344,344,344,344,344,344,344,344,344,344,344,344,1-2103,13,1-2103,14,26,2,0,4,2.1813605427742004,0.08389848241439232
266,266,266,266,266,266,266,266,266,266,266,266,266,1-9496,5,1-9496,5,39,3,0,6,3.2720408141613007,0.08389848241439232
352,352,352,352,352,352,352,352,352,352,352,352,352,1-2297,14,1-2297,15,25,2,0,2,2.0906802713871,0.08362721085548401
472,472,472,472,472,472,472,472,472,472,472,472,472,1-1935,18,1-1935,20,12,1,0,0,1.0,0.08333333333333333
255,255,255,255,255,255,255,255,255,255,255,255,255,1-3564,3,1-3564,3,41,3,0,9,3.408061221241951,0.08312344442053539
143,143,143,143,143,143,143,143,143,143,143,143,143,1-9286,11,1-9286,11,81,5,0,38,6.722925156354904,0.08299907600438153
121,121,121,121,121,121,121,121,121,121,121,121,121,1-9333,18,1-9333,20,102,7,0,28,8.269523799419403,0.08107376273940592
52,52,52,52,52,52,52,52,52,52,52,52,52,1-7122,9,1-7122,10,197,13,0,65,15.947108820080757,0.08094979096487694
89,89,89,89,89,89,89,89,89,89,89,89,89,1-9831,5,1-9831,5,132,8,0,59,10.675068005919456,0.08087172731757164
263,263,263,263,263,263,263,263,263,263,263,263,263,1-6061,10,1-6061,12,40,3,0,5,3.2267006784677505,0.08066751696169376
467,467,467,467,467,467,467,467,467,467,467,467,467,1-0031,12,1-0031,13,13,1,0,1,1.04534013569355,0.08041077966873462
236,236,236,236,236,236,236,236,236,236,236,236,236,1-9794,9,1-9794,10,46,3,0,15,3.6801020354032516,0.08000221816094025
408,408,408,408,408,408,408,408,408,408,408,408,408,1-9495,16,1-9495,17,18,1,0,9,1.408061221241951,0.07822562340233061
456,456,456,456,456,456,456,456,456,456,456,456,456,1-7995,18,1-7995,20,14,1,0,2,1.0906802713871002,0.07790573367050715
15,15,15,15,15,15,15,15,15,15,15,15,15,1-1580,2,1-1580,2,400,29,0,43,30.949625834822655,0.07737406458705663
217,217,217,217,217,217,217,217,217,217,217,217,217,1-9770,9,1-9770,10,50,3,0,19,3.861462578177452,0.07722925156354904
244,244,244,244,244,244,244,244,244,244,244,244,244,1-19448,9,1-19448,10,45,3,0,10,3.453401356935501,0.07674225237634447
435,435,435,435,435,435,435,435,435,435,435,435,435,1-4494,11,1-4494,12,16,1,0,5,1.2267006784677505,0.07666879240423441
74,74,74,74,74,74,74,74,74,74,74,74,74,1-8074,9,1-8074,10,145,9,0,46,11.085646241903305,0.07645273270278141
47,47,47,47,47,47,47,47,47,47,47,47,47,1-0303,18,1-0303,20,212,13,0,70,16.173809498548508,0.07629155423843635
428,428,428,428,428,428,428,428,428,428,428,428,428,1-9606,7,1-9606,7,16,1,0,4,1.1813605427742004,0.07383503392338753
417,417,417,417,417,417,417,417,417,417,417,417,417,1-5425,5,1-5425,5,17,1,0,5,1.2267006784677505,0.07215886343927945
26,26,26,26,26,26,26,26,26,26,26,26,26,1-18558,16,1-18558,17,307,19,0,69,22.128469362854958,0.07207970476499986
320,320,320,320,320,320,320,320,320,320,320,320,320,1-18203,8,1-18203,9,29,1,0,24,2.0881632566452026,0.07200562953948975
251,251,251,251,251,251,251,251,251,251,251,251,251,1-6919,17,1-6919,19,43,3,0,2,3.0906802713871,0.07187628538109535
56,56,56,56,56,56,56,56,56,56,56,56,56,1-8427,11,1-8427,11,189,9,0,99,13.48867343366146,0.0713686425061453
128,128,128,128,128,128,128,128,128,128,128,128,128,1-7897,9,1-7897,10,95,6,0,17,6.770782306790352,0.07127139270305634
