Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
500,500,500,500,500,500,500,500,500,500,1-0292,18,15,1-0292,99,27,0,21,45.05612754821777,0.4551123994769472
140,140,140,140,140,140,140,140,140,140,1-2294,2,4,1-2294,75,22,0,14,34.037418365478516,0.45383224487304685
246,246,246,246,246,246,246,246,246,246,MLG56,8,4,MLG56,511,86,0,168,230.4490203857422,0.4509765565278712
398,398,398,398,398,398,398,398,398,398,1-0303,4,18,1-0303,212,80,0,16,93.75704956054688,0.4422502337761645
419,419,419,419,419,419,419,419,419,419,1-6692,11,17,1-6692,71,2,0,34,31.23373031616211,0.4399116945938325
350,350,350,350,350,350,350,350,350,350,1-2282,7,12,1-2282,219,54,0,49,96.1309642791748,0.43895417479075255
14,14,14,14,14,14,14,14,14,14,1-6098,10,6,1-6098,1327,191,0,454,581.3562812805176,0.43809817730257544
365,365,365,365,365,365,365,365,365,365,MLG48,13,19,MLG48,159,51,0,21,69.05612754821777,0.4343152675988539
179,179,179,179,179,179,179,179,179,179,1-4052,4,18,1-4052,13,3,0,3,5.579446792602539,0.42918821481557995
73,73,73,73,73,73,73,73,73,73,1-5355,12,13,1-5355,53,15,0,9,22.738340377807617,0.42902529014731355
333,333,333,333,333,333,333,333,333,333,1-11329,8,14,1-11329,14,6,0,0,6.0,0.42857142857142855
272,272,272,272,272,272,272,272,272,272,1-1570,1,13,1-1570,142,27,0,39,60.53280830383301,0.4262873824213592
499,499,499,499,499,499,499,499,499,499,1-8627,14,11,1-8627,25,8,0,3,10.579446792602539,0.42317787170410154
270,270,270,270,270,270,270,270,270,270,1-1390,7,12,1-1390,98,13,0,33,41.37391471862793,0.4221828032513054
552,552,552,552,552,552,552,552,552,552,MLG46,1,13,MLG46,17,2,0,6,7.158893585205078,0.4211113873650046
363,363,363,363,363,363,363,363,363,363,1-10785,20,14,1-10785,279,98,0,21,116.05612754821777,0.4159717833269454
466,466,466,466,466,466,466,466,466,466,1-5981,3,4,1-5981,28,3,0,10,11.598155975341797,0.41421985626220703
407,407,407,407,407,407,407,407,407,407,1-8421,1,13,1-8421,109,15,0,35,45.09354591369629,0.4137022560889568
232,232,232,232,232,232,232,232,232,232,1-18371,11,17,1-18371,120,3,0,54,49.4300422668457,0.41191701889038085
267,267,267,267,267,267,267,267,267,267,1-6181,18,15,1-6181,659,91,0,209,270.70145988464355,0.41077611515120416
310,310,310,310,310,310,310,310,310,310,1-4855,14,11,1-4855,22,3,0,7,9.018709182739258,0.4099413264881481
106,106,106,106,106,106,106,106,106,106,MLG69,8,4,MLG69,576,99,0,158,234.8508644104004,0.4077271951569451
453,453,453,453,453,453,453,453,453,453,1-8397,1,13,1-8397,51,13,0,9,20.738340377807617,0.4066341250550513
259,259,259,259,259,259,259,259,259,259,1-3596,7,12,1-3596,223,31,0,69,90.3272762298584,0.4050550503581094
470,470,470,470,470,470,470,470,470,470,1-1204,11,17,1-1204,39,2,0,16,15.757049560546875,0.4040269118088942
486,486,486,486,486,486,486,486,486,486,1-8678,9,5,1-8678,17,6,0,1,6.85981559753418,0.4035185645608341
378,378,378,378,378,378,378,378,378,378,1-6561,1,13,1-6561,65,9,0,20,26.196311950683594,0.40302018385667066
455,455,455,455,455,455,455,455,455,455,1-17790,2,21,1-17790,5,2,0,0,2.0,0.4
274,274,274,274,274,274,274,274,274,274,1-0033,3,22,1-0033,10,4,0,0,4.0,0.4
43,43,43,43,43,43,43,43,43,43,1-8705,12,2,1-8705,48,14,0,6,19.158893585205078,0.39914361635843915
91,91,91,91,91,91,91,91,91,91,72-12171,19,5,72-12171,19,5,0,3,7.579446792602539,0.3989182522422389
387,387,387,387,387,387,387,387,387,387,1-10539,14,2,1-10539,63,17,0,9,24.738340377807617,0.3926720694890098
338,338,338,338,338,338,338,338,338,338,1-6296,18,15,1-6296,254,24,0,87,98.80395698547363,0.38899195663572295
19,19,19,19,19,19,19,19,19,19,1-2596,8,4,1-2596,35,5,0,10,13.598155975341797,0.3885187421526228
544,544,544,544,544,544,544,544,544,544,1-5799,15,3,1-5799,7,1,0,2,2.7196311950683594,0.3885187421526228
381,381,381,381,381,381,381,381,381,381,1-2335,11,17,1-2335,145,15,0,48,56.271148681640625,0.3880768874595905
256,256,256,256,256,256,256,256,256,256,1-9277,19,19,1-9277,48,10,0,10,18.598155975341797,0.3874615828196208
160,160,160,160,160,160,160,160,160,160,1-19813,21,10,1-19813,20,6,0,2,7.719631195068359,0.38598155975341797
327,327,327,327,327,327,327,327,327,327,P-16616,3,2,P-16616,28,3,0,9,10.738340377807617,0.383512156350272
261,261,261,261,261,261,261,261,261,261,1-1942,3,22,1-1942,34,7,0,7,13.018709182739258,0.38290321125703697
364,364,364,364,364,364,364,364,364,364,1-7682,14,11,1-7682,141,53,0,1,53.85981559753418,0.38198450778393034
502,502,502,502,502,502,502,502,502,502,1-20012,14,11,1-20012,12,2,0,3,4.579446792602539,0.3816205660502116
344,344,344,344,344,344,344,344,344,344,1-6035,12,2,1-6035,23,7,0,2,8.71963119506836,0.37911439978558087
488,488,488,488,488,488,488,488,488,488,1-11350,9,5,1-11350,100,25,0,15,37.897233963012695,0.37897233963012694
454,454,454,454,454,454,454,454,454,454,1-0272,4,18,1-0272,111,42,0,0,42.0,0.3783783783783784
192,192,192,192,192,192,192,192,192,192,1-9770,11,17,1-9770,50,4,0,17,18.616865158081055,0.3723373031616211
541,541,541,541,541,541,541,541,541,541,1-5424,2,14,1-5424,5,1,0,1,1.8598155975341797,0.3719631195068359
123,123,123,123,123,123,123,123,123,123,MLG55,4,18,MLG55,92,11,0,27,34.21502113342285,0.37190240362416144
448,448,448,448,448,448,448,448,448,448,1-3106,16,3,1-3106,34,4,0,10,12.598155975341797,0.3705339992747587
202,202,202,202,202,202,202,202,202,202,1-8988,16,3,1-8988,29,3,0,9,10.738340377807617,0.3702875992347454
476,476,476,476,476,476,476,476,476,476,1-19205,16,3,1-19205,12,1,0,4,4.439262390136719,0.36993853251139325
351,351,351,351,351,351,351,351,351,351,1-19229,3,22,1-19229,38,8,0,7,14.018709182739258,0.36891339954576996
526,526,526,526,526,526,526,526,526,526,1-5002,3,22,1-5002,45,8,0,10,16.598155975341797,0.368847910563151
144,144,144,144,144,144,144,144,144,144,1-7744,2,21,1-7744,37,5,0,10,13.598155975341797,0.36751772906329183
8,8,8,8,8,8,8,8,8,8,1-8181,20,14,1-8181,30,11,0,0,11.0,0.36666666666666664
322,322,322,322,322,322,322,322,322,322,1-0296,9,5,1-0296,41,15,0,0,15.0,0.36585365853658536
157,157,157,157,157,157,157,157,157,157,1-6061,10,6,1-6061,40,6,0,10,14.598155975341797,0.36495389938354494
469,469,469,469,469,469,469,469,469,469,1-8578,7,12,1-8578,11,4,0,0,4.0,0.36363636363636365
536,536,536,536,536,536,536,536,536,536,1-9971,14,4,1-9971,15,2,0,4,5.439262390136719,0.36261749267578125
392,392,392,392,392,392,392,392,392,392,1-9609,18,15,1-9609,25,3,0,7,9.018709182739258,0.36074836730957033
396,396,396,396,396,396,396,396,396,396,1-9963,1,13,1-9963,116,15,0,31,41.65428352355957,0.3590886510651687
339,339,339,339,339,339,339,339,339,339,1-3523,9,5,1-3523,543,133,0,72,194.90672302246094,0.35894424129366653
268,268,268,268,268,268,268,268,268,268,MLG44,10,6,MLG44,59,10,0,13,21.177602767944336,0.3589424197956667
156,156,156,156,156,156,156,156,156,156,1-8634,2,21,1-8634,10,1,0,3,3.579446792602539,0.3579446792602539
553,553,553,553,553,553,553,553,553,553,1-5555,7,12,1-5555,10,1,0,3,3.579446792602539,0.3579446792602539
352,352,352,352,352,352,352,352,352,352,MLG63,21,10,MLG63,380,37,0,115,135.87879371643066,0.35757577293797543
523,523,523,523,523,523,523,523,523,523,1-9861,20,14,1-9861,8,2,0,1,2.8598155975341797,0.35747694969177246
166,166,166,166,166,166,166,166,166,166,MLG40,2,21,MLG40,51,7,0,13,18.177602767944336,0.35642358368518307
435,435,435,435,435,435,435,435,435,435,1-9610,7,12,1-9610,49,14,0,4,17.43926239013672,0.35590331408442283
408,408,408,408,408,408,408,408,408,408,MLG53,20,14,MLG53,91,26,0,7,32.01870918273926,0.3518539470630688
355,355,355,355,355,355,355,355,355,355,1-9498,1,13,1-9498,64,7,0,18,22.476680755615234,0.35119813680648804
216,216,216,216,216,216,216,216,216,216,1-9887,3,22,1-9887,36,10,0,3,12.579446792602539,0.34942907757229275
292,292,292,292,292,292,292,292,292,292,1-9997,10,19,1-9997,16,3,0,3,5.579446792602539,0.3487154245376587
409,409,409,409,409,409,409,409,409,409,1-9645,15,10,1-9645,69,6,0,21,24.056127548217773,0.34863952968431555
13,13,13,13,13,13,13,13,13,13,1-9805,1,13,1-9805,26,3,0,7,9.018709182739258,0.3468734301053561
484,484,484,484,484,484,484,484,484,484,MLG31,16,4,MLG31,33,8,0,4,11.439262390136719,0.34664431485262787
105,105,105,105,105,105,105,105,105,105,1-1258,20,14,1-1258,435,60,0,104,149.4208221435547,0.3434961428587464
217,217,217,217,217,217,217,217,217,217,1-9630,15,20,1-9630,33,7,0,5,11.299077987670898,0.3423963026566939
391,391,391,391,391,391,391,391,391,391,MLG30,18,15,MLG30,208,21,0,58,70.86930465698242,0.34071781085087705
473,473,473,473,473,473,473,473,473,473,1-9452,16,12,1-9452,16,2,0,4,5.439262390136719,0.3399538993835449
285,285,285,285,285,285,285,285,285,285,1-18615,14,11,1-18615,22,4,0,4,7.439262390136719,0.33814829046075995
428,428,428,428,428,428,428,428,428,428,1-2701,15,20,1-2701,61,18,0,3,20.57944679260254,0.337367980206599
158,158,158,158,158,158,158,158,158,158,1-7599,4,18,1-7599,3,1,0,0,1.0,0.3333333333333333
439,439,439,439,439,439,439,439,439,439,MLG72,13,19,MLG72,9,3,0,0,3.0,0.3333333333333333
551,551,551,551,551,551,551,551,551,551,1-9838,17,9,1-9838,3,1,0,0,1.0,0.3333333333333333
503,503,503,503,503,503,503,503,503,503,1-9076,9,5,1-9076,9,3,0,0,3.0,0.3333333333333333
214,214,214,214,214,214,214,214,214,214,1-0053,12,2,1-0053,142,37,0,12,47.317787170410156,0.33322385331274756
101,101,101,101,101,101,101,101,101,101,1-9892,11,17,1-9892,22,3,0,5,7.299077987670898,0.331776272166859
472,472,472,472,472,472,472,472,472,472,1-9518,3,22,1-9518,22,3,0,5,7.299077987670898,0.331776272166859
386,386,386,386,386,386,386,386,386,386,MLG68,17,9,MLG68,642,44,0,196,212.52385711669922,0.33103404535311404
150,150,150,150,150,150,150,150,150,150,1-7005,19,8,1-7005,285,10,0,98,94.26192855834961,0.33074360897666527
400,400,400,400,400,400,400,400,400,400,1-18709,2,21,1-18709,33,4,0,8,10.878524780273438,0.32965226606889203
258,258,258,258,258,258,258,258,258,258,1-9516,19,8,1-9516,76,5,0,23,24.775758743286133,0.3259968255695544
560,560,560,560,560,560,560,560,560,560,1-0027,10,20,1-0027,29,6,0,4,9.439262390136719,0.32549180655643856
128,128,128,128,128,128,128,128,128,128,1-19286,2,21,1-19286,40,7,0,7,13.018709182739258,0.32546772956848147
190,190,190,190,190,190,190,190,190,190,1-2382,7,12,1-2382,139,28,0,20,45.196311950683594,0.3251533233862129
31,31,31,31,31,31,31,31,31,31,1-8938,7,12,1-8938,30,2,0,9,9.738340377807617,0.3246113459269206
543,543,543,543,543,543,543,543,543,543,1-5803,3,22,1-5803,15,4,0,1,4.85981559753418,0.32398770650227865
253,253,253,253,253,253,253,253,253,253,1-4649,16,3,1-4649,244,5,0,86,78.94414138793945,0.3235415630653256
318,318,318,318,318,318,318,318,318,318,1-2324,14,11,1-2324,25,2,0,7,8.018709182739258,0.3207483673095703
376,376,376,376,376,376,376,376,376,376,1-7874,19,8,1-7874,258,7,0,88,82.66377258300781,0.32040221931398377
245,245,245,245,245,245,245,245,245,245,1-6647,11,17,1-6647,62,0,0,23,19.775758743286133,0.3189638506981634
102,102,102,102,102,102,102,102,102,102,1-3564,2,21,1-3564,41,7,0,7,13.018709182739258,0.3175294922619331
431,431,431,431,431,431,431,431,431,431,1-7614,14,5,1-7614,72,22,0,1,22.85981559753418,0.3174974388546414
122,122,122,122,122,122,122,122,122,122,MLG42,2,21,MLG42,14,1,0,4,4.439262390136719,0.3170901707240513
300,300,300,300,300,300,300,300,300,300,1-4020,12,2,1-4020,37,10,0,2,11.71963119506836,0.3167467890559016
349,349,349,349,349,349,349,349,349,349,1-3052,19,8,1-3052,166,7,0,53,52.57022666931152,0.3166881124657321
445,445,445,445,445,445,445,445,445,445,1-6538,15,20,1-6538,44,7,0,8,13.878524780273438,0.31542101773348724
197,197,197,197,197,197,197,197,197,197,1-8646,18,15,1-8646,20,2,0,5,6.299077987670898,0.3149538993835449
125,125,125,125,125,125,125,125,125,125,1-8622,9,5,1-8622,54,17,0,0,17.0,0.3148148148148148
498,498,498,498,498,498,498,498,498,498,1-19915,1,13,1-19915,62,10,0,11,19.457971572875977,0.31383825117541897
375,375,375,375,375,375,375,375,375,375,MLG14,13,19,MLG14,232,28,0,52,72.71041107177734,0.31340694427490234
539,539,539,539,539,539,539,539,539,539,1-9436,12,2,1-9436,21,4,0,3,6.579446792602539,0.31330699012393043
385,385,385,385,385,385,385,385,385,385,1-6974,11,17,1-6974,207,8,0,66,64.74782943725586,0.3127914465567916
457,457,457,457,457,457,457,457,457,457,1-8503,3,22,1-8503,16,5,0,0,5.0,0.3125
360,360,360,360,360,360,360,360,360,360,1-6611,13,19,1-6611,89,8,0,23,27.775758743286133,0.3120871768908554
345,345,345,345,345,345,345,345,345,345,1-1131,13,19,1-1131,138,24,0,22,42.91594314575195,0.31098509525907214
403,403,403,403,403,403,403,403,403,403,1-1770,16,22,1-1770,35,10,0,1,10.85981559753418,0.3102804456438337
312,312,312,312,312,312,312,312,312,312,1-3108,14,11,1-3108,18,3,0,3,5.579446792602539,0.3099692662556966
286,286,286,286,286,286,286,286,286,286,1-3587,17,9,1-3587,46,9,0,6,14.158893585205078,0.30780203446098
415,415,415,415,415,415,415,415,415,415,1-1957,11,17,1-1957,47,5,0,11,14.457971572875977,0.3076164164441697
320,320,320,320,320,320,320,320,320,320,MLG13,19,8,MLG13,140,12,0,36,42.95336151123047,0.30680972508021764
153,153,153,153,153,153,153,153,153,153,1-1350,14,11,1-1350,195,28,0,37,59.81317710876465,0.30673424158340845
412,412,412,412,412,412,412,412,412,412,1-6858,12,2,1-6858,23,1,0,7,7.018709182739258,0.30516126881475036
430,430,430,430,430,430,430,430,430,430,1-3141,1,13,1-3141,136,18,0,27,41.21502113342285,0.3030516259810504
251,251,251,251,251,251,251,251,251,251,1-7268,3,11,1-7268,70,10,0,13,21.177602767944336,0.3025371823992048
331,331,331,331,331,331,331,331,331,331,MLG75,2,21,MLG75,185,24,0,37,55.81317710876465,0.30169284923656564
483,483,483,483,483,483,483,483,483,483,1-9491,4,18,1-9491,80,16,0,9,23.738340377807617,0.2967292547225952
141,141,141,141,141,141,141,141,141,141,MLG45,2,21,MLG45,70,13,0,9,20.738340377807617,0.29626200539725167
405,405,405,405,405,405,405,405,405,405,1-3104,7,12,1-3104,16,3,0,2,4.719631195068359,0.29497694969177246
371,371,371,371,371,371,371,371,371,371,1-1580,9,5,1-1580,400,65,0,61,117.44875144958496,0.2936218786239624
206,206,206,206,206,206,206,206,206,206,1-9752,18,15,1-9752,22,3,0,4,6.439262390136719,0.2926937450062145
199,199,199,199,199,199,199,199,199,199,MLG39,4,18,MLG39,23,5,0,2,6.719631195068359,0.2921578780464504
149,149,149,149,149,149,149,149,149,149,MLG58,4,18,MLG58,71,13,0,9,20.738340377807617,0.29208930109588194
176,176,176,176,176,176,176,176,176,176,1-8042,9,5,1-8042,52,10,0,6,15.158893585205078,0.2915171843308669
99,99,99,99,99,99,99,99,99,99,1-5775,11,17,1-5775,244,3,0,79,70.9254322052002,0.2906780008409844
201,201,201,201,201,201,201,201,201,201,1-9902,16,10,1-9902,30,7,0,2,8.71963119506836,0.2906543731689453
304,304,304,304,304,304,304,304,304,304,1-19004,13,19,1-19004,60,13,0,5,17.2990779876709,0.28831796646118163
559,559,559,559,559,559,559,559,559,559,1-5914,1,13,1-5914,3,0,0,1,0.8598155975341797,0.2866051991780599
564,564,564,564,564,564,564,564,564,564,1-9034,8,4,1-9034,3,0,0,1,0.8598155975341797,0.2866051991780599
505,505,505,505,505,505,505,505,505,505,1-4747,1,13,1-4747,25,2,0,6,7.158893585205078,0.28635574340820313
497,497,497,497,497,497,497,497,497,497,1-8493,21,10,1-8493,38,4,0,8,10.878524780273438,0.2862769679019326
169,169,169,169,169,169,169,169,169,169,1-9606,7,12,1-9606,16,2,0,3,4.579446792602539,0.2862154245376587
167,167,167,167,167,167,167,167,167,167,1-4929,1,13,1-4929,10,2,0,1,2.8598155975341797,0.285981559753418
161,161,161,161,161,161,161,161,161,161,MLG41,13,19,MLG41,66,11,0,9,18.738340377807617,0.2839142481486003
479,479,479,479,479,479,479,479,479,479,1-9286,21,10,1-9286,81,10,0,15,22.897233963012695,0.28268190077793454
509,509,509,509,509,509,509,509,509,509,1-18935,4,18,1-18935,30,5,0,4,8.439262390136719,0.2813087463378906
25,25,25,25,25,25,25,25,25,25,1-9607,1,13,1-9607,19,1,0,5,5.299077987670898,0.27889884145636307
207,207,207,207,207,207,207,207,207,207,1-7058,17,3,1-7058,80,18,0,5,22.2990779876709,0.2787384748458862
95,95,95,95,95,95,95,95,95,95,1-3312,10,6,1-3312,36,4,0,7,10.018709182739258,0.2782974772983127
382,382,382,382,382,382,382,382,382,382,1-18558,9,5,1-18558,307,60,0,29,84.93465232849121,0.2766601053045316
518,518,518,518,518,518,518,518,518,518,1-1850,16,3,1-1850,30,4,0,5,8.299077987670898,0.27663593292236327
465,465,465,465,465,465,465,465,465,465,1-5913,2,17,1-5913,14,3,0,1,3.8598155975341797,0.27570111410958426
133,133,133,133,133,133,133,133,133,133,1-8576,2,21,1-8576,55,10,0,6,15.158893585205078,0.2756162470037287
367,367,367,367,367,367,367,367,367,367,1-8544,2,21,1-8544,54,8,0,8,14.878524780273438,0.2755282366717303
151,151,151,151,151,151,151,151,151,151,1-9870,18,15,1-9870,27,4,0,4,7.439262390136719,0.2755282366717303
189,189,189,189,189,189,189,189,189,189,1-9156,11,17,1-9156,268,21,0,61,73.44875144958496,0.2740625054088991
198,198,198,198,198,198,198,198,198,198,1-9839,1,13,1-9839,20,2,0,4,5.439262390136719,0.27196311950683594
316,316,316,316,316,316,316,316,316,316,1-7441,20,14,1-7441,111,19,0,13,30.177602767944336,0.27187029520670575
266,266,266,266,266,266,266,266,266,266,1-2103,2,21,1-2103,26,1,0,7,7.018709182739258,0.26995035318227917
301,301,301,301,301,301,301,301,301,301,1-1177,1,13,1-1177,17,2,0,3,4.579446792602539,0.269379223094267
114,114,114,114,114,114,114,114,114,114,1-7496,15,20,1-7496,246,30,0,42,66.11225509643555,0.2687490044570551
380,380,380,380,380,380,380,380,380,380,1-7004,15,20,1-7004,381,72,0,35,102.09354591369629,0.2679620627656071
257,257,257,257,257,257,257,257,257,257,1-9504,14,11,1-9504,30,2,0,7,8.018709182739258,0.2672903060913086
441,441,441,441,441,441,441,441,441,441,1-19166,19,8,1-19166,45,6,0,7,12.018709182739258,0.26708242628309464
138,138,138,138,138,138,138,138,138,138,1-5515,2,21,1-5515,29,6,0,2,7.719631195068359,0.26619417914028826
319,319,319,319,319,319,319,319,319,319,1-3584,10,6,1-3584,26,0,0,8,6.8785247802734375,0.2645586453951322
414,414,414,414,414,414,414,414,414,414,1-8285,14,11,1-8285,72,6,0,15,18.897233963012695,0.2624615828196208
55,55,55,55,55,55,55,55,55,55,1-8095,19,8,1-8095,46,0,0,14,12.037418365478516,0.2616830079451851
330,330,330,330,330,330,330,330,330,330,1-4531,19,8,1-4531,94,1,0,27,24.21502113342285,0.25760660780237077
225,225,225,225,225,225,225,225,225,225,1-9650,2,21,1-9650,25,3,0,4,6.439262390136719,0.25757049560546874
67,67,67,67,67,67,67,67,67,67,1-7481,7,12,1-7481,33,5,0,4,8.439262390136719,0.2557352239435369
279,279,279,279,279,279,279,279,279,279,MLG43,16,3,MLG43,14,1,0,3,3.579446792602539,0.25567477090018137
168,168,168,168,168,168,168,168,168,168,1-9655,13,19,1-9655,27,0,0,8,6.8785247802734375,0.25476017704716436
87,87,87,87,87,87,87,87,87,87,MLG35,2,21,MLG35,49,9,0,4,12.439262390136719,0.2538624977578922
324,324,324,324,324,324,324,324,324,324,1-6734,2,21,1-6734,44,6,0,6,11.158893585205078,0.25361121784556995
291,291,291,291,291,291,291,291,291,291,MLG02,18,15,MLG02,320,19,0,71,80.04690742492676,0.2501465857028961
554,554,554,554,554,554,554,554,554,554,1-10444,3,22,1-10444,8,2,0,0,2.0,0.25
119,119,119,119,119,119,119,119,119,119,1-5929,9,5,1-5929,4,1,0,0,1.0,0.25
127,127,127,127,127,127,127,127,127,127,1-9643,2,21,1-9643,8,2,0,0,2.0,0.25
314,314,314,314,314,314,314,314,314,314,1-3139,19,8,1-3139,93,6,0,20,23.196311950683594,0.2494227091471354
433,433,433,433,433,433,433,433,433,433,1-5654,2,11,1-5654,15,2,0,2,3.7196311950683594,0.2479754130045573
188,188,188,188,188,188,188,188,188,188,1-20167,10,6,1-20167,56,7,0,8,13.878524780273438,0.24783079964773996
394,394,394,394,394,394,394,394,394,394,1-2423,18,15,1-2423,79,4,0,18,19.476680755615234,0.24654026272930676
480,480,480,480,480,480,480,480,480,480,1-1005,21,6,1-1005,125,11,0,23,30.775758743286133,0.24620606994628907
264,264,264,264,264,264,264,264,264,264,P-0009,17,5,P-0009,7,0,0,2,1.7196311950683594,0.2456615992954799
397,397,397,397,397,397,397,397,397,397,1-9808,2,21,1-9808,74,7,0,13,18.177602767944336,0.24564328064789642
143,143,143,143,143,143,143,143,143,143,1-8928,13,19,1-8928,39,7,0,3,9.579446792602539,0.24562684083596253
222,222,222,222,222,222,222,222,222,222,1-4149,20,14,1-4149,16,3,0,1,3.8598155975341797,0.24123847484588623
520,520,520,520,520,520,520,520,520,520,1-2034,2,19,1-2034,16,3,0,1,3.8598155975341797,0.24123847484588623
494,494,494,494,494,494,494,494,494,494,1-3265,1,19,1-3265,19,2,0,3,4.579446792602539,0.24102351540013364
11,11,11,11,11,11,11,11,11,11,1-9722,1,13,1-9722,22,1,0,5,5.299077987670898,0.2408671812577681
542,542,542,542,542,542,542,542,542,542,1-1191,15,20,1-1191,53,5,0,9,12.738340377807617,0.24034604486429467
224,224,224,224,224,224,224,224,224,224,1-9227,19,8,1-9227,801,53,0,162,192.2901268005371,0.24006258027532723
85,85,85,85,85,85,85,85,85,85,1-8084,10,6,1-8084,82,5,0,17,19.616865158081055,0.2392300629034275
459,459,459,459,459,459,459,459,459,459,1-2545,2,21,1-2545,145,20,0,17,34.616865158081055,0.23873700109021417
482,482,482,482,482,482,482,482,482,482,1-4390,19,8,1-4390,45,3,0,9,10.738340377807617,0.2386297861735026
290,290,290,290,290,290,290,290,290,290,1-8341,19,8,1-8341,197,4,0,50,46.990779876708984,0.23853187754674612
12,12,12,12,12,12,12,12,12,12,MLG84,17,9,MLG84,63,8,0,8,14.878524780273438,0.2361670600043403
