Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG45,21,19,MLG45,70,13,1,8,1014.3771553114057,14.491102218734367
MLG59,2,14,MLG59,71,13,1,11,1014.8935885531828,14.29427589511525
1-8285,7,19,1-8285,72,8,1,11,1009.8935885531828,14.026299841016428
MLG38,7,2,MLG38,77,12,1,10,1013.7214441392571,13.165213560250091
1-18028,7,2,1-18028,309,84,1,14,1086.41002179496,3.515890038171391
MLG56,2,14,MLG56,511,71,1,32,1076.5086212456226,2.106670491674408
1-0008,10,5,1-0008,230,131,0,3,131.51643324177712,0.5718105793120745
1-8573,22,6,1-8573,184,90,0,16,92.75431062281132,0.5040995142544094
1-3587,14,7,1-3587,46,16,0,10,17.721444139257073,0.3852487856360233
1-10785,17,4,1-10785,279,96,0,61,106.50080924946815,0.38172333064325503
1-9379,19,21,1-9379,58,21,0,6,22.032866483554244,0.37987700833714216
P-16616,3,11,P-16616,28,9,0,5,9.860722069628537,0.3521686453438763
1-2382,7,2,1-2382,139,45,0,5,45.86072206962854,0.3299332522994859
MLG64,8,3,MLG64,245,74,0,37,80.36934331525117,0.32803813598061704
1-6858,9,18,1-6858,23,7,0,3,7.516433241777122,0.3268014452946575
1-9645,2,14,1-9645,69,22,0,3,22.516433241777122,0.32632511944604525
1-7140,16,5,1-7140,397,119,0,49,127.43507628235966,0.32099515436362636
1-5002,3,11,1-5002,45,13,0,8,14.377155311405659,0.3194923402534591
MLG30,16,5,MLG30,208,62,0,23,65.95932152029127,0.31711212269370803
1-7682,7,2,1-7682,141,41,0,18,44.09859945066273,0.31275602447278533
1-0303,17,4,1-0303,212,58,0,20,61.44288827851415,0.2898249447099724
1-8627,14,7,1-8627,25,5,0,13,7.237877381034195,0.2895150952413678
1-7268,21,19,1-7268,70,16,0,21,19.615032692439854,0.28021475274914076
1-5913,8,2,1-5913,14,3,0,5,3.8607220696285367,0.27576586211632403
MLG40,9,3,MLG40,51,10,0,23,13.959321520291269,0.27371218667237784
1-18558,15,6,1-18558,307,74,0,31,79.33647683169693,0.2584250059664395
1-7024,17,4,1-7024,498,79,0,278,126.85614707134664,0.25473121901876833
MLG44,8,3,MLG44,59,10,0,28,14.820043589919806,0.25118717949016617
1-7005,20,20,1-7005,285,56,0,89,71.32085283938795,0.25024860645399283
