Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
215,215,215,215,215,MLG40,23,MLG40,3,51,0,1,12,1009.0968332998455,19.786212417644027
168,168,168,168,168,MLG45,7,MLG45,5,70,17,1,16,1029.1291110664606,14.70184444380658
32,32,32,32,32,1-7874,23,1-7874,19,258,0,1,38,1028.806638782844,3.9876226309412557
8,8,8,8,8,1-10468,7,1-10468,5,549,61,1,150,1174.7104162480682,2.1397275341494866
85,85,85,85,85,1-1131,13,1-1131,12,138,67,0,25,85.9517360413447,0.622838666966266
267,267,267,267,267,1-5413,17,1-5413,16,39,11,0,14,21.612972183153033,0.5541787739270009
256,256,256,256,256,1-0296,5,1-0296,3,41,5,0,23,22.435597158037126,0.5472096867813934
165,165,165,165,165,MLG59,7,MLG59,5,71,18,0,21,33.91945827472955,0.4777388489398528
22,22,22,22,22,MLG50,16,MLG50,15,319,43,0,144,152.16199959814548,0.47699686394402974
66,66,66,66,66,MLG48,8,MLG48,6,159,12,0,82,74.16169421561062,0.4664257497837146
57,57,57,57,57,MLG75,10,MLG75,9,185,41,0,59,85.7260970575735,0.4633843084193162
71,71,71,71,71,1-4417,19,1-4417,18,151,21,0,64,69.51644426584244,0.46037380308504927
112,112,112,112,112,1-3447,6,1-3447,4,110,34,0,21,49.91945827472955,0.4538132570429959
203,203,203,203,203,1-9938,8,1-9938,6,55,18,0,9,24.822624974884093,0.45132045408880167
206,206,206,206,206,1-8544,9,1-8544,8,54,5,0,25,23.951736041344702,0.4435506674323093
541,541,541,541,541,1-8532,11,1-8532,10,4,1,0,1,1.758069441653788,0.439517360413447
62,62,62,62,62,1-6878,19,1-6878,18,167,8,0,86,73.19397198222578,0.4382872573785975
195,195,195,195,195,1-9379,10,1-9379,9,58,13,0,16,25.12911106646061,0.4332605356286312
101,101,101,101,101,1-18371,11,1-18371,10,120,38,0,18,51.645249949768186,0.43037708291473487
67,67,67,67,67,1-3516,21,1-3516,8,156,0,0,88,66.71011086553335,0.42762891580470097
295,295,295,295,295,1-1942,3,1-1942,1,34,3,0,15,14.371041624806821,0.4226776948472595
34,34,34,34,34,MLG51,17,MLG51,16,248,71,0,44,104.35505543276668,0.4207865138418011
218,218,218,218,218,1-9610,11,1-9610,10,49,10,0,14,20.612972183153033,0.42067290169700067
217,217,217,217,217,1-9770,11,1-9770,10,50,18,0,4,21.032277766615152,0.420645555332303
54,54,54,54,54,1-1350,12,1-1350,11,195,53,0,38,81.80663878284395,0.41952122452740487
296,296,296,296,296,1-0205,3,1-0205,1,34,2,0,16,14.12911106646061,0.41556209019001794
146,146,146,146,146,MLG78,16,MLG78,15,80,17,0,21,32.91945827472955,0.4114932284341194
31,31,31,31,31,1-9156,11,1-9156,10,268,56,0,71,109.82293035741895,0.40978705357245876
124,124,124,124,124,1-0292,19,1-0292,18,99,4,0,48,40.38733319938183,0.40795286059981645
23,23,23,23,23,1-7866,5,1-7866,3,318,28,0,134,129.5813051816076,0.40748838107423774
5,5,5,5,5,MLG57,17,MLG57,16,629,120,0,178,254.93636061437428,0.40530422991156484
89,89,89,89,89,1-9831,7,1-9831,5,132,13,0,53,53.17768040765077,0.40286121520947554
242,242,242,242,242,1-3206,14,1-3206,13,45,8,0,13,17.854902741499245,0.396775616477761
512,512,512,512,512,1-5799,15,1-5799,14,7,2,0,1,2.758069441653788,0.3940099202362554
239,239,239,239,239,1-5002,9,1-5002,7,45,7,0,14,17.612972183153033,0.3913993818478452
70,70,70,70,70,1-1224,17,1-1224,16,151,15,0,58,58.96802761591971,0.39051673917827623
150,150,150,150,150,1-3083,5,1-3083,3,78,6,0,32,30.25822213292122,0.38792592478104126
94,94,94,94,94,1-1005,9,1-1005,7,125,19,0,38,47.80663878284395,0.3824531102627516
9,9,9,9,9,1-3523,5,1-3523,3,543,93,0,150,206.7104162480682,0.3806821662027039
280,280,280,280,280,1-8314,17,1-8314,15,36,0,0,18,13.645249949768186,0.37903472082689404
166,166,166,166,166,MLG58,13,MLG58,12,71,14,0,17,26.887180508114398,0.37869268321287886
345,345,345,345,345,1-3584,18,1-3584,17,26,9,0,1,9.758069441653788,0.3753103631405303
350,350,350,350,350,1-9609,13,1-9609,12,25,4,0,7,9.306486091576517,0.3722594436630607
199,199,199,199,199,1-20167,6,1-20167,4,56,14,0,9,20.822624974884093,0.3718325888372159
441,441,441,441,441,1-9997,9,1-9997,7,16,2,0,5,5.7903472082689404,0.3618967005168088
74,74,74,74,74,1-8074,11,1-8074,10,145,32,0,27,52.46787492465228,0.361847413273464
123,123,123,123,123,1-11350,4,1-11350,2,100,28,0,10,35.58069441653788,0.35580694416537884
386,386,386,386,386,1-4855,12,1-4855,11,22,7,0,1,7.758069441653788,0.3526395200751722
7,7,7,7,7,MLG69,14,MLG69,13,576,103,0,132,203.06516629830003,0.3525436914901042
445,445,445,445,445,1-5654,12,1-5654,19,15,3,0,3,5.274208324961364,0.35161388833075763
376,376,376,376,376,1-18487,16,1-18487,15,23,2,0,8,8.064555533230305,0.35063284927088284
64,64,64,64,64,MLG29,9,MLG29,7,164,29,0,37,57.04856934119016,0.34785713012920827
55,55,55,55,55,1-1462,3,1-1462,1,192,19,0,63,66.75837482418865,0.34769986887598253
326,326,326,326,326,1-0027,9,1-0027,7,29,4,0,8,10.064555533230305,0.34705363907690706
84,84,84,84,84,1-2382,6,1-2382,4,139,25,0,30,47.74208324961364,0.34346822481736433
