Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,16,20,1-9651,38,6,0,11,10.50563594698906,0.27646410386813314
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,9,3,1-9667,14,1,0,7,3.867222875356674,0.2762302053826196
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,19,13,1-17758,40,9,0,5,11.048016339540482,0.276200408488512
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,17,11,1-10468,549,85,0,162,151.3557294011116,0.27569349617688815
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,19,13,MLG54,595,137,0,66,164.03381568193436,0.2756870851797216
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,19,10,1-3083,78,19,0,6,21.457619607448578,0.2750976872749818
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,17,11,1-8067,322,64,0,60,88.57619607448578,0.2750813542685894
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,7,12,1-6693,98,22,0,12,26.915239214897156,0.2746452981111955
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,1-8074,8,9,1-8074,145,18,0,53,39.708973199129105,0.2738549875802007
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,8,9,1-6692,71,10,0,23,19.420875161886215,0.27353345298431286
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-6532,7,12,1-6532,27,2,0,13,7.324842482805252,0.2712904623261205
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,19,13,MLG50,319,41,0,110,86.0563594698906,0.2697691519432307
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,2,1,1-1191,53,13,0,3,14.228809803724289,0.2684681095042319
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,7,12,1-3587,46,9,0,8,12.27682614326477,0.26688752485358197
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,20,5,1-9452,16,3,0,3,4.228809803724289,0.26430061273276806
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,12,14,1-9498,64,15,0,4,16.638413071632385,0.259975204244256
512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,1-3033,9,3,1-3033,7,1,0,2,1.8192065358161926,0.2598866479737418
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,12,14,1-3564,41,9,0,4,10.638413071632385,0.2594734895520094
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,1,8,1-17835,17,4,0,1,4.409603267908096,0.25938842752400565
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,15,10,1-10060,36,4,0,13,9.324842482805252,0.25902340230014587
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,16,20,1-9650,25,4,0,6,6.457619607448578,0.2583047842979431
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,1,8,1-5413,39,8,0,5,10.048016339540482,0.2576414446036021
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,16,20,1-19915,62,9,0,17,15.963255554437637,0.2574718637812522
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-8988,19,13,1-8988,29,5,0,6,7.457619607448578,0.25715929680857164
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,1-8576,7,12,1-8576,55,10,0,10,14.096032679080963,0.2562915032560175
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,7,4,1-2103,26,5,0,4,6.638413071632385,0.25532357967816866
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,10,17,1-19448,45,9,0,6,11.457619607448578,0.25461376905441285
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,1-3141,12,14,1-3141,136,30,0,11,34.50563594698906,0.25371791137491956
487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-6900,19,13,1-6900,67,10,0,17,16.963255554437637,0.2531829187229498
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,12,14,1-9963,116,26,0,8,29.27682614326477,0.2523864322695239
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-18004,11,2,1-18004,12,3,0,0,3.0,0.25
502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,1-20012,15,10,1-20012,12,3,0,0,3.0,0.25
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,12,14,1-1570,142,32,0,8,35.27682614326477,0.2484283531215829
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,17,7,1-2294,75,12,0,16,18.55365228652954,0.24738203048706053
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,13,15,1-6098,1327,239,0,217,327.8839091360569,0.24708659316959827
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-9761,5,1,1-9761,35,7,0,4,8.638413071632385,0.24681180204663958
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,11,2,1-0303,212,49,0,8,52.27682614326477,0.24658880256256968
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,1,8,1-9491,80,16,0,9,19.686429411172867,0.24608036763966085
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,1-4855,6,4,1-4855,22,5,0,1,5.409603267908096,0.2458910576321862
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,12,10,1-6734,44,10,0,2,10.819206535816193,0.2458910576321862
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-19549,10,17,1-19549,29,3,0,10,7.096032679080963,0.2446907820372746
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,1,8,MLG58,71,13,0,10,17.096032679080963,0.24078919266311216
230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,1-3089,16,20,1-3089,16,3,0,2,3.8192065358161926,0.23870040848851204
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,1,8,MLG14,232,43,0,30,55.28809803724289,0.238310767401909
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-7819,7,12,1-7819,59,12,0,5,14.048016339540482,0.23810197185661833
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,11,2,1-7268,70,15,0,4,16.638413071632385,0.23769161530903407
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,7,12,MLG56,511,64,0,140,121.34445750713348,0.23746469179478177
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,13,15,1-9497,150,32,0,8,35.27682614326477,0.23517884095509847
112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,1-10698,1,8,1-10698,6,1,0,1,1.4096032679080963,0.2349338779846827
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,9,16,1-6061,40,2,0,18,9.372858822345734,0.23432147055864333
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,21,7,1-11206,14,0,0,8,3.2768261432647705,0.2340590102331979
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,9,3,1-9610,49,9,0,6,11.457619607448578,0.23382897158058322
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,12,14,1-4747,25,5,0,2,5.819206535816193,0.2327682614326477
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,15,14,1-5043,123,22,0,16,28.55365228652954,0.23214351452463042
495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,MLG08,20,12,MLG08,107,24,0,2,24.819206535816193,0.2319552012693102
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-19813,1,8,1-19813,20,3,0,4,4.638413071632385,0.23192065358161926
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,8,9,1-9156,268,28,0,83,61.997071236371994,0.23133235535959698
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,8,9,1-8066,86,12,0,19,19.78246209025383,0.23002862895643988
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-9818,15,10,1-9818,28,6,0,1,6.409603267908096,0.22891440242528915
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,13,4,1-0027,29,5,0,4,6.638413071632385,0.22891079557353053
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,11,11,1-9938,55,6,0,16,12.553652286529541,0.2282482233914462
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,9,3,1-2282,219,27,0,56,49.937783002853394,0.22802640640572325
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,17,11,1-6927,179,19,0,53,40.708973199129105,0.22742443128005085
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,20,5,1-8023,16,2,0,4,3.6384130716323853,0.22740081697702408
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,10,16,1-4494,16,2,0,4,3.6384130716323853,0.22740081697702408
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,22,6,1-9286,81,13,0,13,18.324842482805252,0.2262326232445093
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-18714,2,16,1-18714,32,6,0,3,7.228809803724289,0.22590030636638403
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-3639,17,11,1-3639,17,3,0,2,3.8192065358161926,0.22465920798918781
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,7,12,1-7991,46,7,0,8,10.27682614326477,0.22340926398401675
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,12,14,1-5355,53,11,0,2,11.819206535816193,0.2230038969021923
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,22,6,MLG55,92,18,0,6,20.457619607448578,0.22236543051574542
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,10,17,1-4355,49,8,0,7,10.867222875356674,0.22178005868074846
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,1-7897,22,6,1-7897,95,19,0,5,21.04801633954048,0.22155806673200507
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,13,15,1-8181,30,5,0,4,6.638413071632385,0.2212804357210795
283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,8,9,1-3535,315,23,0,114,69.69477254152298,0.221253246163565
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,16,20,MLG51,248,35,0,48,54.66095685958862,0.22040708411124446
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,12,14,1-7744,37,4,0,10,8.096032679080963,0.21881169402921521
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,21,11,1-2297,25,3,0,6,5.457619607448578,0.21830478429794312
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,17,11,1-4319,163,22,0,33,35.51690784096718,0.217895140128633
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,11,2,1-2324,25,5,0,1,5.409603267908096,0.21638413071632384
408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,MLG53,16,20,MLG53,91,16,0,9,19.686429411172867,0.21633438913376776
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,7,12,1-8503,16,1,0,6,3.457619607448578,0.21610122546553612
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,13,18,1-0205,34,2,0,13,7.324842482805252,0.2154365436119192
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,13,15,1-0053,142,25,0,13,30.324842482805252,0.21355522875214966
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-9606,9,3,1-9606,16,3,0,1,3.4096032679080963,0.21310020424425602
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,19,13,1-6974,207,15,0,71,44.08183202147484,0.21295571024867072
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,9,14,1-1770,35,7,0,1,7.409603267908096,0.21170295051165988
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-1015,19,13,1-1015,155,10,0,55,32.5281797349453,0.20985922409642127
518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,1-1850,15,10,1-1850,30,3,0,8,6.2768261432647705,0.2092275381088257
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,7,12,1-8622,54,10,0,3,11.228809803724289,0.20794092229119054
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,1-9996,12,14,1-9996,28,5,0,2,5.819206535816193,0.2078288048505783
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-0037,2,16,1-0037,35,6,0,3,7.228809803724289,0.20653742296355113
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1-9674,17,11,1-9674,144,17,0,31,29.697701305150986,0.2062340368413263
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,15,10,MLG48,159,18,0,36,32.74571764469147,0.20594790971504068
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,16,9,1-9770,50,7,0,8,10.27682614326477,0.20553652286529542
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,2,16,1-5555,10,0,0,5,2.0480163395404816,0.20480163395404816
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,2,16,1-4682,16,0,0,8,3.2768261432647705,0.20480163395404816
550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,1-19568,1,8,1-19568,2,0,0,1,0.4096032679080963,0.20480163395404816
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,4,23,1-8314,36,0,0,18,7.372858822345734,0.20480163395404816
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,16,20,MLG49,185,26,0,29,37.87849476933479,0.20474862037478267
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,1-9831,17,11,1-9831,132,15,0,29,26.878494769334793,0.20362496037374844
218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,1-9416,5,1,1-9416,13,1,0,4,2.6384130716323853,0.20295485166402963
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,6,18,1-1942,34,4,0,7,6.867222875356674,0.20197714339284337
478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-9394,8,9,1-9394,117,8,0,38,23.56492418050766,0.20140960838040736
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,21,9,MLG42,14,2,0,2,2.8192065358161926,0.20137189541544234
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,2,16,1-9946,12,2,0,1,2.4096032679080963,0.20080027232567468
535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,1-5990,15,10,1-5990,5,1,0,0,1.0,0.2
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,16,20,MLG57,629,57,0,166,124.99414247274399,0.19871882746064226
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,20,5,1-9808,74,10,0,11,14.50563594698906,0.19602210739174405
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,16,7,1-5981,28,3,0,6,5.457619607448578,0.19491498598030635
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,8,9,1-2335,145,9,0,47,28.251353591680527,0.19483692132193467
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,22,6,1-3589,27,4,0,3,5.228809803724289,0.19365962236015885
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,10,17,1-18994,28,5,0,1,5.409603267908096,0.19320011671100343
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,18,18,1-9277,48,1,0,20,9.192065358161926,0.19150136162837347
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,8,9,1-1250,34,2,0,11,6.5056359469890594,0.19134223373497233
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,10,9,1-8157,75,9,0,13,14.324842482805252,0.1909978997707367
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,1,8,1-2034,16,1,0,5,3.0480163395404816,0.1905010212212801
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-3104,9,3,1-3104,16,1,0,5,3.0480163395404816,0.1905010212212801
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,21,7,1-7866,318,21,0,96,60.321913719177246,0.18969155257602907
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,17,11,1-8493,38,1,0,15,7.144049018621445,0.18800128996372223
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,4,13,1-9902,30,4,0,4,5.638413071632385,0.18794710238774617
366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,1-5163,3,24,1-5163,16,3,0,0,3.0,0.1875
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,13,11,1-3312,36,1,0,14,6.734445750713348,0.18706793751981524
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,17,11,1-9496,39,4,0,8,7.2768261432647705,0.1865852857247377
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,18,18,1-4531,94,4,0,33,17.51690784096718,0.18635008341454445
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,2,16,1-9055,12,1,0,3,2.228809803724289,0.18573415031035742
151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,1-9870,13,15,1-9870,27,5,0,0,5.0,0.18518518518518517
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,15,10,1-8544,54,5,0,12,9.915239214897156,0.183615541016614
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,12,14,1-7863,351,48,0,40,64.38413071632385,0.1834305718413785
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,21,7,1-3523,543,42,0,140,99.34445750713348,0.18295480203891987
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,8,9,1-5775,244,9,0,87,44.63548430800438,0.18293231273772287
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,21,7,MLG10,60,4,0,17,10.963255554437637,0.18272092590729397
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,15,10,1-8124,18,0,0,8,3.2768261432647705,0.18204589684804282
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,8,9,1-1204,39,3,0,10,7.096032679080963,0.18194955587387085
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,21,7,1-9576,10,1,0,2,1.8192065358161926,0.18192065358161927
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-8820,6,4,1-8820,83,11,0,10,15.096032679080963,0.18187991179615617
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,6,4,1-2701,61,9,0,5,11.048016339540482,0.18111502195968002
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,6,4,1-9237,38,4,0,7,6.867222875356674,0.18071639145675458
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-6914,9,3,1-6914,73,5,0,20,13.192065358161926,0.18071322408440996
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,18,18,1-7005,285,11,0,98,51.14112025499344,0.1794425272105033
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,10,17,1-5891,96,13,0,10,17.096032679080963,0.1780836737404267
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,1,8,1-9925,93,10,0,16,16.55365228652954,0.17799626114547892
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,6,4,MLG13,140,17,0,19,24.78246209025383,0.17701758635895593
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,1-6787,13,15,1-6787,56,7,0,7,9.867222875356674,0.17620040848851204
557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,1-9806,8,9,1-9806,8,1,0,1,1.4096032679080963,0.17620040848851204
377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,1-7213,13,15,1-7213,23,2,0,5,4.048016339540482,0.17600071041480356
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,11,2,1-7024,498,81,0,16,87.55365228652954,0.17581054676009947
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,17,11,1-1224,151,17,0,23,26.420875161886215,0.17497268319129944
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,8,20,1-8095,46,8,0,0,8.0,0.17391304347826086
321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,12,14,1-5172,120,11,0,24,20.83047842979431,0.17358732024828594
475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,1-18234,6,4,1-18234,43,5,0,6,7.457619607448578,0.1734330141267111
373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,1-6918,20,5,1-6918,43,7,0,1,7.409603267908096,0.17231635506763016
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,1-11330,1,8,1-11330,14,2,0,1,2.4096032679080963,0.17211451913629258
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,1,8,1-9697,20,3,0,1,3.4096032679080963,0.1704801633954048
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,1,8,1-3265,19,2,0,3,3.228809803724289,0.16993735809075206
