Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,MLG45,20,5,MLG45,70,24,1,4,1026.4882040023804,14.664117200034005
352,352,352,352,MLG63,6,5,MLG63,380,21,1,92,1078.2286920547485,2.8374439264598648
322,322,322,322,1-0296,18,6,1-0296,41,15,0,27,31.795377016067505,0.7754970003918904
470,470,470,470,1-1204,2,8,1-1204,39,9,0,27,25.795377016067505,0.6614199234889104
399,399,399,399,MLG60,15,10,MLG60,47,27,0,6,30.732306003570557,0.653878851139799
131,131,131,131,1-9283,18,8,1-9283,235,96,0,72,140.78767204284668,0.599096476778071
299,299,299,299,MLG54,7,12,MLG54,595,60,0,455,343.0332052707672,0.5765263954130542
124,124,124,124,1-8427,20,7,1-8427,189,45,0,97,105.338947057724,0.5573489262313439
353,353,353,353,MLG50,7,12,MLG50,319,112,0,95,171.0948450565338,0.5363474766662502
234,234,234,234,MLG29,11,11,MLG29,164,50,0,60,87.32306003570557,0.5324576831445461
483,483,483,483,1-9491,20,7,1-9491,80,26,0,26,42.17332601547241,0.5271665751934052
248,248,248,248,1-2400,1,3,1-2400,49,6,0,31,25.283581018447876,0.5159914493560791
342,342,342,342,MLG65,7,12,MLG65,201,51,0,84,103.2522840499878,0.5136929554725761
305,305,305,305,1-7866,2,6,1-7866,318,78,0,135,161.97688508033752,0.5093612738375394
387,387,387,387,1-10539,20,7,1-10539,63,9,0,37,32.01588702201843,0.5081886828891815
217,217,217,217,1-9630,7,9,1-9630,33,8,0,14,16.7087140083313,0.5063246669191303
370,370,370,370,MLG62,13,14,MLG62,525,28,0,373,260.0250232219696,0.49528575851803736
272,272,272,272,1-1570,12,9,1-1570,142,52,0,25,67.55127501487732,0.475713204330122
499,499,499,499,1-8627,20,7,1-8627,25,6,0,9,11.598459005355835,0.4639383602142334
251,251,251,251,1-7268,6,5,1-7268,70,23,0,14,31.7087140083313,0.4529816286904471
139,139,139,139,1-7863,12,9,1-7863,351,52,0,170,157.74867010116577,0.44942641054463184
166,166,166,166,MLG40,14,15,MLG40,51,15,0,12,22.464612007141113,0.44048258837531595
202,202,202,202,1-8988,4,2,1-8988,29,12,0,1,12.622051000595093,0.43524313795155495
179,179,179,179,1-4052,7,12,1-4052,13,5,0,1,5.622051000595093,0.43246546158423793
484,484,484,484,MLG31,6,5,MLG31,33,8,0,10,14.220510005950928,0.4309245456348766
332,332,332,332,MLG78,20,7,MLG78,80,27,0,11,33.84256100654602,0.42303201258182527
423,423,423,423,1-7122,13,14,1-7122,197,31,0,83,82.6302330493927,0.41944280735732337
364,364,364,364,1-7682,20,7,1-7682,141,17,0,67,58.677417039871216,0.41615189389979584
526,526,526,526,1-5002,11,11,1-5002,45,5,0,22,18.68512201309204,0.4152249336242676
564,564,564,564,1-9034,6,5,1-9034,3,0,0,2,1.2441020011901855,0.4147006670633952
80,80,80,80,1-9115,4,2,1-9115,16,6,0,1,6.622051000595093,0.4138781875371933
71,71,71,71,1-6532,2,6,1-6532,27,3,0,13,11.086663007736206,0.4106171484346743
384,384,384,384,1-9270,12,9,1-9270,128,32,0,33,52.52768301963806,0.41037252359092236
203,203,203,203,1-1250,18,8,1-1250,34,7,0,11,13.84256100654602,0.40713414725135355
453,453,453,453,1-8397,4,2,1-8397,51,20,0,1,20.622051000595093,0.40435394118813905
149,149,149,149,MLG58,13,14,MLG58,71,20,0,14,28.7087140083313,0.4043480846243845
413,413,413,413,1-8314,16,4,1-8314,36,12,0,4,14.488204002380371,0.4024501111772325
46,46,46,46,1-8566,1,3,1-8566,5,2,0,0,2.0,0.4
153,153,153,153,1-1350,20,7,1-1350,195,51,0,43,77.74819302558899,0.39870868218250766
510,510,510,510,1-3206,2,6,1-3206,45,6,0,19,17.818969011306763,0.3959770891401503
36,36,36,36,1-2714,4,2,1-2714,61,21,0,5,24.110255002975464,0.3952500820159912
531,531,531,531,1-5891,6,10,1-5891,96,23,0,24,37.92922401428223,0.3950960834821065
89,89,89,89,1-18004,11,11,1-18004,12,1,0,6,4.732306003570557,0.3943588336308797
209,209,209,209,1-9938,15,13,1-9938,55,9,0,20,21.441020011901855,0.3898367274891246
331,331,331,331,MLG75,15,10,MLG75,185,57,0,24,71.92922401428223,0.38880661629341745
127,127,127,127,1-9643,2,6,1-9643,8,0,0,5,3.110255002975464,0.388781875371933
236,236,236,236,1-7024,16,4,1-7024,498,71,0,194,191.677894115448,0.3848953697097349
356,356,356,356,1-9761,6,5,1-9761,35,6,0,12,13.464612007141113,0.3847032002040318
392,392,392,392,1-9609,11,11,1-9609,25,4,0,9,9.598459005355835,0.3839383602142334
176,176,176,176,1-8042,14,15,1-8042,52,5,0,24,19.929224014282227,0.3832543079669659
562,562,562,562,1-0003,20,12,1-0003,17,4,0,4,6.488204002380371,0.38165905896355123
95,95,95,95,1-3312,4,2,1-3312,36,10,0,6,13.732306003570557,0.38145294454362655
396,396,396,396,1-9963,12,9,1-9963,116,27,0,27,43.795377016067505,0.37754635358678884
363,363,363,363,1-10785,12,9,1-10785,279,58,0,76,105.27587604522705,0.377332889050993
186,186,186,186,72-11994,1,3,72-11994,8,3,0,0,3.0,0.375
309,309,309,309,1-3516,9,20,1-3516,156,0,0,94,58.47279405593872,0.37482560292268413
