Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,3,18,1-3139,93,15,2,27,2036.0396493077278,21.892899454921803
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,18,17,MLG40,51,6,1,7,1011.4547238945961,19.832445566560708
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,3,18,MLG49,185,9,2,54,2051.0792986154556,11.086915127651112
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,2,5,1-0129,142,14,1,49,1052.1830672621727,7.409739910296991
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,18,17,1-4319,163,30,1,12,1039.350955247879,6.376386228514595
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,2,5,1-0303,212,16,1,62,1064.3132687807083,5.020345607456171
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,19,3,MLG51,248,32,1,66,1083.4302538633347,4.368670378481188
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,19,3,MLG54,595,29,1,89,1098.3529180884361,1.8459712909049346
546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,1-7527,14,8,1-7527,1,1,0,1,1.7792462706565857,1.7792462706565857
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,1-8397,7,1,1-8397,51,48,0,0,48.0,0.9411764705882353
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,19,3,1-8646,20,11,0,10,18.792462706565857,0.9396231353282929
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1-5167,11,9,1-5167,24,22,0,0,22.0,0.9166666666666666
373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,1-6918,3,18,1-6918,43,3,0,45,38.066082179546356,0.8852577251057292
455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,1-17790,1,16,1-17790,5,2,0,3,4.337738811969757,0.8675477623939514
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,11,9,1-18203,29,22,0,3,24.337738811969757,0.8392323728265434
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,19,3,1-2423,79,40,0,32,64.93588066101074,0.8219731729241866
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1-3519,14,8,1-3519,27,22,0,0,22.0,0.8148148148148148
374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,1-6919,4,20,1-6919,43,0,0,43,33.507589638233185,0.7792462706565857
556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,1-10951,10,6,1-10951,1,0,0,1,0.7792462706565857,0.7792462706565857
563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,1-21192,3,18,1-21192,4,0,0,4,3.1169850826263428,0.7792462706565857
519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,1-4926,1,16,1-4926,4,0,0,4,3.1169850826263428,0.7792462706565857
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,5,15,MLG10,60,28,0,24,46.70191049575806,0.7783651749293009
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1-8767,15,13,1-8767,48,34,0,2,35.55849254131317,0.7408019279440244
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,19,3,1-2294,75,39,0,21,55.3641716837883,0.738188955783844
313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,1-7521,13,7,1-7521,10,4,0,4,7.116985082626343,0.7116985082626343
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,20,12,1-7058,80,11,0,58,56.19628369808197,0.7024535462260246
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,7,1,1-13247,29,4,0,21,20.3641716837883,0.7022128166823551
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,1-6228,2,5,1-6228,48,2,0,40,33.16985082626343,0.691038558880488
167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,1-4929,1,16,1-4929,10,3,0,5,6.8962313532829285,0.6896231353282929
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,20,12,1-20578,19,8,0,6,12.675477623939514,0.6671304012599745
564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,1-9034,8,14,1-9034,3,2,0,0,2.0,0.6666666666666666
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,1,16,1-8493,38,15,0,13,25.130201518535614,0.6613210925930425
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,1-9739,3,18,1-9739,31,1,0,25,20.481156766414642,0.6606824763359562
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,72-12387,1,16,72-12387,71,18,0,37,46.83211201429367,0.659607211468925
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,10,6,1-7530,25,11,0,7,16.4547238945961,0.658188955783844
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,1-8398,19,3,1-8398,54,29,0,8,35.233970165252686,0.6524809289861608
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,1,16,MLG15,105,31,0,47,67.62457472085953,0.6440435687700907
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,9,4,1-1250,34,19,0,3,21.337738811969757,0.6275805532932281
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-6006,8,14,1-6006,57,6,0,38,35.611358284950256,0.624760671665794
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,10,6,1-4052,13,5,0,4,8.116985082626343,0.6243834678943341
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,2,5,1-9576,10,3,0,4,6.116985082626343,0.6116985082626343
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,17,11,MLG48,159,80,0,22,97.14341795444489,0.6109648927952509
417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,1-10451,6,10,1-10451,46,28,0,0,28.0,0.6086956521739131
469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,1-8578,8,14,1-8578,11,2,0,6,6.675477623939514,0.6068616021763195
