Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
191,191,191,191,191,191,191,191,191,MLG44,21,22,MLG44,59,5,1,8,1012.1689891815186,17.155406596296924
168,168,168,168,168,168,168,168,168,MLG45,7,15,MLG45,70,14,1,4,1017.5844945907593,14.536921351296561
84,84,84,84,84,84,84,84,84,1-2382,21,22,1-2382,139,20,1,13,1031.6496074199677,7.421939621726386
6,6,6,6,6,6,6,6,6,MLG54,7,15,MLG54,595,45,1,34,1075.4682040214539,1.8075095865906787
49,49,49,49,49,49,49,49,49,1-6974,7,15,1-6974,207,46,0,141,172.35343432426453,0.8326252865906499
323,323,323,323,323,323,323,323,323,1-13247,19,20,1-13247,29,1,0,20,18.922472953796387,0.6524990673722892
75,75,75,75,75,75,75,75,75,1-2545,4,8,1-2545,145,29,0,68,89.93640804290771,0.6202510899510877
29,29,29,29,29,29,29,29,29,1-3534,10,13,1-3534,279,118,0,50,162.80618238449097,0.5835347038870644
203,203,203,203,203,203,203,203,203,1-9938,11,12,1-9938,55,11,0,23,31.610843896865845,0.5747426163066517
228,228,228,228,228,228,228,228,228,MLG60,4,8,MLG60,47,6,0,22,25.714720249176025,0.5471217074292771
155,155,155,155,155,155,155,155,155,1-8157,1,5,1-8157,75,25,0,17,40.23410201072693,0.5364546934763591
165,165,165,165,165,165,165,165,165,MLG59,10,13,MLG59,71,22,0,17,37.23410201072693,0.5244239719820695
331,331,331,331,331,331,331,331,331,1-5981,3,16,1-5981,28,2,0,14,14.54573106765747,0.5194903952734811
37,37,37,37,37,37,37,37,37,1-5775,12,11,1-5775,244,49,0,82,122.48213911056519,0.5019759799613327
217,217,217,217,217,217,217,217,217,1-9770,15,5,1-9770,50,24,0,1,24.89612364768982,0.4979224729537964
215,215,215,215,215,215,215,215,215,MLG40,15,10,MLG40,51,10,0,17,25.23410201072693,0.4947863139358221
239,239,239,239,239,239,239,239,239,1-5002,6,2,1-5002,45,12,0,11,21.857360124588013,0.4857191138797336
34,34,34,34,34,34,34,34,34,MLG51,8,16,MLG51,248,17,0,113,118.26197218894958,0.47686279108447416
441,441,441,441,441,441,441,441,441,1-9997,2,2,1-9997,16,4,0,4,7.584494590759277,0.47403091192245483
57,57,57,57,57,57,57,57,57,MLG75,4,8,MLG75,185,42,0,48,85.01393508911133,0.4595347842654666
180,180,180,180,180,180,180,180,180,1-10539,15,9,1-10539,63,6,0,25,28.403091192245483,0.4508427173372299
281,281,281,281,281,281,281,281,281,1-3312,11,12,1-3312,36,5,0,12,15.753483772277832,0.437596771452162
1,1,1,1,1,1,1,1,1,1-9227,14,4,1-9227,801,49,0,332,346.51305103302,0.43260056308741573
130,130,130,130,130,130,130,130,130,1-3139,14,4,1-3139,93,6,0,38,40.052698612213135,0.4306741786259477
345,345,345,345,345,345,345,345,345,1-3584,19,18,1-3584,26,10,0,1,10.89612364768982,0.41908167875730074
189,189,189,189,189,189,189,189,189,MLG10,8,16,MLG10,60,7,0,20,24.922472953796387,0.41537454922993977
46,46,46,46,46,46,46,46,46,1-2282,13,10,1-2282,219,43,0,53,90.49455332756042,0.4132171384820111
22,22,22,22,22,22,22,22,22,MLG50,12,11,MLG50,319,52,0,88,130.8588809967041,0.41021592788935457
48,48,48,48,48,48,48,48,48,MLG30,9,14,MLG30,208,33,0,58,84.97517156600952,0.40853447868273807
263,263,263,263,263,263,263,263,263,1-6061,6,2,1-6061,40,9,0,8,16.168989181518555,0.40422472953796384
145,145,145,145,145,145,145,145,145,1-9491,18,19,1-9491,80,26,0,7,32.272865533828735,0.4034108191728592
156,156,156,156,156,156,156,156,156,1-2294,8,16,1-2294,75,15,0,17,30.23410201072693,0.40312136014302574
24,24,24,24,24,24,24,24,24,1-3535,2,7,1-3535,315,40,0,97,126.92399382591248,0.40293331373305546
91,91,91,91,91,91,91,91,91,1-9270,19,20,1-9270,128,12,0,43,50.53331685066223,0.3947915378957987
122,122,122,122,122,122,122,122,122,1-9404,11,12,1-9404,100,9,0,34,39.46820402145386,0.39468204021453857
85,85,85,85,85,85,85,85,85,1-1131,10,13,1-1131,138,32,0,25,54.40309119224548,0.3942252984945325
166,166,166,166,166,166,166,166,166,MLG58,12,11,MLG58,71,19,0,10,27.961236476898193,0.39382023206898864
129,129,129,129,129,129,129,129,129,1-4531,14,4,1-4531,94,2,0,39,36.948822259902954,0.39307257723301015
300,300,300,300,300,300,300,300,300,1-18709,6,2,1-18709,33,4,0,10,12.961236476898193,0.3927647417241877
3,3,3,3,3,3,3,3,3,1-6181,9,14,1-6181,659,63,0,210,251.18596601486206,0.38116231565229447
38,38,38,38,38,38,38,38,38,1-4649,13,10,1-4649,244,24,0,76,92.10539722442627,0.3774811361656814
5,5,5,5,5,5,5,5,5,MLG57,16,17,MLG57,629,85,0,169,236.44489645957947,0.3759060357068036
295,295,295,295,295,295,295,295,295,1-1942,14,4,1-1942,34,2,0,12,12.753483772277832,0.3751024638905245
231,231,231,231,231,231,231,231,231,1-7991,1,6,1-7991,46,2,0,17,17.23410201072693,0.37465439153754193
332,332,332,332,332,332,332,332,332,P-16616,2,10,P-16616,28,5,0,6,10.376741886138916,0.37059792450496126
462,462,462,462,462,462,462,462,462,1-4052,19,10,1-4052,13,3,0,2,4.792247295379639,0.3686344073368953
154,154,154,154,154,154,154,154,154,1-9417,11,12,1-9417,76,8,0,22,27.714720249176025,0.36466737169968455
439,439,439,439,439,439,439,439,439,1-4682,2,7,1-4682,16,4,0,2,5.792247295379639,0.3620154559612274
33,33,33,33,33,33,33,33,33,1-6296,9,14,1-6296,254,21,0,79,91.79376816749573,0.3613927880610068
63,63,63,63,63,63,63,63,63,1-3052,14,4,1-3052,166,8,0,58,59.97517156600952,0.3612962142530694
143,143,143,143,143,143,143,143,143,1-9286,16,17,1-9286,81,20,0,10,28.961236476898193,0.35754612934442215
8,8,8,8,8,8,8,8,8,1-10468,11,12,1-10468,549,78,0,130,194.4960741996765,0.35427335919795355
65,65,65,65,65,65,65,65,65,1-4319,11,12,1-4319,163,21,0,41,57.74106955528259,0.3542396905232061
30,30,30,30,30,30,30,30,30,1-10785,1,6,1-10785,279,22,0,85,98.17051005363464,0.35186562743238226
80,80,80,80,80,80,80,80,80,1-0053,6,2,1-0053,142,29,0,23,49.610843896865845,0.34937214011877354
272,272,272,272,272,272,272,272,272,1-19229,15,5,1-19229,38,7,0,7,13.272865533828735,0.3492859351007562
440,440,440,440,440,440,440,440,440,1-2034,6,7,1-2034,16,2,0,4,5.584494590759277,0.34903091192245483
14,14,14,14,14,14,14,14,14,1-1317,11,12,1-1317,414,45,0,111,144.46972489356995,0.34896068814871967
43,43,43,43,43,43,43,43,43,MLG14,12,11,MLG14,232,54,0,30,80.88370943069458,0.34863667858058006
62,62,62,62,62,62,62,62,62,1-6878,10,13,1-6878,167,15,0,48,58.01393508911133,0.34738883286893013
334,334,334,334,334,334,334,334,334,1-18994,8,18,1-18994,28,7,0,3,9.688370943069458,0.34601324796676636
270,270,270,270,270,270,270,270,270,1-9651,10,13,1-9651,38,5,0,9,13.065112829208374,0.34381875866337824
371,371,371,371,371,371,371,371,371,1-6035,19,5,1-6035,23,7,0,1,7.896123647689819,0.34330972381260083
32,32,32,32,32,32,32,32,32,1-7874,14,4,1-7874,258,39,0,55,88.28680062294006,0.34219690163930255
83,83,83,83,83,83,83,83,83,MLG13,14,4,MLG13,140,6,0,46,47.22168779373169,0.33729776995522637
350,350,350,350,350,350,350,350,350,1-9609,9,14,1-9609,25,3,0,6,8.376741886138916,0.33506967544555666
138,138,138,138,138,138,138,138,138,1-4640,7,15,1-4640,87,20,0,10,28.961236476898193,0.33288777559653093
271,271,271,271,271,271,271,271,271,1-5508,14,4,1-5508,38,1,0,13,12.649607419967651,0.3328844057886224
64,64,64,64,64,64,64,64,64,MLG29,6,2,MLG29,164,29,0,28,54.09146213531494,0.32982598862996915
285,285,285,285,285,285,285,285,285,1-9887,9,14,1-9887,36,2,0,11,11.857360124588013,0.3293711145718892
61,61,61,61,61,61,61,61,61,1-6927,11,12,1-6927,179,13,0,51,58.702306032180786,0.3279458437551999
12,12,12,12,12,12,12,12,12,1-7024,1,6,1-7024,498,42,0,134,162.0805687904358,0.3254629895390277
53,53,53,53,53,53,53,53,53,1-8341,14,4,1-8341,197,8,0,61,62.66354250907898,0.31808904826943646
81,81,81,81,81,81,81,81,81,1-7682,18,19,1-7682,141,25,0,22,44.714720249176025,0.3171256755260711
77,77,77,77,77,77,77,77,77,1-9674,11,12,1-9674,144,16,0,33,45.57208037376404,0.31647278037336135
373,373,373,373,373,373,373,373,373,1-8488,21,22,1-8488,23,1,0,7,7.272865533828735,0.31621154494907544
92,92,92,92,92,92,92,92,92,1-6980,13,10,1-6980,128,32,0,9,40.065112829208374,0.3130086939781904
365,365,365,365,365,365,365,365,365,1-8590,13,10,1-8590,24,3,0,5,7.480618238449097,0.3116924266020457
410,410,410,410,410,410,410,410,410,1-3108,1,6,1-3108,18,2,0,4,5.584494590759277,0.3102496994866265
31,31,31,31,31,31,31,31,31,1-9156,15,5,1-9156,268,70,0,14,82.54573106765747,0.3080064592076771
244,244,244,244,244,244,244,244,244,1-19448,4,8,1-19448,45,4,0,11,13.857360124588013,0.30794133610195584
160,160,160,160,160,160,160,160,160,1-5197,11,12,1-5197,72,6,0,18,22.130225658416748,0.30736424525578815
472,472,472,472,472,472,472,472,472,1-1935,4,8,1-1935,12,1,0,3,3.688370943069458,0.30736424525578815
266,266,266,266,266,266,266,266,266,1-9496,11,12,1-9496,39,3,0,10,11.961236476898193,0.3066983712025178
106,106,106,106,106,106,106,106,106,1-9963,19,20,1-9963,116,5,0,34,35.46820402145386,0.3057603794952919
406,406,406,406,406,406,406,406,406,1-3265,17,18,1-3265,19,4,0,2,5.792247295379639,0.30485512080945465
153,153,153,153,153,153,153,153,153,1-9516,14,1,1-9516,76,23,0,0,23.0,0.3026315789473684
112,112,112,112,112,112,112,112,112,1-3447,13,5,1-3447,110,18,0,17,33.23410201072693,0.3021282000975175
257,257,257,257,257,257,257,257,257,1-19286,12,11,1-19286,40,4,0,9,12.065112829208374,0.30162782073020933
9,9,9,9,9,9,9,9,9,1-3523,17,18,1-3523,543,48,0,129,163.5999505519867,0.3012890433738245
158,158,158,158,158,158,158,158,158,1-9808,9,14,1-9808,74,7,0,17,22.23410201072693,0.3004608379827963
93,93,93,93,93,93,93,93,93,MLG52,8,16,MLG52,125,7,0,34,37.46820402145386,0.29974563217163086
181,181,181,181,181,181,181,181,181,MLG84,4,13,MLG84,63,9,0,11,18.857360124588013,0.29932317658076213
330,330,330,330,330,330,330,330,330,1-9818,1,6,1-9818,28,3,0,6,8.376741886138916,0.29916935307638987
550,550,550,550,550,550,550,550,550,1-3176,1,6,1-3176,3,0,0,1,0.8961236476898193,0.29870788256327313
478,478,478,478,478,478,478,478,478,1-20012,1,6,1-20012,12,0,0,4,3.5844945907592773,0.29870788256327313
521,521,521,521,521,521,521,521,521,1-3551,6,2,1-3551,6,0,0,2,1.7922472953796387,0.29870788256327313
36,36,36,36,36,36,36,36,36,MLG64,13,10,MLG64,245,27,0,51,72.70230603218079,0.2967441062537991
274,274,274,274,274,274,274,274,274,1-7744,1,6,1-7744,37,2,0,10,10.961236476898193,0.29624963451076197
400,400,400,400,400,400,400,400,400,1-8646,6,10,1-8646,20,5,0,1,5.896123647689819,0.29480618238449097
385,385,385,385,385,385,385,385,385,1-18615,16,17,1-18615,22,2,0,5,6.480618238449097,0.29457355629314075
87,87,87,87,87,87,87,87,87,1-3141,19,20,1-3141,136,4,0,40,39.84494590759277,0.29297754343818216
21,21,21,21,21,21,21,21,21,MLG02,9,14,MLG02,320,31,0,70,93.72865533828735,0.29290204793214797
286,286,286,286,286,286,286,286,286,1-1770,19,20,1-1770,35,3,0,8,10.168989181518555,0.29054254804338725
98,98,98,98,98,98,98,98,98,1-5043,19,20,1-5043,123,6,0,33,35.57208037376404,0.28920390547775643
224,224,224,224,224,224,224,224,224,1-9277,21,22,1-9277,48,4,0,11,13.857360124588013,0.2886950025955836
99,99,99,99,99,99,99,99,99,1-8826,14,4,1-8826,123,4,0,35,35.36432766914368,0.2875148590987291
299,299,299,299,299,299,299,299,299,MLG31,13,10,MLG31,33,5,0,5,9.480618238449097,0.28729146177118475
