Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,1-8397,11,3,1-8397,51,6,0,27,30.930607080459595,0.6064824917737175
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,6,7,1-0303,212,33,0,103,128.10564923286438,0.6042719303436999
463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,12,9,1-1989,46,22,0,6,27.5401349067688,0.5986985849297565
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,16,8,1-7268,70,14,0,30,41.700674533843994,0.595723921912057
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,8,14,1-2294,75,37,0,8,44.3868465423584,0.5918246205647787
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,7,12,MLG40,51,20,0,11,30.156913995742798,0.5913120391322118
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,1,6,MLG32,52,12,0,20,30.467116355895996,0.5859060837672307
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,13,2,MLG45,70,27,0,14,39.9269814491272,0.5703854492732456
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,4,13,1-3139,93,12,0,44,52.62765598297119,0.5658887740104429
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,17,11,1-1570,142,48,0,34,79.3940978050232,0.559113364824107
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,20,19,1-6878,167,23,0,76,93.17504215240479,0.5579343841461364
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,1,6,1-9379,58,16,0,17,31.697048902511597,0.5465008431467516
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,2,3,MLG60,47,9,0,18,25.620404720306396,0.5451149940490723
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-9768,6,7,1-9768,241,121,0,10,130.233558177948,0.5403882082072531
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,8,15,1-8067,322,70,0,111,172.49249577522278,0.5356909806683937
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,17,11,1-1258,435,109,0,134,232.72967958450317,0.5350107576655245
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,8,6,1-1224,151,17,0,69,80.71155142784119,0.5345135856148423
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,1,6,1-0027,29,7,0,9,15.310202360153198,0.5279380124190758
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,1,6,1-6927,179,57,0,39,93.01087689399719,0.5196138373966324
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,20,19,1-2423,79,5,0,39,41.01087689399719,0.519125023974648
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,1,6,1-0292,99,23,0,29,49.777318716049194,0.502801199152012
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,14,4,72-12171,19,3,0,7,9.463490724563599,0.49807845918755783
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,2,3,MLG48,159,20,0,63,78.17141652107239,0.49164412906334837
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,2,3,1-9496,39,8,0,12,19.080269813537598,0.48923768752660507
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,9,9,MLG31,33,5,0,12,16.080269813537598,0.48728090344053326
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,8,15,1-10468,549,107,0,173,266.74055647850037,0.4858662230938076
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,18,16,1-1390,98,40,0,8,47.3868465423584,0.48353925043222856
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,15,14,MLG75,185,68,0,23,89.2371838092804,0.48236315572584
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,4,13,1-9227,801,45,0,367,383.8715851306915,0.479240430874771
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,19,17,1-2282,219,30,0,81,104.79182124137878,0.4785014668556109
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,13,2,1-9997,16,3,0,5,7.616779088973999,0.47604869306087494
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,12,5,1-5515,29,10,0,4,13.6934232711792,0.4721870093510069
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,1,6,1-3589,27,9,0,4,12.6934232711792,0.47012678782145184
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,8,15,1-3312,36,3,0,15,16.850337266921997,0.46806492408116657
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,19,17,MLG55,92,18,0,27,42.930607080459595,0.46663703348325647
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,13,2,1-6061,40,14,0,5,18.616779088974,0.46541947722434995
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,9,9,1-0053,142,28,0,40,64.93423271179199,0.45728332895628165
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,7,6,MLG44,59,14,0,14,26.926981449127197,0.45638951608690165
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,16,8,1-8285,72,19,0,15,32.850337266922,0.4562546842628055
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,2,3,1-8622,54,19,0,6,24.5401349067688,0.4544469427179407
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-1592,15,14,1-1592,32,8,0,7,14.463490724563599,0.45198408514261246
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,1-18423,14,4,1-18423,47,0,0,23,21.237183809280396,0.4518549746655403
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,17,11,1-5043,123,14,0,45,55.55101180076599,0.4516342422826503
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,19,17,MLG57,629,101,0,197,282.90109610557556,0.4497632688482918
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,10,10,1-18558,307,92,0,49,137.2444350719452,0.4470502771073133
452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,1-8529,18,16,1-8529,56,25,0,0,25.0,0.44642857142857145
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,4,13,1-4649,244,22,0,94,108.79544687271118,0.44588297898652124
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,15,14,1-9076,9,4,0,0,4.0,0.4444444444444444
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,12,5,1-0003,17,2,0,6,7.540134906768799,0.44353734745698814
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,13,2,MLG33,20,7,0,2,8.8467116355896,0.44233558177947996
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,12,5,1-2335,145,39,0,27,63.930607080459595,0.44090073848592826
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,8,15,1-9457,11,3,0,2,4.8467116355896,0.4406101486899636
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,4,13,1-9277,48,9,0,13,21.003625631332397,0.4375755339860916
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-0037,1,6,1-0037,35,7,0,9,15.310202360153198,0.4374343531472342
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,7,12,1-9651,38,12,0,5,16.616779088974,0.4372836602361579
504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,1-5425,19,21,1-5425,17,0,0,8,7.386846542358398,0.4345203848446117
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,6,7,1-10539,63,7,0,22,27.313827991485596,0.4335528252616761
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,18,16,1-2382,139,38,0,24,60.160539627075195,0.4328096376048575
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,1-2573,4,13,1-2573,37,4,0,13,16.003625631332397,0.4325304224684432
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,2,3,MLG06,18,5,0,3,7.770067453384399,0.4316704140769111
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,19,17,1-5355,53,9,0,15,22.850337266921997,0.4311384389985283
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-8988,1,6,1-8988,29,6,0,7,12.463490724563599,0.42977554222633096
512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,1-3033,10,10,1-3033,7,3,0,0,3.0,0.42857142857142855
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,15,6,1-8503,16,5,0,2,6.8467116355896,0.42791947722435
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1-4634,1,6,1-4634,48,13,0,8,20.3868465423584,0.4247259696324666
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,15,3,MLG42,14,5,0,1,5.9233558177948,0.4230968441282
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,2,3,1-7467,64,15,0,13,27.003625631332397,0.4219316504895687
482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,1-4390,15,14,1-4390,45,6,0,14,18.926981449127197,0.4205995877583822
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,14,4,1-7866,318,69,0,70,133.634907245636,0.4202355573762138
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,17,11,1-10785,279,30,0,94,116.79544687271118,0.4186216733788931
544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,1,6,1-5799,7,2,0,1,2.9233558177948,0.4176222596849714
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,9,9,1-11206,14,4,0,2,5.8467116355896,0.4176222596849714
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,1-2178,10,10,1-2178,12,5,0,0,5.0,0.4166666666666667
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,9,9,1-6561,65,14,0,14,26.926981449127197,0.4142612530634953
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,1-3141,17,11,1-3141,136,11,0,49,56.24443507194519,0.41356202258783226
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1-9115,7,12,1-9115,16,2,0,5,6.616779088973999,0.41354869306087494
487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-6900,10,10,1-6900,67,12,0,17,27.697048902511597,0.4133887895897253
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,18,16,1-9630,33,9,0,5,13.616779088973999,0.41262966936284845
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,6,7,1-7845,36,13,0,2,14.8467116355896,0.41240865654415554
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,17,11,1-9963,116,16,0,34,47.39409780502319,0.40856980866399306
362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,1-1462,4,13,1-1462,192,23,0,60,78.40134906768799,0.4083403597275416
489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,1-9578,2,3,1-9578,42,6,0,12,17.080269813537598,0.4066730907985142
465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,16,8,1-5913,14,2,0,4,5.693423271179199,0.4066730907985142
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,14,4,1-2103,26,4,0,7,10.463490724563599,0.40244195094475377
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,17,11,1-9270,128,21,0,33,51.470741987228394,0.4021151717752218
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,7,12,1-0278,79,28,0,4,31.6934232711792,0.4011825730529013
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,2,3,1-19286,40,4,0,13,16.003625631332397,0.4000906407833099
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,7,12,1-9576,10,4,0,0,4.0,0.4
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1-10232,6,7,1-10232,5,2,0,0,2.0,0.4
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,10,10,1-3596,223,57,0,34,88.3940978050232,0.3963860888117632
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,9,9,MLG64,245,25,0,78,97.02175378799438,0.39600715831834443
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,4,13,1-8341,197,17,0,66,77.94148397445679,0.39564205063176033
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,4,13,1-0205,34,6,0,8,13.386846542358398,0.3937307806576
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,17,11,1-6734,44,9,0,9,17.3102023601532,0.39341369000348175
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,1-9110,4,13,1-9110,29,4,0,8,11.386846542358398,0.39264988077097923
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,1,6,MLG41,66,10,0,17,25.697048902511597,0.38934922579563025
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,12,5,1-9794,46,14,0,4,17.6934232711792,0.3846396363299826
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-2153,9,9,1-2153,13,5,0,0,5.0,0.38461538461538464
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,14,4,1-4760,40,7,0,9,15.310202360153198,0.38275505900382994
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,8,15,1-4319,163,18,0,48,62.32107925415039,0.38233790953466495
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,7,12,MLG63,380,93,0,56,144.7079257965088,0.3808103310434442
536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,6,7,1-9971,15,2,0,4,5.693423271179199,0.37956155141194664
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,15,17,MLG15,105,26,0,15,39.850337266922,0.3795270215897333
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,14,4,1-11350,100,13,0,27,37.930607080459595,0.37930607080459594
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,15,14,1-4052,13,4,0,1,4.9233558177948,0.37871967829190767
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,7,12,1-2545,145,29,0,28,54.853962898254395,0.3783031924017544
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,4,13,1-8095,46,10,0,8,17.3868465423584,0.37797492483387823
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,10,4,1-8400,33,6,0,7,12.463490724563599,0.37768153710798785
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,16,3,1-9697,20,2,0,6,7.540134906768799,0.3770067453384399
493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,1-1836,14,4,1-1836,20,2,0,6,7.540134906768799,0.3770067453384399
460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,1-7993,11,18,1-7993,24,9,0,0,9.0,0.375
523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,1-9861,15,14,1-9861,8,3,0,0,3.0,0.375
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,1-20003,11,18,1-20003,21,6,0,2,7.8467116355896,0.37365293502807617
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,1-19839,4,13,1-19839,13,3,0,2,4.8467116355896,0.37282397196843076
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,15,14,MLG58,71,19,0,8,26.3868465423584,0.3716457259487098
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,8,15,1-9417,76,7,0,23,28.237183809280396,0.3715418922273736
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,1-8018,18,16,1-8018,58,16,0,6,21.5401349067688,0.3713816363236
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,1-6035,13,11,1-6035,23,3,0,6,8.540134906768799,0.37131021333777386
535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,1-5990,9,9,1-5990,5,0,0,2,1.8467116355895996,0.3693423271179199
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1-20167,19,16,1-20167,56,16,0,5,20.616779088974,0.36815676944596426
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,9,9,MLG84,63,13,0,11,23.156913995742798,0.36757006342448884
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-9761,15,14,1-9761,35,11,0,2,12.8467116355896,0.3670489038739886
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG38,1,6,MLG38,77,7,0,23,28.237183809280396,0.36671667284779735
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-7070,16,8,1-7070,129,37,0,11,47.1569139957428,0.3655574728352155
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,8,15,1-1317,414,52,0,107,150.79907250404358,0.36424896740107143
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,13,2,1-8181,30,10,0,1,10.9233558177948,0.36411186059316
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,4,13,1-3052,166,16,0,48,60.32107925415039,0.36337999550693006
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,8,15,1-9404,100,14,0,24,36.160539627075195,0.36160539627075194
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,7,12,1-4355,49,13,0,5,17.616779088974,0.3595261038566122
283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,12,5,1-3535,315,68,0,48,112.32107925415039,0.3565748547750806
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,7,12,1-5531,8,1,0,2,2.8467116355895996,0.35583895444869995
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,16,9,1-4494,16,2,0,4,5.693423271179199,0.35583895444869995
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,3,1,1-8267,133,46,0,1,46.9233558177948,0.3528071865999609
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,1,6,1-8314,36,9,0,4,12.6934232711792,0.35259509086608887
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,16,8,1-1608,307,62,0,50,108.16779088973999,0.3523380810740716
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,2,3,1-19229,38,6,0,8,13.386846542358398,0.352285435325221
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,1,6,1-2034,16,1,0,5,5.616779088973999,0.35104869306087494
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,1-17733,8,15,1-17733,74,12,0,15,25.850337266921997,0.3493288819854324
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,6,7,MLG67,27,2,0,8,9.386846542358398,0.34766098305031107
366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,1-5163,4,13,1-5163,16,0,0,6,5.540134906768799,0.3462584316730499
306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,1-18377,2,3,1-18377,14,3,0,2,4.8467116355896,0.34619368825639996
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,15,14,1-3106,34,9,0,3,11.7700674533844,0.34617845451130586
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,2,3,1-1183,45,8,0,8,15.386846542358398,0.34192992316351994
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,4,13,1-4531,94,9,0,25,32.083895444869995,0.3413180366475531
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,13,2,MLG39,23,6,0,2,7.8467116355896,0.34116137546041736
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-3639,9,9,1-3639,17,3,0,3,5.770067453384399,0.3394157325520235
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,72-12387,13,2,72-12387,71,1,0,25,24.083895444869995,0.33920979499816895
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,2,3,MLG49,185,23,0,43,62.70430016517639,0.3389421630550075
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,7,12,MLG13,140,28,0,21,47.390472173690796,0.33850337266922
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,14,4,1-3523,543,91,0,100,183.33558177947998,0.33763458891248616
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,16,8,1-1350,195,18,0,51,65.09114670753479,0.3338007523463323
158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,1-7599,4,13,1-7599,3,1,0,0,1.0,0.3333333333333333
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1-8418,9,9,1-8418,46,7,0,9,15.310202360153198,0.3328304860902869
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,5,21,1-8627,25,0,0,9,8.310202360153198,0.33240809440612795
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,17,11,1-3564,41,8,0,6,13.540134906768799,0.3302471928480195
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,13,2,1-9436,21,6,0,1,6.9233558177948,0.32968361037118094
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,4,13,1-7005,285,14,0,86,93.40860033035278,0.3277494748433431
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,17,11,1-7863,351,31,0,91,115.02537941932678,0.3277076336732957
543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-5803,18,3,1-5803,15,3,0,2,4.8467116355896,0.32311410903930665
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,17,11,1-0129,142,18,0,30,45.700674533843994,0.32183573615383093
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,15,14,MLG68,642,135,0,77,206.09839797019958,0.32102554200965666
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,2,3,1-9549,18,3,0,3,5.770067453384399,0.3205593029658
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,1-8573,8,15,1-8573,184,22,0,40,58.93423271179199,0.3202947429988695
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,13,2,1-6098,1327,298,0,137,424.4997470378876,0.31989430824256787
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,MLG11,18,16,MLG11,87,25,0,3,27.7700674533844,0.31919617762510805
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,19,17,1-1833,124,10,0,32,39.547386169433594,0.31893053362446444
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,15,14,1-9938,55,12,0,6,17.5401349067688,0.3189115437594327
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,12,5,1-5775,244,73,0,5,77.616779088974,0.3181015536433361
321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,17,11,1-5172,120,16,0,24,38.160539627075195,0.3180044968922933
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,1-8042,14,4,1-8042,52,9,0,8,16.3868465423584,0.31513166427612305
