Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
166,166,166,166,166,166,166,166,166,166,166,166,MLG40,12,13,MLG40,51,22,0,18,34.73122954368591,0.6810045008565865
346,346,346,346,346,346,346,346,346,346,346,346,MLG32,12,13,MLG32,52,24,0,14,33.90206742286682,0.6519628350551312
345,345,345,345,345,345,345,345,345,345,345,345,1-1131,19,12,1-1131,138,62,0,29,82.51142537593842,0.5979088795357856
499,499,499,499,499,499,499,499,499,499,499,499,1-8627,12,13,1-8627,25,5,0,14,14.902067422866821,0.5960826969146729
510,510,510,510,510,510,510,510,510,510,510,510,1-3206,13,9,1-3206,45,12,0,19,25.438520073890686,0.5653004460864597
388,388,388,388,388,388,388,388,388,388,388,388,MLG49,10,3,MLG49,185,27,0,108,103.38737726211548,0.5588506879033269
94,94,94,94,94,94,94,94,94,94,94,94,1-3083,13,10,1-3083,78,2,0,58,43.02285075187683,0.5515750096394465
526,526,526,526,526,526,526,526,526,526,526,526,1-5002,8,6,1-5002,45,13,0,16,24.316648483276367,0.5403699662950304
400,400,400,400,400,400,400,400,400,400,400,400,1-18709,8,6,1-18709,33,9,0,12,17.487486362457275,0.529923829165372
371,371,371,371,371,371,371,371,371,371,371,371,1-1580,15,9,1-1580,400,29,0,250,205.82263255119324,0.5145565813779831
540,540,540,540,540,540,540,540,540,540,540,540,1-5413,10,3,1-5413,39,5,0,21,19.853101134300232,0.5090538752384675
141,141,141,141,141,141,141,141,141,141,141,141,MLG45,8,6,MLG45,70,25,0,15,35.609357953071594,0.5087051136153085
272,272,272,272,272,272,272,272,272,272,272,272,1-1570,6,5,1-1570,142,18,0,76,71.75408029556274,0.505310424616639
500,500,500,500,500,500,500,500,500,500,500,500,1-0292,14,15,1-0292,99,37,0,11,44.7801958322525,0.45232521042679297
268,268,268,268,268,268,268,268,268,268,268,268,MLG44,12,13,MLG44,59,20,0,9,26.365614771842957,0.44687482664140604
339,339,339,339,339,339,339,339,339,339,339,339,1-3523,13,10,1-3523,543,72,0,230,234.67682194709778,0.43218567577734396
342,342,342,342,342,342,342,342,342,342,342,342,MLG65,18,14,MLG65,201,73,0,17,85.02393901348114,0.4230046717088614
149,149,149,149,149,149,149,149,149,149,149,149,MLG58,14,7,MLG58,71,19,0,15,29.609357953071594,0.41703321060664217
281,281,281,281,281,281,281,281,281,281,281,281,1-9995,7,2,1-9995,24,10,0,0,10.0,0.4166666666666667
560,560,560,560,560,560,560,560,560,560,560,560,1-0027,14,7,1-0027,29,5,0,10,12.07290530204773,0.4163070793809562
387,387,387,387,387,387,387,387,387,387,387,387,1-10539,12,13,1-10539,63,7,0,26,25.389553785324097,0.40300879024323966
261,261,261,261,261,261,261,261,261,261,261,261,1-1942,3,8,1-1942,34,8,0,8,13.658324241638184,0.4017154188717113
386,386,386,386,386,386,386,386,386,386,386,386,MLG68,14,7,MLG68,642,68,0,262,253.3101189136505,0.3945640481521036
320,320,320,320,320,320,320,320,320,320,320,320,MLG13,3,8,MLG13,140,12,0,61,55.14472234249115,0.39389087387493676
384,384,384,384,384,384,384,384,384,384,384,384,1-9270,6,5,1-9270,128,27,0,31,48.92600643634796,0.38223442528396845
305,305,305,305,305,305,305,305,305,305,305,305,1-7866,13,10,1-7866,318,28,0,130,119.94776892662048,0.3771942419076116
190,190,190,190,190,190,190,190,190,190,190,190,1-2382,7,4,1-2382,139,31,0,30,52.21871590614319,0.37567421515210925
488,488,488,488,488,488,488,488,488,488,488,488,1-11350,2,17,1-11350,100,12,0,36,37.462459087371826,0.37462459087371824
331,331,331,331,331,331,331,331,331,331,331,331,MLG75,14,7,MLG75,185,47,0,31,68.92600643634796,0.372573007764043
239,239,239,239,239,239,239,239,239,239,239,239,1-7042,3,23,1-7042,117,18,0,36,43.462459087371826,0.3714740092937763
153,153,153,153,153,153,153,153,153,153,153,153,1-1350,20,2,1-1350,195,55,0,23,71.26768219470978,0.365475293306204
