,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
146,1-17835,16,1-17835,16,17,3,0,3,5.864428639411926,0.3449663905536427
147,1-9667,4,1-9667,20,14,1,0,4,4.819238185882568,0.344231298991612
148,MLG33,13,MLG33,4,20,4,0,3,6.864428639411926,0.3432214319705963
149,1-6718,10,1-6718,11,20,4,0,3,6.864428639411926,0.3432214319705963
150,1-7122,9,1-7122,10,197,16,0,54,67.55971550941467,0.3429427183219019
151,1-3584,7,1-3584,17,26,7,0,2,8.909619092941284,0.3426776574208186
152,1-1224,16,1-1224,16,151,40,0,12,51.457714557647705,0.3407795666069384
153,1-5425,12,1-5425,5,17,1,0,5,5.77404773235321,0.3396498666090123
154,1-3534,6,1-3534,8,279,44,0,53,94.60490596294404,0.3390856844549965
155,1-8988,2,1-8988,2,29,6,0,4,9.819238185882568,0.3385944202028472
156,1-19286,12,1-19286,5,40,3,0,11,13.502905011177065,0.3375726252794265
157,1-18487,14,1-18487,15,23,2,0,6,7.7288572788238525,0.3360372729923414
158,MLG44,19,MLG44,19,59,13,0,7,19.68366682529449,0.3336214716151609
159,MLG62,13,MLG62,4,525,93,0,86,175.11362099647522,0.3335497542790004
160,1-5744,18,1-5744,17,18,6,0,0,6.0,0.3333333333333333
161,1-9971,10,1-9971,11,15,5,0,0,5.0,0.3333333333333333
162,1-1191,9,1-1191,10,53,9,0,9,17.59328591823578,0.331948790910109
163,1-4319,12,1-4319,5,163,14,0,42,54.10200095176697,0.331914116268509
164,1-3564,3,1-3564,3,41,5,0,9,13.59328591823578,0.3315435589813604
165,1-7024,5,1-7024,9,498,79,0,90,164.9328591823578,0.331190480285859
166,1-18714,12,1-18714,5,32,0,0,11,10.502905011177065,0.3282157815992832
167,MLG14,2,MLG14,2,232,58,0,19,76.1413813829422,0.3281956094092336
168,1-7839,8,1-7839,8,24,5,0,3,7.864428639411926,0.3276845266421636
169,MLG65,13,MLG65,4,201,20,0,48,65.83085823059082,0.3275167076148797
170,1-3551,7,1-3551,6,6,1,0,1,1.954809546470642,0.3258015910784403
171,1-3362,6,1-3362,8,117,17,0,22,38.005810022354126,0.3248359830970438
172,1-9436,7,1-9436,4,21,3,0,4,6.819238185882568,0.3247256278991699
173,1-9946,15,1-9946,20,12,1,0,3,3.8644286394119263,0.3220357199509938
174,1-20012,10,1-20012,11,12,1,0,3,3.8644286394119263,0.3220357199509938
175,1-1204,9,1-1204,10,39,3,0,10,12.54809546470642,0.3217460375565749
176,MLG15,13,MLG15,4,105,29,0,5,33.77404773235321,0.3216575974509829
177,1-19447,4,1-19447,20,15,1,0,4,4.819238185882568,0.3212825457255046
178,1-3587,17,1-3587,13,46,10,0,5,14.77404773235321,0.3211749507033307
179,1-19547,6,1-19547,8,66,4,0,18,21.18657183647156,0.321008664188963
180,1-7845,4,1-7845,20,36,2,0,10,11.54809546470642,0.3207804295751784
181,1-1850,4,1-1850,20,30,1,0,9,9.59328591823578,0.3197761972745259
182,1-4020,10,1-4020,11,37,8,0,4,11.819238185882568,0.319438869888718
183,1-4499,4,1-4499,20,12,0,0,4,3.819238185882568,0.3182698488235473
184,1-9838,20,1-9838,13,3,0,0,1,0.954809546470642,0.3182698488235473
185,1-18004,12,1-18004,5,12,0,0,4,3.819238185882568,0.3182698488235473
186,1-3175,4,1-3175,20,6,0,0,2,1.909619092941284,0.3182698488235473
187,1-4634,6,1-4634,8,48,0,0,16,15.276952743530272,0.3182698488235473
188,1-18558,18,1-18558,17,307,19,0,82,97.29438281059264,0.3169198137152855
189,MLG53,14,MLG53,15,91,21,0,8,28.638476371765137,0.3147085315578586
190,1-3106,13,1-3106,4,34,4,0,7,10.683666825294496,0.3142254948616028
191,1-5043,14,1-5043,15,123,28,0,11,38.50290501117706,0.3130317480583501
192,1-8421,15,1-8421,14,109,11,0,24,33.91542911529541,0.3111507258283982
193,1-7614,4,1-7614,20,72,8,0,15,22.32214319705963,0.3100297666258282
194,1-7819,1,1-7819,1,59,3,0,16,18.27695274353028,0.3097788600598351
195,1-3089,5,1-3089,9,16,4,0,1,4.954809546470642,0.3096755966544151
196,1-7019,5,1-7019,9,107,10,0,24,32.91542911529541,0.3076208328532281
197,1-4855,17,1-4855,11,22,1,0,6,6.7288572788238525,0.3058571490374478
198,1-1833,13,1-1833,4,124,14,0,25,37.87023866176605,0.3054051504981133
199,1-1769,12,1-1769,5,89,8,0,20,27.09619092941284,0.3044515834765487
200,1-3087,10,1-3087,20,26,6,0,2,7.909619092941284,0.3042161189592801
201,1-8018,4,1-8018,20,58,9,0,9,17.59328591823578,0.3033325158316514
202,MLG63,3,MLG63,3,380,51,0,66,114.01743006706238,0.3000458685975326
203,1-8157,9,1-8157,10,75,12,0,11,22.502905011177063,0.3000387334823608
204,1-3141,15,1-3141,14,136,14,0,28,40.73466730117798,0.2995196125086616
205,1-2400,6,1-2400,8,49,6,0,9,14.59328591823578,0.2978221615966485
206,1-20467,14,1-20467,15,13,1,0,3,3.8644286394119263,0.2972637414932251
207,1-7004,6,1-7004,8,381,28,0,89,112.97804963588716,0.2965303140049531
208,1-6532,12,1-6532,9,27,8,0,0,8.0,0.2962962962962963
209,1-7521,18,1-7521,17,10,2,0,1,2.954809546470642,0.2954809546470642
210,1-9576,4,1-9576,20,10,2,0,1,2.954809546470642,0.2954809546470642
211,1-3068,6,1-3068,8,180,30,0,24,52.91542911529541,0.2939746061960856
212,1-9416,5,1-9416,9,13,0,0,4,3.819238185882568,0.2937875527601976
213,1-7991,14,1-7991,15,46,3,0,11,13.502905011177065,0.2935414132864579
214,1-9497,7,1-9497,7,150,20,0,25,43.87023866176605,0.292468257745107
215,1-1836,15,1-1836,14,20,1,0,5,5.77404773235321,0.2887023866176605
216,1-8285,10,1-8285,11,72,15,0,6,20.728857278823853,0.2879007955392201
217,1-5555,5,1-5555,9,10,0,0,3,2.8644286394119263,0.2864428639411926
218,1-3639,12,1-3639,5,17,2,0,3,4.864428639411926,0.286142861141878
219,1-8678,3,1-8678,3,17,2,0,3,4.864428639411926,0.286142861141878
220,1-9447,13,1-9447,4,7,2,0,0,2.0,0.2857142857142857
221,1-5530,16,1-5530,16,7,2,0,0,2.0,0.2857142857142857
222,1-9963,15,1-9963,14,116,13,0,21,33.051000475883484,0.2849224178955473
223,1-9185,10,1-9185,11,31,5,0,4,8.819238185882568,0.2844915543833086
224,MLG68,18,MLG68,17,642,82,0,105,182.25500237941745,0.2838862965411486
225,1-2714,13,1-2714,4,61,1,0,17,17.231762290000916,0.2824879063934576
226,MLG42,10,MLG42,11,14,3,0,1,3.954809546470642,0.2824863961764744
227,1-10696,1,1-10696,10,24,2,0,5,6.77404773235321,0.2822519888480504
228,1-1770,10,1-1770,11,35,7,0,3,9.864428639411926,0.2818408182689121
229,1-0001,4,1-0001,20,17,0,0,5,4.77404773235321,0.2808263371972477
230,1-1183,9,1-1183,10,45,4,0,9,12.59328591823578,0.2798507981830173
231,1-7268,10,1-7268,11,70,7,0,13,19.412524104118347,0.2773217729159764
232,1-4355,3,1-4355,3,49,4,0,10,13.54809546470642,0.2764917441776821
233,1-11206,15,1-11206,14,14,1,0,3,3.8644286394119263,0.2760306171008518
234,1-10785,15,1-10785,14,279,31,0,48,76.83085823059082,0.2753794201813291
235,1-0055,16,1-0055,16,18,4,0,1,4.954809546470642,0.2752671970261467
236,P-16616,18,P-16616,17,28,1,0,7,7.683666825294495,0.2744166723319462
237,1-17907,6,1-17907,8,119,21,0,12,32.457714557647705,0.272753903845779
238,1-5197,11,1-5197,6,72,10,0,10,19.54809546470642,0.2715013258987003
239,1-6561,15,1-6561,14,65,10,0,8,17.638476371765137,0.2713611749502329
240,72-12387,15,72-12387,14,71,2,0,18,19.18657183647156,0.2702334061474867
241,1-7752,9,1-7752,10,29,4,0,4,7.819238185882568,0.2696289029614678
242,1-8067,11,1-8067,6,322,36,0,53,86.60490596294403,0.2689593352886461
243,1-8397,13,1-8397,4,51,6,0,8,13.638476371765137,0.2674211053287281
244,1-8820,12,1-8820,5,83,3,0,20,22.09619092941284,0.2662191678242511
245,MLG50,14,MLG50,15,319,59,0,27,84.77985775470734,0.2657675791683616
246,1-0272,6,1-0272,8,111,18,0,12,29.457714557647705,0.265384815834664
247,MLG12,8,MLG12,12,146,21,0,18,38.18657183647156,0.2615518618936408
248,MLG08,14,MLG08,15,107,6,0,23,27.960619568824768,0.2613142015778015
249,1-9740,13,1-9740,4,34,5,0,4,8.819238185882568,0.2593893584083108
250,1-5803,9,1-5803,10,15,1,0,3,3.8644286394119263,0.2576285759607951
251,1-18603,12,1-18603,5,19,2,0,3,4.864428639411926,0.2560225599690487
252,1-6980,15,1-6980,14,128,2,0,32,32.55390548706055,0.2543273866176605
253,1-7467,4,1-7467,20,64,1,0,16,16.276952743530273,0.2543273866176605
254,1-4649,17,1-4649,13,244,36,0,27,61.779857754707336,0.2531961383389645
255,1-6035,15,1-6035,14,23,2,0,4,5.819238185882568,0.2530103559079377
256,1-8488,5,1-8488,9,23,2,0,4,5.819238185882568,0.2530103559079377
257,1-21192,1,1-21192,1,4,1,0,0,1.0,0.25
258,1-8418,4,1-8418,20,46,0,0,12,11.457714557647703,0.2490807512532109
259,1-9283,10,1-9283,11,235,27,0,33,58.50871503353119,0.2489732554618348
260,1-3312,19,1-3312,6,36,8,0,1,8.954809546470642,0.2487447096241845
261,1-5549,12,1-5549,5,35,2,0,7,8.683666825294495,0.2481047664369855
262,1-18735,12,1-18735,5,27,0,0,7,6.683666825294495,0.2475432157516479
263,1-4098,18,1-4098,17,16,3,0,1,3.954809546470642,0.2471755966544151
264,1-8222,16,1-8222,16,12,2,0,1,2.954809546470642,0.2462341288725535
265,1-1935,4,1-1935,20,12,2,0,1,2.954809546470642,0.2462341288725535
266,1-6240,10,1-6240,11,698,84,0,92,171.84247827529907,0.2461926622855287
267,1-3052,1,1-3052,1,166,16,0,26,40.82504820823669,0.2459340253508234
268,1-5163,9,1-5163,10,16,2,0,2,3.909619092941284,0.2443511933088302
269,1-6538,10,1-6538,11,44,5,0,6,10.728857278823853,0.2438376654278148
270,1-2545,2,1-2545,2,145,20,0,16,35.27695274353027,0.243289329265726
271,1-4760,18,1-4760,17,40,4,0,6,9.728857278823853,0.2432214319705963
272,1-1592,1,1-1592,1,32,3,0,5,7.77404773235321,0.2429389916360378
273,MLG13,1,MLG13,1,140,7,0,28,33.73466730117798,0.2409619092941284
274,1-9818,13,1-9818,4,28,1,0,6,6.7288572788238525,0.2403163313865661
275,1-13247,8,1-13247,8,29,6,0,1,6.954809546470642,0.2398210188438152
276,1-20641,6,1-20641,8,16,0,0,4,3.819238185882568,0.2387023866176605
277,1-9606,7,1-9606,7,16,0,0,4,3.819238185882568,0.2387023866176605
278,1-4926,19,1-4926,19,4,0,0,1,0.954809546470642,0.2387023866176605
279,1-9650,16,1-9650,16,25,4,0,2,5.909619092941284,0.2363847637176513
280,1-7744,15,1-7744,14,37,3,0,6,8.728857278823853,0.2359150615898338
281,1-8094,3,1-8094,3,58,3,0,11,13.502905011177065,0.2328087070892597
282,1-0031,17,1-0031,13,13,3,0,0,3.0,0.2307692307692307
283,1-8938,5,1-8938,4,30,5,0,2,6.909619092941284,0.2303206364313761
284,1-9768,4,1-9768,20,241,23,0,34,55.46352458000183,0.2301391061410864
285,1-0003,10,1-0003,11,17,2,0,2,3.909619092941284,0.2299775937024284
286,MLG46,15,MLG46,14,17,2,0,2,3.909619092941284,0.2299775937024284
287,1-8095,1,1-8095,1,46,1,0,10,10.54809546470642,0.2293064231457917
288,1-9614,2,1-9614,2,30,4,0,3,6.864428639411926,0.2288142879803975
289,1-18935,2,1-18935,2,30,4,0,3,6.864428639411926,0.2288142879803975
290,1-8928,9,1-8928,13,39,5,0,4,8.819238185882568,0.2261343124585274
291,1-2103,15,1-2103,14,26,3,0,3,5.864428639411926,0.2255549476696894
292,1-9805,14,1-9805,15,26,3,0,3,5.864428639411926,0.2255549476696894
293,1-10071,10,1-10071,11,30,0,0,7,6.683666825294495,0.2227888941764831
294,1-8573,12,1-8573,5,184,14,0,28,40.73466730117798,0.2213840614194455
295,1-2294,12,1-2294,5,75,4,0,13,16.412524104118347,0.2188336547215779
296,1-19915,15,1-19915,14,62,4,0,10,13.54809546470642,0.2185176687855874
297,1-0129,14,1-0129,15,142,7,0,25,30.87023866176605,0.2173960469138454
298,1-7213,5,1-7213,9,23,5,0,0,5.0,0.217391304347826
299,1-8124,3,1-8124,3,18,2,0,2,3.909619092941284,0.2172010607189602
300,1-17758,12,1-17758,5,40,1,0,8,8.638476371765137,0.2159619092941284
301,1-5036,18,1-5036,17,14,3,0,0,3.0,0.2142857142857142
302,1-5891,18,1-5891,17,96,8,0,13,20.412524104118347,0.2126304594178994
303,MLG31,19,MLG31,19,33,7,0,0,7.0,0.2121212121212121
304,1-4531,1,1-4531,1,94,12,0,8,19.638476371765137,0.2089199614017567
305,1-6787,13,1-6787,4,56,4,0,8,11.638476371765137,0.2078299352100917
306,1-6974,4,1-6974,20,207,15,0,29,42.68947684764862,0.2062293567519257
307,1-8705,20,1-8705,18,48,7,0,3,9.864428639411926,0.2055089299877484
308,1-7070,10,1-7070,11,129,12,0,15,26.32214319705963,0.2040476216826328
309,72-12171,18,72-12171,17,19,1,0,3,3.8644286394119263,0.2033909810216803
310,1-5355,15,1-5355,14,53,6,0,5,10.77404773235321,0.2032839194783624
311,1-7897,9,1-7897,10,95,4,0,16,19.27695274353028,0.2029152920371607
312,MLG54,8,MLG54,12,595,39,0,85,120.15881145000458,0.2019475822689152
313,1-5172,15,1-5172,14,120,7,0,18,24.18657183647156,0.2015547653039296
314,1-6900,4,1-6900,20,67,2,0,12,13.457714557647703,0.2008614113081747
315,1-8590,3,1-8590,3,24,1,0,4,4.819238185882568,0.2008015910784403
316,1-3216,13,1-3216,4,5,1,0,0,1.0,0.2
317,1-2297,14,1-2297,15,25,4,0,1,4.954809546470642,0.1981923818588256
318,1-8181,7,1-8181,7,30,3,0,3,5.864428639411926,0.1954809546470642
319,1-10038,16,1-10038,16,76,11,0,4,14.819238185882568,0.1949899761300338
320,1-19166,17,1-19166,13,45,3,0,6,8.728857278823853,0.1939746061960856
321,1-5654,19,1-5654,19,15,1,0,2,2.909619092941284,0.1939746061960856
322,1-4390,1,1-4390,1,45,2,0,7,8.683666825294495,0.1929703738954332
323,1-8659,6,1-8659,8,91,8,0,10,17.54809546470642,0.1928362138978727
324,1-8427,10,1-8427,11,189,21,0,16,36.27695274353027,0.1919415489075676
325,1-7005,1,1-7005,1,285,3,0,54,54.55971550941467,0.1914375982786479
326,1-7441,15,1-7441,14,111,5,0,17,21.23176229000092,0.1912771377477559
327,1-3217,2,1-3217,2,5,0,0,1,0.954809546470642,0.1909619092941284
328,1-4051,15,1-4051,14,5,0,0,1,0.954809546470642,0.1909619092941284
329,1-2596,9,1-2596,10,35,0,0,7,6.683666825294495,0.1909619092941284
330,1-6006,1,1-6006,1,57,7,0,4,10.819238185882568,0.1898111962435538
331,1-7204,19,1-7204,20,26,3,0,2,4.909619092941284,0.1888315035746647
332,1-9578,4,1-9578,20,42,5,0,3,7.864428639411926,0.1872483009383792
333,1-1462,1,1-1462,1,192,19,0,17,35.23176229000092,0.1834987619270881
334,1-1972,19,1-1972,19,32,3,0,3,5.864428639411926,0.1832633949816227
335,1-8398,13,1-8398,4,54,7,0,3,9.864428639411926,0.1826746044335541
336,1-3589,1,1-3589,1,27,3,0,2,4.909619092941284,0.1818377441830105
337,1-8544,6,1-8544,8,54,6,0,4,9.819238185882568,0.1818377441830105
338,1-8578,1,1-8578,1,11,2,0,0,2.0,0.1818181818181818
339,1-0292,20,1-0292,18,99,15,0,3,17.864428639411926,0.180448774135474
340,1-9892,15,1-9892,14,22,3,0,1,3.954809546470642,0.1797640702941201
