Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
285,285,285,285,285,285,285,285,285,285,1-18615,7,3,1-18615,22,7,0,6,10.419813990592957,0.4736279086633162
10,10,10,10,10,10,10,10,10,10,1-7964,17,9,1-7964,202,42,0,94,95.57708585262299,0.4731538903595197
126,126,126,126,126,126,126,126,126,126,1-8488,18,8,1-8488,23,4,0,12,10.839627981185913,0.4712881730950397
426,426,426,426,426,426,426,426,426,426,1-4355,15,17,1-4355,49,20,0,5,22.849844992160797,0.46632336718695505
471,471,471,471,471,471,471,471,471,471,1-9794,15,17,1-9794,46,18,0,6,21.419813990592957,0.4656481302302817
412,412,412,412,412,412,412,412,412,412,1-6858,19,10,1-6858,23,5,0,10,10.699689984321594,0.46520391236180847
218,218,218,218,218,218,218,218,218,218,1-9416,3,12,1-9416,13,2,0,7,5.989782989025116,0.4607525376173166
102,102,102,102,102,102,102,102,102,102,1-3564,16,11,1-3564,41,16,0,5,18.849844992160797,0.45975231688197066
183,183,183,183,183,183,183,183,183,183,1-9496,5,5,1-9496,39,7,0,19,17.82941097021103,0.4571643838515648
389,389,389,389,389,389,389,389,389,389,1-0278,17,9,1-0278,79,20,0,28,35.959131956100464,0.45517888552025904
222,222,222,222,222,222,222,222,222,222,1-4149,2,13,1-4149,16,5,0,4,7.279875993728638,0.45499224960803986
174,174,174,174,174,174,174,174,174,174,MLG38,11,7,MLG38,77,27,0,14,34.97956597805023,0.454280077637016
201,201,201,201,201,201,201,201,201,201,1-9902,3,12,1-9902,30,9,0,8,13.559751987457275,0.45199173291524253
278,278,278,278,278,278,278,278,278,278,1-10762,12,16,1-10762,6,1,0,3,2.7099069952964783,0.4516511658827464
197,197,197,197,197,197,197,197,197,197,1-8646,5,5,1-8646,20,1,0,14,8.979565978050232,0.4489782989025116
518,518,518,518,518,518,518,518,518,518,1-1850,11,7,1-1850,30,10,0,6,13.419813990592957,0.44732713301976523
186,186,186,186,186,186,186,186,186,186,72-11994,2,13,72-11994,8,3,0,1,3.5699689984321594,0.44624612480401993
533,533,533,533,533,533,533,533,533,533,1-7530,18,8,1-7530,25,6,0,9,11.129720985889435,0.4451888394355774
95,95,95,95,95,95,95,95,95,95,1-3312,12,16,1-3312,36,8,0,14,15.979565978050232,0.44387683272361755
410,410,410,410,410,410,410,410,410,410,MLG12,7,3,MLG12,146,60,0,8,64.55975198745728,0.44219008210587174
411,411,411,411,411,411,411,411,411,411,MLG15,16,11,MLG15,105,27,0,34,46.37894594669342,0.4417042471113659
271,271,271,271,271,271,271,271,271,271,1-7897,16,11,1-7897,95,10,0,56,41.91826391220093,0.44124488328632555
434,434,434,434,434,434,434,434,434,434,MLG59,14,4,MLG59,71,24,0,12,30.839627981185913,0.4343609574814917
467,467,467,467,467,467,467,467,467,467,1-13247,3,12,1-13247,29,4,0,15,12.549534976482391,0.4327425853959445
233,233,233,233,233,233,233,233,233,233,MLG07,4,15,MLG07,90,1,0,66,38.61795389652252,0.429088376628028
490,490,490,490,490,490,490,490,490,490,1-3551,3,12,1-3551,6,2,0,1,2.5699689984321594,0.4283281664053599
504,504,504,504,504,504,504,504,504,504,1-5425,19,10,1-5425,17,5,0,4,7.279875993728638,0.4282279996310963
254,254,254,254,254,254,254,254,254,254,1-8379,8,6,1-8379,5,1,0,2,2.139937996864319,0.4279875993728638
104,104,104,104,104,104,104,104,104,104,1-8267,18,8,1-8267,133,9,0,84,56.87739586830139,0.4276495929947473
227,227,227,227,227,227,227,227,227,227,1-3068,18,8,1-3068,180,38,0,68,76.75789189338684,0.426432732741038
479,479,479,479,479,479,479,479,479,479,1-9286,16,11,1-9286,81,22,0,22,34.53931796550751,0.4264113329075001
299,299,299,299,299,299,299,299,299,299,MLG54,5,5,MLG54,595,27,0,394,251.5677853822708,0.42280300064247195
507,507,507,507,507,507,507,507,507,507,1-6909,11,7,1-6909,36,2,0,23,15.109286963939667,0.4197024156649907
350,350,350,350,350,350,350,350,350,350,1-2282,11,7,1-2282,219,69,0,39,91.22879093885422,0.41656982163860373
342,342,342,342,342,342,342,342,342,342,MLG65,5,5,MLG65,201,44,0,69,83.327860891819,0.414566472098602
346,346,346,346,346,346,346,346,346,346,MLG32,4,15,MLG32,52,13,0,15,21.54953497648239,0.4144141341631229
220,220,220,220,220,220,220,220,220,220,MLG73,3,12,MLG73,10,3,0,2,4.139937996864319,0.4139937996864319
327,327,327,327,327,327,327,327,327,327,P-16616,15,17,P-16616,28,11,0,1,11.56996899843216,0.41321317851543427
367,367,367,367,367,367,367,367,367,367,1-8544,1,22,1-8544,54,0,0,39,22.228790938854218,0.41164427664544845
99,99,99,99,99,99,99,99,99,99,1-5775,3,12,1-5775,244,45,0,97,100.28699284791946,0.41101226577016176
159,159,159,159,159,159,159,159,159,159,1-10696,18,8,1-10696,24,3,0,12,9.839627981185913,0.4099844992160797
28,28,28,28,28,28,28,28,28,28,1-10071,16,11,1-10071,30,6,0,11,12.269658982753754,0.4089886327584585
275,275,275,275,275,275,275,275,275,275,1-3216,10,2,1-3216,5,2,0,0,2.0,0.4
309,309,309,309,309,309,309,309,309,309,1-3516,17,9,1-3516,156,32,0,53,62.20835691690445,0.39877151869810545
558,558,558,558,558,558,558,558,558,558,1-0055,10,2,1-0055,18,6,0,2,7.139937996864319,0.39666322204801774
179,179,179,179,179,179,179,179,179,179,1-4052,2,13,1-4052,13,4,0,2,5.139937996864319,0.3953798459126399
204,204,204,204,204,204,204,204,204,204,1-9733,7,3,1-9733,4,1,0,1,1.5699689984321594,0.39249224960803986
405,405,405,405,405,405,405,405,405,405,1-3104,7,3,1-3104,16,4,0,4,6.279875993728638,0.39249224960803986
168,168,168,168,168,168,168,168,168,168,1-9655,5,5,1-9655,27,10,0,1,10.56996899843216,0.39148033327526516
42,42,42,42,42,42,42,42,42,42,1-1207,6,14,1-1207,66,24,0,3,25.70990699529648,0.38954404538327997
544,544,544,544,544,544,544,544,544,544,1-5799,17,9,1-5799,7,1,0,3,2.7099069952964783,0.38712957075663973
247,247,247,247,247,247,247,247,247,247,1-20467,6,14,1-20467,13,5,0,0,5.0,0.38461538461538464
140,140,140,140,140,140,140,140,140,140,1-2294,19,10,1-2294,75,18,0,19,28.82941097021103,0.3843921462694804
473,473,473,473,473,473,473,473,473,473,1-9452,17,9,1-9452,16,5,0,2,6.139937996864319,0.38374612480401993
311,311,311,311,311,311,311,311,311,311,1-20578,14,4,1-20578,19,5,0,4,7.279875993728638,0.38315136809098094
454,454,454,454,454,454,454,454,454,454,1-0272,18,8,1-0272,111,26,0,29,42.52910095453262,0.38314505364443807
459,459,459,459,459,459,459,459,459,459,1-2545,6,14,1-2545,145,16,0,69,55.327860891819,0.38157145442633794
540,540,540,540,540,540,540,540,540,540,1-5413,2,13,1-5413,39,8,0,12,14.839627981185913,0.3805032815688696
525,525,525,525,525,525,525,525,525,525,1-3175,7,3,1-3175,6,0,0,4,2.2798759937286377,0.37997933228810626
395,395,395,395,395,395,395,395,395,395,1-6787,11,7,1-6787,56,8,0,23,21.109286963939667,0.37695155292749405
450,450,450,450,450,450,450,450,450,450,1-2297,19,10,1-2297,25,6,0,6,9.419813990592957,0.37679255962371827
523,523,523,523,523,523,523,523,523,523,1-9861,17,9,1-9861,8,3,0,0,3.0,0.375
336,336,336,336,336,336,336,336,336,336,1-1827,18,8,1-1827,24,5,0,7,8.989782989025116,0.37457429120937985
209,209,209,209,209,209,209,209,209,209,1-9938,19,10,1-9938,55,8,0,22,20.539317965507507,0.37344214482740923
484,484,484,484,484,484,484,484,484,484,MLG31,2,13,MLG31,33,10,0,4,12.279875993728638,0.37211745435541327
353,353,353,353,353,353,353,353,353,353,MLG50,5,5,MLG50,319,101,0,31,118.66903895139694,0.37200325690093083
486,486,486,486,486,486,486,486,486,486,1-8678,4,15,1-8678,17,4,0,4,6.279875993728638,0.36940447021933165
360,360,360,360,360,360,360,360,360,360,1-6611,18,8,1-6611,89,14,0,33,32.80897694826126,0.3686401904299018
539,539,539,539,539,539,539,539,539,539,1-9436,15,17,1-9436,21,6,0,3,7.709906995296478,0.36713842834745136
144,144,144,144,144,144,144,144,144,144,1-7744,5,5,1-7744,37,5,0,15,13.549534976482391,0.3662036480130376
268,268,268,268,268,268,268,268,268,268,MLG44,2,13,MLG44,59,17,0,8,21.559751987457275,0.36541952521114024
223,223,223,223,223,223,223,223,223,223,1-0205,4,15,1-0205,34,9,0,6,12.419813990592957,0.3652886467821458
44,44,44,44,44,44,44,44,44,44,1-5214,18,8,1-5214,40,10,0,8,14.559751987457275,0.36399379968643186
542,542,542,542,542,542,542,542,542,542,1-1191,16,11,1-1191,53,17,0,4,19.279875993728638,0.3637712451646913
356,356,356,356,356,356,356,356,356,356,1-9761,18,8,1-9761,35,7,0,10,12.699689984321594,0.3628482852663313
259,259,259,259,259,259,259,259,259,259,1-3596,11,7,1-3596,223,59,0,38,80.65882194042206,0.36169875309606303
190,190,190,190,190,190,190,190,190,190,1-2382,11,7,1-2382,139,41,0,16,50.11950397491455,0.36057197104255073
263,263,263,263,263,263,263,263,263,263,1-6927,19,10,1-6927,179,39,0,44,64.07863593101501,0.35798120631851965
234,234,234,234,234,234,234,234,234,234,MLG29,8,6,MLG29,164,42,0,29,58.52910095453262,0.3568847619178819
238,238,238,238,238,238,238,238,238,238,1-9855,9,20,1-9855,8,0,0,5,2.849844992160797,0.35623062402009964
246,246,246,246,246,246,246,246,246,246,MLG56,12,16,MLG56,511,71,0,192,180.4340476989746,0.35309989764965677
208,208,208,208,208,208,208,208,208,208,1-10468,19,10,1-10468,549,83,0,193,193.00401669740677,0.35155558596977554
296,296,296,296,296,296,296,296,296,296,1-9404,19,10,1-9404,100,18,0,30,35.09906995296478,0.35099069952964784
403,403,403,403,403,403,403,403,403,403,1-1770,4,15,1-1770,35,10,0,4,12.279875993728638,0.3508535998208182
71,71,71,71,71,71,71,71,71,71,1-6532,18,8,1-6532,27,6,0,6,9.419813990592957,0.348881999651591
337,337,337,337,337,337,337,337,337,337,1-18613,4,15,1-18613,25,7,0,3,8.709906995296478,0.3483962798118591
388,388,388,388,388,388,388,388,388,388,MLG49,7,3,MLG49,185,21,0,76,64.31764388084412,0.3476629398964547
362,362,362,362,362,362,362,362,362,362,1-1462,20,18,1-1462,192,12,0,96,66.7170238494873,0.3474844992160797
343,343,343,343,343,343,343,343,343,343,1-4319,19,10,1-4319,163,32,0,43,56.508666932582855,0.34667893823670465
349,349,349,349,349,349,349,349,349,349,1-3052,20,18,1-3052,166,13,0,78,57.457581877708435,0.3461300113114966
409,409,409,409,409,409,409,409,409,409,1-9645,17,9,1-9645,69,5,0,33,23.80897694826126,0.34505763693132263
162,162,162,162,162,162,162,162,162,162,1-8067,2,13,1-8067,322,37,0,130,111.09596979618073,0.3450185397396917
562,562,562,562,562,562,562,562,562,562,1-0003,3,12,1-0003,17,3,0,5,5.849844992160797,0.34410852895063515
536,536,536,536,536,536,536,536,536,536,1-9971,5,5,1-9971,15,4,0,2,5.139937996864319,0.3426625331242879
329,329,329,329,329,329,329,329,329,329,1-1317,17,9,1-1317,414,88,0,93,141.00711685419083,0.3405969006139875
319,319,319,319,319,319,319,319,319,319,1-3584,15,17,1-3584,26,6,0,5,8.849844992160797,0.340378653544646
419,419,419,419,419,419,419,419,419,419,1-6692,5,5,1-6692,71,19,0,9,24.129720985889435,0.3398552251533723
138,138,138,138,138,138,138,138,138,138,1-5515,5,5,1-5515,29,7,0,5,9.849844992160797,0.33964982731588955
554,554,554,554,554,554,554,554,554,554,1-10444,15,17,1-10444,8,1,0,3,2.7099069952964783,0.3387383744120598
552,552,552,552,552,552,552,552,552,552,MLG46,17,9,MLG46,17,4,0,3,5.709906995296478,0.3358768820762634
510,510,510,510,510,510,510,510,510,510,1-3206,6,14,1-3206,45,11,0,7,14.989782989025116,0.3331062886450026
379,379,379,379,379,379,379,379,379,379,1-4640,18,8,1-4640,87,13,0,28,28.959131956100464,0.3328635857023042
31,31,31,31,31,31,31,31,31,31,1-8938,2,13,1-8938,30,2,0,14,9.979565978050232,0.33265219926834105
501,501,501,501,501,501,501,501,501,501,1-18487,15,17,1-18487,23,7,0,1,7.569968998432159,0.32912908688835474
493,493,493,493,493,493,493,493,493,493,1-1836,17,9,1-1836,20,6,0,1,6.569968998432159,0.328498449921608
283,283,283,283,283,283,283,283,283,283,1-3535,16,11,1-3535,315,51,0,91,102.86717885732651,0.3265624725629413
289,289,289,289,289,289,289,289,289,289,1-1592,14,4,1-1592,32,7,0,6,10.419813990592957,0.3256191872060299
136,136,136,136,136,136,136,136,136,136,1-9549,3,12,1-9549,18,3,0,5,5.849844992160797,0.3249913884533776
256,256,256,256,256,256,256,256,256,256,1-9277,20,18,1-9277,48,3,0,22,15.539317965507507,0.3237357909480731
480,480,480,480,480,480,480,480,480,480,1-1005,8,6,1-1005,125,17,0,41,40.368728935718536,0.3229498314857483
192,192,192,192,192,192,192,192,192,192,1-9770,10,2,1-9770,50,15,0,2,16.13993799686432,0.32279875993728635
344,344,344,344,344,344,344,344,344,344,1-6035,8,6,1-6035,23,4,0,6,7.4198139905929565,0.32260060828665027
446,446,446,446,446,446,446,446,446,446,1-3534,18,8,1-3534,279,62,0,49,89.92848092317581,0.32232430438414267
213,213,213,213,213,213,213,213,213,213,1-18563,3,12,1-18563,8,2,0,1,2.5699689984321594,0.32124612480401993
214,214,214,214,214,214,214,214,214,214,1-0053,8,6,1-0053,142,25,0,36,45.51888394355774,0.32055552072927984
172,172,172,172,172,172,172,172,172,172,1-8573,19,10,1-8573,184,30,0,50,58.49844992160797,0.3179263582696085
312,312,312,312,312,312,312,312,312,312,1-3108,5,5,1-3108,18,4,0,3,5.709906995296478,0.3172170552942488
109,109,109,109,109,109,109,109,109,109,1-9768,7,3,1-9768,241,12,0,113,76.40649682283401,0.3170394059038756
62,62,62,62,62,62,62,62,62,62,1-9818,6,14,1-9818,28,6,0,5,8.849844992160797,0.3160658925771713
161,161,161,161,161,161,161,161,161,161,MLG41,2,13,MLG41,66,14,0,12,20.839627981185913,0.31575193910887744
400,400,400,400,400,400,400,400,400,400,1-18709,2,13,1-18709,33,7,0,6,10.419813990592957,0.31575193910887744
560,560,560,560,560,560,560,560,560,560,1-0027,15,17,1-0027,29,8,0,2,9.139937996864319,0.315170275753942
375,375,375,375,375,375,375,375,375,375,MLG14,3,12,MLG14,232,33,0,70,72.89782989025116,0.31421478400970326
438,438,438,438,438,438,438,438,438,438,MLG10,12,16,MLG10,60,16,0,5,18.849844992160797,0.31416408320267997
455,455,455,455,455,455,455,455,455,455,1-17790,5,5,1-17790,5,1,0,1,1.5699689984321594,0.3139937996864319
535,535,535,535,535,535,535,535,535,535,1-5990,17,9,1-5990,5,1,0,1,1.5699689984321594,0.3139937996864319
541,541,541,541,541,541,541,541,541,541,1-5424,10,2,1-5424,5,1,0,1,1.5699689984321594,0.3139937996864319
345,345,345,345,345,345,345,345,345,345,1-1131,10,2,1-1131,138,35,0,14,42.97956597805023,0.3114461302757263
310,310,310,310,310,310,310,310,310,310,1-4855,3,12,1-4855,22,4,0,5,6.849844992160797,0.3113565905527635
67,67,67,67,67,67,67,67,67,67,1-7481,20,18,1-7481,33,4,0,11,10.269658982753754,0.3112017873561744
124,124,124,124,124,124,124,124,124,124,1-8427,16,11,1-8427,189,54,0,8,58.559751987457275,0.3098399576055941
320,320,320,320,320,320,320,320,320,320,MLG13,20,18,MLG13,140,20,0,41,43.368728935718536,0.3097766352551324
406,406,406,406,406,406,406,406,406,406,1-17907,18,8,1-17907,119,18,0,33,36.80897694826126,0.3093191340190022
399,399,399,399,399,399,399,399,399,399,MLG60,2,13,MLG60,47,11,0,6,14.419813990592957,0.3068045529913395
306,306,306,306,306,306,306,306,306,306,1-18377,12,16,1-18377,14,2,0,4,4.279875993728638,0.3057054281234741
265,265,265,265,265,265,265,265,265,265,1-11330,8,6,1-11330,14,2,0,4,4.279875993728638,0.3057054281234741
516,516,516,516,516,516,516,516,516,516,1-5036,16,11,1-5036,14,2,0,4,4.279875993728638,0.3057054281234741
447,447,447,447,447,447,447,447,447,447,1-7152,18,8,1-7152,109,15,0,32,33.2390079498291,0.3049450270626523
433,433,433,433,433,433,433,433,433,433,1-5654,4,15,1-5654,15,4,0,1,4.569968998432159,0.3046645998954773
488,488,488,488,488,488,488,488,488,488,1-11350,6,14,1-11350,100,16,0,25,30.249224960803986,0.30249224960803983
66,66,66,66,66,66,66,66,66,66,1-7536,2,13,1-7536,17,4,0,2,5.139937996864319,0.3023492939331952
354,354,354,354,354,354,354,354,354,354,1-9417,19,10,1-9417,76,11,0,21,22.969348967075348,0.30222827588257034
491,491,491,491,491,491,491,491,491,491,MLG09,15,17,MLG09,125,3,0,61,37.768108904361725,0.3021448712348938
13,13,13,13,13,13,13,13,13,13,1-9805,2,13,1-9805,26,5,0,5,7.849844992160797,0.3019171150831076
351,351,351,351,351,351,351,351,351,351,1-19229,2,13,1-19229,38,4,0,13,11.409596979618073,0.30025255209521245
150,150,150,150,150,150,150,150,150,150,1-7005,20,18,1-7005,285,14,0,124,84.67615580558777,0.2971093186160974
272,272,272,272,272,272,272,272,272,272,1-1570,21,1,1-1570,142,9,0,58,42.05820190906525,0.296184520486375
279,279,279,279,279,279,279,279,279,279,MLG43,2,13,MLG43,14,3,0,2,4.139937996864319,0.2957098569188799
442,442,442,442,442,442,442,442,442,442,MLG11,3,12,MLG11,87,25,0,1,25.56996899843216,0.29390768963715125
381,381,381,381,381,381,381,381,381,381,1-2335,14,4,1-2335,145,15,0,48,42.35851192474365,0.29212766844650795
499,499,499,499,499,499,499,499,499,499,1-8627,2,13,1-8627,25,5,0,4,7.279875993728638,0.2911950397491455
548,548,548,548,548,548,548,548,548,548,1-3087,3,12,1-3087,26,7,0,1,7.569968998432159,0.2911526537858523
331,331,331,331,331,331,331,331,331,331,MLG75,15,17,MLG75,185,43,0,19,53.82941097021103,0.2909697890281677
387,387,387,387,387,387,387,387,387,387,1-10539,14,4,1-10539,63,4,0,25,18.249224960803986,0.28967023747307913
191,191,191,191,191,191,191,191,191,191,1-8328,6,14,1-8328,114,26,0,12,32.83962798118591,0.28806691211566593
176,176,176,176,176,176,176,176,176,176,1-8042,4,15,1-8042,52,3,0,21,14.969348967075348,0.28787209552067977
260,260,260,260,260,260,260,260,260,260,1-0129,4,15,1-0129,142,31,0,17,40.68947297334671,0.286545584319343
121,121,121,121,121,121,121,121,121,121,1-7070,5,5,1-7070,129,13,0,42,36.938697934150696,0.2863464956135713
445,445,445,445,445,445,445,445,445,445,1-6538,16,11,1-6538,44,8,0,8,12.559751987457275,0.28544890880584717
498,498,498,498,498,498,498,498,498,498,1-19915,12,16,1-19915,62,4,0,24,17.679255962371826,0.2851492897156746
14,14,14,14,14,14,14,14,14,14,1-6098,8,6,1-6098,1327,230,0,260,378.19193959236145,0.2849976937395339
300,300,300,300,300,300,300,300,300,300,1-4020,3,12,1-4020,37,7,0,6,10.419813990592957,0.2816165943403502
422,422,422,422,422,422,422,422,422,422,1-6878,9,20,1-6878,167,0,0,82,46.73745787143707,0.27986501719423396
392,392,392,392,392,392,392,392,392,392,1-9609,9,20,1-9609,25,0,0,12,6.839627981185913,0.2735851192474365
199,199,199,199,199,199,199,199,199,199,MLG39,7,3,MLG39,23,4,0,4,6.279875993728638,0.2730380866838538
33,33,33,33,33,33,33,33,33,33,1-7991,10,2,1-7991,46,4,0,15,12.549534976482391,0.2728159777496172
261,261,261,261,261,261,261,261,261,261,1-1942,20,18,1-1942,34,3,0,11,9.269658982753754,0.2726370289045222
462,462,462,462,462,462,462,462,462,462,1-1183,14,4,1-1183,45,2,0,18,12.25944197177887,0.27243204381730823
270,270,270,270,270,270,270,270,270,270,1-1390,11,7,1-1390,98,22,0,8,26.559751987457275,0.2710178774230334
464,464,464,464,464,464,464,464,464,464,1-10060,19,10,1-10060,36,4,0,10,9.699689984321594,0.2694358328978221
282,282,282,282,282,282,282,282,282,282,1-1608,3,12,1-1608,307,25,0,101,82.5668688416481,0.2689474555102544
288,288,288,288,288,288,288,288,288,288,1-8590,3,12,1-8590,24,3,0,6,6.4198139905929565,0.26749224960803986
147,147,147,147,147,147,147,147,147,147,1-17657,8,6,1-17657,8,1,0,2,2.139937996864319,0.26749224960803986
30,30,30,30,30,30,30,30,30,30,1-8418,7,3,1-8418,46,10,0,4,12.279875993728638,0.26695382595062256
97,97,97,97,97,97,97,97,97,97,1-9237,10,2,1-9237,38,5,0,9,10.129720985889435,0.26657160489182724
244,244,244,244,244,244,244,244,244,244,MLG57,7,3,MLG57,629,59,0,190,167.2941097021103,0.26596837790478584
184,184,184,184,184,184,184,184,184,184,1-8074,14,4,1-8074,145,22,0,29,38.52910095453262,0.26571793761746637
453,453,453,453,453,453,453,453,453,453,1-8397,2,13,1-8397,51,5,0,15,13.549534976482391,0.26567715640161554
114,114,114,114,114,114,114,114,114,114,1-7496,18,8,1-7496,246,30,0,62,65.33807790279388,0.2656019426942841
130,130,130,130,130,130,130,130,130,130,1-1833,7,3,1-1833,124,5,0,49,32.92848092317581,0.26555226550948235
321,321,321,321,321,321,321,321,321,321,1-5172,21,1,1-5172,120,30,0,3,31.70990699529648,0.264249224960804
145,145,145,145,145,145,145,145,145,145,MLG06,4,15,MLG06,18,3,0,3,4.709906995296478,0.26166149973869324
151,151,151,151,151,151,151,151,151,151,1-9870,4,15,1-9870,27,7,0,0,7.0,0.25925925925925924
230,230,230,230,230,230,230,230,230,230,1-3089,4,15,1-3089,16,3,0,2,4.139937996864319,0.25874612480401993
520,520,520,520,520,520,520,520,520,520,1-2034,4,15,1-2034,16,3,0,2,4.139937996864319,0.25874612480401993
189,189,189,189,189,189,189,189,189,189,1-9156,14,4,1-9156,268,34,0,62,69.33807790279388,0.25872417127908165
415,415,415,415,415,415,415,415,415,415,1-1957,19,10,1-1957,47,7,0,9,12.129720985889435,0.25807916991254115
166,166,166,166,166,166,166,166,166,166,MLG40,4,15,MLG40,51,8,0,9,13.129720985889435,0.2574455095272438
116,116,116,116,116,116,116,116,116,116,1-20047,12,16,1-20047,20,4,0,2,5.139937996864319,0.25699689984321594
167,167,167,167,167,167,167,167,167,167,1-4929,17,9,1-4929,10,2,0,1,2.5699689984321594,0.25699689984321594
106,106,106,106,106,106,106,106,106,106,MLG69,12,16,MLG69,576,49,0,172,147.03466773033142,0.25526852036515874
305,305,305,305,305,305,305,305,305,305,1-7866,6,14,1-7866,318,33,0,83,80.30742686986923,0.25253907820713595
352,352,352,352,352,352,352,352,352,352,MLG63,16,11,MLG63,380,44,0,91,95.86717885732651,0.2522820496245434
224,224,224,224,224,224,224,224,224,224,1-9227,20,18,1-9227,801,37,0,289,201.72104054689407,0.2518365050523022
280,280,280,280,280,280,280,280,280,280,1-7608,5,5,1-7608,4,1,0,0,1.0,0.25
563,563,563,563,563,563,563,563,563,563,1-21192,8,6,1-21192,4,1,0,0,1.0,0.25
113,113,113,113,113,113,113,113,113,113,1-4499,2,13,1-4499,12,3,0,0,3.0,0.25
508,508,508,508,508,508,508,508,508,508,1-8532,11,7,1-8532,4,1,0,0,1.0,0.25
368,368,368,368,368,368,368,368,368,368,1-5197,19,10,1-5197,72,6,0,21,17.969348967075348,0.24957429120937982
25,25,25,25,25,25,25,25,25,25,1-9607,15,17,1-9607,19,3,0,3,4.709906995296478,0.24788984185770938
