,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG45,20,14,MLG45,70,12,1,6,1012.3495715633036,14.46213673661862
1,1-6240,20,14,1-6240,698,69,1,174,1079.1375753358006,1.5460423715412617
2,1-7122,13,6,1-7122,197,200,0,20,201.1652385443449,1.021143342864695
3,1-6974,19,5,1-6974,207,190,0,67,193.90354912355545,0.936732121369833
4,MLG60,15,18,MLG60,47,22,0,3,22.17478578165173,0.4718039528011007
5,1-0296,18,11,1-0296,41,16,0,11,16.640881199389696,0.4058751512046267
6,1-5413,3,8,1-5413,39,15,0,7,15.407833490520716,0.3950726536030953
7,1-3596,18,17,1-3596,223,81,0,55,84.20440599694848,0.3775982331701725
8,MLG51,13,6,MLG51,248,91,0,18,92.0487146899104,0.3711641721367355
9,1-18935,4,2,1-18935,30,11,0,2,11.11652385443449,0.3705507951478163
10,1-6927,14,4,1-6927,179,62,0,47,64.73831057921052,0.3616665395486621
11,1-8988,4,2,1-8988,29,10,0,2,10.11652385443449,0.3488456501529134
12,1-1131,3,8,1-1131,138,46,0,25,47.45654818043113,0.3438880302929792
13,MLG55,1,12,MLG55,92,31,0,10,31.58261927217245,0.3432893399149179
14,MLG50,7,10,MLG50,319,107,0,36,109.09742937982082,0.3419982112220088
15,1-11350,2,11,1-11350,100,32,0,21,33.22350047156215,0.3322350047156214
16,1-4052,7,18,1-4052,13,4,0,1,4.058261927217245,0.3121739944013265
17,1-19286,13,6,1-19286,40,12,0,8,12.46609541773796,0.311652385443449
18,1-9286,4,2,1-9286,81,24,0,12,24.69914312660694,0.3049276929210733
19,MLG52,7,10,MLG52,125,37,0,13,37.757405053824186,0.3020592404305935
20,1-9491,20,14,1-9491,80,23,0,15,23.87392890825868,0.2984241113532334
21,MLG14,3,8,MLG14,232,67,0,31,68.8061197437346,0.2965781023436836
22,1-10539,20,14,1-10539,63,18,0,10,18.58261927217245,0.294962210669404
23,72-12171,14,14,72-12171,19,5,0,10,5.582619272172451,0.2938220669564448
24,MLG29,11,3,MLG29,164,44,0,57,47.32092985138297,0.2885422551913595
25,1-2294,4,18,1-2294,75,19,0,36,21.097429379820824,0.281299058397611
26,MLG75,15,18,MLG75,185,51,0,17,51.99045276269317,0.281029474392936
27,1-1770,7,10,1-1770,35,9,0,10,9.582619272172453,0.27378912206207
28,MLG56,4,2,MLG56,511,133,0,118,139.87490741163492,0.2737278031538844
29,1-9457,13,6,1-9457,11,3,0,0,3.0,0.2727272727272727
30,MLG40,14,4,MLG40,51,13,0,13,13.757405053824186,0.2697530402710624
31,1-7991,4,2,1-7991,46,12,0,3,12.174785781651735,0.2646692561228638
32,1-9733,7,10,1-9733,4,1,0,1,1.058261927217245,0.2645654818043113
33,1-9946,10,9,1-9946,12,3,0,3,3.174785781651736,0.2645654818043113
34,1-19915,14,4,1-19915,62,16,0,6,16.34957156330347,0.2637027671500559
35,1-9452,3,8,1-9452,16,4,0,3,4.174785781651735,0.2609241113532334
36,1-4682,16,18,1-4682,16,4,0,3,4.174785781651735,0.2609241113532334
37,1-4098,17,13,1-4098,16,4,0,3,4.174785781651735,0.2609241113532334
38,1-18004,11,3,1-18004,12,3,0,2,3.11652385443449,0.2597103212028742
39,1-9630,7,10,1-9630,33,8,0,8,8.46609541773796,0.2565483459920594
40,1-6061,4,2,1-6061,40,10,0,3,10.174785781651735,0.2543696445412934
41,MLG58,13,6,MLG58,71,17,0,16,17.93219083547592,0.2525660681052947
42,1-9770,19,5,1-9770,50,12,0,10,12.582619272172453,0.251652385443449
43,MLG59,17,13,MLG59,71,16,0,32,17.864381670951843,0.2516110094500259
44,1-4020,17,13,1-4020,37,9,0,5,9.291309636086226,0.2511164766509791
45,1-8093,10,9,1-8093,4,1,0,0,1.0,0.25
46,1-8532,3,8,1-8532,4,1,0,0,1.0,0.25
47,1-3523,2,11,1-3523,543,124,0,179,134.42888497188687,0.2475670073147088
48,1-9436,6,16,1-9436,21,5,0,3,5.174785781651735,0.2464183705548445
49,1-8427,20,14,1-8427,189,45,0,26,46.51481010764837,0.2461101063896739
50,1-9237,7,10,1-9237,38,9,0,6,9.34957156330347,0.2460413569290387
51,1-0003,20,14,1-0003,17,4,0,3,4.174785781651735,0.2455756342148079
52,MLG08,3,8,MLG08,107,26,0,3,26.17478578165173,0.2446241661836611
53,1-9416,9,7,1-9416,13,3,0,3,3.174785781651736,0.2442142908962873
54,1-17835,13,6,1-17835,17,4,0,2,4.11652385443449,0.2421484620255582
55,1-8124,16,15,1-8124,18,4,0,6,4.349571563303471,0.2416428646279705
56,1-0358,16,15,1-0358,22,5,0,5,5.2913096360862255,0.2405140743675557
57,1-1608,4,2,1-1608,307,73,0,14,73.81566698104143,0.2404419119903629
58,1-8397,4,2,1-8397,51,12,0,4,12.23304770886898,0.2398636805660584
59,1-3509,16,15,1-3509,35,8,0,6,8.34957156330347,0.2385591875229563
60,1-3108,20,17,1-3108,18,4,0,5,4.2913096360862255,0.2384060908936792
61,1-1580,2,11,1-1580,400,90,0,85,94.95226381346583,0.2373806595336645
62,1-0037,4,2,1-0037,35,8,0,2,8.11652385443449,0.2319006815552711
63,1-5803,2,11,1-5803,15,3,0,8,3.466095417737961,0.2310730278491974
64,1-4855,4,2,1-4855,22,5,0,1,5.058261927217245,0.2299209966916929
65,1-1224,10,9,1-1224,151,33,0,28,34.63133396208286,0.2293465825303501
66,1-6909,18,17,1-6909,36,8,0,0,8.0,0.2222222222222222
67,1-7140,16,15,1-7140,397,85,0,51,87.9713582880795,0.221590323143777
68,1-9794,15,18,1-9794,46,10,0,3,10.174785781651735,0.2211909952532986
69,MLG41,14,4,MLG41,66,14,0,10,14.582619272172453,0.2209487768510977
70,1-3362,9,7,1-3362,117,24,0,31,25.8061197437346,0.2205651260148256
71,1-9938,15,9,1-9938,55,11,0,19,12.106976617127655,0.2201268475841392
72,MLG54,7,10,MLG54,595,124,0,71,128.1365968324244,0.2153556249284443
73,1-2545,15,18,1-2545,145,28,0,54,31.14614406973124,0.2148009935843533
74,1-9818,3,8,1-9818,28,6,0,0,6.0,0.2142857142857142
75,1-18203,4,2,1-18203,29,6,0,3,6.174785781651735,0.2129236476431633
76,1-8705,15,18,1-8705,48,10,0,3,10.174785781651735,0.2119747037844111
77,1-7521,1,12,1-7521,10,2,0,2,2.11652385443449,0.211652385443449
78,1-3217,3,8,1-3217,5,1,0,1,1.058261927217245,0.211652385443449
79,1-7744,17,13,1-7744,37,7,0,13,7.757405053824186,0.2096595960493023
80,1-1250,18,2,1-1250,34,7,0,2,7.11652385443449,0.2093095251304262
81,1-7682,20,14,1-7682,141,27,0,42,29.44700094312429,0.2088439783200304
