Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,9,21,1-5775,244,56,0,35,85.73810344934464,0.35138566987436326
510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,2,23,1-3206,45,9,0,8,15.79728078842163,0.35105068418714735
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,11,13,1-4531,94,26,0,8,32.79728078842163,0.34890724243001736
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,1-9110,5,7,1-9110,29,5,0,6,10.097960591316223,0.3482055376315939
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,4,17,1-2034,16,3,0,3,5.548980295658112,0.346811268478632
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,22,20,1-9667,14,4,0,1,4.849660098552704,0.34640429275376455
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,9,10,MLG42,14,4,0,1,4.849660098552704,0.34640429275376455
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,16,4,1-9610,49,11,0,7,16.947620689868927,0.34586980999732503
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,22,20,1-6878,167,44,0,16,57.59456157684326,0.3448776142325944
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-1015,8,19,1-1015,155,5,0,57,53.43062561750412,0.3447137136613169
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,6,9,1-9270,128,26,0,21,43.84286206960678,0.342522359918803
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,22,20,1-8421,109,33,0,5,37.24830049276352,0.34172752745654605
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,5,7,1-6296,254,27,0,70,86.47620689868927,0.34045750747515463
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,8,19,1-3362,117,10,0,35,39.738103449344635,0.33964190982345843
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,20,12,1-3447,110,33,0,5,37.24830049276352,0.33862091357057744
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,10,6,1-6181,659,122,0,119,223.10955172777176,0.338557741620291
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-8988,5,7,1-8988,29,3,0,8,9.79728078842163,0.3378372685662631
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,4,17,1-6061,40,5,0,10,13.496600985527039,0.33741502463817596
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,1,6,MLG31,33,6,0,6,11.097960591316223,0.33630183610049164
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,20,12,1-2324,25,5,0,4,8.398640394210815,0.3359456157684326
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-7152,8,19,1-7152,109,23,0,16,36.59456157684326,0.3357299227233327
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,1,15,1-0027,29,7,0,3,9.548980295658112,0.3292751826089004
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,8,19,1-8023,16,1,0,5,5.248300492763519,0.32801878079771996
431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,1-7614,13,16,1-7614,72,21,0,3,23.54898029565811,0.3270691707730293
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,3,2,1-0053,142,31,0,18,46.29388177394867,0.326013251929216
516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,1-5036,15,6,1-5036,14,2,0,3,4.548980295658112,0.3249271639755794
326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,1-8826,11,13,1-8826,123,21,0,22,39.692522168159485,0.3227034322614592
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,7,3,1-6980,128,8,0,39,41.13674384355545,0.32138081127777696
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,9,21,MLG68,642,83,0,145,206.20071429014206,0.32118491322452036
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,11,13,1-9277,48,12,0,4,15.398640394210815,0.32080500821272534
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,8,19,1-1204,39,4,0,10,12.496600985527039,0.32042566629556507
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,11,13,1-1942,34,10,0,1,10.849660098552704,0.31910764995743246
554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,1-10444,6,9,1-10444,8,0,0,3,2.5489802956581116,0.31862253695726395
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-17657,4,17,1-17657,8,0,0,3,2.5489802956581116,0.31862253695726395
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,20,12,1-8493,38,7,0,6,12.097960591316223,0.31836738398200587
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,6,9,1-4747,25,2,0,7,7.947620689868927,0.3179048275947571
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,6,9,1-7441,111,31,0,5,35.24830049276352,0.31755225669156323
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,14,10,1-17758,40,11,0,2,12.699320197105408,0.3174830049276352
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,1-9655,5,7,1-9655,27,6,0,3,8.548980295658112,0.3166288998391893
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1-10071,4,17,1-10071,30,1,0,10,9.496600985527039,0.31655336618423463
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,3,14,1-18487,23,3,0,5,7.248300492763519,0.3151434996853704
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,8,19,1-7807,239,19,0,66,75.07756650447845,0.31413207742459603
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,4,17,1-6098,1327,148,0,315,415.6429310441017,0.3132199932510186
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,8,19,1-3534,279,16,0,84,87.37144827842712,0.31315931282590365
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,5,7,1-3106,34,3,0,9,10.646940886974335,0.3131453202051275
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,6,9,1-0129,142,18,0,31,44.33946305513382,0.3122497398248861
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,16,4,MLG57,629,73,0,145,196.20071429014206,0.3119248239906869
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,17,5,1-4020,37,3,0,10,11.496600985527039,0.31071894555478485
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,14,10,1-7481,33,6,0,5,10.24830049276352,0.3105545603867733
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,7,3,1-7024,498,77,0,91,154.31906896829605,0.309877648530715
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,7,3,1-8450,52,5,0,13,16.04558128118515,0.3085688707920221
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,4,17,1-3551,6,1,0,1,1.8496600985527039,0.3082766830921173
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,12,22,1-6538,44,11,0,3,13.548980295658112,0.30793137035586615
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,1-3141,6,9,1-3141,136,11,0,36,41.58776354789734,0.3057923790286569
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,1,15,1-2103,26,2,0,7,7.947620689868927,0.30567771884111256
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,15,14,1-0278,79,19,0,6,24.097960591316223,0.30503747583944585
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,22,20,MLG14,232,52,0,22,70.69252216815948,0.3047091472765495
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,1,15,1-5654,15,2,0,3,4.548980295658112,0.3032653530438741
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,3,2,1-9997,16,4,0,1,4.849660098552704,0.303103756159544
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,8,19,1-3587,46,2,0,14,13.895241379737854,0.30207046477690985
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,22,20,1-0205,34,6,0,5,10.24830049276352,0.3014206027283388
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,17,5,1-7682,141,34,0,10,42.49660098552704,0.3013943332306882
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,MLG72,10,2,MLG72,9,1,0,2,2.6993201971054077,0.2999244663450453
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,5,7,1-9549,18,2,0,4,5.398640394210815,0.2999244663450453
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,22,20,1-7140,397,99,0,23,118.54218226671219,0.2985949175483934
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,21,11,1-6974,207,15,0,55,61.73130542039871,0.29821886676521114
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,1-0031,12,22,1-0031,13,3,0,1,3.849660098552704,0.29612769988866955
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,7,3,1-5161,12,1,0,3,3.5489802956581116,0.2957483579715093
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,6,9,1-8095,46,0,0,16,13.594561576843262,0.2955339473226796
481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,1-10038,9,21,1-10038,76,8,0,17,22.444221675395966,0.29531870625521006
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-5214,21,11,1-5214,40,5,0,8,11.79728078842163,0.2949320197105408
335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,20,13,1-8910,137,3,0,44,40.38504433631897,0.29478134552057644
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1-9115,3,2,1-9115,16,3,0,2,4.699320197105408,0.293707512319088
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,13,16,1-3265,19,3,0,3,5.548980295658112,0.2920515945083217
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,9,21,1-5515,29,5,0,4,8.398640394210815,0.28960828945554534
164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1-9740,1,15,1-9740,34,3,0,8,9.79728078842163,0.28815531730651855
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,2,6,1-9237,38,5,0,7,10.947620689868927,0.2880952813123402
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,4,17,1-18709,33,1,0,10,9.496600985527039,0.2877757874402133
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,13,16,1-4355,49,9,0,6,14.097960591316223,0.28771348145543313
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,21,11,MLG63,380,29,0,94,108.86804926395416,0.2864948664840899
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,1-20003,11,13,1-20003,21,6,0,0,6.0,0.2857142857142857
187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,1-7321,10,6,1-7321,7,2,0,0,2.0,0.2857142857142857
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,3,2,1-9436,21,6,0,0,6.0,0.2857142857142857
376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-7874,6,9,1-7874,258,15,0,69,73.62654680013657,0.2853742124036301
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,4,17,1-8646,20,4,0,2,5.699320197105408,0.2849660098552704
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,15,10,1-4052,13,2,0,2,3.6993201971054077,0.2845630920850314
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1-5549,1,15,1-5549,35,4,0,7,9.947620689868927,0.28421773399625505
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1-9607,9,21,1-9607,19,2,0,4,5.398640394210815,0.2841389681163587
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,21,11,1-1833,124,8,0,32,35.18912315368652,0.28378325123940745
502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,1-20012,1,15,1-20012,12,0,0,4,3.3986403942108154,0.2832200328509013
564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,1-9034,1,15,1-9034,3,0,0,1,0.8496600985527039,0.2832200328509013
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,20,12,1-1608,307,29,0,68,86.77688670158386,0.28266086873480084
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,11,13,1-9516,76,7,0,17,21.444221675395966,0.28216081151836797
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,20,12,1-1957,47,9,0,5,13.24830049276352,0.28187873388858553
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,14,4,1-3087,26,3,0,5,7.248300492763519,0.2787807881832123
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,17,5,1-6240,698,84,0,130,194.4558128118515,0.278589989701793
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,17,5,1-7268,70,11,0,10,19.49660098552704,0.27852287122181485
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1-2400,8,19,1-2400,49,6,0,9,13.646940886974335,0.27850899769335374
198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,1-9839,16,4,1-9839,20,3,0,3,5.548980295658112,0.27744901478290557
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,1-20047,7,3,1-20047,20,3,0,3,5.548980295658112,0.27744901478290557
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,5,7,1-17835,17,3,0,2,4.699320197105408,0.27643059982972984
308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-6743,13,16,1-6743,58,10,0,7,15.947620689868927,0.27495897741153325
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,7,3,1-8181,30,4,0,5,8.24830049276352,0.274943349758784
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,6,9,1-1570,142,10,0,34,38.88844335079193,0.27386227711825306
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,13,16,1-19229,38,7,0,4,10.398640394210815,0.2736484314266004
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,3,2,1-18615,22,6,0,0,6.0,0.2727272727272727
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,8,14,1-8544,54,13,0,2,14.699320197105408,0.27220963327972975
