,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-1608,19,5,1-1608,307,37,0,262,246.65428578853607,0.8034341556629839
1,1-5413,23,18,1-5413,39,12,0,12,21.60248637199402,0.5539099069742056
2,1-8188,1,11,1-8188,140,14,0,76,74.81574702262878,0.534398193018777
3,MLG68,22,7,MLG68,642,121,0,238,311.44931304454803,0.4851235405678318
4,1-9379,12,9,1-9379,58,20,0,10,28.00207197666168,0.4827943444252014
5,1-9938,12,11,1-9938,55,24,0,3,26.400621592998505,0.4800113016908819
6,1-3596,9,13,1-3596,223,58,0,61,106.81263905763626,0.4789804442046469
7,MLG60,11,14,MLG60,47,4,0,23,22.40476554632187,0.476697139283444
8,MLG44,14,21,MLG44,59,11,0,21,27.80435115098953,0.4712601889998226
9,1-6878,21,10,1-6878,167,11,0,84,78.21740460395813,0.4683676922392702
10,MLG30,21,10,MLG30,208,45,0,65,97.01346784830092,0.4664109031168314
11,1-0027,5,17,1-0027,29,7,0,8,13.401657581329346,0.4621261234941153
12,1-2423,21,10,1-2423,79,6,0,38,36.40787351131439,0.4608591583710683
13,1-18709,5,17,1-18709,33,11,0,5,15.00103598833084,0.4545768481312376
14,MLG59,7,18,MLG59,71,8,0,30,32.006215929985046,0.4507917736617612
15,1-7682,2,5,1-7682,141,30,0,41,62.8084951043129,0.4454503198887439
16,1-0303,1,11,1-0303,212,65,0,35,93.00725191831587,0.4387134524448862
17,MLG57,6,12,MLG57,629,135,0,169,270.2350164055824,0.4296264171789863
18,1-8023,6,12,1-8023,16,2,0,6,6.801243185997009,0.4250776991248131
19,1-4098,23,3,1-4098,16,2,0,6,6.801243185997009,0.4250776991248131
20,1-5002,1,11,1-5002,45,15,0,5,19.00103598833084,0.4222452441851298
21,1-1833,1,11,1-1833,124,25,0,34,52.20704472064972,0.421024554198788
22,1-9768,22,7,1-9768,241,10,0,114,101.22362053394318,0.4200150229624198
23,1-6692,16,22,1-6692,71,17,0,16,29.80331516265869,0.4197650022909674
24,MLG50,23,3,MLG50,319,25,0,136,133.82817888259888,0.4195240717322849
25,1-5355,4,20,1-5355,53,18,0,5,22.00103598833084,0.41511388657228
26,1-0296,1,6,1-0296,41,13,0,5,17.00103598833084,0.4146594143495327
27,1-6594,15,23,1-6594,70,29,0,0,29.0,0.4142857142857143
28,1-1015,10,8,1-1015,155,48,0,19,63.2039367556572,0.4077673339074658
29,MLG32,4,20,MLG32,52,14,0,9,21.20186477899552,0.4077281688268368
30,MLG38,7,6,MLG38,77,20,0,14,31.202900767326355,0.4052324774977449
31,1-3564,1,11,1-3564,41,11,0,7,16.601450383663177,0.4049134239917848
32,1-9345,20,15,1-9345,47,11,0,10,19.00207197666168,0.4042994037587591
33,1-18371,22,7,1-18371,120,9,0,49,48.21015268564224,0.401751272380352
34,1-1131,2,6,1-1131,138,25,0,38,55.40787351131439,0.4015063297921333
35,1-19286,11,14,1-19286,40,4,0,15,16.003107964992523,0.400077699124813
36,1-9752,23,3,1-9752,22,4,0,6,8.80124318599701,0.4000565084544095
37,1-9971,22,7,1-9971,15,6,0,0,6.0,0.4
38,1-10232,18,16,1-10232,5,2,0,0,2.0,0.4
39,1-3217,13,4,1-3217,5,2,0,0,2.0,0.4
40,MLG75,12,9,MLG75,185,47,0,33,73.40683752298355,0.3967937163404516
41,1-8042,14,5,1-8042,52,15,0,7,20.601450383663177,0.3961817381473688
42,MLG49,1,11,MLG49,185,40,0,41,72.8084951043129,0.3935594329962859
43,1-1850,12,9,1-1850,30,11,0,1,11.800207197666168,0.3933402399222056
44,1-5980,7,3,1-5980,29,1,0,13,11.402693569660189,0.3931963299882823
45,1-9645,3,24,1-9645,69,27,0,0,27.0,0.391304347826087
46,1-9436,5,17,1-9436,21,5,0,4,8.200828790664673,0.3905156566983178
