Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,MLG45,20,14,MLG45,70,15,1,18,1029.4875217676163,14.706964596680232
4,4,4,4,4,4,4,4,4,1-6240,20,14,1-6240,698,70,1,162,1200.3876959085464,1.7197531460007829
423,423,423,423,423,423,423,423,423,1-7122,13,18,1-7122,197,77,0,208,244.41136264801025,1.2406668154721332
385,385,385,385,385,385,385,385,385,1-6974,19,16,1-6974,207,21,0,205,185.99677568674088,0.898535148245125
399,399,399,399,399,399,399,399,399,MLG60,15,11,MLG60,47,25,0,10,33.04862320423126,0.7031621958347077
57,57,57,57,57,57,57,57,57,1-1224,10,20,1-1224,151,5,0,119,100.77861613035202,0.6674080538433909
483,483,483,483,483,483,483,483,483,1-9491,20,14,1-9491,80,31,0,26,51.92642033100128,0.649080254137516
166,166,166,166,166,166,166,166,166,MLG40,14,17,MLG40,51,18,0,18,32.48752176761627,0.637010230737574
130,130,130,130,130,130,130,130,130,1-1833,19,18,1-1833,124,8,0,87,78.02302187681198,0.629217918361387
463,463,463,463,463,463,463,463,463,1-1989,19,14,1-1989,46,23,0,5,27.02431160211563,0.5874850348286007
364,364,364,364,364,364,364,364,364,1-7682,20,14,1-7682,141,34,0,60,82.29173922538757,0.5836293562084225
387,387,387,387,387,387,387,387,387,1-10539,20,14,1-10539,63,4,0,40,36.19449281692505,0.5745157589988102
454,454,454,454,454,454,454,454,454,1-0272,9,15,1-0272,111,45,0,23,63.5118333697319,0.5721786790065937
298,298,298,298,298,298,298,298,298,1-7019,20,14,1-7019,107,15,0,57,60.877152264118195,0.5689453482627869
346,346,346,346,346,346,346,346,346,MLG32,14,17,MLG32,52,9,0,25,29.121558010578156,0.5600299617418876
140,140,140,140,140,140,140,140,140,1-2294,4,2,1-2294,75,37,0,6,41.82917392253876,0.5577223189671834
128,128,128,128,128,128,128,128,128,1-19286,13,16,1-19286,40,10,0,15,22.072934806346893,0.5518233701586723
506,506,506,506,506,506,506,506,506,1-6227,14,4,1-6227,52,21,0,9,28.243760883808136,0.5431492477655411
139,139,139,139,139,139,139,139,139,1-7863,12,12,1-7863,351,55,0,168,190.2168698310852,0.5419284040771658
234,234,234,234,234,234,234,234,234,MLG29,11,10,MLG29,164,56,0,39,87.38963049650192,0.5328636005884264
526,526,526,526,526,526,526,526,526,1-5002,11,10,1-5002,45,11,0,16,23.87779712677002,0.5306177139282227
124,124,124,124,124,124,124,124,124,1-8427,20,14,1-8427,189,9,0,112,99.14457988739014,0.524574496758678
300,300,300,300,300,300,300,300,300,1-4020,17,7,1-4020,37,11,0,10,19.048623204231262,0.5148276541684125
131,131,131,131,131,131,131,131,131,1-9283,18,13,1-9283,235,95,0,32,120.75559425354004,0.5138535925682555
272,272,272,272,272,272,272,272,272,1-1570,12,12,1-1570,142,50,0,28,72.53614497184753,0.5108179223369544
446,446,446,446,446,446,446,446,446,1-3534,9,15,1-3534,279,69,0,91,142.2424711585045,0.5098296457294068
413,413,413,413,413,413,413,413,413,1-8314,16,9,1-8314,36,2,0,20,18.097246408462524,0.5027012891239591
422,422,422,422,422,422,422,422,422,1-6878,17,6,1-6878,167,8,0,93,82.85219579935074,0.49612093293024395
92,92,92,92,92,92,92,92,92,1-7807,9,15,1-7807,239,33,0,104,116.70568132400513,0.4883082900585989
332,332,332,332,332,332,332,332,332,MLG78,20,14,MLG78,80,30,0,11,38.85348552465439,0.48566856905817984
342,342,342,342,342,342,342,342,342,MLG65,7,19,MLG65,201,96,0,2,97.60972464084625,0.4856205206012251
443,443,443,443,443,443,443,443,443,1-3447,8,5,1-3447,110,41,0,15,53.07293480634689,0.4824812255122445
263,263,263,263,263,263,263,263,263,1-6927,14,17,1-6927,179,61,0,31,85.95073193311691,0.48017168677718947
281,281,281,281,281,281,281,281,281,1-9995,13,2,1-9995,24,9,0,3,11.414586961269379,0.4756077900528908
384,384,384,384,384,384,384,384,384,1-9270,12,12,1-9270,128,31,0,37,60.77990585565567,0.4748430144973099
392,392,392,392,392,392,392,392,392,1-9609,11,6,1-9609,25,3,0,11,11.853485524654388,0.47413942098617556
488,488,488,488,488,488,488,488,488,1-11350,2,4,1-11350,100,16,0,39,47.38963049650192,0.4738963049650192
552,552,552,552,552,552,552,552,552,MLG46,7,19,MLG46,17,8,0,0,8.0,0.47058823529411764
161,161,161,161,161,161,161,161,161,MLG41,14,17,MLG41,66,14,0,21,30.90210872888565,0.46821376861947955
490,490,490,490,490,490,490,490,490,1-3551,1,6,1-3551,6,2,0,1,2.804862320423126,0.46747705340385437
172,172,172,172,172,172,172,172,172,1-8573,1,6,1-8573,184,68,0,22,85.70697104930878,0.4657987557027651
505,505,505,505,505,505,505,505,505,1-4747,6,8,1-4747,25,6,0,7,11.634036242961884,0.4653614497184753
501,501,501,501,501,501,501,501,501,1-18487,17,7,1-18487,23,9,0,2,10.609724640846252,0.46129237568896747
153,153,153,153,153,153,153,153,153,1-1350,20,14,1-1350,195,59,0,38,89.5847681760788,0.45940906756963484
279,279,279,279,279,279,279,279,279,MLG43,1,6,MLG43,14,4,0,3,6.414586961269379,0.4581847829478128
90,90,90,90,90,90,90,90,90,1-19222,7,19,1-19222,15,2,0,6,6.829173922538757,0.4552782615025838
248,248,248,248,248,248,248,248,248,1-2400,1,6,1-2400,49,7,0,19,22.292384088039398,0.45494661404162035
266,266,266,266,266,266,266,266,266,1-2103,12,12,1-2103,26,6,0,7,11.634036242961884,0.4474629324216109
268,268,268,268,268,268,268,268,268,MLG44,14,17,MLG44,59,15,0,14,26.268072485923767,0.44522156755802994
