Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,14,2,1-9491,80,25,1,3,1025.920071363449,12.824000892043113
302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,20,16,MLG51,248,66,1,29,1074.894023180008,4.334250093467774
282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,14,2,1-1608,307,32,1,176,1085.9775199890137,3.5373860585961356
299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,20,16,MLG54,595,61,1,105,1093.2024977207184,1.8373151222196948
497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,16,9,1-8493,38,26,0,14,30.29366636276245,0.7972017463884855
434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,7,10,MLG59,71,37,0,23,44.05388045310974,0.6204771894804189
427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,17,8,1-9379,58,27,0,12,30.680285453796387,0.5289704388585584
346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,17,8,MLG32,52,22,0,16,26.907047271728516,0.51744321676401
499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,14,2,1-8627,25,10,0,3,10.920071363449097,0.43680285453796386
485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,12,13,1-5980,29,9,0,10,12.066904544830322,0.416100156718287
342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,20,16,MLG65,201,67,0,53,83.25459408760071,0.4142019606348294
500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,11,18,1-0292,99,24,0,51,39.641213178634644,0.4004162947336833
251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,14,2,1-7268,70,25,0,8,27.453523635864258,0.3921931947980608
422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,11,18,1-6878,167,54,0,33,64.12078499794006,0.3839567963948507
320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,9,11,MLG13,140,39,0,48,53.72114181518555,0.3837224415370396
244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,19,17,MLG57,629,212,0,66,232.24156999588013,0.36922348171046127
268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,9,11,MLG44,59,18,0,12,21.680285453796387,0.36746246531858284
552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,9,8,MLG46,17,5,0,4,6.226761817932129,0.36628010693718405
141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,17,8,MLG45,70,23,0,8,25.453523635864258,0.3636217662266323
526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,12,13,1-5002,45,11,0,16,15.907047271728516,0.3534899393717448
149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,13,6,MLG58,71,22,0,7,24.146833181381226,0.34009624199128485
398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,7,10,1-0303,212,56,0,44,69.49437999725342,0.32780367923232745
150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,9,11,1-7005,285,66,0,79,90.22854590415955,0.3165913891374019
128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,5,4,1-19286,40,10,0,8,12.453523635864258,0.31133809089660647
388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,19,17,MLG49,185,41,0,52,56.947903633117676,0.30782650612496043
331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,5,4,MLG75,185,42,0,48,56.72114181518555,0.30660076656857055
161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,17,8,MLG41,66,18,0,6,19.840142726898193,0.3006082231348211
332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,17,8,MLG78,80,21,0,8,23.453523635864258,0.29316904544830324
73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,17,8,1-5355,53,10,0,18,15.52042818069458,0.2928382675602751
560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,12,13,1-0027,29,6,0,8,8.453523635864258,0.291500815029802
378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,17,9,1-6561,65,13,0,19,18.827118635177612,0.2896479790027325
256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,15,11,1-9277,48,9,0,15,13.600356817245483,0.28334076702594757
414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,14,2,1-8285,72,19,0,4,20.22676181793213,0.28092724747127956
234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,12,13,MLG29,164,33,0,42,45.88099908828735,0.27976218956272775
390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,17,8,MLG64,245,56,0,38,67.65423727035522,0.27613974396063357
305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,10,12,1-7866,318,85,0,8,87.45352363586426,0.27501108061592533
382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,10,12,1-18558,307,78,0,14,82.29366636276245,0.268057545155578
123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,19,17,MLG55,92,19,0,18,24.52042818069458,0.26652639326841937
94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,10,12,1-3083,78,17,0,12,20.680285453796387,0.26513186479226136
131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,14,2,1-9283,235,59,0,9,61.76021409034729,0.2628094216610523
353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,13,6,MLG50,319,57,0,86,83.37537908554077,0.26136482471956357
345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,20,16,1-1131,138,33,0,10,36.06690454483032,0.26135438075964
404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,19,17,1-4682,16,2,0,7,4.146833181381226,0.2591770738363266
362,362,362,362,362,362,362,362,362,362,362,362,362,362,1-1462,15,3,1-1462,192,22,0,90,49.6021409034729,0.25834448387225467
290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,15,3,1-8341,197,38,0,41,50.57430863380432,0.2567223788517986
386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,5,4,MLG68,642,64,0,325,163.67439770698547,0.25494454471493067
441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-19166,15,3,1-19166,45,9,0,8,11.453523635864258,0.25452274746365017
214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,12,13,1-0053,142,24,0,39,35.96092772483826,0.2532459698932272
92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,6,5,1-7807,239,45,0,50,60.33452272415161,0.25244570177469294
327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,17,8,P-16616,28,4,0,10,7.066904544830322,0.25238944802965435
488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,10,12,1-11350,100,24,0,4,25.22676181793213,0.2522676181793213
87,87,87,87,87,87,87,87,87,87,87,87,87,87,MLG35,17,6,MLG35,49,12,0,1,12.306690454483032,0.2511569480506741
429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,12,13,1-6693,98,16,0,28,24.587332725524902,0.25089115026045816
466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,7,12,1-5981,28,7,0,0,7.0,0.25
557,557,557,557,557,557,557,557,557,557,557,557,557,557,1-9806,16,9,1-9806,8,2,0,0,2.0,0.25
44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-5214,9,11,1-5214,40,6,0,13,9.986975908279419,0.24967439770698546
232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,8,7,1-18371,120,8,0,71,29.775022268295288,0.2481251855691274
114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,6,5,1-7496,246,48,0,42,60.88099908828735,0.2474837361312494
537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,14,17,1-4494,16,3,0,3,3.9200713634490967,0.24500446021556854
153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,14,2,1-1350,195,41,0,22,47.74718999862671,0.2448573846083421
3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,18,1,1-8222,12,2,0,3,2.9200713634490967,0.24333928028742471
311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,20,16,1-20578,19,4,0,2,4.6133809089660645,0.2428095215245297
159,159,159,159,159,159,159,159,159,159,159,159,159,159,1-10696,1,20,1-10696,24,0,0,19,5.827118635177612,0.24279660979906717
298,298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,11,18,1-7019,107,12,0,45,25.80107045173645,0.24113149954893878
260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,16,9,1-0129,142,25,0,29,33.894023180007935,0.23869030408456293
122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,5,4,MLG42,14,3,0,1,3.3066904544830322,0.23619217532021658
76,76,76,76,76,76,76,76,76,76,76,76,76,76,1-8541,15,3,1-8541,232,50,0,14,54.29366636276245,0.23402442397742435
384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,16,9,1-9270,128,20,0,32,29.81409454345703,0.23292261362075806
