Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,20,6,MLG45,70,25,1,13,1029.6951649785042,14.709930928264345
4,4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,20,6,1-6240,698,79,1,106,1117.2836529016495,1.6006929124665465
131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,18,7,1-9283,235,95,0,72,121.003990650177,0.5149105985113915
463,463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,19,22,1-1989,46,21,0,6,23.166999220848083,0.5036304178445236
140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,4,1,1-2294,75,37,0,0,37.0,0.49333333333333335
399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,15,9,MLG60,47,20,0,6,22.166999220848083,0.4716382812946401
322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,18,7,1-0296,41,8,0,31,19.19616264104843,0.4681990888060593
166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,14,15,MLG40,51,18,0,14,23.056331515312195,0.4520849316727881
413,413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,16,13,1-8314,36,2,0,37,15.363161861896515,0.4267544961637921
483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,20,6,1-9491,80,25,0,22,32.945663809776306,0.4118207976222038
124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,20,6,1-8427,189,45,0,84,75.33798909187317,0.39861369889879983
272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,12,8,1-1570,142,46,0,28,56.11266303062439,0.395159598807214
457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,11,20,1-8503,16,5,0,3,6.083499610424042,0.3802187256515026
123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,1,10,MLG55,92,20,0,40,34.44666147232056,0.37442023339478864
345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,3,18,1-1131,138,39,0,34,51.27966225147247,0.3715917554454527
332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,20,6,MLG78,80,27,0,7,29.528165757656097,0.3691020719707012
562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,20,19,1-0003,17,5,0,3,6.083499610424042,0.35785291826023774
263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,14,15,1-6927,179,47,0,38,60.72432839870453,0.33924205809332136
387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,20,6,1-10539,63,9,0,34,21.279662251472473,0.33777241669003927
143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,16,13,1-8928,39,12,0,3,13.083499610424042,0.3354743489852318
331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,15,9,MLG75,185,45,0,42,60.168994545936584,0.32523780835641397
384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,12,8,1-9270,128,28,0,36,41.0019953250885,0.3203280884772539
253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,18,7,1-4649,244,63,0,39,77.08549493551254,0.3159241595717727
57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,10,20,1-1224,151,5,0,118,47.61765134334564,0.3153486843930175
