Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,14,MLG59,71,17,1,11,1023.1835936307907,14.411036530011136
MLG38,7,3,MLG38,77,7,1,23,1019.9293321371078,13.245835482300102
1-18028,7,3,1-18028,309,5,1,87,1053.9066041707993,3.410700984371519
MLG56,2,14,MLG56,511,56,1,48,1082.9829540252686,2.119340418836142
1-1989,21,2,1-1989,46,27,0,2,28.124289751052856,0.6113976032837577
1-6611,3,13,1-6611,89,31,0,35,50.67507064342499,0.5693828162182583
1-0008,10,12,1-0008,230,123,0,6,126.37286925315857,0.5494472576224285
1-1390,19,3,1-1390,98,37,0,24,50.49147701263428,0.5152191531901457
1-3587,14,10,1-3587,46,18,0,10,23.621448755264282,0.5135097555492235
1-8573,22,11,1-8573,184,90,0,6,93.37286925315857,0.5074612459410792
1-1580,13,9,1-1580,400,40,0,286,200.77343440055847,0.5019335860013961
1-9379,19,21,1-9379,58,17,0,20,28.242897510528564,0.4869465088022166
1-5002,3,13,1-5002,45,16,0,10,21.621448755264282,0.48047663900587295
MLG48,18,22,MLG48,159,56,0,33,74.55078089237213,0.4688728358010826
1-7122,21,2,1-7122,197,43,0,74,84.59872078895569,0.4294351309084045
MLG65,8,4,MLG65,201,39,0,84,86.22016954421997,0.42895606738417896
1-7682,7,3,1-7682,141,44,0,23,56.92933213710785,0.4037541286319706
1-8627,14,10,1-8627,25,5,0,9,10.059303879737854,0.40237215518951414
1-6927,19,21,1-6927,179,39,0,58,71.60440278053284,0.40002459653928957
1-8398,14,5,1-8398,54,4,0,31,21.426491141319275,0.39678687298739396
1-17907,3,13,1-17907,119,29,0,32,46.9886360168457,0.39486248753651854
1-0003,12,2,1-0003,17,5,0,3,6.686434626579285,0.3933196839164285
1-10060,19,21,1-10060,36,10,0,7,13.935014128684998,0.3870837257968055
MLG60,14,10,MLG60,47,8,0,18,18.118607759475708,0.3855022927548023
1-9491,21,2,1-9491,80,28,0,5,30.81072437763214,0.38513405472040174
1-7866,11,7,1-7866,318,90,0,43,114.17222964763641,0.35903216870325916
1-5891,15,11,1-5891,96,8,0,47,34.42080914974213,0.3585500953098138
MLG68,15,11,MLG68,642,59,0,295,224.83273828029633,0.3502067574459444
1-9831,6,17,1-9831,132,15,0,55,45.91796815395355,0.34786339510570874
1-9286,2,14,1-9286,81,12,0,28,27.74005651473999,0.3424698335153085
1-3083,5,18,1-3083,78,16,0,19,26.680752635002136,0.3420609312179761
1-2382,7,3,1-2382,139,24,0,39,45.9236501455307,0.33038597227000505
1-0292,19,21,1-0292,99,14,0,33,32.55078089237213,0.3287957665896175
1-6858,9,5,1-6858,23,3,0,8,7.497159004211426,0.32596343496571417
MLG51,5,18,MLG51,248,61,0,35,80.67507064342499,0.3253027042073588
MLG14,19,21,MLG14,232,52,0,41,75.04793989658356,0.32348249955423947
MLG32,10,6,MLG32,52,13,0,6,16.37286925315857,0.31486287025304943
1-9938,6,17,1-9938,55,6,0,20,17.242897510528564,0.3135072274641557
MLG50,11,7,MLG50,319,50,0,88,99.46874904632568,0.31181426033330933
1-11329,21,2,1-11329,14,2,0,4,4.248579502105713,0.30346996443612234
1-5799,4,20,1-5799,7,1,0,2,2.1242897510528564,0.30346996443612234
MLG31,7,4,MLG31,33,6,0,7,9.935014128684998,0.3010610342025757
1-4531,20,20,1-4531,94,3,0,45,28.29651939868927,0.30102680211371563
1-8910,3,13,1-8910,137,18,0,41,41.04793989658356,0.29961999924513544
1-8066,16,12,1-8066,86,7,0,33,25.55078089237213,0.29710210339967597
1-1350,21,2,1-1350,195,50,0,14,57.870028257369995,0.2967693756788205
1-3447,20,20,1-3447,110,6,0,47,32.42080914974213,0.29473462863401934
MLG58,10,6,MLG58,71,13,0,14,20.870028257369995,0.2939440599629577
1-3589,20,20,1-3589,27,0,0,14,7.870028257369995,0.29148252805074054
1-3509,16,12,1-3509,35,5,0,9,10.059303879737854,0.2874086822782244
1-5913,8,4,1-5913,14,4,0,0,4.0,0.2857142857142857
1-2545,15,11,1-2545,145,29,0,22,41.36718726158142,0.285290946631596
1-8023,5,14,1-8023,16,4,0,1,4.562144875526428,0.28513405472040176
1-8503,22,6,1-8503,16,4,0,1,4.562144875526428,0.28513405472040176
1-7005,20,20,1-7005,285,12,0,123,81.14381968975067,0.28471515680614273
1-9971,14,10,1-9971,15,2,0,4,4.248579502105713,0.2832386334737142
72-12171,4,19,72-12171,19,2,0,6,5.372869253158569,0.28278259227150365
MLG55,11,7,MLG55,92,9,0,30,25.864346265792847,0.2811341985412266
