,block,slot
0,1,6
1,2,5
2,3,4
3,4,20
4,5,7
5,6,8
6,7,9
7,8,10
8,9,11
9,10,12
10,11,13
11,12,21
12,13,22
13,14,23
14,15,1
15,16,2
16,17,3
17,18,16
18,19,14
19,20,15
20,21,19
21,22,18
22,23,17
23,24,24
