Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
385,1-6974,11,22,1-6974,207,3,0,193,151.85339152812958,0.7335912634209159
423,1-7122,9,24,1-7122,197,0,0,185,142.6833027601242,0.7242807246706813
394,1-2423,7,10,1-2423,79,6,0,53,46.87683808803558,0.5933776973169061
390,MLG64,8,14,MLG64,245,68,0,98,143.5835874080658,0.5860554588084318
531,1-5891,5,17,1-5891,96,21,0,38,50.30792164802551,0.5240408505002657
346,MLG32,8,14,MLG32,52,8,0,24,26.510266304016113,0.5098128135387714
526,1-5002,23,19,1-5002,45,16,0,9,22.941349864006042,0.5098077747556898
362,1-1462,2,4,1-1462,192,30,0,83,94.01467096805573,0.4896597446252902
140,1-2294,6,13,1-2294,75,5,0,41,36.62170493602753,0.4882893991470337
426,1-4355,18,7,1-4355,49,19,0,6,23.62756657600403,0.4821952362449802
172,1-8573,2,4,1-8573,184,28,0,78,88.15836548805237,0.479121551565502
434,MLG59,2,4,MLG59,71,27,0,9,33.94134986400604,0.4780471811831837
153,1-1350,16,5,1-1350,195,36,0,71,90.75953781604767,0.46543352726178294
251,1-7268,3,15,1-7268,70,17,0,20,32.42522192001343,0.4632174560001918
349,1-3052,12,8,1-3052,166,22,0,71,76.75953781604767,0.46240685431354017
353,MLG50,13,9,MLG50,319,67,0,104,147.21115398406982,0.461476971736896
364,1-7682,16,5,1-7682,141,37,0,36,64.76539945602417,0.4593290741561998
422,1-6878,7,10,1-6878,167,16,0,78,76.15836548805237,0.45603811669492433
533,1-7530,17,11,1-7530,25,6,0,7,11.3988276720047,0.455953106880188
560,1-0027,15,3,1-0027,29,6,0,9,12.941349864006042,0.4462534435864153
500,1-0292,4,11,1-0292,99,24,0,26,44.052788496017456,0.4449776615759339
327,P-16616,13,14,P-16616,28,10,0,3,12.313783288002014,0.43977797457150053
310,1-4855,13,9,1-4855,22,5,0,6,9.627566576004028,0.43761666254563764
281,1-9995,7,10,1-9995,24,2,0,11,10.483872056007385,0.43682800233364105
219,1-5653,2,4,1-5653,11,4,0,1,4.771261096000671,0.43375100872733374
463,1-1989,12,8,1-1989,46,6,0,18,19.882699728012085,0.4322326027828714
260,1-0129,10,16,1-0129,142,34,0,35,60.9941383600235,0.4295361856339683
264,P-0009,19,2,P-0009,7,3,0,0,3.0,0.42857142857142855
197,1-8646,2,4,1-8646,20,7,0,2,8.542522192001343,0.42712610960006714
241,1-19448,18,7,1-19448,45,13,0,8,19.17008876800537,0.4260019726223416
289,1-1592,8,14,1-1592,32,9,0,6,13.627566576004028,0.4258614555001259
380,1-7004,17,18,1-7004,381,17,0,187,161.22582495212555,0.4231648948874686
300,1-4020,8,14,1-4020,37,4,0,15,15.56891644001007,0.4207815254056776
484,MLG31,1,20,MLG31,33,0,0,18,13.882699728012085,0.42068787054582074
170,1-5043,10,16,1-5043,123,12,0,51,51.33431589603424,0.41735216175637596
485,1-5980,6,13,1-5980,29,9,0,4,12.085044384002686,0.4167256684138857
270,1-1390,21,12,1-1390,98,26,0,19,40.653960824012756,0.4148363349389057
334,1-20641,12,8,1-20641,16,2,0,6,6.627566576004028,0.41422291100025177
562,1-0003,16,5,1-0003,17,7,0,0,7.0,0.4117647058823529
328,1-9497,15,3,1-9497,150,22,0,51,61.33431589603424,0.4088954393068949
388,MLG49,4,11,MLG49,185,44,0,41,75.62170493602753,0.40876597262717584
161,MLG41,1,20,MLG41,66,10,0,22,26.96774411201477,0.4086021835153753
14,1-6098,15,3,1-6098,1327,163,0,484,536.290370464325,0.40413743064380175
499,1-8627,18,7,1-8627,25,7,0,4,10.085044384002686,0.4034017753601074
403,1-1770,5,2,1-1770,35,11,0,4,14.085044384002686,0.4024298395429339
114,1-7496,17,18,1-7496,246,34,0,84,98.7859320640564,0.40156882952868456
494,1-3265,4,11,1-3265,19,3,0,6,7.627566576004028,0.40145087242126465
541,1-5424,2,4,1-5424,5,2,0,0,2.0,0.4
