,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-18028,4,15,1-18028,309,26,0,199,216.7810274362564,0.701556723094681
1,1-0008,7,17,1-0008,230,2,0,159,154.43308222293854,0.6714481835779936
2,1-7268,19,7,1-7268,70,40,0,6,45.75219178199768,0.653602739742824
3,1-2382,11,3,1-2382,139,77,0,13,89.46308219432831,0.6436192963620742
4,MLG40,19,7,MLG40,51,24,0,9,32.62828767299652,0.6397703465293435
5,MLG44,19,7,MLG44,59,29,0,9,37.62828767299652,0.6377675876779071
6,MLG32,19,7,MLG32,52,18,0,14,31.42178082466125,0.6042650158588703
7,MLG45,22,13,MLG45,70,18,0,24,41.00876712799072,0.5858395303998675
8,1-0278,13,18,1-0278,79,24,0,22,45.09136986732483,0.5707768337636054
9,1-9491,3,10,1-9491,80,14,0,30,42.7609589099884,0.5345119863748551
10,MLG48,21,16,MLG48,159,17,0,68,82.19150686264038,0.5169277161172351
11,1-5172,4,15,1-5172,120,16,0,47,61.0588356256485,0.5088236302137374
12,1-4531,6,12,1-4531,94,20,0,29,47.80226027965546,0.5085346838261219
13,1-18709,22,13,1-18709,33,11,0,6,16.75219178199768,0.5076421752120509
14,1-7807,3,10,1-7807,239,36,0,89,121.32417809963226,0.5076325443499258
15,1-6914,4,15,1-6914,73,14,0,24,37.00876712799072,0.5069694127122016
16,MLG56,12,11,MLG56,511,102,0,162,257.3091781139374,0.5035404659763941
17,1-9997,21,13,1-9997,16,4,0,4,7.834794521331787,0.4896746575832367
18,MLG64,13,18,MLG64,245,76,0,45,119.1414383649826,0.4862915851631943
19,MLG60,17,9,MLG60,47,16,0,7,22.710890412330627,0.4832104343049069
20,1-6980,11,3,1-6980,128,34,0,29,61.80226027965546,0.4828301584348082
21,MLG49,8,19,MLG49,185,68,0,22,89.09136986732483,0.4815749722558098
22,1-6693,22,13,1-6693,98,23,0,25,46.96746575832367,0.4792598546767721
23,MLG58,20,6,MLG58,71,10,0,25,33.96746575832367,0.478415010680615
24,MLG11,10,4,MLG11,87,3,0,40,41.34794521331787,0.4752637380841135
25,1-0027,8,19,1-0027,29,8,0,6,13.75219178199768,0.4742135097240579
26,1-8328,12,11,1-8328,114,25,0,30,53.7609589099884,0.4715873588595474
27,1-4020,4,15,1-4020,37,3,0,15,17.3804794549942,0.4697426879728162
28,1-8488,16,1,1-8488,23,3,0,8,10.669589042663574,0.4638951757679815
29,1-6974,3,10,1-6974,207,25,0,74,95.94369864463806,0.4634961287180583
30,1-5981,18,2,1-5981,28,11,0,2,12.917397260665894,0.4613356164523533
31,1-0053,13,18,1-0053,142,25,0,42,65.26534247398376,0.4596150878449561
32,1-9394,17,9,1-9394,117,25,0,30,53.7609589099884,0.4594953752990461
33,1-4355,4,3,1-4355,49,4,0,19,22.21527397632599,0.4533729382923671
34,P-16616,21,16,P-16616,28,5,0,8,12.669589042663574,0.4524853229522705
35,1-1224,15,8,1-1224,151,44,0,25,67.96746575832367,0.4501156672736667
36,MLG13,6,12,MLG13,140,39,0,25,62.96746575832367,0.4497676125594548
37,1-6006,6,12,1-6006,57,16,0,10,25.586986303329468,0.4488944965496398
38,1-4634,3,10,1-4634,48,10,0,12,21.50438356399536,0.44800799091657
39,1-9457,11,3,1-9457,11,2,0,3,4.87609589099884,0.4432814446362582
40,1-4640,14,1,1-4640,87,25,0,14,38.421780824661255,0.4416296646512788
41,1-1570,2,20,1-1570,142,54,0,9,62.62828767299652,0.4410442793872994
42,1-1390,14,5,1-1390,98,24,0,20,43.173972606658936,0.4405507408842748
43,MLG72,4,15,MLG72,9,3,0,1,3.9586986303329454,0.4398554033703274
44,1-8578,22,13,1-8578,11,0,0,5,4.793493151664734,0.435772104696794
45,MLG75,9,14,MLG75,185,46,0,36,80.51315069198608,0.4352062199566815
46,1-18613,19,7,1-18613,25,8,0,3,10.87609589099884,0.4350438356399536
47,1-0296,8,19,1-0296,41,13,0,5,17.793493151664734,0.4339876378454813
48,1-18377,10,4,1-18377,14,5,0,1,5.958698630332947,0.4256213307380676
49,MLG39,3,10,MLG39,23,4,0,6,9.75219178199768,0.4240083383477252
50,1-1015,3,10,1-1015,155,8,0,60,65.5219178199768,0.4227220504514632
51,1-3033,21,16,1-3033,7,2,0,1,2.9586986303329468,0.4226712329047067
52,MLG31,14,5,MLG31,33,11,0,3,13.87609589099884,0.4204877542726921
53,MLG14,17,9,MLG14,232,72,0,26,96.92616438865662,0.4177851913304164
54,72-12171,9,14,72-12171,19,6,0,2,7.917397260665893,0.4167051189824154
55,1-5002,22,13,1-5002,45,12,0,7,18.710890412330627,0.4157975647184584
56,1-2545,8,19,1-2545,145,34,0,27,59.88486301898956,0.4129990553033763
57,1-6098,22,13,1-6098,1327,339,0,218,547.9963014125824,0.4129587802656989
58,1-7467,21,16,1-7467,64,12,0,15,26.3804794549942,0.4121949914842844
59,MLG43,3,10,MLG43,14,0,0,6,5.752191781997681,0.4108708415712629
60,1-3639,15,8,1-3639,17,6,0,1,6.958698630332947,0.4093352135489969
61,1-8222,20,6,1-8222,12,2,0,3,4.87609589099884,0.4063413242499034
62,1-1258,9,14,1-1258,435,39,0,143,176.0939041376114,0.4048135727301411
63,1-3139,6,12,1-3139,93,17,0,21,37.13267123699188,0.3992760348063643
64,1-9576,3,10,1-9576,10,3,0,1,3.9586986303329454,0.3958698630332947
65,1-18935,11,3,1-18935,30,7,0,5,11.793493151664734,0.3931164383888245
66,MLG38,3,10,MLG38,77,12,0,19,30.21527397632599,0.3924061555367011
67,1-8042,11,3,1-8042,52,6,0,15,20.3804794549942,0.3919322972114269
68,1-19286,11,3,1-19286,40,8,0,8,15.669589042663574,0.3917397260665893
69,1-9836,7,17,1-9836,5,1,0,1,1.9586986303329468,0.3917397260665893
