Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
281,281,281,281,281,281,281,281,281,281,1-3312,11,8,1-3312,36,3,0,15,17.13103222846985,0.4758620063463847
299,299,299,299,299,299,299,299,299,299,MLG31,13,14,MLG31,33,9,0,7,15.594481706619263,0.47256005171573523
129,129,129,129,129,129,129,129,129,129,1-4531,14,15,1-4531,94,12,0,34,44.03033971786499,0.46840786933898926
156,156,156,156,156,156,156,156,156,156,1-2294,8,2,1-2294,75,19,0,17,35.015169858932495,0.46686893145243324
28,28,28,28,28,28,28,28,28,28,1-7005,14,15,1-7005,285,33,0,103,130.0330879688263,0.4562564490134256
176,176,176,176,176,176,176,176,176,176,1-6561,18,19,1-6561,65,6,0,25,29.55172038078308,0.4546418520120474
331,331,331,331,331,331,331,331,331,331,1-5981,3,12,1-5981,28,8,0,5,12.710344076156616,0.4539408598627363
7,7,7,7,7,7,7,7,7,7,MLG69,3,13,MLG69,576,34,0,241,261.0385844707489,0.45319198692838353
462,462,462,462,462,462,462,462,462,462,1-4052,19,12,1-4052,13,3,0,3,5.82620644569397,0.44816972659184384
114,114,114,114,114,114,114,114,114,114,1-7152,5,6,1-7152,109,11,0,40,48.68275260925293,0.4466307578830544
51,51,51,51,51,51,51,51,51,51,MLG65,3,13,MLG65,201,41,0,51,89.04550957679749,0.4430124854567039
463,463,463,463,463,463,463,463,463,463,1-20467,5,6,1-20467,13,1,0,5,5.710344076156616,0.439257236627432
40,40,40,40,40,40,40,40,40,40,1-7807,5,6,1-7807,239,30,0,78,103.48136758804321,0.432976433422775
111,111,111,111,111,111,111,111,111,111,1-0272,5,6,1-0272,111,32,0,17,48.015169858932495,0.43256909782822067
58,58,58,58,58,58,58,58,58,58,MLG49,20,21,MLG49,185,24,0,59,79.58206009864807,0.4301732978305301
145,145,145,145,145,145,145,145,145,145,1-9491,18,19,1-9491,80,24,0,11,34.362756967544556,0.42953446209430696
296,296,296,296,296,296,296,296,296,296,1-0205,14,18,1-0205,34,8,0,7,14.594481706619263,0.42924946195939007
480,480,480,480,480,480,480,480,480,480,1-5653,9,4,1-5653,11,0,0,5,4.710344076156616,0.4282130978324197
121,121,121,121,121,121,121,121,121,121,1-9333,20,5,1-9333,102,34,0,10,43.42068815231323,0.4256930211011101
103,103,103,103,103,103,103,103,103,103,1-3362,5,6,1-3362,117,12,0,40,49.68275260925293,0.424638911190196
332,332,332,332,332,332,332,332,332,332,P-16616,2,11,P-16616,28,10,0,2,11.884137630462646,0.42443348680223736
441,441,441,441,441,441,441,441,441,441,1-9997,2,11,1-9997,16,3,0,4,6.768275260925293,0.4230172038078308
233,233,233,233,233,233,233,233,233,233,1-3587,5,6,1-3587,46,6,0,14,19.188963413238525,0.4171513785486636
450,450,450,450,450,450,450,450,450,450,1-11206,4,12,1-11206,14,3,0,3,5.82620644569397,0.416157603263855
161,161,161,161,161,161,161,161,161,161,1-8285,16,17,1-8285,72,11,0,20,29.841376304626465,0.4144635597864787
41,41,41,41,41,41,41,41,41,41,1-9283,3,13,1-9283,235,21,0,81,97.30757403373718,0.4140747831222859
35,35,35,35,35,35,35,35,35,35,1-7496,5,6,1-7496,246,34,0,72,101.82895469665527,0.41393884023030597
63,63,63,63,63,63,63,63,63,63,1-3052,14,15,1-3052,166,14,0,58,68.63999128341675,0.4134939233940768
138,138,138,138,138,138,138,138,138,138,1-4640,7,3,1-4640,87,19,0,18,35.95723867416382,0.41330159395590593
512,512,512,512,512,512,512,512,512,512,1-5799,18,19,1-5799,7,1,0,2,2.8841376304626465,0.4120196614946638
270,270,270,270,270,270,270,270,270,270,1-9651,10,16,1-9651,38,10,0,6,15.65241289138794,0.4119056024049458
227,227,227,227,227,227,227,227,227,227,1-1957,16,17,1-1957,47,6,0,14,19.188963413238525,0.4082758173029474
208,208,208,208,208,208,208,208,208,208,1-5355,18,19,1-5355,53,14,0,8,21.536550521850586,0.4063500098462375
77,77,77,77,77,77,77,77,77,77,1-9674,11,8,1-9674,144,13,0,48,58.219303131103516,0.40430071618821883
136,136,136,136,136,136,136,136,136,136,1-1769,11,8,1-1769,89,3,0,35,35.97240853309631,0.40418436554040804
535,535,535,535,535,535,535,535,535,535,1-8566,5,6,1-8566,5,2,0,0,2.0,0.4
404,404,404,404,404,404,404,404,404,404,1-20578,11,8,1-20578,19,1,0,7,7.594481706619263,0.399709563506277
189,189,189,189,189,189,189,189,189,189,MLG10,8,13,MLG10,60,6,0,19,23.89930748939514,0.39832179148991903
304,304,304,304,304,304,304,304,304,304,1-1592,5,12,1-1592,32,8,0,5,12.710344076156616,0.39719825237989426
157,157,157,157,157,157,157,157,157,157,1-17733,11,8,1-17733,74,3,0,28,29.37792682647705,0.3969990111686088
5,5,5,5,5,5,5,5,5,5,MLG57,16,17,MLG57,629,63,0,198,249.529625415802,0.3967084664798124
71,71,71,71,71,71,71,71,71,71,1-4417,9,4,1-4417,151,8,0,55,59.81378483772278,0.3961177803822701
46,46,46,46,46,46,46,46,46,46,1-2282,13,14,1-2282,219,63,0,25,86.55172038078308,0.39521333507206885
24,24,24,24,24,24,24,24,24,24,1-3535,2,11,1-3535,315,46,0,83,124.19171166419983,0.3942594021085709
79,79,79,79,79,79,79,79,79,79,1-0129,19,20,1-0129,142,22,0,36,55.91447734832764,0.39376392498822277
478,478,478,478,478,478,478,478,478,478,1-20012,1,10,1-20012,12,0,0,5,4.710344076156616,0.39252867301305133
81,81,81,81,81,81,81,81,81,81,1-7682,18,19,1-7682,141,23,0,34,55.03033971786499,0.3902860972898226
155,155,155,155,155,155,155,155,155,155,1-8157,1,10,1-8157,75,17,0,13,29.246894598007202,0.389958594640096
244,244,244,244,244,244,244,244,244,244,1-19448,4,12,1-19448,45,7,0,11,17.362756967544556,0.38583904372321237
274,274,274,274,274,274,274,274,274,274,1-7744,1,10,1-7744,37,1,0,14,14.188963413238525,0.38348549765509526
290,290,290,290,290,290,290,290,290,290,1-3509,9,4,1-3509,35,4,0,10,13.420688152313232,0.3834482329232352
398,398,398,398,398,398,398,398,398,398,1-20047,5,6,1-20047,20,2,0,6,7.6524128913879395,0.382620644569397
160,160,160,160,160,160,160,160,160,160,1-5197,11,8,1-5197,72,3,0,26,27.493789196014404,0.3818581832779778
48,48,48,48,48,48,48,48,48,48,MLG30,9,4,MLG30,208,34,0,48,79.21930313110352,0.3808620342841515
526,526,526,526,526,526,526,526,526,526,1-9836,1,10,1-9836,5,0,0,2,1.8841376304626465,0.3768275260925293
154,154,154,154,154,154,154,154,154,154,1-9417,11,8,1-9417,76,5,0,25,28.55172038078308,0.3756805313260932
98,98,98,98,98,98,98,98,98,98,1-5043,19,20,1-5043,123,17,0,31,46.20413327217102,0.3756433599363498
502,502,502,502,502,502,502,502,502,502,72-11994,9,4,72-11994,8,3,0,0,3.0,0.375
85,85,85,85,85,85,85,85,85,85,1-1131,10,5,1-1131,138,28,0,25,51.55172038078308,0.3735631911650948
302,302,302,302,302,302,302,302,302,302,1-9500,1,10,1-9500,33,1,0,12,12.304825782775879,0.372873508568966
414,414,414,414,414,414,414,414,414,414,MLG06,3,13,MLG06,18,2,0,5,6.710344076156616,0.372796893119812
32,32,32,32,32,32,32,32,32,32,1-7874,14,15,1-7874,258,27,0,73,95.7710235118866,0.37120551748793257
106,106,106,106,106,106,106,106,106,106,1-9963,19,20,1-9963,116,11,0,34,43.03033971786499,0.37095120446435337
143,143,143,143,143,143,143,143,143,143,1-9286,16,17,1-9286,81,14,0,17,30.015169858932495,0.37055765257941353
410,410,410,410,410,410,410,410,410,410,1-3108,1,10,1-3108,18,1,0,6,6.6524128913879395,0.3695784939659966
25,25,25,25,25,25,25,25,25,25,1-18028,3,13,1-18028,309,2,0,119,114.10618901252747,0.36927569259717624
31,31,31,31,31,31,31,31,31,31,1-9156,15,16,1-9156,268,62,0,39,98.7406837940216,0.3684353872911254
29,29,29,29,29,29,29,29,29,29,1-3534,10,5,1-3534,279,50,0,56,102.7558536529541,0.36830055072743406
181,181,181,181,181,181,181,181,181,181,MLG84,4,12,MLG84,63,8,0,16,23.073101043701172,0.36623969910636783
389,389,389,389,389,389,389,389,389,389,1-7842,5,6,1-7842,21,1,0,7,7.594481706619263,0.3616419860294887
406,406,406,406,406,406,406,406,406,406,1-3265,17,18,1-3265,19,4,0,3,6.82620644569397,0.35927402345757736
286,286,286,286,286,286,286,286,286,286,1-1770,19,20,1-1770,35,5,0,8,12.536550521850586,0.3581871577671596
53,53,53,53,53,53,53,53,53,53,1-8341,14,15,1-8341,197,14,0,60,70.5241289138794,0.35799050210091066
87,87,87,87,87,87,87,87,87,87,1-3141,19,20,1-3141,136,11,0,40,48.68275260925293,0.35796141624450684
343,343,343,343,343,343,343,343,343,343,MLG67,1,19,MLG67,27,4,0,6,9.65241289138794,0.35749677375510885
272,272,272,272,272,272,272,272,272,272,1-19229,15,16,1-19229,38,6,0,8,13.536550521850586,0.35622501373291016
17,17,17,17,17,17,17,17,17,17,1-7004,5,6,1-7004,381,38,0,103,135.0330879688263,0.3544175537239535
269,269,269,269,269,269,269,269,269,269,1-8551,14,15,1-8551,38,3,0,11,13.362756967544556,0.3516514991459094
180,180,180,180,180,180,180,180,180,180,1-10539,15,16,1-10539,63,8,0,15,22.13103222846985,0.35128622584872776
385,385,385,385,385,385,385,385,385,385,1-18615,16,17,1-18615,22,2,0,6,7.6524128913879395,0.3478369496085427
34,34,34,34,34,34,34,34,34,34,MLG51,8,2,MLG51,248,55,0,33,86.08827090263367,0.34713012460739384
61,61,61,61,61,61,61,61,61,61,1-6927,11,8,1-6927,179,11,0,54,61.871716022491455,0.345652044818388
210,210,210,210,210,210,210,210,210,210,1-1191,5,6,1-1191,53,7,0,12,18.30482578277588,0.3453740713731298
384,384,384,384,384,384,384,384,384,384,1-0358,16,17,1-0358,22,1,0,7,7.594481706619263,0.3452037139372392
215,215,215,215,215,215,215,215,215,215,MLG40,15,16,MLG40,51,9,0,9,17.47861933708191,0.34271802621729236
125,125,125,125,125,125,125,125,125,125,1-1390,7,3,1-1390,98,10,0,25,33.55172038078308,0.34236449368146
448,448,448,448,448,448,448,448,448,448,MLG42,16,17,MLG42,14,1,0,4,4.768275260925293,0.34059109006609234
453,453,453,453,453,453,453,453,453,453,1-5036,9,4,1-5036,14,1,0,4,4.768275260925293,0.34059109006609234
183,183,183,183,183,183,183,183,183,183,1-19915,3,20,1-19915,62,6,0,16,21.073101043701172,0.33988872651130925
8,8,8,8,8,8,8,8,8,8,1-10468,11,8,1-10468,549,47,0,147,185.48411583900452,0.337858134497276
153,153,153,153,153,153,153,153,153,153,1-9516,14,15,1-9516,76,4,0,23,25.667582750320435,0.33773135197790044
166,166,166,166,166,166,166,166,166,166,MLG58,12,7,MLG58,71,19,0,5,23.710344076156616,0.3339485081148819
217,217,217,217,217,217,217,217,217,217,1-9770,15,16,1-9770,50,9,0,8,16.536550521850586,0.3307310104370117
1,1,1,1,1,1,1,1,1,1,1-9227,14,15,1-9227,801,64,0,213,264.66065764427185,0.33041280604778006
373,373,373,373,373,373,373,373,373,373,1-8488,21,22,1-8488,23,1,0,7,7.594481706619263,0.33019485680953314
238,238,238,238,238,238,238,238,238,238,1-4390,14,15,1-4390,45,9,0,6,14.65241289138794,0.32560917536417644
123,123,123,123,123,123,123,123,123,123,1-11350,3,13,1-11350,100,6,0,28,32.37792682647705,0.3237792682647705
468,468,468,468,468,468,468,468,468,468,1-9946,16,17,1-9946,12,2,0,2,3.8841376304626465,0.3236781358718872
412,412,412,412,412,412,412,412,412,412,1-0055,16,17,1-0055,18,2,0,4,5.768275260925293,0.3204597367180718
130,130,130,130,130,130,130,130,130,130,1-3139,14,15,1-3139,93,8,0,23,29.667582750320435,0.3190062661324778
477,477,477,477,477,477,477,477,477,477,1-8222,9,4,1-8222,12,1,0,3,3.8262064456939697,0.3188505371411641
472,472,472,472,472,472,472,472,472,472,1-1935,4,12,1-1935,12,1,0,3,3.8262064456939697,0.3188505371411641
354,354,354,354,354,354,354,354,354,354,1-7530,2,11,1-7530,25,7,0,1,7.942068815231323,0.31768275260925294
409,409,409,409,409,409,409,409,409,409,1-5744,9,4,1-5744,18,1,0,5,5.710344076156616,0.31724133756425643
45,45,45,45,45,45,45,45,45,45,1-3596,3,13,1-3596,223,32,0,41,70.62482142448425,0.31670323508737336
65,65,65,65,65,65,65,65,65,65,1-4319,11,8,1-4319,163,12,0,42,51.566890239715576,0.31636128981420597
86,86,86,86,86,86,86,86,86,86,1-8910,19,20,1-8910,137,15,0,30,43.2620644569397,0.31578149238642117
203,203,203,203,203,203,203,203,203,203,1-9938,11,8,1-9938,55,6,0,12,17.30482578277588,0.3146331960504705
131,131,131,131,131,131,131,131,131,131,1-9925,11,8,1-9925,93,0,0,31,29.20413327217102,0.3140229384104411
260,260,260,260,260,260,260,260,260,260,1-4760,17,18,1-4760,40,4,0,9,12.47861933708191,0.3119654834270477
439,439,439,439,439,439,439,439,439,439,1-4682,2,11,1-4682,16,4,0,1,4.942068815231323,0.3088793009519577
403,403,403,403,403,403,403,403,403,403,72-12171,19,20,72-12171,19,3,0,3,5.82620644569397,0.30664244451020894
43,43,43,43,43,43,43,43,43,43,MLG14,12,7,MLG14,232,64,0,7,70.59448170661926,0.3042865590802554
355,355,355,355,355,355,355,355,355,355,1-4747,1,10,1-4747,25,1,0,7,7.594481706619263,0.30377926826477053
133,133,133,133,133,133,133,133,133,133,MLG53,1,10,MLG53,91,3,0,26,27.493789196014404,0.3021295516045539
257,257,257,257,257,257,257,257,257,257,1-19286,12,7,1-19286,40,10,0,2,11.884137630462646,0.29710344076156614
92,92,92,92,92,92,92,92,92,92,1-6980,13,14,1-6980,128,34,0,4,37.76827526092529,0.29506465047597885
487,487,487,487,487,487,487,487,487,487,1-4929,11,5,1-4929,10,2,0,1,2.9420688152313232,0.29420688152313235
489,489,489,489,489,489,489,489,489,489,1-7521,20,21,1-7521,10,2,0,1,2.9420688152313232,0.29420688152313235
97,97,97,97,97,97,97,97,97,97,1-1833,2,11,1-1833,124,26,0,11,36.362756967544556,0.2932480400608432
12,12,12,12,12,12,12,12,12,12,1-7024,1,10,1-7024,498,24,0,129,145.5268771648407,0.29222264490931865
280,280,280,280,280,280,280,280,280,280,1-8314,1,10,1-8314,36,0,0,11,10.362756967544556,0.287854360209571
108,108,108,108,108,108,108,108,108,108,1-8328,17,18,1-8328,114,26,0,7,32.59448170661926,0.2859165061984146
122,122,122,122,122,122,122,122,122,122,1-9404,11,8,1-9404,100,5,0,25,28.55172038078308,0.2855172038078308
54,54,54,54,54,54,54,54,54,54,1-1350,18,19,1-1350,195,41,0,15,55.13103222846985,0.2827232421972813
334,334,334,334,334,334,334,334,334,334,1-18994,8,2,1-18994,28,5,0,3,7.82620644569397,0.27950737306049894
169,169,169,169,169,169,169,169,169,169,1-7268,16,17,1-7268,70,11,0,9,19.47861933708191,0.27826599052974155
47,47,47,47,47,47,47,47,47,47,1-0303,1,10,1-0303,212,10,0,52,58.98757839202881,0.27824329430202266
109,109,109,109,109,109,109,109,109,109,1-7441,1,10,1-7441,111,9,0,23,30.667582750320435,0.27628452928216607
267,267,267,267,267,267,267,267,267,267,1-5413,18,19,1-5413,39,7,0,4,10.768275260925293,0.2761096220750075
323,323,323,323,323,323,323,323,323,323,1-13247,19,7,1-13247,29,8,0,0,8.0,0.27586206896551724
407,407,407,407,407,407,407,407,407,407,1-9549,10,5,1-9549,18,4,0,1,4.942068815231323,0.2745593786239624
20,20,20,20,20,20,20,20,20,20,1-8067,11,8,1-8067,322,27,0,65,88.23447299003601,0.274020102453528
89,89,89,89,89,89,89,89,89,89,1-9831,11,8,1-9831,132,5,0,33,36.08827090263367,0.2733959916866187
449,449,449,449,449,449,449,449,449,449,MLG43,21,22,MLG43,14,1,0,3,3.8262064456939697,0.27330046040671213
219,219,219,219,219,219,219,219,219,219,1-2400,7,3,1-2400,49,3,0,11,13.362756967544556,0.27270932586825625
3,3,3,3,3,3,3,3,3,3,1-6181,9,4,1-6181,659,73,0,113,179.45377612113953,0.27231225511553797
350,350,350,350,350,350,350,350,350,350,1-9609,9,4,1-9609,25,3,0,4,6.768275260925293,0.2707310104370117
195,195,195,195,195,195,195,195,195,195,1-9379,21,22,1-9379,58,10,0,6,15.65241289138794,0.2698691877825507
172,172,172,172,172,172,172,172,172,172,1-6900,1,10,1-6900,67,0,0,19,17.89930748939514,0.2671538431253006
275,275,275,275,275,275,275,275,275,275,1-4020,15,16,1-4020,37,8,0,2,9.884137630462646,0.2671388548773688
352,352,352,352,352,352,352,352,352,352,1-2297,11,19,1-2297,25,1,0,6,6.6524128913879395,0.26609651565551756
256,256,256,256,256,256,256,256,256,256,1-0296,2,11,1-0296,41,9,0,2,10.884137630462646,0.2654667714746987
285,285,285,285,285,285,285,285,285,285,1-9887,9,4,1-9887,36,2,0,8,9.536550521850586,0.2649041811625163
60,60,60,60,60,60,60,60,60,60,1-3068,5,13,1-3068,180,24,0,25,47.55172038078308,0.2641762243376838
356,356,356,356,356,356,356,356,356,356,1-18613,15,16,1-18613,25,0,0,7,6.594481706619263,0.2637792682647705
482,482,482,482,482,482,482,482,482,482,1-9457,13,14,1-9457,11,1,0,2,2.8841376304626465,0.2621943300420588
283,283,283,283,283,283,283,283,283,283,1-6909,1,10,1-6909,36,0,0,10,9.420688152313232,0.2616857820087009
83,83,83,83,83,83,83,83,83,83,MLG13,14,15,MLG13,140,11,0,27,36.43585801124573,0.2602561286517552
177,177,177,177,177,177,177,177,177,177,1-9498,19,20,1-9498,64,10,0,7,16.594481706619263,0.259288776665926
442,442,442,442,442,442,442,442,442,442,1-5803,17,18,1-5803,15,2,0,2,3.8841376304626465,0.2589425086975098
236,236,236,236,236,236,236,236,236,236,1-9794,20,21,1-9794,46,10,0,2,11.884137630462646,0.25835081805353577
132,132,132,132,132,132,132,132,132,132,MLG55,20,21,MLG55,92,19,0,5,23.710344076156616,0.2577211312625719
117,117,117,117,117,117,117,117,117,117,1-7019,1,10,1-7019,107,4,0,25,27.55172038078308,0.2574927138390942
318,318,318,318,318,318,318,318,318,318,1-9902,9,4,1-9902,30,3,0,5,7.710344076156616,0.25701146920522056
26,26,26,26,26,26,26,26,26,26,1-18558,17,18,1-18558,307,41,0,40,78.68275260925293,0.2562956111050584
150,150,150,150,150,150,150,150,150,150,1-3083,17,18,1-3083,78,3,0,18,19.95723867416382,0.2558620342841515
447,447,447,447,447,447,447,447,447,447,1-9971,1,11,1-9971,15,1,0,3,3.8262064456939697,0.2550804297129313
33,33,33,33,33,33,33,33,33,33,1-6296,9,4,1-6296,254,22,0,45,64.39309668540955,0.2535161286827147
376,376,376,376,376,376,376,376,376,376,1-18487,19,20,1-18487,23,3,0,3,5.82620644569397,0.25331332372582477
22,22,22,22,22,22,22,22,22,22,MLG50,12,7,MLG50,319,73,0,8,80.53655052185059,0.2524656756170865
308,308,308,308,308,308,308,308,308,308,1-4700,18,19,1-4700,31,4,0,4,7.768275260925293,0.2505895245459772
288,288,288,288,288,288,288,288,288,288,1-9761,7,3,1-9761,35,5,0,4,8.768275260925293,0.25052215031215125
503,503,503,503,503,503,503,503,503,503,1-5531,10,7,1-5531,8,2,0,0,2.0,0.25
11,11,11,11,11,11,11,11,11,11,MLG56,8,2,MLG56,511,62,0,69,127.0027482509613,0.2485376678101004
56,56,56,56,56,56,56,56,56,56,1-8427,3,13,1-8427,189,13,0,36,46.91447734832764,0.2482247478747494
231,231,231,231,231,231,231,231,231,231,1-7991,1,10,1-7991,46,1,0,11,11.362756967544556,0.247016455816186
430,430,430,430,430,430,430,430,430,430,1-8023,10,5,1-8023,16,3,0,1,3.9420688152313232,0.2463793009519577
475,475,475,475,475,475,475,475,475,475,1-4499,10,5,1-4499,12,2,0,1,2.9420688152313232,0.24517240126927695
147,147,147,147,147,147,147,147,147,147,1-2423,9,4,1-2423,79,8,0,12,19.30482578277588,0.24436488332627695
392,392,392,392,392,392,392,392,392,392,MLG33,20,21,MLG33,20,3,0,2,4.8841376304626465,0.24420688152313233
431,431,431,431,431,431,431,431,431,431,1-8503,10,6,1-8503,16,2,0,2,3.8841376304626465,0.2427586019039154
37,37,37,37,37,37,37,37,37,37,1-5775,12,7,1-5775,244,43,0,17,59.015169858932495,0.2418654502415266
30,30,30,30,30,30,30,30,30,30,1-10785,1,10,1-10785,279,9,0,62,67.40826654434204,0.24160669012308975
473,473,473,473,473,473,473,473,473,473,1-5161,3,12,1-5161,12,1,0,2,2.8841376304626465,0.24034480253855386
429,429,429,429,429,429,429,429,429,429,1-9452,21,22,1-9452,16,1,0,3,3.8262064456939697,0.2391379028558731
9,9,9,9,9,9,9,9,9,9,1-3523,17,18,1-3523,543,50,0,83,128.19171166419983,0.2360805003023938
16,16,16,16,16,16,16,16,16,16,1-7140,9,4,1-7140,397,40,0,57,93.69792246818542,0.23601491805588268
76,76,76,76,76,76,76,76,76,76,1-2335,20,21,1-2335,145,21,0,14,34.188963413238525,0.2357859545740588
539,539,539,539,539,539,539,539,539,539,1-21192,14,15,1-21192,4,0,0,1,0.9420688152313232,0.2355172038078308
330,330,330,330,330,330,330,330,330,330,1-9818,1,10,1-9818,28,0,0,7,6.594481706619263,0.2355172038078308
223,223,223,223,223,223,223,223,223,223,1-6228,14,15,1-6228,48,0,0,12,11.304825782775879,0.2355172038078308
510,510,510,510,510,510,510,510,510,510,1-10444,18,19,1-10444,8,0,0,2,1.8841376304626465,0.2355172038078308
140,140,140,140,140,140,140,140,140,140,1-8066,9,4,1-8066,86,7,0,14,20.188963413238525,0.23475538852602937
234,234,234,234,234,234,234,234,234,234,1-10451,1,11,1-10451,46,7,0,4,10.768275260925293,0.23409294045489767
351,351,351,351,351,351,351,351,351,351,1-2324,16,17,1-2324,25,3,0,3,5.82620644569397,0.2330482578277588
387,387,387,387,387,387,387,387,387,387,1-9436,7,3,1-9436,21,3,0,2,4.8841376304626465,0.23257798240298316
19,19,19,19,19,19,19,19,19,19,1-7863,1,10,1-7863,351,9,0,77,81.53929877281189,0.23230569450943558
268,268,268,268,268,268,268,268,268,268,1-8493,12,7,1-8493,38,6,0,3,8.82620644569397,0.2322685906761571
118,118,118,118,118,118,118,118,118,118,MLG15,4,3,MLG15,105,14,0,11,24.362756967544556,0.23202625683375766
39,39,39,39,39,39,39,39,39,39,1-9768,7,3,1-9768,241,36,0,21,55.78344511985779,0.2314665772608207
466,466,466,466,466,466,466,466,466,466,1-9416,16,17,1-9416,13,3,0,0,3.0,0.23076923076923078
211,211,211,211,211,211,211,211,211,211,1-8042,1,18,1-8042,52,11,0,1,11.942068815231323,0.2296551695236793
319,319,319,319,319,319,319,319,319,319,1-18935,17,18,1-18935,30,5,0,2,6.8841376304626465,0.22947125434875487
311,311,311,311,311,311,311,311,311,311,1-8938,10,5,1-8938,30,5,0,2,6.8841376304626465,0.22947125434875487
426,426,426,426,426,426,426,426,426,426,1-3639,17,18,1-3639,17,2,0,2,3.8841376304626465,0.22847868414486155
353,353,353,353,353,353,353,353,353,353,1-9331,1,10,1-9331,25,0,0,6,5.6524128913879395,0.22609651565551758
84,84,84,84,84,84,84,84,84,84,1-2382,21,22,1-2382,139,20,0,12,31.30482578277588,0.2252145739768049
423,423,423,423,423,423,423,423,423,423,MLG46,19,20,MLG46,17,1,0,3,3.8262064456939697,0.22507096739376292
312,312,312,312,312,312,312,312,312,312,1-1850,4,12,1-1850,30,1,0,6,6.6524128913879395,0.22174709637959797
27,27,27,27,27,27,27,27,27,27,1-1608,15,16,1-1608,307,32,0,38,67.79861497879028,0.2208423940677208
115,115,115,115,115,115,115,115,115,115,1-8421,19,20,1-8421,109,7,0,18,23.95723867416382,0.21979118049691576
2,2,2,2,2,2,2,2,2,2,1-6240,16,17,1-6240,698,56,0,103,153.0330879688263,0.21924511170318953
221,221,221,221,221,221,221,221,221,221,1-4355,3,13,1-4355,49,6,0,5,10.710344076156616,0.2185784505338085
242,242,242,242,242,242,242,242,242,242,1-3206,8,2,1-3206,45,7,0,3,9.82620644569397,0.21836014323764377
467,467,467,467,467,467,467,467,467,467,1-0031,11,8,1-0031,13,0,0,3,2.8262064456939697,0.21740049582261306
235,235,235,235,235,235,235,235,235,235,1-1989,18,19,1-1989,46,10,0,0,10.0,0.21739130434782608
93,93,93,93,93,93,93,93,93,93,MLG52,8,2,MLG52,125,13,0,15,27.13103222846985,0.2170482578277588
338,338,338,338,338,338,338,338,338,338,1-3589,13,14,1-3589,27,3,0,3,5.82620644569397,0.21578542391459146
68,68,68,68,68,68,68,68,68,68,1-1015,8,2,1-1015,155,14,0,20,32.841376304626465,0.21187984712662236
216,216,216,216,216,216,216,216,216,216,1-8397,19,20,1-8397,51,7,0,4,10.768275260925293,0.21114265217500575
