Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.2,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,6,14,1-8084,82,10,0,18,21.866555094718933,0.26666530603315775
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,1-9504,8,11,1-9504,30,6,0,3,7.9777591824531555,0.26592530608177184
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,23,21,1-19286,40,8,0,4,10.637012243270874,0.26592530608177184
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,MLG37,2,4,MLG37,116,28,0,4,30.637012243270874,0.2641121745109558
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,1,18,1-0033,10,0,0,4,2.637012243270874,0.2637012243270874
284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,1-4136,9,16,1-4136,5,0,0,2,1.318506121635437,0.2637012243270874
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,1-5406,15,13,1-5406,10,0,0,4,2.637012243270874,0.2637012243270874
164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1-9740,1,18,1-9740,34,5,0,6,8.955518364906311,0.26339759896783266
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,20,10,1-18558,307,28,0,79,80.08099180459976,0.26085013617133473
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,2,4,1-3564,41,8,0,4,10.637012243270874,0.25943932300660666
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1-8418,4,22,1-8418,46,2,0,15,11.888795912265778,0.25845208504925604
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,3,15,1-5891,96,14,0,16,24.548048973083496,0.25570884346961975
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,16,19,1-1224,151,26,0,19,38.52580815553665,0.25513780235454736
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,20,10,1-1580,400,34,0,103,101.903065264225,0.25475766316056253
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,13,20,1-9963,116,15,0,22,29.503567337989807,0.25434109774129143
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,10,12,1-8067,322,35,0,71,81.80696731805801,0.2540589047144659
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-3639,17,6,1-3639,17,3,0,2,4.318506121635437,0.2540297718609081
504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,1-5425,3,11,1-5425,17,3,0,2,4.318506121635437,0.2540297718609081
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,1-9331,8,11,1-9331,25,5,0,2,6.318506121635437,0.25274024486541746
489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,1-9578,2,4,1-9578,42,6,0,7,10.61477142572403,0.2527326529934293
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,17,6,1-7807,239,39,0,32,60.09609794616699,0.2514481085613682
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,13,20,1-6980,128,19,0,20,32.18506121635437,0.2514457907527685
280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,1-7608,19,9,1-7608,4,1,0,0,1.0,0.25
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,8,11,1-10060,36,5,0,6,8.955518364906311,0.2487643990251753
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,14,17,1-2034,16,2,0,3,3.9777591824531555,0.24860994890332222
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,19,9,1-4682,16,2,0,3,3.9777591824531555,0.24860994890332222
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,21,4,1-9946,12,1,0,3,2.9777591824531555,0.24814659853776297
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1-4499,9,16,1-4499,12,1,0,3,2.9777591824531555,0.24814659853776297
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,MLG11,11,7,MLG11,87,5,0,25,21.481326520442963,0.2469117990855513
368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-5197,10,12,1-5197,72,5,0,19,17.52580815553665,0.24341400216023126
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,6,3,1-2103,26,5,0,2,6.318506121635437,0.24301946621674758
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,4,22,1-0296,41,4,0,9,9.933277547359467,0.2422750621307187
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,19,9,1-9286,81,15,0,7,19.61477142572403,0.24215767192251889
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,1-4855,21,8,1-4855,22,4,0,2,5.318506121635437,0.24175027825615622
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,16,19,1-5043,123,15,0,22,29.503567337989807,0.23986640112186836
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,10,12,1-2297,25,4,0,3,5.9777591824531555,0.2391103672981262
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1-9495,8,11,1-9495,18,1,0,5,4.2962653040885925,0.23868140578269958
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,1-9345,13,20,1-9345,47,0,0,17,11.207302033901215,0.23845323476385563
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,8,14,1-9609,25,2,0,6,5.955518364906311,0.23822073459625245
544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,1,18,1-5799,7,1,0,1,1.6592530608177185,0.23703615154538835
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,10,12,1-9417,76,8,0,15,17.888795912265778,0.23537889358244443
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,19,9,MLG69,576,63,0,110,135.51783668994904,0.23527402203116152
159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,1-10696,11,7,1-10696,24,3,0,4,5.637012243270874,0.2348755101362864
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,1,18,1-4700,31,2,0,8,7.274024486541748,0.23464595117876608
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,3,15,MLG52,125,20,0,14,29.22954285144806,0.23383634281158447
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,14,17,MLG48,159,22,0,23,37.162820398807526,0.23372843018117942
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,13,20,1-0129,142,18,0,23,33.162820398807526,0.23354098872399667
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,1-17733,10,12,1-17733,74,8,0,14,17.22954285144806,0.2328316601547035
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,1,18,1-9576,10,1,0,2,2.318506121635437,0.2318506121635437
326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,1-8826,17,6,1-8826,123,12,0,25,28.481326520442963,0.23155550016620294
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,20,10,1-7866,318,40,0,51,73.62190610170364,0.23151542799277874
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,1,18,1-9770,50,3,0,13,11.57028979063034,0.2314057958126068
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,16,19,1-7845,36,7,0,2,8.318506121635437,0.23106961448987326
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,3,15,1-18709,33,3,0,7,7.6147714257240295,0.23075064926436453
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-7819,20,10,1-7819,59,7,0,10,13.592530608177185,0.23038187471486754
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,17,6,1-0272,111,5,0,31,25.436844885349274,0.22916076473287633
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,3,10,1-5515,29,4,0,4,6.637012243270874,0.22886249114727153
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,12,19,1-4494,16,3,0,1,3.6592530608177185,0.2287033163011074
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,14,17,1-4098,16,3,0,1,3.6592530608177185,0.2287033163011074
366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,1-5163,15,13,1-5163,16,3,0,1,3.6592530608177185,0.2287033163011074
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-3068,17,6,1-3068,180,24,0,26,41.14057958126068,0.22855877545144823
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,6,3,1-8551,38,8,0,1,8.659253060817719,0.2278750805478347
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,3,15,1-0053,142,23,0,14,32.22954285144806,0.2269686116299159
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,7,5,MLG63,380,55,0,47,85.98489385843277,0.22627603646955993
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,10,12,1-9404,100,6,0,25,22.481326520442963,0.22481326520442962
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,3,15,1-0205,34,5,0,4,7.637012243270874,0.2246180071550257
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,3,15,1-17758,40,7,0,3,8.977759182453156,0.2244439795613289
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,6,3,1-7441,111,14,0,16,24.548048973083496,0.22115359435210358
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,2,6,1-7042,117,14,0,18,25.866555094718933,0.2210816674762302
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,19,9,MLG78,80,13,0,7,17.61477142572403,0.22018464282155037
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,17,6,1-9076,9,0,0,3,1.9777591824531555,0.21975102027257284
158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,1-7599,3,15,1-7599,3,0,0,1,0.6592530608177185,0.21975102027257284
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,1-5877,7,5,1-5877,79,14,0,5,17.296265304088593,0.21894006714036193
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-0037,14,17,1-0037,35,7,0,1,7.6592530608177185,0.2188358017376491
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1-5549,15,13,1-5549,35,3,0,7,7.6147714257240295,0.21756489787782943
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-17907,17,6,1-17907,119,16,0,15,25.888795912265778,0.21755290682576284
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,17,6,1-8267,133,13,0,24,28.822073459625244,0.2167073192453026
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,16,19,1-8421,109,13,0,16,23.548048973083496,0.21603714654205042
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,1-19004,2,4,1-19004,60,7,0,9,12.933277547359467,0.21555462578932444
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,23,21,MLG75,185,28,0,18,39.86655509471893,0.2154948924038861
522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,1-5282,17,6,1-5282,17,1,0,4,3.637012243270874,0.2139418966629926
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,1,18,MLG45,70,7,0,12,14.911036729812622,0.2130148104258946
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,19,9,1-5981,28,2,0,6,5.955518364906311,0.21269708446093968
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-9818,1,18,1-9818,28,0,0,9,5.9332775473594666,0.2119027695485524
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,1-3141,13,20,1-3141,136,11,0,27,28.7998326420784,0.21176347530939998
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,22,14,1-8181,30,1,0,8,6.274024486541748,0.2091341495513916
408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,MLG53,6,3,MLG53,91,13,0,9,18.933277547359467,0.2080579950259282
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,20,10,1-8622,54,2,0,14,11.229542851448059,0.20795449724903814
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,12,2,1-7122,197,35,0,9,40.93327754735947,0.20778313475816987
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,21,8,1-4020,37,5,0,4,7.637012243270874,0.20640573630461823
517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,12,2,1-18028,309,63,0,1,63.65925306081772,0.2060170001968211
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,19,9,MLG56,511,87,0,27,104.7998326420784,0.20508773511169942
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,16,19,1-5413,39,6,0,3,7.9777591824531555,0.20455792775520912
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,17,6,1-3362,117,16,0,12,23.911036729812622,0.20436783529754377
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,13,20,1-5626,125,11,0,22,25.503567337989807,0.20402853870391846
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,7,5,1-3108,18,3,0,1,3.6592530608177185,0.20329183671209547
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,1-18498,3,15,1-18498,13,0,0,4,2.637012243270874,0.20284709563622108
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-7070,7,5,1-7070,129,11,0,23,26.162820398807526,0.20281256123106609
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,16,19,1-9610,49,4,0,9,9.933277547359467,0.20271994994611156
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,14,17,1-6296,254,29,0,34,51.41460406780243,0.20241970105434026
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,1-9996,7,5,1-9996,28,1,0,7,5.6147714257240295,0.20052755091871535
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,11,7,1-7481,33,2,0,7,6.6147714257240295,0.20044761896133423
528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,1-6718,12,2,1-6718,20,4,0,0,4.0,0.2
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-8634,11,7,1-8634,10,2,0,0,2.0,0.2
444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,1-3217,7,19,1-3217,5,1,0,0,1.0,0.2
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-18613,1,18,1-18613,25,3,0,3,4.9777591824531555,0.19911036729812623
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,4,22,1-1350,195,17,0,33,38.75535100698471,0.19874538977940878
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-1972,21,8,1-1972,32,3,0,5,6.2962653040885925,0.19675829075276852
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-0358,23,21,1-0358,22,3,0,2,4.318506121635437,0.19629573280161078
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,8,5,MLG67,27,2,0,5,5.2962653040885925,0.19615797422550343
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,4,22,1-3447,110,9,0,19,21.52580815553665,0.1956891650503332
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,13,20,1-6561,65,6,0,10,12.592530608177185,0.19373124012580284
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,23,21,1-3087,26,5,0,0,5.0,0.19230769230769232
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,9,16,1-9995,24,0,0,7,4.6147714257240295,0.19228214273850122
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,20,10,1-9237,38,4,0,5,7.2962653040885925,0.1920069816865419
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,1-9500,6,3,1-9500,33,5,0,2,6.318506121635437,0.19146988247380112
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-9805,6,3,1-9805,26,1,0,6,4.955518364906311,0.19059686018870428
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,20,2,1-4355,49,8,0,2,9.318506121635437,0.19017359431909056
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,1-11330,3,15,1-11330,14,2,0,1,2.6592530608177185,0.1899466472012656
155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,1-9447,2,4,1-9447,7,0,0,2,1.318506121635437,0.188358017376491
306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,1-18377,11,7,1-18377,14,0,0,4,2.637012243270874,0.188358017376491
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,4,6,1-7058,80,3,0,18,14.866555094718933,0.18583193868398667
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,1-6228,14,12,1-6228,48,1,0,12,8.911036729812622,0.18564659853776297
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,15,13,1-8124,18,2,0,2,3.318506121635437,0.18436145120196873
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-9768,1,18,1-9768,241,22,0,34,44.41460406780243,0.18429296293693953
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,17,6,1-3534,279,23,0,43,51.347881615161896,0.18404258643427202
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,23,21,1-9516,76,12,0,3,13.977759182453156,0.18391788397964678
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,1-5508,7,5,1-5508,38,5,0,3,6.9777591824531555,0.1836252416435041
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1-2400,14,17,1-2400,49,5,0,6,8.955518364906311,0.18276568091645531
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,13,20,MLG64,245,23,0,33,44.75535100698471,0.18267490206932535
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,17,6,1-6611,89,7,0,14,16.22954285144806,0.18235441406121414
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,2,4,1-6734,44,2,0,9,7.9332775473594666,0.18030176243998788
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,6,3,1-1258,435,20,0,88,78.01426935195923,0.17934314793553846
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,9,16,MLG84,63,4,0,11,11.251783668994904,0.17859974077769689
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,17,6,1-3516,156,10,0,27,27.7998326420784,0.17820405539793846
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,1-9614,23,21,1-9614,30,4,0,2,5.318506121635437,0.1772835373878479
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,10,12,1-2294,75,4,0,14,13.229542851448059,0.17639390468597413
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1-7536,13,20,1-7536,17,1,0,3,2.9777591824531555,0.1751623048501856
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,4,22,1-1570,142,11,0,21,24.84431427717209,0.17495995969839498
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,1-6787,14,17,1-6787,56,5,0,7,9.61477142572403,0.1716923468879291
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,19,9,1-8659,91,9,0,10,15.592530608177185,0.1713464901997493
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,18,1,1-3139,93,8,0,12,15.911036729812622,0.1710864164495981
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,21,8,1-8400,33,3,0,4,5.637012243270874,0.17081855282639014
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1-7964,2,4,1-7964,202,20,0,22,34.50356733798981,0.17080973929697923
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,4,22,1-19915,62,2,0,13,10.57028979063034,0.17048854501016678
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,3,15,MLG59,71,10,0,3,11.977759182453156,0.16870083355567825
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,16,19,MLG49,185,18,0,20,31.18506121635437,0.16856789846678039
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,7,5,1-0278,79,10,0,5,13.296265304088593,0.16830715574795688
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,4,22,1-10785,279,19,0,42,46.68862855434418,0.16734275467506873
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,3,15,1-4149,16,2,0,1,2.6592530608177185,0.1662033163011074
313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,1-7521,22,2,1-7521,10,1,0,1,1.6592530608177185,0.16592530608177186
516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,1-5036,8,11,1-5036,14,1,0,2,2.318506121635437,0.16560758011681692
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,1,18,MLG06,18,1,0,3,2.9777591824531555,0.16543106569184196
458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,1-7182,1,18,1-7182,22,1,0,4,3.637012243270874,0.16531873833049426
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,18,1,1-8341,197,20,0,19,32.52580815553665,0.16510562515500837
175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,1-4910,2,4,1-4910,4,0,0,1,0.6592530608177185,0.16481326520442963
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,19,9,1-5161,12,0,0,3,1.9777591824531555,0.16481326520442963
