,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-7004,23,3,1-7004,381,75,0,192,218.03776931762687,0.572277609757551
1,1-5981,20,7,1-5981,28,13,0,3,15.23496514558792,0.5441058980567115
2,1-1989,3,20,1-1989,46,3,0,25,21.62470954656601,0.4701023814470871
3,1-9270,22,6,1-9270,128,19,0,55,59.97436100244522,0.4685496953316033
4,1-1204,17,3,1-1204,39,10,0,11,18.194872200489044,0.4665351846279242
5,MLG51,14,13,MLG51,248,80,0,47,115.0144539475441,0.4637679594659036
6,1-9938,8,8,1-9938,55,6,0,26,25.36969792842865,0.4612672350623391
7,1-8400,13,5,1-8400,33,4,0,15,15.174825727939606,0.4598432038769577
8,1-2545,20,15,1-2545,145,32,0,46,66.26946556568146,0.4570307970046997
9,MLG69,23,3,MLG69,576,71,0,245,253.5221535563469,0.4401426277019911
10,1-9283,7,15,1-9283,235,49,0,73,103.38415187597276,0.4399325611743521
11,1-7005,21,1,1-7005,285,34,0,117,121.16364067792892,0.4251355813260664
12,1-9963,22,6,1-9963,116,18,0,42,49.289512038230896,0.4249095865364732
13,1-9404,8,8,1-9404,100,7,0,47,42.0144539475441,0.420144539475441
14,1-7682,2,19,1-7682,141,13,0,62,59.1892796754837,0.4197821253580404
15,1-3516,18,10,1-3516,156,22,0,56,63.71934938430786,0.4084573678481273
16,1-1350,19,2,1-1350,195,59,0,26,78.36969792842865,0.4018958868124546
17,1-17907,18,10,1-17907,119,15,0,44,47.77948880195618,0.4015083092601359
18,1-3083,6,9,1-3083,78,29,0,3,31.23496514558792,0.400448271097281
19,1-5197,8,8,1-5197,72,4,0,33,28.584616601467133,0.3970085639092657
20,1-10785,22,6,1-10785,279,20,0,121,110.14359420537949,0.394779907546163
21,MLG29,5,14,MLG29,164,49,0,21,64.64475601911545,0.3941753415799722
22,1-6692,17,12,1-6692,71,4,0,32,27.83962821960449,0.3921074397127393
23,1-9156,17,12,1-9156,268,28,0,101,103.24382656812668,0.3852381588362936
24,1-9674,8,8,1-9674,144,10,0,61,55.44429129362106,0.3850298006501462
25,1-17733,4,7,1-17733,74,21,0,10,28.449883818626404,0.3844578894408973
26,1-8100,23,3,1-8100,19,5,0,3,7.234965145587921,0.3807876392414695
27,1-4747,6,9,1-4747,25,8,0,2,9.48997676372528,0.3795990705490112
28,1-10038,6,9,1-10038,76,25,0,5,28.7249419093132,0.3779597619646473
29,1-6561,22,6,1-6561,65,11,0,18,24.409790873527527,0.3755352442081158
30,MLG68,7,15,MLG68,642,111,0,174,240.62797844409943,0.3748099352711829
31,1-3587,14,9,1-3587,46,12,0,7,17.214918673038483,0.3742373624573583
32,1-3104,8,8,1-3104,16,3,0,4,5.9799535274505615,0.3737470954656601
33,1-18371,17,12,1-18371,120,15,0,40,44.799535274505615,0.3733294606208801
34,1-3068,18,10,1-3068,180,6,0,82,67.08904731273651,0.3727169295152028
35,1-6028,5,14,1-6028,2,0,0,1,0.7449883818626404,0.3724941909313202
36,1-9455,1,24,1-9455,2,0,0,1,0.7449883818626404,0.3724941909313202
37,1-6611,12,10,1-6611,89,10,0,31,33.09463983774185,0.3718498858173242
38,1-3534,18,10,1-3534,279,30,0,98,103.00886142253876,0.36920738861125
39,1-8488,22,6,1-8488,23,7,0,2,8.48997676372528,0.3691294245097948
40,MLG58,10,16,MLG58,71,23,0,4,25.97995352745056,0.3659148384147966
41,1-7204,20,4,1-7204,26,8,0,2,9.48997676372528,0.3649991062971262
42,1-4640,18,10,1-4640,87,7,0,33,31.584616601467133,0.3630415701318061
43,1-6216,7,15,1-6216,45,8,0,11,16.194872200489044,0.3598860488997565
44,1-8427,7,15,1-8427,189,33,0,47,68.0144539475441,0.3598648357012915
45,1-9740,10,16,1-9740,34,7,0,7,12.214918673038484,0.3592623139128965
46,1-6734,10,16,1-6734,44,15,0,1,15.74498838186264,0.3578406450423327
47,1-8267,18,10,1-8267,133,11,0,49,47.50443071126938,0.3571761707614239
48,1-6927,8,8,1-6927,179,17,0,63,63.93426805734634,0.3571746818846164
49,1-3033,20,4,1-3033,7,1,0,2,2.4899767637252808,0.3557109662464687
50,P-0009,23,3,P-0009,7,1,0,2,2.4899767637252808,0.3557109662464687
51,MLG75,10,16,MLG75,185,50,0,21,65.64475601911545,0.3548365190222456
52,1-10468,8,8,1-10468,549,60,0,177,191.8629435896873,0.3494771285786655
53,1-9836,13,5,1-9836,5,1,0,1,1.7449883818626404,0.3489976763725281
54,1-2335,17,12,1-2335,145,8,0,57,50.4643377661705,0.348029915628762
55,1-9794,3,5,1-9794,46,13,0,4,15.979953527450562,0.3473902940750122
56,1-7441,10,16,1-7441,111,25,0,18,38.40979087352753,0.3460341520137615
57,1-5413,10,16,1-5413,39,12,0,2,13.48997676372528,0.34589684009552
58,1-4494,3,20,1-4494,16,4,0,2,5.489976763725281,0.34312354773283
59,MLG42,3,20,MLG42,14,4,0,1,4.74498838186264,0.3389277415616171
60,1-3584,9,23,1-3584,26,8,0,1,8.74498838186264,0.3363457069947169
61,1-18203,10,16,1-18203,29,9,0,1,9.74498838186264,0.3360340821331945
62,1-1957,10,16,1-1957,47,9,0,9,15.704895436763763,0.3341467114205056
63,1-3175,7,15,1-3175,6,2,0,0,2.0,0.3333333333333333
64,1-18423,2,19,1-18423,47,0,0,21,15.644756019115448,0.3328671493428818
65,1-7839,5,14,1-7839,24,2,0,8,7.959907054901123,0.3316627939542134
66,1-3523,20,4,1-3523,543,89,0,122,179.88858258724213,0.331286524101735
67,1-8421,22,6,1-8421,109,7,0,39,36.054546892642975,0.3307756595655319
68,1-20641,3,20,1-20641,16,3,0,3,5.234965145587921,0.327185321599245
69,MLG56,19,2,MLG56,511,125,0,56,166.71934938430786,0.3262609576992326
70,1-4355,10,16,1-4355,49,10,0,8,15.959907054901125,0.3257123888755331
71,1-18028,23,3,1-18028,309,44,0,76,100.61911702156068,0.3256282104257627
72,1-7058,14,13,1-7058,80,17,0,12,25.939860582351685,0.324248257279396
73,MLG33,17,12,MLG33,20,2,0,6,6.469930291175842,0.3234965145587921
74,1-11206,20,4,1-11206,14,3,0,2,4.489976763725281,0.3207126259803772
75,1-9436,15,22,1-9436,21,3,0,5,6.724941909313202,0.3202353290149143
76,1-3108,9,6,1-3108,18,2,0,5,5.724941909313202,0.3180523282951779
77,1-3362,18,10,1-3362,117,11,0,35,37.07459336519241,0.3168768663691659
78,1-3535,17,12,1-3535,315,47,0,70,99.14918673038484,0.3147593229536026
79,1-3589,13,5,1-3589,27,7,0,2,8.48997676372528,0.3144435838416771
80,1-9379,12,21,1-9379,58,7,0,15,18.17482572793961,0.3133590642748208
81,1-9286,2,19,1-9286,81,3,0,30,25.34965145587921,0.3129586599491261
82,1-7152,18,10,1-7152,109,11,0,31,34.09463983774185,0.3127948608967142
83,1-6909,18,10,1-6909,36,6,0,7,11.214918673038484,0.3115255186955134
84,1-4149,22,6,1-4149,16,2,0,4,4.9799535274505615,0.3112470954656601
85,MLG50,4,7,MLG50,319,75,0,32,98.83962821960448,0.3098420947323025
86,1-1390,15,22,1-1390,98,8,0,30,30.34965145587921,0.3096903209783593
87,1-5355,17,12,1-5355,53,3,0,18,16.409790873527527,0.3096186957269344
88,1-18558,20,4,1-18558,307,36,0,79,94.8540821671486,0.3089709516845231
89,1-3141,22,6,1-3141,136,4,0,51,41.99440747499466,0.3087824079043725
90,1-9768,23,3,1-9768,241,28,0,62,74.1892796754837,0.3078393347530444
91,1-0129,22,6,1-0129,142,16,0,37,43.564570128917694,0.3067927473867443
92,1-1462,21,1,1-1462,192,6,0,71,58.89417511224747,0.3067404953762889
93,1-8328,18,10,1-8328,114,20,0,20,34.89976763725281,0.3061383126074807
94,MLG30,11,17,MLG30,208,18,0,61,63.44429129362106,0.305020631219332
95,1-9655,13,5,1-9655,27,6,0,3,8.234965145587921,0.3049987090958489
96,1-4760,20,4,1-4760,40,4,0,11,12.194872200489044,0.3048718050122261
97,MLG52,6,9,MLG52,125,35,0,4,37.97995352745056,0.3038396282196045
98,1-9553,7,16,1-9553,23,4,0,4,6.9799535274505615,0.3034762403239374
99,1-18994,20,4,1-18994,28,4,0,6,8.469930291175842,0.3024975103991372
100,MLG32,9,23,MLG32,52,12,0,5,15.724941909313202,0.3024027290252539
101,1-1015,18,10,1-1015,155,8,0,52,46.7393958568573,0.3015444893990793
102,1-6900,14,13,1-6900,67,9,0,15,20.17482572793961,0.3011168019095463
103,1-3106,19,2,1-3106,34,8,0,3,10.23496514558792,0.3010283866349388
104,1-1005,5,14,1-1005,125,10,0,37,37.564570128917694,0.3005165610313415
105,1-8627,2,12,1-8627,25,6,0,2,7.489976763725281,0.2995990705490112
106,1-7530,1,24,1-7530,25,3,0,6,7.469930291175842,0.2987972116470337
107,1-17790,11,17,1-17790,5,0,0,2,1.4899767637252808,0.2979953527450562
108,1-3564,7,15,1-3564,41,7,0,7,12.214918673038484,0.2979248456838654
109,1-7845,6,12,1-7845,36,4,0,9,10.704895436763763,0.2973582065767712
110,1-17758,9,23,1-17758,40,11,0,1,11.74498838186264,0.293624709546566
111,1-6035,17,12,1-6035,23,0,0,9,6.704895436763763,0.2915171929027723
112,1-5161,7,15,1-5161,12,2,0,2,3.4899767637252808,0.2908313969771067
113,1-8074,17,12,1-8074,145,10,0,43,42.034500420093536,0.2898931063454726
114,1-6980,9,23,1-6980,128,34,0,4,36.97995352745056,0.2889058869332075
115,1-9609,5,14,1-9609,25,2,0,7,7.214918673038483,0.2885967469215393
