Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,9,21,1-7122,197,5,0,196,116.78064250946045,0.5927951396419312
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,11,19,1-6974,207,7,0,194,117.6400237083435,0.5683092932770217
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,18,13,1-4355,49,14,0,21,25.976497411727905,0.530132600239345
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,16,10,1-9491,80,24,0,32,42.249900817871094,0.5281237602233887
463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,12,12,1-1989,46,20,0,5,22.85154700279236,0.4967727609302687
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,18,13,MLG58,71,23,0,13,30.414022207260132,0.4283665099614103
495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,MLG08,18,13,MLG08,107,5,0,71,45.49196743965149,0.42515857420235037
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,16,10,1-1350,195,46,0,59,79.64825463294983,0.4084525878612812
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,14,18,1-11350,100,23,0,31,40.67959141731262,0.4067959141731262
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,18,13,1-8627,25,6,0,7,9.992165803909302,0.39968663215637207
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,13,20,P-16616,28,6,0,9,11.132784605026245,0.39759945017950876
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,16,10,1-7682,141,32,0,41,55.38268542289734,0.3927850029992719
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,12,12,1-3052,166,47,0,29,63.53897261619568,0.3827648952782872
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,10,14,1-1570,142,35,0,31,52.67959141731262,0.3709830381500889
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,15,16,MLG29,164,37,0,41,60.38268542289734,0.3681871062371789
