,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-5980,20,3,1-5980,29,12,0,12,15.906072735786438,0.5484852667512565
1,1-11350,9,14,1-11350,100,31,0,47,46.298784881830215,0.4629878488183021
2,MLG44,14,4,MLG44,59,23,0,13,27.23157879710197,0.4615521830017284
3,MLG40,14,4,MLG40,51,17,0,16,22.208096981048584,0.4354528819813448
4,1-9333,15,13,1-9333,102,25,0,57,43.55384549498558,0.4269984852449566
5,1-0303,16,10,1-0303,212,75,0,39,87.69473639130592,0.4136544169401223
6,1-7122,3,16,1-7122,197,73,0,3,73.97651818394661,0.3755153207306934
7,MLG52,5,6,MLG52,125,29,0,55,46.90283337235451,0.375222666978836
8,1-7152,13,9,1-7152,109,35,0,16,40.20809698104858,0.3688816236793448
9,MLG60,9,14,MLG60,47,15,0,7,17.278542429208755,0.3676285623235905
10,1-19286,9,14,1-19286,40,14,0,2,14.651012122631071,0.3662753030657768
11,1-9379,8,8,1-9379,58,16,0,16,21.208096981048584,0.3656568445008376
12,1-1131,5,6,1-1131,138,39,0,31,49.09068790078163,0.3557296224694321
13,1-6878,18,17,1-6878,167,29,0,88,57.64453339576721,0.3451768466812407
14,MLG32,14,4,MLG32,52,11,0,21,17.835627287626266,0.3429928324543513
15,1-7530,13,9,1-7530,25,5,0,10,8.255060613155365,0.3302024245262146
16,1-6561,6,2,1-6561,65,19,0,7,21.278542429208755,0.3273621912185962
17,1-3523,7,7,1-3523,543,102,0,231,177.19190016388893,0.3263202581287089
18,MLG75,8,8,MLG75,185,52,0,22,59.1611333489418,0.31978990999428
19,1-3587,12,16,1-3587,46,14,0,2,14.651012122631071,0.3185002635354581
20,1-19915,6,2,1-19915,62,19,0,2,19.65101212263108,0.3169518084295334
21,72-12171,9,14,72-12171,19,4,0,6,5.953036367893219,0.3133177035733273
22,1-18558,10,1,1-18558,307,75,0,62,95.18137580156326,0.3100370547282191
23,1-1570,6,2,1-1570,142,42,0,5,43.62753030657768,0.3072361289195611
24,MLG39,3,16,MLG39,23,6,0,3,6.9765181839466095,0.303326877562896
25,1-10539,4,15,1-10539,63,6,0,40,19.02024245262146,0.3019086103590708
26,1-9995,18,17,1-9995,24,0,0,22,7.161133348941803,0.2983805562059085
27,1-20578,7,7,1-20578,19,5,0,2,5.651012122631073,0.2974216906647933
28,1-7024,16,10,1-7024,498,92,0,172,147.98704254627228,0.2971627360366913
29,1-1204,15,13,1-1204,39,8,0,11,11.5805666744709,0.2969376070377154
30,1-3509,3,16,1-3509,35,9,0,4,10.302024245262146,0.2943435498646327
31,1-7682,4,15,1-7682,141,16,0,78,41.38947278261185,0.2935423601603677
32,1-5355,18,17,1-5355,53,11,0,14,15.557084858417513,0.2935299029890096
33,1-0296,7,7,1-0296,41,8,0,12,11.906072735786438,0.2903920179460106
34,MLG31,14,4,MLG31,33,6,0,11,9.5805666744709,0.2903202022566939
35,1-3083,7,7,1-3083,78,7,0,48,22.624290943145752,0.2900550120916122
36,1-1258,6,2,1-1258,435,119,0,22,126.1611333489418,0.2900255939056133
37,1-9971,10,1,1-9971,15,4,0,1,4.3255060613155365,0.2883670707543691
38,1-19166,3,16,1-19166,45,12,0,3,12.97651818394661,0.2883670707543691
39,MLG45,20,3,MLG45,70,13,0,22,20.161133348941803,0.2880161906991686
40,1-4020,4,15,1-4020,37,9,0,5,10.627530306577682,0.2872305488264238
41,1-9761,12,12,1-9761,35,9,0,3,9.97651818394661,0.2850433766841888
42,1-8544,20,3,1-8544,54,3,0,38,15.369230329990389,0.2846153764813035
43,1-5913,18,17,1-5913,14,2,0,6,3.953036367893219,0.2823597405638013
44,MLG41,14,4,MLG41,66,13,0,17,18.53360304236412,0.2808121673085473
45,MLG51,12,12,MLG51,248,57,0,38,69.36923032999039,0.2797146384273806
46,MLG38,14,4,MLG38,77,13,0,26,21.46315759420395,0.2787423064182331
47,1-9055,3,16,1-9055,12,3,0,1,3.3255060613155365,0.277125505109628
48,1-5161,8,8,1-5161,12,3,0,1,3.3255060613155365,0.277125505109628
49,1-3534,13,9,1-3534,279,47,0,93,77.2720637023449,0.2769608018005193
50,1-6098,20,3,1-6098,1327,209,0,476,363.9408851861954,0.2742583912480749
51,1-3362,13,9,1-3362,117,21,0,34,32.06720608472824,0.2740786844848568
52,1-7991,5,6,1-7991,46,8,0,14,12.557084858417513,0.272980105617772
53,1-17835,20,3,1-17835,17,3,0,5,4.6275303065776825,0.2722076650928048
54,1-6035,20,3,1-6035,23,3,0,10,6.255060613155365,0.2719591570937115
55,1-18234,16,10,1-18234,43,11,0,2,11.651012122631071,0.2709537702937459
56,1-6927,14,4,1-6927,179,32,0,49,47.94979700446129,0.2678759609187781
57,MLG58,16,10,MLG58,71,16,0,9,18.92955455183983,0.2666134443921102
58,1-3647,16,10,1-3647,5,1,0,1,1.3255060613155365,0.2651012122631073
59,1-19222,8,8,1-19222,15,3,0,3,3.9765181839466095,0.2651012122631073
60,MLG14,9,14,MLG14,232,52,0,29,61.43967577815056,0.2648261886989248
61,1-1183,14,4,1-1183,45,7,0,15,11.882590919733047,0.2640575759940677
62,1-4355,7,7,1-4355,49,9,0,12,12.906072735786438,0.2633892395058457
63,1-8705,8,8,1-8705,48,11,0,5,12.627530306577682,0.2630735480537017
64,1-18603,12,12,1-18603,19,4,0,3,4.9765181839466095,0.2619220096814005
65,1-5424,11,19,1-5424,5,0,0,4,1.302024245262146,0.2604048490524292
66,1-1350,4,15,1-1350,195,22,0,88,50.64453339576721,0.2597155558757293
67,MLG43,14,4,MLG43,14,2,0,5,3.6275303065776825,0.2591093076126916
68,MLG57,17,11,MLG57,629,59,0,315,161.534409314394,0.256811461549116
69,1-8314,7,7,1-8314,36,5,0,13,9.231578797101974,0.2564327443639437
70,1-6538,4,15,1-6538,44,9,0,7,11.278542429208755,0.2563305097547444
71,1-8094,7,7,1-8094,58,8,0,21,14.835627287626266,0.2557866773728666
72,1-0001,16,10,1-0001,17,4,0,1,4.3255060613155365,0.254441533018561
73,1-7467,17,11,1-7467,64,11,0,16,16.208096981048584,0.2532515153288841
74,1-0003,8,15,1-0003,17,3,0,4,4.302024245262146,0.2530602497213027
75,1-9270,6,2,1-9270,128,29,0,10,32.255060613155365,0.2519926610402763
76,MLG53,5,6,MLG53,91,19,0,12,22.90607273578644,0.2517150850086422
77,1-9630,6,2,1-9630,33,7,0,4,8.302024245262146,0.2515764922806711
78,1-8222,12,12,1-8222,12,3,0,0,3.0,0.25
79,1-4926,2,24,1-4926,4,1,0,0,1.0,0.25
80,1-8093,10,1,1-8093,4,1,0,0,1.0,0.25
81,1-1935,3,16,1-1935,12,3,0,0,3.0,0.25
82,1-5043,6,2,1-5043,123,25,0,17,30.53360304236412,0.2482406751411717
83,1-6974,15,13,1-6974,207,8,0,133,51.292306154966354,0.2477889186230258
84,1-4760,7,7,1-4760,40,5,0,15,9.882590919733047,0.2470647729933262
85,1-18371,15,13,1-18371,120,14,0,48,29.624290943145752,0.2468690911928812
86,1-5172,6,2,1-5172,120,27,0,8,29.60404849052429,0.2467004040877024
87,1-18994,7,7,1-18994,28,3,0,12,6.906072735786438,0.2466454548495156
88,1-7993,17,11,1-7993,24,2,0,12,5.906072735786438,0.2460863639911016
89,MLG02,3,16,MLG02,320,74,0,14,78.55708485841751,0.2454908901825547
90,1-8551,13,9,1-8551,38,9,0,1,9.325506061315536,0.2454080542451457
91,1-10696,13,9,1-10696,24,0,0,18,5.859109103679657,0.2441295459866523
92,1-9831,19,5,1-9831,132,12,0,62,32.18137580156326,0.2437983015269944
93,1-19448,15,13,1-19448,45,9,0,6,10.95303636789322,0.2434008081754048
94,1-1580,9,14,1-1580,400,53,0,136,97.26882433891296,0.2431720608472824
95,1-8074,15,4,1-8074,145,31,0,13,35.231578797101974,0.242976405497255
96,MLG55,3,16,MLG55,92,21,0,4,22.302024245262142,0.2424133070137189
97,1-1390,17,11,1-1390,98,11,0,39,23.694736391305923,0.2417830244010808
98,1-8988,6,2,1-8988,29,7,0,0,7.0,0.2413793103448276
99,1-20167,20,3,1-20167,56,7,0,20,13.51012122631073,0.2412521647555487
100,1-2282,17,11,1-2282,219,32,0,64,52.832387924194336,0.2412437804757732
101,MLG56,12,12,MLG56,511,88,0,108,123.15465462207794,0.2410071519023051
102,1-9338,19,5,1-9338,29,5,0,6,6.953036367893219,0.2397598747549386
103,1-3535,15,13,1-3535,315,43,0,98,74.89959400892258,0.2377764889172145
104,MLG63,7,7,MLG63,380,41,0,151,90.151415258646,0.2372405664701211
105,MLG33,20,3,MLG33,20,3,0,5,4.6275303065776825,0.2313765153288841
106,1-3584,20,8,1-3584,26,4,0,6,5.953036367893219,0.2289629372266622
107,1-5163,10,1,1-5163,16,3,0,2,3.651012122631073,0.228188257664442
108,1-0033,1,21,1-0033,10,0,0,7,2.2785424292087555,0.2278542429208755
109,1-5508,4,15,1-5508,38,6,0,8,8.604048490524292,0.2264223286980076
110,1-6181,18,17,1-6181,659,60,0,274,149.188660800457,0.2263864352055493
111,1-9185,8,8,1-9185,31,7,0,0,7.0,0.2258064516129032
112,1-19229,14,4,1-19229,38,5,0,11,8.580566674470901,0.2258043861702869
113,MLG54,5,6,MLG54,595,100,0,104,133.8526303768158,0.2249624039946484
114,1-1015,13,12,1-1015,155,14,0,63,34.5068818628788,0.2226250442766374
115,1-8529,4,15,1-8529,56,3,0,29,12.439675778150558,0.2221370674669742
