Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,4,18,1-5626,125,23,0,30,49.62394464015961,0.3969915571212769
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,21,12,1-3139,93,12,0,28,36.8490149974823,0.39622596771486346
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,18,15,1-7496,246,30,0,76,97.44732642173767,0.3961273431777954
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-8988,4,18,1-8988,29,7,0,5,11.437324106693268,0.3943904864376989
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,18,15,1-3534,279,36,0,83,109.65958017110825,0.39304509021902595
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,1,9,1-9576,10,3,0,1,3.8874648213386536,0.38874648213386537
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,12,2,MLG14,232,73,0,19,89.86183160543442,0.387335481057907
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,22,8,1-10785,279,22,0,96,107.19662284851074,0.384217286195379
544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,2,4,1-5799,7,0,0,3,2.6623944640159607,0.3803420662879944
455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,1-17790,11,1,1-17790,5,1,0,1,1.8874648213386536,0.3774929642677307
444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,1-3217,14,19,1-3217,5,1,0,1,1.8874648213386536,0.3774929642677307
287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,1-9836,13,7,1-9836,5,1,0,1,1.8874648213386536,0.3774929642677307
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,1-6228,15,23,1-6228,48,11,0,8,18.09971857070923,0.37707747022310895
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,4,18,MLG78,80,15,0,17,30.08690196275711,0.37608627453446386
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,10,11,1-7024,498,87,0,113,187.28352481126785,0.37607133496238526
506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,7,13,1-6227,52,16,0,4,19.549859285354614,0.37595883241066563
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,13,7,1-7842,21,7,0,1,7.887464821338654,0.37559356292088825
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,19,13,1-1350,195,35,0,43,73.1609873175621,0.3751845503464723
142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,P-16454,1,9,P-16454,8,3,0,0,3.0,0.375
481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,1-10038,6,16,1-10038,76,24,0,5,28.437324106693268,0.37417531719333247
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,21,12,1-9516,76,8,0,23,28.411690890789032,0.3738380380366978
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,12,2,1-9379,58,11,0,12,21.649577856063843,0.3732685837252387
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,1,9,1-4700,31,8,0,4,11.549859285354614,0.3725761059791811
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,10,8,1-7441,111,20,0,24,41.299155712127686,0.3720644658750242
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,20,6,1-18558,307,40,0,83,113.65958017110825,0.37022664550849593
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,20,18,1-5981,28,5,0,6,10.324788928031921,0.36874246171542574
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,1,9,MLG65,201,57,0,19,73.86183160543442,0.36747179903201205
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,21,12,MLG13,140,14,0,42,51.27352249622345,0.36623944640159606
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,5,10,1-0053,142,12,0,45,51.93591696023941,0.365745894086193
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,5,10,MLG29,164,20,0,45,59.93591696023941,0.36546290829414274
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,19,13,1-8124,18,3,0,4,6.549859285354614,0.36388107140858966
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,13,7,1-7752,29,7,0,4,10.549859285354614,0.3637882512191246
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,19,13,1-3106,34,7,0,6,12.324788928031921,0.36249379200093884
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,18,15,1-3362,117,13,0,33,42.28633910417557,0.3614217017450903
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,7,3,1-6974,207,10,0,73,74.78493195772171,0.36127986453005656
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,20,6,1-3523,543,87,0,123,196.1581730246544,0.36124893743030273
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,3,21,1-9452,16,4,0,2,5.774929642677307,0.3609331026673317
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,5,10,1-6098,1327,121,0,401,476.8733933568001,0.35936201458688777
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,19,13,MLG56,511,94,0,101,183.633946955204,0.35936193141918593
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,3,21,MLG40,51,5,0,15,18.311972320079803,0.3590582807858785
402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,1-5744,10,11,1-5744,18,2,0,5,6.437324106693268,0.35762911703851485
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,18,15,1-3516,156,22,0,38,55.723663210868835,0.35720296930044126
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,21,7,1-9277,48,10,0,8,17.09971857070923,0.3562441368897756
313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,1-7521,2,4,1-7521,10,0,0,4,3.5498592853546143,0.3549859285354614
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,2,4,1-9286,81,11,0,20,28.74929642677307,0.3549295855157169
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,3,21,1-4494,16,3,0,3,5.662394464015961,0.35389965400099754
489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,1-9578,20,6,1-9578,42,5,0,11,14.76211303472519,0.3514788817791712
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-19166,19,13,1-19166,45,6,0,11,15.76211303472519,0.35026917854944867
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,10,11,MLG75,185,47,0,20,64.74929642677307,0.34999619690147604
366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,1-5163,7,3,1-5163,16,2,0,4,5.549859285354614,0.3468662053346634
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-9855,18,15,1-9855,8,1,0,2,2.774929642677307,0.3468662053346634
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,16,14,1-8285,72,9,0,18,24.974366784095764,0.3468662053346634
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,19,13,1-8450,52,9,0,10,17.874648213386536,0.343743234872818
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,19,13,1-8622,54,15,0,4,18.549859285354614,0.34351591269175213
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,4,18,MLG31,33,6,0,6,11.324788928031921,0.34317542206157337
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-17907,18,15,1-17907,119,15,0,29,40.73647981882095,0.34232335982202483
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,21,12,1-1827,24,2,0,7,8.212253749370575,0.34217723955710727
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,22,8,1-9270,128,10,0,38,43.723663210868835,0.3415911188349128
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,21,12,1-3052,166,14,0,48,56.59831142425537,0.34095368327864684
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,1-3141,22,8,1-3141,136,9,0,42,46.27352249622345,0.3402464889428195
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,22,9,1-9630,33,5,0,7,11.212253749370575,0.33976526513244165
507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,1-6909,18,15,1-6909,36,6,0,7,12.212253749370575,0.3392292708158493
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-6006,1,9,1-6006,57,14,0,6,19.32478892803192,0.3390313847023144
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,3,21,1-9491,80,12,0,17,27.08690196275711,0.3385862745344639
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,8,17,1-9404,100,9,0,28,33.8490149974823,0.338490149974823
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,8,17,1-8493,38,3,0,11,12.76211303472519,0.33584507986118917
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-3068,18,15,1-3068,180,6,0,61,60.13535410165787,0.33408530056476593
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1-10071,5,10,1-10071,30,10,0,0,10.0,0.3333333333333333
551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,1-9838,3,21,1-9838,3,1,0,0,1.0,0.3333333333333333
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,13,13,1-8400,33,11,0,0,11.0,0.3333333333333333
496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,1-3176,1,9,1-3176,3,1,0,0,1.0,0.3333333333333333
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,6,16,1-9457,11,1,0,3,3.6623944640159607,0.3329449512741782
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,5,10,1-6693,98,10,0,25,32.18662053346634,0.32843490340271775
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,8,17,1-10468,549,63,0,132,180.14535641670227,0.3281336182453593
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1-4634,5,10,1-4634,48,5,0,12,15.649577856063843,0.3260328720013301
543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-5803,3,21,1-5803,15,4,0,1,4.887464821338654,0.32583098808924355
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,1-9500,23,5,1-9500,33,8,0,3,10.66239446401596,0.32310286254593823
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,14,19,MLG49,185,15,0,50,59.37324106693268,0.3209364381996361
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,16,14,MLG57,629,54,0,165,200.43169552087784,0.3186513442303304
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,22,8,1-19915,62,2,0,20,19.74929642677307,0.31853703914150117
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,6,16,1-3551,6,1,0,1,1.8874648213386536,0.31457747022310895
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,7,3,MLG06,18,3,0,3,5.662394464015961,0.31457747022310895
549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,1-4842,13,7,1-4842,6,1,0,1,1.8874648213386536,0.31457747022310895
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,7,3,1-5161,12,2,0,2,3.774929642677307,0.31457747022310895
368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-5197,8,17,1-5197,72,4,0,21,22.636761248111725,0.31439946177932954
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-1015,18,15,1-1015,155,7,0,47,48.71084660291672,0.31426352647043043
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,8,17,1-8067,322,30,0,80,100.99718570709229,0.31365585623320585
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1-20167,2,4,1-20167,56,6,0,13,17.537042677402496,0.31316147638218744
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,10,11,MLG58,71,16,0,7,22.212253749370575,0.31284864435733206
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,22,8,1-9963,116,14,0,25,36.18662053346634,0.3119536252885029
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,6,16,1-4747,25,6,0,2,7.774929642677307,0.3109971857070923
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,2,16,1-7682,141,18,0,29,43.73647981882095,0.31018780013348196
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,1,17,1-20578,19,5,0,1,5.887464821338654,0.30986656954413966
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,3,21,MLG60,47,11,0,4,14.549859285354614,0.3095714741564812
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-7819,19,13,1-7819,59,12,0,7,18.212253749370575,0.30868226693848433
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,21,12,1-9227,801,103,0,161,245.88183623552322,0.3069685845636994
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,20,6,1-7866,318,23,0,84,97.5470449924469,0.3067517138127261
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,6,16,MLG52,125,33,0,6,38.32478892803192,0.30659831142425537
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,9,11,1-9237,38,8,0,4,11.549859285354614,0.3039436654040688
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,8,17,1-1317,414,28,0,110,125.62113034725189,0.30343268199819295
376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-7874,21,12,1-7874,258,28,0,56,77.6980299949646,0.3011551550192426
510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,20,6,1-3206,45,2,0,13,13.537042677402496,0.30082317060894437
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-5214,7,3,1-5214,40,4,0,9,11.987183392047882,0.29967958480119705
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,8,17,1-6927,179,19,0,39,53.61112803220749,0.2995035085598184
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-20467,4,18,1-20467,13,3,0,1,3.8874648213386536,0.29903575548758876
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,16,14,1-8023,16,3,0,2,4.774929642677307,0.2984331026673317
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,1,9,1-19229,38,6,0,6,11.324788928031921,0.29802076126399796
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-18613,3,21,1-18613,25,3,0,5,7.437324106693268,0.2974929642677307
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,1-8576,14,19,1-8576,55,11,0,6,16.32478892803192,0.2968143441460349
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1-9674,8,17,1-9674,144,17,0,29,42.73647981882095,0.2967811098529233
525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,1-3175,7,3,1-3175,6,0,0,2,1.7749296426773071,0.2958216071128845
559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,1-5914,1,9,1-5914,3,0,0,1,0.8874648213386536,0.2958216071128845
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,5,10,1-1005,125,12,0,28,36.8490149974823,0.2947921199798584
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,20,6,1-7204,26,5,0,3,7.662394464015961,0.29470747938522923
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,18,15,1-2701,61,2,0,18,17.974366784095764,0.29466175055894694
377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,1-7213,11,1,1-7213,23,5,0,2,6.774929642677307,0.29456215837727423
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,18,15,1-7807,239,8,0,70,70.12253749370575,0.2933997384673881
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,20,6,1-18994,28,2,0,7,8.212253749370575,0.29329477676323484
195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-2670,2,4,1-2670,104,1,0,33,30.286339104175568,0.29121479907861125
164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1-9740,10,11,1-9740,34,9,0,1,9.887464821338654,0.2908077888629016
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,22,8,1-8421,109,5,0,30,31.623944640159607,0.2901279324785285
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,1-9831,8,17,1-9831,132,9,0,33,38.28633910417557,0.29004802351648157
529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,1-6217,4,18,1-6217,44,3,0,11,12.76211303472519,0.29004802351648157
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,16,16,1-0003,17,4,0,1,4.887464821338654,0.2874979306669796
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-7152,18,15,1-7152,109,10,0,24,31.299155712127686,0.28714821754245584
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,5,10,1-9497,150,12,0,35,43.061268746852875,0.28707512497901916
335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,6,13,1-8910,137,16,0,26,39.07408535480499,0.28521230185989044
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,22,8,1-18487,23,3,0,4,6.549859285354614,0.2847764906675919
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,10,11,1-1250,34,7,0,3,9.66239446401596,0.28418807247105765
196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,1-9646,12,2,1-9646,105,4,0,29,29.736479818820953,0.2832045697030567
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,1,7,1-7530,25,7,0,0,7.0,0.28
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,22,8,1-6561,65,4,0,16,18.199437141418457,0.27999134063720704
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,9,24,1-3108,18,5,0,0,5.0,0.2777777777777778
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,10,11,1-11329,14,3,0,1,3.8874648213386536,0.2776760586670467
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,20,6,1-11206,14,3,0,1,3.8874648213386536,0.2776760586670467
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,13,7,1-0033,10,1,0,2,2.774929642677307,0.27749296426773074
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,3,21,1-9902,30,3,0,6,8.324788928031921,0.27749296426773074
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,4,18,MLG50,319,52,0,41,88.3860576748848,0.27707228111249155
326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,1-8826,21,12,1-8826,123,10,0,27,33.961550176143646,0.27611016403368815
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,1-7509,10,11,1-7509,40,11,0,0,11.0,0.275
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-9768,23,5,1-9768,241,36,0,34,66.17380392551422,0.27458009927599264
522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,1-5282,14,19,1-5282,17,2,0,3,4.662394464015961,0.2742584978832918
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,16,14,1-8938,30,2,0,7,8.212253749370575,0.27374179164568585
