Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
145,145,145,145,145,145,145,145,145,145,145,145,145,1-9491,19,1-9491,10,80,5,1,21,1015.0920392274857,12.688650490343571
93,93,93,93,93,93,93,93,93,93,93,93,93,MLG52,19,MLG52,10,125,2,1,30,1016.4171988964081,8.131337591171265
239,239,239,239,239,239,239,239,239,239,239,239,239,1-5002,9,1-5002,11,45,24,0,14,30.728026151657104,0.6828450255923801
195,195,195,195,195,195,195,195,195,195,195,195,195,1-9379,8,1-9379,9,58,19,0,21,29.092039227485657,0.5015868832325113
191,191,191,191,191,191,191,191,191,191,191,191,191,MLG44,5,MLG44,13,59,17,0,26,29.494905710220337,0.4999136561054294
40,40,40,40,40,40,40,40,40,40,40,40,40,1-7807,15,1-7807,7,239,97,0,43,117.66465175151825,0.4923207186255994
165,165,165,165,165,165,165,165,165,165,165,165,165,MLG59,8,MLG59,9,71,21,0,25,33.0143324136734,0.4649905973756817
91,91,91,91,91,91,91,91,91,91,91,91,91,1-9270,5,1-9270,13,128,38,0,44,59.145225048065186,0.46207207068800926
138,138,138,138,138,138,138,138,138,138,138,138,138,1-4640,15,1-4640,7,87,21,0,33,36.85891878604889,0.42366573317297573
215,215,215,215,215,215,215,215,215,215,215,215,215,MLG40,11,MLG40,16,51,15,0,11,20.286306262016296,0.3977707110199274
47,47,47,47,47,47,47,47,47,47,47,47,47,1-0303,10,1-0303,15,212,45,0,81,83.92643702030182,0.39587941990708403
124,124,124,124,124,124,124,124,124,124,124,124,124,1-0292,1,1-0292,1,99,29,0,20,38.61146593093872,0.3900148073832194
203,203,203,203,203,203,203,203,203,203,203,203,203,1-9938,7,1-9938,8,55,10,0,23,21.05318582057953,0.38278519673780964
117,117,117,117,117,117,117,117,117,117,117,117,117,1-7019,10,1-7019,15,107,13,0,56,39.91210460662842,0.3730103234264338
168,168,168,168,168,168,168,168,168,168,168,168,168,MLG45,8,MLG45,9,70,19,0,14,25.728026151657104,0.36754323073795864
104,104,104,104,104,104,104,104,104,104,104,104,104,1-9394,12,1-9394,17,117,15,0,58,42.87325119972229,0.36643804444207084
10,10,10,10,10,10,10,10,10,10,10,10,10,MLG62,8,MLG62,9,525,34,0,317,186.34173500537872,0.35493663810548326
332,332,332,332,332,332,332,332,332,332,332,332,332,P-16616,11,P-16616,16,28,7,0,6,9.883439779281616,0.3529799921172006
319,319,319,319,319,319,319,319,319,319,319,319,319,1-18935,16,1-18935,16,30,6,0,9,10.325159668922424,0.3441719889640808
54,54,54,54,54,54,54,54,54,54,54,54,54,1-1350,2,1-1350,2,195,51,0,33,66.85891878604889,0.3428662501848661
278,278,278,278,278,278,278,278,278,278,278,278,278,1-7845,18,1-7845,3,36,8,0,9,12.325159668922424,0.3423655463589562
151,151,151,151,151,151,151,151,151,151,151,151,151,MLG38,8,MLG38,9,77,19,0,15,26.20859944820404,0.3403714214052473
22,22,22,22,22,22,22,22,22,22,22,22,22,MLG50,6,MLG50,6,319,68,0,84,108.36815690994263,0.3397120906267794
66,66,66,66,66,66,66,66,66,66,66,66,66,MLG48,18,MLG48,6,159,49,0,10,53.80573296546936,0.3384008362608136
429,429,429,429,429,429,429,429,429,429,429,429,429,1-9452,6,1-9452,4,16,3,0,5,5.40286648273468,0.3376791551709175
57,57,57,57,57,57,57,57,57,57,57,57,57,MLG75,16,MLG75,5,185,48,0,29,61.936625599861145,0.33479257081006025
166,166,166,166,166,166,166,166,166,166,166,166,166,MLG58,5,MLG58,13,71,14,0,20,23.61146593093872,0.3325558581822355
43,43,43,43,43,43,43,43,43,43,43,43,43,MLG14,6,MLG14,6,232,55,0,46,77.10637164115906,0.33235505017740974
64,64,64,64,64,64,64,64,64,64,64,64,64,MLG29,9,MLG29,11,164,37,0,36,54.3006386756897,0.3311014553395713
212,212,212,212,212,212,212,212,212,212,212,212,212,MLG32,5,MLG32,13,52,10,0,14,16.728026151657104,0.32169281060879046
358,358,358,358,358,358,358,358,358,358,358,358,358,1-8627,6,1-8627,6,25,4,0,8,7.844586372375488,0.3137834548950195
7,7,7,7,7,7,7,7,7,7,7,7,7,MLG69,14,MLG69,19,576,145,0,70,178.64013075828552,0.31013911589980125
12,12,12,12,12,12,12,12,12,12,12,12,12,1-7024,10,1-7024,15,498,54,0,208,153.9592456817627,0.3091551118107685
74,74,74,74,74,74,74,74,74,74,74,74,74,1-8074,8,1-8074,9,145,34,0,21,44.09203922748566,0.3040830291550735
466,466,466,466,466,466,466,466,466,466,466,466,466,1-9416,15,1-9416,7,13,2,0,4,3.922293186187744,0.30171486047598034
267,267,267,267,267,267,267,267,267,267,267,267,267,1-5413,19,1-5413,10,39,6,0,12,11.766879558563232,0.30171486047598034
174,174,174,174,174,174,174,174,174,174,174,174,174,MLG41,8,MLG41,9,66,17,0,6,19.883439779281616,0.3012642390800245
146,146,146,146,146,146,146,146,146,146,146,146,146,MLG78,14,MLG78,19,80,18,0,12,23.766879558563232,0.2970859944820404
409,409,409,409,409,409,409,409,409,409,409,409,409,1-5744,17,1-5744,4,18,1,0,9,5.325159668922424,0.2958422038290236
354,354,354,354,354,354,354,354,354,354,354,354,354,1-7530,6,1-7530,6,25,4,0,7,7.364013075828552,0.29456052303314206
408,408,408,408,408,408,408,408,408,408,408,408,408,1-9495,7,1-9495,8,18,0,0,11,5.286306262016296,0.2936836812231276
35,35,35,35,35,35,35,35,35,35,35,35,35,1-7496,15,1-7496,7,246,34,0,78,71.48471713066101,0.2905882810189472
474,474,474,474,474,474,474,474,474,474,474,474,474,1-18004,9,1-18004,11,12,3,0,1,3.480573296546936,0.2900477747122447
424,424,424,424,424,424,424,424,424,424,424,424,424,1-1177,15,1-1177,7,17,3,0,4,4.922293186187744,0.2895466580110438
294,294,294,294,294,294,294,294,294,294,294,294,294,1-3106,9,1-3106,11,34,6,0,8,9.844586372375488,0.2895466580110438
229,229,229,229,229,229,229,229,229,229,229,229,229,1-18423,7,1-18423,8,47,2,0,24,13.533759117126465,0.2879523216409886
68,68,68,68,68,68,68,68,68,68,68,68,68,1-1015,5,1-1015,13,155,21,0,49,44.548091530799866,0.28740704213419266
256,256,256,256,256,256,256,256,256,256,256,256,256,1-0296,15,1-0296,7,41,6,0,12,11.766879558563232,0.28699706240398126
155,155,155,155,155,155,155,155,155,155,155,155,155,1-8157,12,1-8157,17,75,19,0,5,21.40286648273468,0.28537155310312906
404,404,404,404,404,404,404,404,404,404,404,404,404,1-20578,8,1-20578,9,19,3,0,5,5.40286648273468,0.2843613938281411
300,300,300,300,300,300,300,300,300,300,300,300,300,1-18709,9,1-18709,10,33,6,0,7,9.364013075828552,0.2837579719948046
331,331,331,331,331,331,331,331,331,331,331,331,331,1-5981,11,1-5981,18,28,6,0,4,7.922293186187744,0.282939042363848
299,299,299,299,299,299,299,299,299,299,299,299,299,MLG31,6,MLG31,6,33,5,0,9,9.325159668922424,0.28258059602795227
175,175,175,175,175,175,175,175,175,175,175,175,175,1-19547,15,1-19547,7,66,14,0,9,18.325159668922424,0.2776539343776125
440,440,440,440,440,440,440,440,440,440,440,440,440,1-2034,14,1-2034,19,16,3,0,3,4.441719889640808,0.2776074931025505
451,451,451,451,451,451,451,451,451,451,451,451,451,1-11329,19,1-11329,5,14,1,0,6,3.883439779281616,0.2773885556629726
51,51,51,51,51,51,51,51,51,51,51,51,51,MLG65,8,MLG65,9,201,48,0,15,55.20859944820404,0.27466964899604
281,281,281,281,281,281,281,281,281,281,281,281,281,1-3312,7,1-3312,8,36,7,0,6,9.883439779281616,0.2745399938689338
228,228,228,228,228,228,228,228,228,228,228,228,228,MLG60,16,MLG60,5,47,9,0,8,12.844586372375488,0.27328907175267
326,326,326,326,326,326,326,326,326,326,326,326,326,1-0027,9,1-0027,11,29,5,0,6,7.883439779281616,0.2718427510097109
325,325,325,325,325,325,325,325,325,325,325,325,325,1-9338,6,1-9338,6,29,5,0,6,7.883439779281616,0.2718427510097109
37,37,37,37,37,37,37,37,37,37,37,37,37,1-5775,6,1-5775,6,244,36,0,63,66.27611768245697,0.2716234331248236
199,199,199,199,199,199,199,199,199,199,199,199,199,1-20167,9,1-20167,11,56,7,0,17,15.169746041297913,0.27088832216603415
0,0,0,0,0,0,0,0,0,0,0,0,0,1-6098,9,1-6098,11,1327,191,0,349,358.7200804948807,0.27032409984542627
11,11,11,11,11,11,11,11,11,11,11,11,11,MLG56,2,MLG56,2,511,105,0,66,136.71783757209778,0.2675495842898195
118,118,118,118,118,118,118,118,118,118,118,118,118,MLG15,2,MLG15,9,105,18,0,21,28.092039227485657,0.26754323073795866
288,288,288,288,288,288,288,288,288,288,288,288,288,1-9761,5,1-9761,13,35,4,0,11,9.286306262016296,0.2653230360576085
126,126,126,126,126,126,126,126,126,126,126,126,126,1-6693,9,1-6693,11,98,10,0,33,25.85891878604889,0.2638665182249887
111,111,111,111,111,111,111,111,111,111,111,111,111,1-0272,19,1-0272,10,111,11,0,38,29.26178526878357,0.2636196871061583
89,89,89,89,89,89,89,89,89,89,89,89,89,1-9831,7,1-9831,8,132,8,0,55,34.43153131008148,0.26084493416728394
445,445,445,445,445,445,445,445,445,445,445,445,445,1-5654,17,1-5654,4,15,1,0,6,3.883439779281616,0.25889598528544105
20,20,20,20,20,20,20,20,20,20,20,20,20,1-8067,7,1-8067,8,322,36,0,98,83.09618306159973,0.2580626803155271
85,85,85,85,85,85,85,85,85,85,85,85,85,1-1131,3,1-1131,12,138,24,0,24,35.533759117126465,0.2574910080951193
233,233,233,233,233,233,233,233,233,233,233,233,233,1-3587,16,1-3587,5,46,7,0,10,11.80573296546936,0.25664636881455133
351,351,351,351,351,351,351,351,351,351,351,351,351,1-2324,16,1-2324,5,25,4,0,5,6.40286648273468,0.2561146593093872
