,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-7024,6,2,1-7024,498,86,1,92,1119.8376052379608,2.2486698900360658
1,1-6240,6,2,1-6240,698,90,1,68,1115.0104038715365,1.597436108698476
2,1-7058,4,4,1-7058,80,54,0,13,58.78140074014664,0.734767509251833
3,1-0008,4,10,1-0008,230,164,0,2,164.7356001138687,0.7162417396255162
4,1-9394,9,19,1-9394,117,62,0,27,71.93060153722763,0.6147914661301507
5,1-18028,14,9,1-18028,309,155,0,80,184.4240045547485,0.5968414386885066
6,MLG59,8,4,MLG59,71,31,0,20,38.356001138687134,0.540225368150523
7,1-0278,1,12,1-0278,79,35,0,5,36.83900028467178,0.4663164592996428
8,1-7140,20,3,1-7140,397,115,0,178,180.4684101343155,0.4545803781720793
9,1-8084,17,11,1-8084,82,27,0,25,36.19500142335892,0.4414024563824258
10,1-0292,5,15,1-0292,99,28,0,41,43.079802334308624,0.4351495185283699
11,1-6980,12,5,1-6980,128,53,0,6,55.20680034160614,0.4313031276687979
12,1-0303,13,20,1-0303,212,81,0,15,86.51700085401535,0.4080990606321479
13,1-3584,4,10,1-3584,26,5,0,13,9.781400740146635,0.3762077207748706
14,1-11350,8,4,1-11350,100,34,0,9,37.31020051240921,0.3731020051240921
15,MLG69,4,10,MLG69,576,195,0,51,213.7578029036522,0.3711072967077295
16,1-7268,6,2,1-7268,70,17,0,18,23.62040102481842,0.3374343003545488
17,MLG65,18,13,MLG65,201,31,0,97,66.6766055226326,0.3317244055852368
18,MLG58,19,8,MLG58,71,19,0,12,23.41360068321228,0.3297690237072152
19,1-5002,17,11,1-5002,45,11,0,9,14.31020051240921,0.3180044558313157
20,1-5515,4,10,1-5515,29,8,0,2,8.735600113868713,0.3012275901334039
21,1-5913,5,15,1-5913,14,2,0,6,4.20680034160614,0.3004857386861528
22,1-18558,4,10,1-18558,307,83,0,22,91.09160125255583,0.2967153135262405
23,1-17657,3,22,1-17657,8,2,0,1,2.3678000569343567,0.2959750071167946
24,1-8551,2,21,1-8551,38,10,0,3,11.10340017080307,0.2921947413369229
25,MLG57,14,9,MLG57,629,90,0,253,183.05341440439224,0.2910229163821816
26,1-9630,10,5,1-9630,33,7,0,7,9.574600398540497,0.2901394060163786
27,1-7722,15,17,1-7722,60,0,0,47,17.286602675914764,0.2881100445985794
28,1-8042,1,12,1-8042,52,12,0,8,14.942400455474854,0.2873538549129779
29,1-11329,2,21,1-11329,14,4,0,0,4.0,0.2857142857142857
30,1-9667,6,2,1-9667,14,4,0,0,4.0,0.2857142857142857
31,1-7042,7,7,1-7042,117,13,0,55,33.22900313138962,0.2840085737725608
32,1-9286,6,2,1-9286,81,23,0,0,23.0,0.2839506172839506
33,1-0405,6,2,1-0405,64,6,0,33,18.13740187883377,0.2833969043567776
34,1-9457,7,7,1-9457,11,2,0,3,3.10340017080307,0.2821272882548245
35,MLG29,17,11,MLG29,164,40,0,17,46.252600967884064,0.2820280546822199
36,1-6098,17,11,1-6098,1327,281,0,253,374.0534144043922,0.2818789859867311
37,1-13247,9,19,1-13247,29,3,0,14,8.149200797080994,0.2810069240372756
38,1-4649,18,13,1-4649,244,42,0,72,68.48160409927368,0.2806623118822692
39,MLG84,12,14,MLG84,63,14,0,10,17.678000569343567,0.280603183640374
40,1-0055,12,22,1-0055,18,1,0,11,5.045800626277924,0.2803222570154402
41,1-1608,20,3,1-1608,307,58,0,76,85.95280432701111,0.2799765613257691
42,1-0037,1,12,1-0037,35,6,0,10,9.678000569343569,0.2765143019812447
43,72-0103,7,7,72-0103,71,0,0,53,19.493403017520905,0.2745549720777592
44,1-5555,3,22,1-5555,10,2,0,2,2.7356001138687134,0.2735600113868713
45,1-8379,1,12,1-8379,5,1,0,1,1.3678000569343567,0.2735600113868713
46,MLG32,13,20,MLG32,52,13,0,3,14.10340017080307,0.2712192340539052
47,1-9283,6,2,1-9283,235,60,0,10,63.67800056934357,0.270970215188696
48,1-10785,10,5,1-10785,279,21,0,148,75.43440842628479,0.2703742237501247
49,MLG14,20,3,MLG14,232,37,0,69,62.37820392847061,0.2688715686572009
50,1-9925,19,8,1-9925,93,23,0,5,24.839000284671783,0.2670860245663632
51,1-0358,14,9,1-0358,22,4,0,5,5.839000284671784,0.2654091038487174
52,1-10038,18,13,1-10038,76,1,0,52,20.125602960586548,0.2648105652708756
53,1-3587,12,12,1-3587,46,7,0,14,12.149200797080994,0.2641130608061086
54,1-5549,20,3,1-5549,35,7,0,6,9.20680034160614,0.263051438331604
55,1-8427,6,2,1-8427,189,46,0,10,49.67800056934357,0.2628465638589606
56,1-17758,2,21,1-17758,40,9,0,4,10.471200227737429,0.2617800056934357
57,1-9270,10,5,1-9270,128,21,0,34,33.50520193576813,0.2617593901231885
58,1-5172,14,9,1-5172,120,20,0,31,31.401801764965057,0.2616816813747088
59,MLG75,19,8,MLG75,185,41,0,20,48.356001138687134,0.2613837899388493
60,MLG39,12,14,MLG39,23,6,0,0,6.0,0.2608695652173913
61,1-8767,8,4,1-8767,48,0,0,34,12.505201935768127,0.2605250403285026
62,1-6693,17,11,1-6693,98,14,0,31,25.401801764965057,0.259202058826174
63,1-1191,11,1,1-1191,53,13,0,2,13.735600113868712,0.2591622662994097
64,1-9504,4,10,1-9504,30,7,0,2,7.735600113868713,0.2578533371289571
65,1-1957,6,2,1-1957,47,11,0,3,12.10340017080307,0.2575191525702781
66,MLG51,12,14,MLG51,248,61,0,7,63.5746003985405,0.2563491951554052
67,1-2294,8,12,1-2294,75,17,0,6,19.20680034160614,0.2560906712214152
68,1-7441,10,5,1-7441,111,3,0,69,28.37820392847061,0.2556594948510866
69,1-3141,10,5,1-3141,136,23,0,32,34.769601821899414,0.255658836925731
70,1-1131,18,13,1-1131,138,22,0,36,35.24080204963684,0.2553681307944698
71,1-8285,14,9,1-8285,72,11,0,20,18.35600113868713,0.2549444602595435
72,1-20578,20,3,1-20578,19,3,0,5,4.839000284671784,0.2546842255090412
73,1-8124,18,13,1-8124,18,2,0,7,4.574600398540497,0.2541444665855831
74,1-3523,8,4,1-3523,543,118,0,54,137.86120307445526,0.2538880351279102
75,1-8181,17,11,1-8181,30,5,0,7,7.574600398540497,0.2524866799513499
76,1-6061,17,11,1-6061,40,6,0,11,10.045800626277924,0.2511450156569481
77,1-3516,11,1,1-3516,156,35,0,11,39.04580062627792,0.2502935937581918
78,1-19205,13,20,1-19205,12,3,0,0,3.0,0.25
79,1-9452,6,2,1-9452,16,4,0,0,4.0,0.25
80,1-8093,6,2,1-8093,4,1,0,0,1.0,0.25
81,1-5929,1,12,1-5929,4,1,0,0,1.0,0.25
82,MLG53,12,14,MLG53,91,22,0,2,22.73560011386872,0.2498417594930627
83,1-1850,13,20,1-1850,30,6,0,4,7.471200227737427,0.2490400075912475
84,1-5653,1,12,1-5653,11,2,0,2,2.7356001138687134,0.2486909194426103
85,1-8988,8,4,1-8988,29,5,0,6,7.20680034160614,0.2485103566071082
86,1-4747,13,20,1-4747,25,4,0,6,6.20680034160614,0.2482720136642456
87,1-11206,20,3,1-11206,14,2,0,4,3.4712002277374268,0.2479428734098162
88,MLG30,5,15,MLG30,208,26,0,69,51.37820392847061,0.2470105958099548
89,1-6647,18,13,1-6647,62,5,0,28,15.298401594161987,0.2467484128090643
90,MLG31,13,20,MLG31,33,7,0,3,8.10340017080307,0.2455575809334263
91,1-9491,2,21,1-9491,80,16,0,9,19.31020051240921,0.2413775064051151
92,MLG49,1,12,MLG49,185,32,0,34,44.50520193576813,0.2405686591122601
93,1-9436,20,3,1-9436,21,2,0,8,4.9424004554748535,0.2353524026416596
94,1-8328,4,1,1-8328,114,26,0,2,26.73560011386872,0.2345228080163922
95,MLG06,10,5,MLG06,18,2,0,6,4.20680034160614,0.23371113008923
96,1-8627,2,21,1-8627,25,4,0,5,5.839000284671784,0.2335600113868713
97,1-3089,1,12,1-3089,16,3,0,2,3.7356001138687134,0.2334750071167946
98,1-19004,1,12,1-19004,60,11,0,8,13.942400455474854,0.2323733409245809
99,1-9518,8,4,1-9518,22,4,0,3,5.10340017080307,0.2319727350365031
100,P-16616,20,12,P-16616,28,5,0,4,6.471200227737427,0.2311142938477652
101,1-9794,19,19,1-9794,46,4,0,18,10.62040102481842,0.2308782831482265
102,1-3087,2,21,1-3087,26,6,0,0,6.0,0.2307692307692307
103,1-3106,17,13,1-3106,34,6,0,5,7.839000284671783,0.2305588319021112
104,1-9643,15,17,1-9643,8,0,0,5,1.839000284671784,0.2298750355839729
105,1-2297,1,12,1-2297,25,5,0,2,5.735600113868713,0.2294240045547485
106,1-9055,3,22,1-9055,12,2,0,2,2.7356001138687134,0.2279666761557261
107,1-5626,13,20,1-5626,125,27,0,3,28.10340017080307,0.2248272013664245
108,1-3447,18,13,1-3447,110,10,0,40,24.712002277374268,0.2246545661579478
109,1-9971,3,22,1-9971,15,3,0,1,3.3678000569343567,0.2245200037956237
110,1-8418,20,3,1-8418,46,7,0,9,10.31020051240921,0.2241347937480263
111,1-1989,9,22,1-1989,46,0,0,28,10.298401594161987,0.2238782955252606
112,1-3312,14,9,1-3312,36,4,0,11,8.045800626277924,0.2234944618410534
113,MLG72,4,10,MLG72,9,2,0,0,2.0,0.2222222222222222
114,1-7682,2,21,1-7682,141,13,0,49,31.02220278978348,0.2200156226225778
115,1-9722,4,10,1-9722,22,3,0,5,4.839000284671784,0.2199545583941719
116,1-3083,14,9,1-3083,78,9,0,22,17.091601252555847,0.2191230929814852
117,1-7481,7,7,1-7481,33,5,0,6,7.20680034160614,0.21838788913958
118,1-10451,12,14,1-10451,46,10,0,0,10.0,0.217391304347826
119,1-19448,14,9,1-19448,45,5,0,13,9.781400740146635,0.2173644608921474
120,1-8023,12,22,1-8023,16,2,0,4,3.4712002277374268,0.2169500142335891
121,1-18423,7,7,1-18423,47,1,0,25,10.195001423358915,0.2169149239012535
122,1-9963,10,5,1-9963,116,13,0,33,25.13740187883377,0.2167017403347738
123,1-5425,15,17,1-5425,17,0,0,10,3.678000569343567,0.2163529746672686
124,MLG17,14,9,MLG17,153,5,0,76,32.95280432701111,0.2153778060588961
125,1-5877,5,15,1-5877,79,0,0,46,16.918802618980408,0.2141620584681064
126,1-7866,4,10,1-7866,318,60,0,22,68.09160125255585,0.2141245322407416
127,1-4355,6,8,1-4355,49,9,0,4,10.471200227737429,0.213697963831376
128,1-9887,5,15,1-9887,36,4,0,10,7.678000569343567,0.2132777935928768
129,1-10060,2,21,1-10060,36,4,0,10,7.678000569343567,0.2132777935928768
130,1-9237,8,4,1-9237,38,7,0,3,8.10340017080307,0.2132473729158702
131,1-1224,1,12,1-1224,151,21,0,30,32.0340017080307,0.2121457066757
132,1-6878,5,15,1-6878,167,21,0,39,35.34420222043991,0.211641929463712
133,1-4494,19,8,1-4494,16,3,0,1,3.3678000569343567,0.2104875035583973
134,1-0003,18,19,1-0003,17,1,0,7,3.574600398540497,0.2102706116788527
135,1-4855,18,13,1-4855,22,2,0,7,4.574600398540497,0.2079363817518407
136,1-9938,15,17,1-9938,55,0,0,31,11.401801764965056,0.2073054866357283
137,1-1005,17,11,1-1005,125,10,0,43,25.815402448177338,0.2065232195854187
138,MLG56,12,14,MLG56,511,100,0,13,104.78140074014664,0.2050516648535159
139,1-6181,5,15,1-6181,659,52,0,226,135.1228128671646,0.205042204654271
140,1-18994,4,10,1-18994,28,5,0,2,5.735600113868713,0.2048428612095969
141,1-19166,1,12,1-19166,45,7,0,6,9.20680034160614,0.2045955631468031
142,1-2423,20,3,1-2423,79,12,0,11,16.045800626277924,0.2031114003326319
143,1-1258,10,5,1-1258,435,54,0,92,87.83760523796082,0.2019255292826685
144,1-4531,7,7,1-4531,94,3,0,43,18.815402448177338,0.2001638558316738
145,1-17790,6,2,1-17790,5,1,0,0,1.0,0.2
146,1-4929,18,13,1-4929,10,2,0,0,2.0,0.2
147,1-6538,6,2,1-6538,44,8,0,2,8.735600113868713,0.1985363662242889
148,1-0027,19,8,1-0027,29,5,0,2,5.735600113868713,0.1977793142713349
149,1-6611,11,1,1-6611,89,16,0,4,17.471200227737427,0.1963056205363755
150,MLG60,2,21,MLG60,47,4,0,14,9.149200797080994,0.1946638467464041
151,1-7213,17,11,1-7213,23,3,0,4,4.471200227737427,0.1944000099016272
152,MLG63,14,9,MLG63,380,42,0,85,73.26300483942032,0.1927973811563692
153,1-7005,7,7,1-7005,285,12,0,116,54.664806604385376,0.1918063389627557
154,1-2545,8,4,1-2545,145,17,0,29,27.666201651096344,0.1908013906972161
155,1-9497,17,11,1-9497,150,24,0,12,28.41360068321228,0.1894240045547485
156,1-3139,7,7,1-3139,93,4,0,37,17.608602106571198,0.1893398075975397
157,1-19447,20,3,1-19447,15,1,0,5,2.8390002846717834,0.1892666856447855
158,1-9333,9,19,1-9333,102,6,0,36,19.24080204963684,0.1886353142121259
159,72-12171,19,19,72-12171,19,1,0,7,3.574600398540497,0.1881368630810787
160,1-9892,9,19,1-9892,22,3,0,3,4.10340017080307,0.1865181895819577
161,MLG64,13,20,MLG64,245,35,0,29,45.66620165109634,0.1863926598003932
162,1-4842,9,19,1-4842,6,0,0,3,1.10340017080307,0.1839000284671783
163,1-9227,7,7,1-9227,801,20,0,344,146.5232195854187,0.1829253677720583
164,1-3265,13,20,1-3265,19,2,0,4,3.4712002277374268,0.1826947488282856
165,1-9902,11,1,1-9902,30,4,0,4,5.471200227737427,0.1823733409245808
166,1-0129,10,5,1-0129,142,10,0,43,25.815402448177338,0.1817986087899812
167,72-12387,10,5,72-12387,71,0,0,35,12.873001992702484,0.1813098872211617
168,1-7019,5,2,1-7019,107,12,0,20,19.35600113868713,0.180897206903618
169,1-7744,14,9,1-7744,37,3,0,10,6.678000569343567,0.1804865018741504
170,1-3535,9,19,1-3535,315,20,0,100,56.78000569343567,0.1802539863283672
171,1-8541,8,4,1-8541,232,26,0,42,41.44760239124298,0.1786534585829438
172,1-6035,17,11,1-6035,23,3,0,3,4.10340017080307,0.1784087030783943
173,1-9115,1,12,1-9115,16,1,0,5,2.8390002846717834,0.1774375177919864
174,MLG52,12,14,MLG52,125,21,0,3,22.10340017080307,0.1768272013664245
175,1-5981,3,22,1-5981,28,2,0,8,4.9424004554748535,0.1765143019812447
176,1-5282,11,1,1-5282,17,3,0,0,3.0,0.1764705882352941
177,MLG40,20,21,MLG40,51,6,0,8,8.942400455474854,0.1753411854014677
178,1-9379,3,22,1-9379,58,5,0,14,10.149200797080994,0.1749862206393274
179,1-7964,5,15,1-7964,202,24,0,30,35.0340017080307,0.1734356520199539
180,1-9855,5,15,1-9855,8,1,0,1,1.3678000569343567,0.1709750071167946
181,MLG50,12,14,MLG50,319,50,0,12,54.41360068321228,0.1705755507310729
182,1-5891,14,9,1-5891,96,9,0,20,16.356001138687134,0.1703750118613243
183,1-6296,5,15,1-6296,254,12,0,85,43.26300483942032,0.1703267907063792
184,1-8493,10,10,1-8493,38,5,0,4,6.471200227737427,0.1702947428351954
185,1-9345,6,2,1-9345,47,8,0,0,8.0,0.1702127659574468
186,1-18615,6,2,1-18615,22,3,0,2,3.7356001138687134,0.1698000051758506
187,1-5413,1,12,1-5413,39,4,0,7,6.574600398540497,0.1685794973984742
188,1-9277,7,7,1-9277,48,0,0,22,8.091601252555847,0.1685750260949134
189,MLG33,2,21,MLG33,20,3,0,1,3.3678000569343567,0.1683900028467178
190,1-18613,2,21,1-18613,25,2,0,6,4.20680034160614,0.1682720136642456
191,1-9808,5,15,1-9808,74,5,0,20,12.356001138687134,0.1669729883606369
192,1-3362,11,1,1-3362,117,15,0,12,19.41360068321228,0.1659282109676263
193,1-5355,10,5,1-5355,53,4,0,13,8.781400740146637,0.165686806417861
194,1-1570,10,5,1-1570,142,12,0,31,23.401801764965057,0.1648014208800356
195,1-2324,3,22,1-2324,25,3,0,3,4.10340017080307,0.1641360068321228
196,1-19915,10,5,1-19915,62,2,0,22,10.091601252555847,0.1627677621379975
197,1-4700,1,10,1-4700,31,5,0,0,5.0,0.1612903225806451
198,1-6927,15,17,1-6927,179,0,0,78,28.688404440879825,0.1602704158708369
199,1-0053,17,11,1-0053,142,15,0,21,22.72380119562149,0.1600267689832499
200,1-1770,9,19,1-1770,35,3,0,7,5.574600398540497,0.159274297101157
201,1-5214,19,8,1-5214,40,6,0,1,6.367800056934357,0.1591950014233589
202,1-10539,6,2,1-10539,63,10,0,0,10.0,0.1587301587301587
203,MLG41,13,20,MLG41,66,9,0,4,10.471200227737429,0.1586545489051125
204,1-9495,1,12,1-9495,18,1,0,5,2.8390002846717834,0.1577222380373213
205,1-18709,20,21,1-18709,33,4,0,3,5.10340017080307,0.1546484900243354
206,1-5980,13,20,1-5980,29,3,0,4,4.471200227737427,0.1541793181978423
207,1-9416,2,21,1-9416,13,2,0,0,2.0,0.1538461538461538
208,1-18371,9,19,1-18371,120,10,0,23,18.459401309490204,0.1538283442457517
209,1-7182,19,8,1-7182,22,3,0,1,3.3678000569343567,0.1530818207697435
210,1-2103,1,5,1-2103,26,1,0,8,3.9424004554748535,0.1516307867490328
211,1-7863,10,5,1-7863,351,16,0,100,52.78000569343567,0.1503703865909848
212,1-9417,15,17,1-9417,76,0,0,31,11.401801764965056,0.1500237074337507
213,1-9839,1,12,1-9839,20,3,0,0,3.0,0.15
214,1-3534,11,1,1-3534,279,34,0,21,41.72380119562149,0.1495476745362777
215,1-18234,5,15,1-18234,43,2,0,12,6.41360068321228,0.1491535042607507
216,1-4760,18,13,1-4760,40,3,0,8,5.9424004554748535,0.1485600113868713
217,1-8826,7,7,1-8826,123,5,0,36,18.24080204963684,0.148299203655584
218,1-8398,12,14,1-8398,54,8,0,0,8.0,0.1481481481481481
219,1-2034,14,1,1-2034,16,2,0,1,2.3678000569343567,0.1479875035583973
220,1-9805,8,4,1-9805,26,2,0,5,3.839000284671784,0.1476538571027609
221,1-9156,9,19,1-9156,268,9,0,83,39.527404725551605,0.1474903161401179
222,1-9836,9,19,1-9836,5,0,0,2,0.7356001138687134,0.1471200227737426
223,1-10232,1,12,1-10232,5,0,0,2,0.7356001138687134,0.1471200227737426
224,1-9516,7,7,1-9516,76,3,0,22,11.091601252555847,0.1459421217441558
225,1-6692,9,19,1-6692,71,3,0,20,10.356001138687134,0.1458591709674244
226,1-1580,8,4,1-1580,400,47,0,30,58.0340017080307,0.1450850042700767
227,1-9946,5,15,1-9946,12,1,0,2,1.7356001138687134,0.1446333428223928
228,1-19229,2,21,1-19229,38,4,0,4,5.471200227737427,0.1439789533615112
229,1-6734,10,5,1-6734,44,3,0,9,6.31020051240921,0.1434136480093002
230,1-7995,6,2,1-7995,14,2,0,0,2.0,0.1428571428571428
231,1-9752,2,21,1-9752,22,2,0,3,3.10340017080307,0.1410636441274122
232,MLG44,2,21,MLG44,59,5,0,9,8.31020051240921,0.1408508561425289
233,1-9444,4,10,1-9444,24,3,0,1,3.3678000569343567,0.1403250023722648
234,1-1204,9,1,1-1204,39,4,0,4,5.471200227737427,0.1402871853266007
235,1-17733,15,17,1-17733,74,0,0,28,10.298401594161987,0.1391675891102971
236,MLG62,4,10,MLG62,525,50,0,61,72.43580347299576,0.1379729589961824
237,1-9651,2,21,1-9651,38,3,0,6,5.20680034160614,0.1370210616212142
238,1-3052,7,7,1-3052,166,8,0,40,22.712002277374268,0.1368192908275558
239,1-18935,12,8,1-18935,30,3,0,3,4.10340017080307,0.1367800056934356
240,1-9404,15,17,1-9404,100,0,0,37,13.608602106571198,0.1360860210657119
241,1-6006,11,1,1-6006,57,7,0,2,7.735600113868713,0.1357122826994511
242,1-8095,7,7,1-8095,46,1,0,14,6.149200797080994,0.1336782781974129
243,1-19839,12,14,1-19839,13,1,0,2,1.7356001138687134,0.1335077010668241
244,MLG02,5,15,MLG02,320,10,0,88,42.36640501022339,0.132395015656948
245,1-1942,7,7,1-1942,34,3,0,4,4.471200227737427,0.1315058890511007
246,1-4634,5,15,1-4634,48,3,0,9,6.31020051240921,0.1314625106751918
247,1-2335,9,19,1-2335,145,6,0,35,18.873001992702484,0.1301586344324309
248,1-7845,19,19,1-7845,36,1,0,10,4.678000569343567,0.1299444602595435
249,1-0296,3,22,1-0296,41,2,0,9,5.31020051240921,0.1295170856685173
250,1-1317,15,17,1-1317,414,0,0,145,53.33100825548172,0.1288188605204872
251,MLG67,2,21,MLG67,27,2,0,4,3.4712002277374268,0.1285629713976824
252,MLG13,7,7,MLG13,140,5,0,35,17.873001992702484,0.1276642999478749
253,1-8341,7,7,1-8341,197,6,0,52,25.125602960586548,0.1275411317796271
254,1-10468,15,17,1-10468,549,0,0,189,69.51421076059341,0.1266196917314998
255,1-8397,10,5,1-8397,51,2,0,12,6.41360068321228,0.1257568761414172
256,1-9861,11,1,1-9861,8,1,0,0,1.0,0.125
257,1-9614,17,11,1-9614,30,3,0,2,3.7356001138687134,0.1245200037956237
258,1-9650,8,4,1-9650,25,2,0,3,3.10340017080307,0.1241360068321228
259,1-18377,2,14,1-18377,14,1,0,2,1.7356001138687134,0.1239714367049081
260,1-7819,2,21,1-7819,59,4,0,9,7.31020051240921,0.1239017036001561
261,1-3639,4,10,1-3639,17,1,0,3,2.10340017080307,0.1237294218119453
262,1-9498,10,5,1-9498,64,2,0,16,7.884800910949707,0.1232000142335891
263,1-4417,5,15,1-4417,151,6,0,34,18.505201935768127,0.1225510061971399
264,1-8157,19,19,1-8157,75,1,0,22,9.091601252555847,0.1212213500340779
265,1-3509,5,15,1-3509,35,2,0,6,4.20680034160614,0.1201942954744611
266,1-9674,15,17,1-9674,144,0,0,47,17.286602675914764,0.1200458519160747
