Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,17,4,1-9491,80,17,0,26,38.91221785545349,0.48640272319316863
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,22,2,1-8544,54,25,0,1,25.842777609825134,0.4785699557375025
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,3,13,MLG58,71,10,0,28,33.59777307510376,0.47320807148033467
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,4,12,1-3534,279,94,0,44,131.0822148323059,0.4698287269975122
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-17907,4,12,1-17907,119,37,0,22,55.541107416152954,0.4667319950937223
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,17,4,1-17835,17,7,0,1,7.842777609825134,0.4613398594014785
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,14,5,1-4747,25,9,0,3,11.528332829475403,0.4611333131790161
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,6,17,MLG68,642,37,0,306,294.8899486064911,0.45933013801634126
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,16,14,1-4020,37,6,0,13,16.956108927726746,0.45827321426288503
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,17,4,1-10539,63,17,0,14,28.79888653755188,0.45712518313574413
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,16,14,1-18371,120,26,0,34,54.654438734054565,0.45545365611712135
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,20,6,1-8622,54,0,0,29,24.440550684928894,0.4526027904616462
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,8,3,1-4417,151,42,0,31,68.12610590457916,0.4511662642687362
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,20,6,1-4098,16,3,0,5,7.213888049125671,0.45086800307035446
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,20,6,MLG02,320,29,0,136,143.61775493621826,0.44880548417568206
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,8,3,1-7530,25,7,0,5,11.213888049125671,0.44855552196502685
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,1-1935,6,17,1-1935,12,2,0,4,5.371110439300537,0.4475925366083781
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,6,17,MLG42,14,2,0,5,6.213888049125671,0.4438491463661194
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,8,3,1-8023,16,2,0,6,7.056665658950806,0.44104160368442535
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,10,10,MLG50,319,52,0,104,139.64887142181396,0.4377707568081943
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,15,8,1-3312,36,7,0,10,15.427776098251343,0.4285493360625373
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,11,15,1-3108,18,6,0,2,7.6855552196502686,0.4269752899805705
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,12,2,1-9518,22,6,0,4,9.371110439300537,0.4259595654227517
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,10,10,MLG51,248,34,0,85,105.63609683513641,0.42595200336748557
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,1-6787,12,2,1-6787,56,23,0,1,23.842777609825134,0.4257638858897345
543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-5803,14,5,1-5803,15,3,0,4,6.371110439300537,0.42474069595336916
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,18,19,1-3083,78,23,0,12,33.11333131790161,0.4245298886910463
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,17,4,MLG46,17,3,0,5,7.213888049125671,0.42434635583092184
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,11,15,1-9270,128,34,0,24,54.22666263580322,0.4236458018422127
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-7070,16,14,1-7070,129,46,0,10,54.42777609825134,0.42192074494768483
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,15,8,1-6693,98,11,0,36,41.339993953704834,0.4218366729969881
142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,P-16454,10,10,P-16454,8,0,0,4,3.371110439300537,0.42138880491256714
492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,1-6028,2,16,1-6028,2,0,0,1,0.8427776098251343,0.42138880491256714
545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,1-19567,10,10,1-19567,2,0,0,1,0.8427776098251343,0.42138880491256714
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,21,11,1-3139,93,24,0,18,39.16999697685242,0.42118276319196146
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,17,4,1-4494,16,5,0,2,6.6855552196502686,0.4178472012281418
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-6006,21,5,1-6006,57,12,0,14,23.79888653755188,0.41752432522020844
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,20,6,1-9808,74,3,0,33,30.81166112422943,0.4163737989760734
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,16,14,1-9156,268,54,0,68,111.30887746810913,0.4153316323436908
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,17,4,1-9286,81,21,0,15,33.641664147377014,0.4153291870046545
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,21,11,1-1942,34,9,0,6,14.056665658950806,0.4134313429103178
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,12,2,1-0003,17,7,0,0,7.0,0.4117647058823529
402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,1-5744,10,10,1-5744,18,4,0,4,7.371110439300537,0.4095061355166965
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,4,12,1-3516,156,40,0,28,63.59777307510376,0.4076780325327164
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,17,4,1-9283,235,24,0,85,95.63609683513641,0.40696211419206985
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,20,6,1-6181,659,79,0,224,267.7821846008301,0.4063462588783461
307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,11,15,1-5530,7,2,0,1,2.8427776098251343,0.4061110871178763
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,10,10,1-9770,50,11,0,11,20.270553708076477,0.40541107416152955
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,13,9,1-1131,138,34,0,26,55.91221785545349,0.4051609989525615
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,1-8705,3,13,1-8705,48,11,0,10,19.427776098251343,0.4047453353802363
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,MLG35,3,13,MLG35,49,7,0,15,19.641664147377014,0.40085028872197986
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,8,4,72-12171,19,5,0,3,7.528332829475403,0.39622804365660014
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,1-6228,16,2,1-6228,48,19,0,0,19.0,0.3958333333333333
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,10,10,1-8400,33,8,0,6,13.056665658950806,0.3956565351197214
486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,13,9,1-8678,17,5,0,2,6.6855552196502686,0.3932679540970746
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,12,2,MLG45,70,24,0,4,27.371110439300537,0.3910158634185791
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,11,15,1-9946,12,3,0,2,4.6855552196502686,0.3904629349708557
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,7,7,MLG75,185,51,0,25,72.06944024562836,0.3895645418682614
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,6,3,1-4682,16,2,0,5,6.213888049125671,0.38836800307035446
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,20,6,1-7140,397,25,0,153,153.94497430324554,0.387770716129082
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,20,6,1-8066,86,19,0,17,33.32721936702728,0.3875258065933405
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,6,17,1-19448,45,9,0,10,17.427776098251343,0.38728391329447426
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,22,18,P-16616,28,10,0,1,10.842777609825134,0.3872420574937548
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,2,16,1-9576,10,3,0,1,3.8427776098251343,0.3842777609825134
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-19813,8,3,1-19813,20,6,0,2,7.6855552196502686,0.3842777609825134
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,12,2,1-1224,151,11,0,55,57.352768540382385,0.37981965920783034
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,14,5,MLG31,33,10,0,3,12.528332829475403,0.3796464493780425
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,15,8,1-2034,16,1,0,6,6.056665658950806,0.37854160368442535
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,21,11,1-4531,94,17,0,22,35.541107416152954,0.3780968874058825
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,13,9,1-18487,23,7,0,2,8.685555219650269,0.3776328356369682
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,3,13,MLG14,232,47,0,48,87.45332527160645,0.37695398823968296
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,13,9,MLG65,201,53,0,27,75.75499546527863,0.37689052470287876
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,14,5,MLG60,47,15,0,3,17.528332829475403,0.37294325169096604
306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,1-18377,5,22,1-18377,14,1,0,5,5.213888049125671,0.37242057493754793
455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,1-17790,18,19,1-17790,5,1,0,1,1.8427776098251343,0.36855552196502683
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,13,9,MLG54,595,31,0,221,217.25385177135468,0.36513252398547
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,11,15,1-8493,38,2,0,14,13.79888653755188,0.3631285930934705
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,2,16,1-2282,219,50,0,35,79.4972163438797,0.3630009878715968
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,20,6,1-3509,35,5,0,9,12.584998488426208,0.35957138538360595
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,15,8,1-1005,125,12,0,39,44.86832678318024,0.3589466142654419
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,1-9504,8,3,1-9504,30,4,0,8,10.742220878601074,0.35807402928670246
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,10,10,MLG64,245,63,0,29,87.4405506849289,0.3569002068772608
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,10,10,1-8928,39,8,0,7,13.89944326877594,0.35639598125066513
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,13,9,1-8124,18,3,0,4,6.371110439300537,0.35395057996114093
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,3,13,1-1957,47,9,0,9,16.58499848842621,0.3528723082643874
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,15,8,1-6098,1327,130,0,401,467.95382153987885,0.35264040809335256
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,14,5,1-3587,46,12,0,5,16.21388804912567,0.3524758271549059
159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,1-10696,10,10,1-10696,24,0,0,10,8.427776098251343,0.3511573374271393
193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,1-9553,2,16,1-9553,23,3,0,6,8.056665658950806,0.35028981125873065
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,17,4,1-3087,26,4,0,6,9.056665658950806,0.348333294575031
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,13,9,1-8421,109,27,0,13,37.956108927726746,0.34822118282318115
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,15,8,1-0053,142,14,0,42,49.39665961265564,0.3478638000891242
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,10,10,1-8172,40,2,0,14,13.79888653755188,0.344972163438797
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,18,19,1-7744,37,6,0,8,12.742220878601074,0.34438434807029933
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-5214,14,5,1-5214,40,7,0,8,13.742220878601074,0.34355552196502687
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,6,17,1-9794,46,4,0,14,15.79888653755188,0.3434540551641713
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,1-9110,10,10,1-9110,29,4,0,7,9.89944326877594,0.3413601127164117
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,14,5,MLG48,159,18,0,43,54.239437222480774,0.3411285359904451
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,11,15,1-6561,65,12,0,12,22.11333131790161,0.34020509719848635
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,1-8188,8,3,1-8188,140,6,0,49,47.29610288143158,0.3378293062959399
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1-8566,7,7,1-8566,5,0,0,2,1.6855552196502686,0.3371110439300537
535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,1-5990,8,3,1-5990,5,0,0,2,1.6855552196502686,0.3371110439300537
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,1,21,1-8379,5,0,0,2,1.6855552196502686,0.3371110439300537
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1-10232,6,17,1-10232,5,0,0,2,1.6855552196502686,0.3371110439300537
151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,1-9870,6,17,1-9870,27,4,0,6,9.056665658950806,0.33543206144262244
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,2,16,1-3106,34,8,0,4,11.371110439300537,0.33444442468530994
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,7,7,1-19286,40,10,0,4,13.371110439300537,0.33427776098251344
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,5,22,MLG33,20,5,0,2,6.6855552196502686,0.33427776098251344
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,12,2,1-2103,26,7,0,2,8.685555219650269,0.3340598161403949
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,12,2,MLG57,629,100,0,130,209.56108927726746,0.333165483747643
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,14,5,MLG78,80,19,0,9,26.58499848842621,0.33231248110532763
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,1,21,1-3362,117,15,0,28,38.59777307510376,0.3298954963684082
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,3,13,1-2335,145,20,0,33,47.81166112422943,0.32973559396020297
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,17,4,1-1350,195,22,0,50,64.13888049125671,0.3289173358525985
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,21,11,1-3052,166,36,0,22,54.541107416152954,0.3285608880491142
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,12,2,1-9892,22,3,0,5,7.213888049125671,0.32790400223298505
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,1-8398,13,9,1-8398,54,5,0,15,17.641664147377014,0.32669748421068545
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,7,7,1-7842,21,6,0,1,6.842777609825134,0.3258465528488159
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,11,15,1-10785,279,30,0,72,90.67998790740967,0.3250178778043357
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,8,3,MLG56,511,73,0,110,165.70553708076477,0.3242769805885808
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,10,1,1-9496,39,0,0,15,12.641664147377014,0.32414523454812855
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,1-19839,2,16,1-19839,13,0,0,5,4.213888049125671,0.32414523454812855
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG38,14,5,MLG38,77,13,0,14,24.79888653755188,0.3220634615266478
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,1-7770,16,14,1-7770,11,1,0,3,3.528332829475403,0.32075752995230933
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,11,15,1-7441,111,12,0,28,35.59777307510376,0.3207006583342681
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,1-8018,12,2,1-8018,58,16,0,3,18.528332829475403,0.31945401430130005
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,16,14,1-5355,53,5,0,14,16.79888653755188,0.3169601233500355
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,21,11,1-9227,801,111,0,169,253.4294160604477,0.3163912809743417
557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,1-9806,20,6,1-9806,8,0,0,3,2.528332829475403,0.31604160368442535
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,21,11,1-8503,16,0,0,6,5.056665658950806,0.31604160368442535
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,22,18,1-6647,62,11,0,10,19.427776098251343,0.3133512273911507
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,1-19004,12,2,1-19004,60,7,0,14,18.79888653755188,0.3133147756258647
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,20,6,1-9887,36,2,0,11,11.270553708076477,0.3130709363354577
369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,1-6594,2,16,1-6594,70,0,0,26,21.91221785545349,0.3130316836493356
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-3068,4,12,1-3068,180,15,0,49,56.29610288143158,0.3127561271190643
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,2,16,1-1390,98,6,0,29,30.440550684928894,0.3106178641319275
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,8,3,1-1608,307,27,0,81,95.26498639583588,0.31030940194083345
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,15,8,1-3584,26,3,0,6,8.056665658950806,0.30987175611349255
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1-7964,8,3,1-7964,202,32,0,36,62.339993953704834,0.3086138314539843
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,7,7,1-9650,25,6,0,2,7.6855552196502686,0.30742220878601073
278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-10762,22,18,1-10762,6,1,0,1,1.8427776098251343,0.3071296016375224
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,17,4,1-9338,29,3,0,7,8.89944326877594,0.3068773540957221
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,15,8,1-6061,40,3,0,11,12.270553708076477,0.3067638427019119
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,14,5,1-9651,38,9,0,3,11.528332829475403,0.3033771797230369
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,17,4,1-8427,189,10,0,56,57.19554615020752,0.3026219373026853
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,14,5,1-3265,19,4,0,2,5.6855552196502686,0.2992397484026457
510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,18,19,1-3206,45,5,0,10,13.427776098251343,0.2983950244055854
504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,1-5425,19,1,1-5425,17,0,0,6,5.056665658950806,0.2974509211147533
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,11,15,1-1570,142,22,0,24,42.22666263580322,0.29737086363241705
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,1,21,1-2324,25,4,0,4,7.371110439300537,0.2948444175720215
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,17,4,1-6538,44,2,0,13,12.956108927726746,0.2944570210846988
482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,1-4390,2,16,1-4390,45,9,0,5,13.213888049125671,0.29364195664723713
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,16,14,1-8157,75,6,0,19,22.01277458667755,0.2935036611557007
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,8,3,1-19915,62,8,0,12,18.11333131790161,0.29215050512744534
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,11,15,1-9963,116,17,0,20,33.855552196502686,0.2918582085905404
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,20,6,1-0292,99,6,0,27,28.754995465278625,0.29045449964927905
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,1-3141,11,15,1-3141,136,26,0,16,39.48444175720215,0.2903267776264864
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,11,15,1-7863,351,43,0,69,101.15165507793427,0.2881813534983882
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,4,12,1-7807,239,36,0,39,68.86832678318024,0.2881519949087039
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,10,10,1-8659,91,11,0,18,26.169996976852417,0.2875823843610156
362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,1-1462,21,11,1-1462,192,37,0,21,54.69832980632782,0.2848871344079574
301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,1-1177,6,17,1-1177,17,4,0,1,4.842777609825134,0.2848692711661844
