Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,9,13,MLG44,59,18,0,12,19.396501153707504,0.3287542568425001
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,9,13,MLG46,17,5,0,5,5.58187548071146,0.3283456165124388
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,5,10,1-2423,79,24,0,15,25.74562644213438,0.3258940055966377
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-19549,10,14,1-19549,29,9,0,2,9.232750192284584,0.3183706962856753
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,10,14,1-0296,41,12,0,6,12.698250576853752,0.30971342870375007
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,9,13,MLG13,140,37,0,46,42.35325442254543,0.30252324587532453
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,12,15,1-0053,142,38,0,40,42.65500384569168,0.30038735102599773
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,20,16,1-1131,138,40,0,12,41.396501153707504,0.2999746460413587
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,6,8,1-3534,279,80,0,25,82.9093774035573,0.29716622725289354
554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,1-10444,11,4,1-10444,8,2,0,3,2.349125288426876,0.2936406610533595
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,20,16,MLG65,201,56,0,19,58.21112682670355,0.289607596152754
187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,1-7321,5,10,1-7321,7,2,0,0,2.0,0.2857142857142857
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,6,8,MLG06,18,5,0,1,5.116375096142292,0.284243060896794
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,10,14,1-18558,307,83,0,30,86.49125288426876,0.2817304654210709
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,12,15,1-6693,98,24,0,31,27.607627980411053,0.2817104895960312
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,15,9,72-12171,19,5,0,3,5.349125288426876,0.281532909917204
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,1-7066,5,10,1-7066,23,6,0,4,6.465500384569168,0.2811087123725725
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,12,15,1-0027,29,7,0,9,8.047375865280628,0.27749571949243546
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,19,3,MLG57,629,168,0,44,173.12050423026085,0.2752313262802239
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,10,14,1-11350,100,26,0,12,27.396501153707504,0.27396501153707503
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,6,8,1-7004,381,99,0,40,103.65500384569168,0.2720603775477472
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,9,13,1-7005,285,68,0,79,77.19363259524107,0.27085485121137215
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,10,14,1-7866,318,84,0,18,86.09475173056126,0.2707382129891863
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,11,4,1-0292,99,24,0,24,26.79300230741501,0.27063638694358594
326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,1-8826,19,3,1-8826,123,32,0,9,33.04737586528063,0.26867785256325716
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,19,3,1-4682,16,4,0,2,4.232750192284584,0.2645468870177865
523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,1-9861,6,8,1-9861,8,2,0,1,2.116375096142292,0.2645468870177865
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,19,3,1-9651,38,9,0,9,10.047375865280628,0.26440462803370074
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,20,16,1-20578,19,5,0,0,5.0,0.2631578947368421
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1-18603,16,11,1-18603,19,5,0,0,5.0,0.2631578947368421
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-8820,5,10,1-8820,83,20,0,14,21.62925134599209,0.260593389710748
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,20,16,1-9902,30,7,0,7,7.814625672996044,0.26048752243320145
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,1-18735,6,8,1-18735,27,7,0,0,7.0,0.25925925925925924
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,14,2,1-4494,16,4,0,1,4.116375096142292,0.25727344350889325
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,15,9,1-4531,94,20,0,34,23.95675326883793,0.25485907732806307
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,17,23,P-16616,28,7,0,1,7.116375096142292,0.2541562534336533
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,19,3,MLG55,92,22,0,10,23.16375096142292,0.25177990175459697
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,10,14,1-3083,78,18,0,13,19.512876249849796,0.2501650801262794
563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,1-21192,2,24,1-21192,4,1,0,0,1.0,0.25
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,10,14,1-5515,29,7,0,2,7.232750192284584,0.249405179044296
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,13,6,1-9609,25,6,0,2,6.232750192284584,0.24931000769138337
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-19166,15,9,1-19166,45,10,0,10,11.16375096142292,0.24808335469828713
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,9,13,1-19915,62,14,0,11,15.280126057565212,0.24645364608976147
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,8,7,1-6692,71,17,0,4,17.465500384569168,0.24599296316294603
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,9,13,1-9808,74,14,0,36,18.189503461122513,0.2458041008259799
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,19,3,MLG49,185,42,0,25,44.9093774035573,0.24275339137058
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,15,9,1-4649,244,49,0,82,58.542757883667946,0.23992933558880306
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-20467,17,23,1-20467,13,3,0,1,3.116375096142292,0.23972116124171478
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,1-8074,8,7,1-8074,145,33,0,15,34.74562644213438,0.23962500994575434
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,12,15,1-6098,1327,270,0,406,317.24828903377056,0.23907180786267562
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,17,23,1-18203,29,6,0,8,6.931000769138336,0.2390000265220116
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,10,14,1-3523,543,109,0,171,128.90014144033194,0.23738515919029823
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,6,8,1-7807,239,51,0,47,56.469629518687725,0.23627460049660137
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,15,9,1-9227,801,150,0,311,186.19265490025282,0.2324502558055591
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,19,3,1-3509,35,8,0,1,8.116375096142292,0.2318964313183512
242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-20791,14,2,1-20791,13,3,0,0,3.0,0.23076923076923078
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,17,23,1-7467,64,14,0,6,14.698250576853752,0.22966016526333988
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,16,11,1-9270,128,26,0,29,29.37487778812647,0.22949123271973804
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,14,2,1-8285,72,15,0,13,16.512876249849796,0.22934550347013605
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1-9607,4,17,1-9607,19,4,0,3,4.349125288426876,0.2289013309698356
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,7,12,1-0303,212,44,0,38,48.4222536534071,0.22840685685569384
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,1-19004,6,8,1-19004,60,13,0,4,13.465500384569168,0.22442500640948612
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,1-1207,15,9,1-1207,66,10,0,41,14.771378941833973,0.22380877184596928
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1-8566,15,9,1-8566,5,1,0,1,1.116375096142292,0.2232750192284584
455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,1-17790,15,9,1-17790,5,1,0,1,1.116375096142292,0.2232750192284584
515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,1-6531,5,10,1-6531,27,6,0,0,6.0,0.2222222222222222
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,16,11,1-1570,142,27,0,34,30.95675326883793,0.21800530471012625
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,16,11,1-9963,116,22,0,27,25.142127595841885,0.216742479274499
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,17,23,1-2335,145,27,0,38,31.422253653407097,0.2167051976097041
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,2,24,1-0278,79,17,0,0,17.0,0.21518987341772153
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,6,8,1-7496,246,46,0,58,52.74975557625294,0.21442990071647536
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,1-2573,5,10,1-2573,37,7,0,8,7.931000769138336,0.21435137213887395
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,16,11,1-0129,142,27,0,28,30.258502691984177,0.21308804712664914
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,7,12,MLG67,27,4,0,15,5.74562644213438,0.21280097933831038
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,20,16,1-9436,21,4,0,4,4.465500384569168,0.21264287545567467
481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,1-10038,19,3,1-10038,76,16,0,1,16.116375096142292,0.21205756705450385
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,10,14,1-4760,40,8,0,4,8.465500384569168,0.2116375096142292
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-8634,19,3,1-8634,10,2,0,1,2.116375096142292,0.2116375096142292
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,1-8705,5,10,1-8705,48,10,0,1,10.116375096142292,0.2107578145029644
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-5214,9,13,1-5214,40,7,0,12,8.396501153707504,0.2099125288426876
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,6,8,1-3516,156,30,0,23,32.67662721127272,0.20946555904661998
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,8,7,1-9794,46,9,0,5,9.58187548071146,0.20830164088503175
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,15,9,1-0205,34,6,0,9,7.047375865280628,0.2072757607435479
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,14,2,1-2324,25,5,0,1,5.116375096142292,0.20465500384569169
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1-8401,8,7,1-8401,57,0,0,100,11.637509614229202,0.2041668353373544
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,9,13,1-0033,10,2,0,0,2.0,0.2
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,5,10,1-7042,117,20,0,27,23.142127595841885,0.19779596235762295
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,8,7,1-8095,46,9,0,0,9.0,0.1956521739130435
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,5,10,1-3589,27,4,0,11,5.280126057565212,0.19556022435426712
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,20,16,MLG52,125,22,0,21,24.443877018988132,0.19555101615190507
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,6,8,1-4149,16,3,0,1,3.116375096142292,0.19477344350889325
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,6,8,1-0272,111,20,0,13,21.512876249849796,0.19380969594459277
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,7,12,1-9925,93,16,0,15,17.74562644213438,0.19081318754983204
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,16,11,1-5043,123,20,0,27,23.142127595841885,0.1881473788279828
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,12,15,1-9497,150,24,0,35,28.07312836498022,0.18715418909986814
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,13,6,MLG58,71,10,0,28,13.258502691984177,0.1867394745349884
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,1-8042,14,2,1-8042,52,9,0,6,9.698250576853752,0.1865048187856491
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,5,10,1-8124,18,3,0,3,3.349125288426876,0.18606251602371535
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,14,2,1-4020,37,6,0,7,6.814625672996044,0.18417907224313632
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,16,11,1-7058,80,14,0,5,14.58187548071146,0.18227344350889324
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,7,12,1-8938,30,5,0,4,5.465500384569168,0.1821833461523056
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,7,12,1-8400,33,6,0,0,6.0,0.18181818181818182
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,1-7839,9,13,1-7839,24,4,0,3,4.349125288426876,0.18121355368445316
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,16,11,1-8421,109,17,0,21,19.443877018988132,0.1783841928347535
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,14,2,1-1350,195,31,0,32,34.724003076553345,0.17807181064899152
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,7,12,1-7845,36,5,0,12,6.396501153707504,0.17768058760298622
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,8,7,1-18371,120,20,0,11,21.280126057565212,0.17733438381304342
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1-7536,2,24,1-7536,17,3,0,0,3.0,0.17647058823529413
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,1-8541,15,9,1-8541,232,22,0,162,40.85276557505131,0.17608950678901425
408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,MLG53,7,12,MLG53,91,15,0,8,15.931000769138336,0.1750659425180037
362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,1-1462,15,9,1-1462,192,30,0,31,33.60762798041105,0.1750397290646409
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,15,9,1-3052,166,25,0,33,28.840378172695637,0.17373721790780505
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,17,23,1-6561,65,10,0,11,11.280126057565212,0.17354040088561865
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,8,7,1-1957,47,7,0,9,8.047375865280628,0.1712207630910772
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,15,9,1-8341,197,28,0,49,33.70237971097231,0.1710780695988442
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,8,7,1-6538,44,6,0,13,7.512876249849796,0.17074718749658627
298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,11,4,1-7019,107,12,0,53,18.167880095541477,0.1697932719209484
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,1-8188,19,3,1-8188,140,17,0,58,23.749755576252937,0.16964111125894954
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,9,13,MLG10,60,9,0,10,10.16375096142292,0.16939584935704868
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,12,15,1-8544,54,6,0,27,9.142127595841885,0.16929865918225712
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,19,3,1-1183,45,6,0,13,7.512876249849796,0.1669528055522177
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-7341,6,8,1-7341,110,18,0,3,18.349125288426876,0.16681022989478977
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,18,1,1-8222,12,2,0,0,2.0,0.16666666666666666
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1-20167,12,15,1-20167,56,7,0,20,9.32750192284584,0.16656253433653287
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,4,17,1-9338,29,4,0,7,4.814625672996044,0.16602157493089809
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,1-2584,4,17,1-2584,36,5,0,8,5.931000769138336,0.16475002136495379
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,6,8,1-8659,91,13,0,17,14.978376634418964,0.16459754543317542
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,12,15,1-18709,33,4,0,12,5.396501153707504,0.1635303379911365
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,10,14,1-1580,400,54,0,97,65.28838432580233,0.16322096081450582
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,13,6,1-9518,22,3,0,5,3.58187548071146,0.16281252185052092
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,8,7,1-9156,268,40,0,30,43.49125288426876,0.1622807943442864
334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,1-20641,12,15,1-20641,16,2,0,5,2.58187548071146,0.16136721754446626
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,6,8,1-4700,31,5,0,0,5.0,0.16129032258064516
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,MLG12,19,3,MLG12,146,23,0,3,23.349125288426876,0.1599255156741567
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1-7995,15,9,1-7995,14,2,0,2,2.232750192284584,0.159482156591756
155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,1-9447,11,4,1-9447,7,1,0,1,1.116375096142292,0.159482156591756
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,10,14,1-11206,14,2,0,2,2.232750192284584,0.159482156591756
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,9,13,1-9995,24,3,0,7,3.814625672996044,0.15894273637483516
495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,MLG08,2,24,MLG08,107,17,0,0,17.0,0.1588785046728972
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,17,23,1-3564,41,6,0,4,6.465500384569168,0.1576951313309553
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-0358,9,13,1-0358,22,3,0,4,3.465500384569168,0.157522744753144
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,6,8,1-9610,49,6,0,14,7.629251345992088,0.15569900706106302
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,12,15,1-3584,26,3,0,9,4.047375865280628,0.1556683025107934
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,11,4,1-6181,659,82,0,168,101.55101615190506,0.15409865880410478
