Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,22,17,1-6878,167,29,0,54,61.07548403739929,0.3657214613017922
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,2,17,1-0292,99,10,0,44,36.13557958602905,0.36500585440433386
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,2,7,MLG32,52,13,0,10,18.93990445137024,0.36422893175712
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,4,9,1-6098,1327,300,0,306,481.7610762119293,0.363045272201906
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,10,2,1-6181,659,195,0,73,238.36130249500275,0.3617015212367265
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,20,19,MLG15,105,5,0,55,37.669474482536316,0.3587568998336792
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,8,14,1-0272,111,20,0,33,39.60168468952179,0.35677193413983593
298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,5,21,1-7019,107,10,0,47,37.917550921440125,0.35436963477981426
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,7,13,1-18371,120,31,0,19,42.285818457603455,0.3523818204800288
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,3,7,MLG46,17,3,0,5,5.96995222568512,0.3511736603344188
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,1,10,MLG31,33,5,0,11,11.533894896507263,0.34951196656082617
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,3,12,1-1005,125,27,0,27,43.037742018699646,0.34430193614959714
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,6,3,1-9270,128,25,0,32,44.007694244384766,0.343810111284256
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,20,19,1-1957,47,6,0,17,16.097837567329407,0.3425071822836044
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,3,12,MLG64,245,41,0,71,83.1733216047287,0.3394829453254233
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,2,20,MLG39,23,6,0,3,7.781971335411072,0.3383465798004814
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,4,9,MLG29,164,37,0,31,55.41370379924774,0.3378884378002911
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,22,17,1-7140,397,102,0,53,133.48149359226227,0.33622542466564803
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,6,3,1-10785,279,14,0,130,91.21875786781311,0.3269489529312298
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,3,12,1-9997,16,4,0,2,5.187980890274048,0.324248805642128
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,4,9,1-6693,98,18,0,23,31.66178023815155,0.3230793901852199
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,6,4,1-7441,111,29,0,11,35.53389489650726,0.3201251792478132
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,1,15,1-2382,139,39,0,9,44.345914006233215,0.3190353525628289
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,2,7,MLG75,185,43,0,26,58.44375157356262,0.31591217066790606
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,1-9831,18,11,1-9831,132,10,0,53,41.48149359226227,0.3142537393353202
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,17,1,MLG52,125,7,0,54,39.07548403739929,0.31260387229919434
544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,10,12,1-5799,7,1,0,2,2.187980890274048,0.3125686986105783
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,2,20,1-5413,39,11,0,2,12.187980890274048,0.3125123305198474
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,21,18,1-6692,71,19,0,5,21.96995222568512,0.30943594684063547
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,13,16,1-4355,49,8,0,12,15.127885341644287,0.3087323539111079
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,10,2,MLG48,159,46,0,5,48.96995222568512,0.3079871209162586
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,4,5,1-3584,26,5,0,5,7.96995222568512,0.3065366240648123
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,12,6,1-0296,41,9,0,6,12.563942670822144,0.30643762611761327
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,10,2,1-7467,64,16,0,6,19.563942670822144,0.305686604231596
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1-20167,4,9,1-20167,56,7,0,17,17.097837567329407,0.3053185279880251
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,16,20,MLG51,248,53,0,38,75.57163691520691,0.3047243424000279
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,14,4,1-1183,45,3,0,18,13.69182801246643,0.30426284472147624
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-17907,8,14,1-17907,119,16,0,34,36.19567513465881,0.30416533726604045
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,17,1,1-9283,235,18,0,90,71.45914006233215,0.30408144707375384
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,11,8,1-8341,197,42,0,30,59.81971335411072,0.30365336727974984
506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,1,15,1-6227,52,14,0,3,15.781971335411072,0.30349944875790524
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,17,18,1-8627,25,4,0,6,7.5639426708221436,0.30255770683288574
326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,1-8826,11,8,1-8826,123,24,0,22,37.067789793014526,0.3013641446586547
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,17,1,1-7268,70,8,0,22,21.067789793014526,0.3009684256144932
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,10,2,1-4760,40,12,0,0,12.0,0.3
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,1,15,1-2103,26,6,0,3,7.781971335411072,0.2993065898235028
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,1-8074,3,12,1-8074,145,18,0,42,42.947598695755005,0.29619033583279314
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,7,6,1-6980,128,3,0,58,37.45144581794739,0.29258942045271397
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,2,7,1-8172,40,2,0,16,11.503847122192383,0.2875961780548096
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-3104,21,18,1-3104,16,4,0,1,4.593990445137024,0.287124402821064
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,17,1,1-8427,189,6,0,81,54.11322605609894,0.28631336537618485
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,3,3,1-18487,23,3,0,6,6.5639426708221436,0.2853888117748758
193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,1-9553,9,5,1-9553,23,3,0,6,6.5639426708221436,0.2853888117748758
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,21,18,MLG40,51,8,0,11,14.533894896507263,0.28497833130406397
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,12,6,1-3596,223,36,0,46,63.3235604763031,0.28396215460225604
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,13,5,1-2545,145,34,0,12,41.12788534164429,0.28364058856306407
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,16,16,MLG10,60,14,0,5,16.96995222568512,0.282832537094752
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,7,19,1-19448,45,5,0,13,12.721875786781311,0.28270835081736245
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,10,2,MLG84,63,16,0,3,17.781971335411072,0.2822535132604932
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-8820,2,7,1-8820,83,13,0,17,23.097837567329407,0.2782871996063784
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,14,4,1-2335,145,13,0,46,40.3235604763031,0.27809352052622827
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,16,20,MLG49,185,33,0,31,51.41370379924774,0.27791191242836616
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,7,13,1-7024,498,95,0,73,138.36130249500275,0.27783394075301754
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,8,14,1-3516,156,36,0,12,43.12788534164429,0.27646080347207874
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,8,14,1-7496,246,24,0,74,67.95529294013977,0.2762410282119503
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,1,15,1-2282,219,42,0,31,60.41370379924774,0.27586166118377964
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,11,8,MLG13,140,30,0,14,38.315866231918335,0.27368475879941667
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,18,11,1-8067,322,45,0,72,87.76731204986572,0.2725692920803283
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,18,11,1-9417,76,10,0,18,20.69182801246643,0.2722608949008741
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,9,5,1-5775,244,14,0,88,66.2711591720581,0.2716031113608939
510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,2,16,1-3206,45,5,0,12,12.127885341644287,0.2695085631476508
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,1-17733,18,11,1-17733,74,14,0,10,19.93990445137024,0.26945816826176
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-3068,8,14,1-3068,180,27,0,36,48.38365602493286,0.26879808902740476
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,1,1,1-0003,17,1,0,6,4.5639426708221436,0.2684672159307143
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,13,16,1-3523,543,43,0,173,145.76034700870514,0.2684352615261605
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,6,3,1-9963,116,12,0,32,31.007694244384766,0.26730770900331696
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,18,11,1-10468,549,77,0,117,146.4968820810318,0.2668431367596208
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,6,3,1-1570,142,17,0,35,37.78966557979584,0.26612440549152
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,18,11,1-6927,179,25,0,38,47.57163691520691,0.2657633347218263
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-1015,8,14,1-1015,155,6,0,59,41.04543626308441,0.2648092662134478
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,12,6,1-18558,307,39,0,71,81.1733216047287,0.26440821369618467
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,17,1,1-3083,78,1,0,33,20.60168468952179,0.2641241626861768
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,8,14,1-3534,279,35,0,65,73.60937893390656,0.263832899404683
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,8,14,1-3587,46,5,0,12,12.127885341644287,0.2636496813400932
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,20,19,1-1350,195,30,0,36,51.38365602493286,0.263505928332989
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,2,13,1-9452,16,3,0,2,4.187980890274048,0.261748805642128
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,1,1,1-0027,29,4,0,6,7.5639426708221436,0.2608256093386946
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,6,3,1-1258,435,67,0,76,112.14327383041382,0.25780062949520416
486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,15,15,1-8678,17,2,0,4,4.375961780548096,0.25740951650282917
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,7,15,1-8450,52,11,0,4,13.375961780548096,0.2572300342413095
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,9,12,MLG42,14,3,0,1,3.593990445137024,0.25671360322407316
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,13,19,1-19229,38,5,0,8,9.751923561096191,0.2566295673972682
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,16,20,1-1770,35,6,0,5,8.96995222568512,0.25628434930528915
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,4,9,1-9497,150,20,0,31,38.41370379924774,0.2560913586616516
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1-9495,10,15,1-9495,18,4,0,1,4.593990445137024,0.2552216913965013
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,18,11,1-1317,414,64,0,70,105.57933115959167,0.2550225390328301
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,13,16,1-9650,25,1,0,9,6.345914006233215,0.2538365602493286
283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,21,18,1-3535,315,28,0,87,79.67716872692108,0.25294339278387645
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,2,7,1-9457,11,1,0,3,2.7819713354110718,0.2529064850373702
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,5,21,1-7744,37,4,0,9,9.345914006233215,0.25259227043873556
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,22,17,1-0205,34,5,0,6,8.563942670822144,0.2518806667888866
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,13,16,1-3265,19,3,0,3,4.781971335411072,0.25168270186374064
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,1-4640,8,14,1-4640,87,10,0,20,21.87980890274048,0.2514920563533388
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,20,19,MLG56,511,50,0,132,128.40673875808716,0.25128520304909424
119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,1-5929,1,15,1-5929,4,1,0,0,1.0,0.25
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,13,16,1-9055,12,3,0,0,3.0,0.25
175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,1-4910,11,8,1-4910,4,1,0,0,1.0,0.25
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,MLG12,5,21,MLG12,146,2,0,58,36.45144581794739,0.24966743710922867
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,17,1,1-8285,72,9,0,15,17.90985667705536,0.24874800940354666
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,18,11,1-4319,163,25,0,26,40.44375157356262,0.2481211752979302
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,12,6,MLG69,576,33,0,185,142.88823235034943,0.24806984783046776
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-6006,1,15,1-6006,57,7,0,12,14.127885341644287,0.2478576375727068
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1-4499,2,7,1-4499,12,0,0,5,2.9699522256851196,0.2474960188070933
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,18,11,1-9338,29,3,0,7,7.1579331159591675,0.24682527986066094
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,1-18423,11,8,1-18423,47,11,0,1,11.593990445137024,0.24668064776887286
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,3,12,1-9498,64,11,0,8,15.751923561096191,0.246123805642128
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,8,14,1-6611,89,10,0,20,21.87980890274048,0.24584054946899414
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,11,8,1-4531,94,11,0,20,22.87980890274048,0.24340222236957956
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,22,17,MLG14,232,38,0,31,56.41370379924774,0.24316251637606784
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,1-19004,3,12,1-19004,60,8,0,11,14.533894896507263,0.2422315816084544
306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,1-18377,3,8,1-18377,14,1,0,4,3.3759617805480957,0.24114012718200684
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,11,8,1-9227,801,130,0,105,192.3689967393875,0.2401610446184613
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,4,9,1-8938,30,6,0,2,7.187980890274048,0.23959936300913492
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,4,17,MLG33,20,3,0,3,4.781971335411072,0.23909856677055358
535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,1-5990,9,5,1-5990,5,0,0,2,1.1879808902740479,0.23759617805480956
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,8,14,1-1204,39,5,0,7,9.157933115959167,0.23481879784510687
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,1-4855,17,1,1-4855,22,1,0,7,5.1579331159591675,0.23445150527087125
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,16,6,1-5981,28,3,0,6,6.5639426708221436,0.2344265239579337
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,8,14,1-7807,239,31,0,42,55.947598695755005,0.23409037111194564
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,16,20,1-3509,35,7,0,2,8.187980890274048,0.2339423111506871
504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,1-5425,10,11,1-5425,17,1,0,5,3.9699522256851196,0.2335266015108894
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,3,11,P-16616,28,0,0,11,6.533894896507263,0.23335338916097367
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,9,5,MLG68,642,105,0,75,149.5492833852768,0.23294280901133457
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,22,17,1-1131,138,25,0,12,32.12788534164429,0.23281076334524844
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,6,3,1-0129,142,17,0,27,33.037742018699646,0.2326601550612651
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,8,6,1-4700,31,6,0,2,7.187980890274048,0.23187035129916284
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,1-6787,4,9,1-6787,56,10,0,5,12.96995222568512,0.23160628974437714
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,11,8,1-3139,93,15,0,11,21.533894896507263,0.231547256951691
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,13,16,1-20578,19,2,0,4,4.375961780548096,0.23031377792358398
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,8,14,1-8544,54,1,0,19,12.285818457603455,0.2275151566222862
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,2,7,1-19286,40,6,0,5,8.96995222568512,0.22424880564212799
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,1-9331,15,10,1-9331,25,5,0,1,5.593990445137024,0.22375961780548095
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,6,3,1-6561,65,5,0,16,14.503847122192383,0.22313610957219052
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,8,14,1-3362,117,13,0,22,26.067789793014526,0.2228016221625173
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-9855,2,21,1-9855,8,0,0,3,1.7819713354110718,0.22274641692638397
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,1-8328,3,12,1-8328,114,23,0,4,25.375961780548096,0.22259615596972013
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,5,21,MLG30,208,11,0,59,46.04543626308441,0.22137228972636736
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,2,7,1-8157,75,13,0,6,16.563942670822144,0.22085256894429525
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,5,21,1-9808,74,8,0,14,16.315866231918335,0.22048467880970724
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-8988,5,21,1-8988,29,4,0,4,6.375961780548096,0.2198607510533826
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,2,7,MLG78,80,11,0,11,17.533894896507263,0.21917368620634078
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,3,20,1-9436,21,4,0,1,4.593990445137024,0.2187614497684297
431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,1-7614,13,16,1-7614,72,2,0,23,15.66178023815155,0.21752472552988264
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1-9722,2,7,1-9722,22,3,0,3,4.781971335411072,0.217362333427776
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,16,12,1-9892,22,3,0,3,4.781971335411072,0.217362333427776
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,12,6,1-8659,91,9,0,18,19.69182801246643,0.21639371442270802
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1-2714,4,9,1-2714,61,12,0,2,13.187980890274048,0.21619640803727946
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-18613,14,4,1-18613,25,3,0,4,5.375961780548096,0.21503847122192382
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,1-8573,3,12,1-8573,184,6,0,56,39.26346492767334,0.21338839634605075
