Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-9333,3,19,1-9333,102,29,0,10,33.68586653470993,0.33025359347754835
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,4,21,1-5355,53,14,0,7,17.28010657429695,0.32603974668484814
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,14,18,MLG40,51,10,0,14,16.560213148593903,0.32471006173713535
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-6532,19,5,1-6532,27,5,0,8,8.748693227767944,0.32402567510251645
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,20,10,1-3523,543,103,0,153,174.69375798106194,0.32171962795775677
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,15,21,MLG14,232,43,0,67,74.39530578255653,0.32066942147653676
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,MLG35,4,9,MLG35,49,10,0,12,15.623039841651917,0.3188375477888146
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,1-8188,1,15,1-8188,140,9,0,76,44.61258566379547,0.3186613261699677
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,18,11,1-9270,128,35,0,12,40.62303984165192,0.3173674987629056
528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,1-6718,15,21,1-6718,20,4,0,5,6.342933267354965,0.31714666336774827
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,18,11,1-1258,435,68,0,147,136.88223806023598,0.3146718116327264
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,11,3,MLG60,47,4,0,23,14.77749302983284,0.3144147453155923
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,14,18,1-1204,39,8,0,9,12.217279881238937,0.3132635866984343
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,9,17,1-3596,223,55,0,31,69.52618625760078,0.31177661998924117
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,6,16,MLG57,629,114,0,172,194.5969043970108,0.3093750467361062
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-1015,10,20,1-1015,155,46,0,4,47.87434661388397,0.30886675234763855
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,2,7,1-9997,16,4,0,2,4.937173306941986,0.30857333168387413
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,12,7,1-9610,49,9,0,13,15.09162649512291,0.30799237745148794
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,3,2,MLG29,164,44,0,13,50.09162649512291,0.30543674692148115
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,12,7,MLG75,185,33,0,50,56.42933267354965,0.30502341985702514
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,18,11,1-6561,65,16,0,8,19.748693227767944,0.3038260496579684
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,19,5,1-0055,18,5,0,1,5.468586653470993,0.30381036963727737
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,23,22,1-5413,39,9,0,6,11.811519920825958,0.30285948514938354
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,20,10,1-19229,38,9,0,5,11.342933267354965,0.29849824387776225
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,21,23,1-0292,99,28,0,3,29.40575996041298,0.29702787838800987
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,7,13,MLG31,33,6,0,8,9.748693227767944,0.2954149462959983
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,1-8397,5,12,1-8397,51,1,0,30,15.057599604129791,0.29524705106136845
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,1,15,1-6538,44,5,0,17,12.965973109006882,0.2946812070228837
151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,1-9870,3,2,1-9870,27,7,0,2,7.937173306941986,0.29396938173859205
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,3,2,1-8627,25,5,0,5,7.342933267354965,0.2937173306941986
287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,1-9836,16,14,1-9836,5,1,0,1,1.468586653470993,0.2937173306941986
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,5,12,1-3589,27,6,0,4,7.874346613883972,0.2916424671808879
522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,1-5282,4,9,1-5282,17,4,0,2,4.937173306941986,0.2904219592318815
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,9,17,MLG48,159,41,0,11,46.15445318818092,0.29027957979988
409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,1-9645,3,2,1-9645,69,20,0,0,20.0,0.2898550724637681
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,1-6228,22,19,1-6228,48,5,0,19,13.903146415948868,0.28964888366560143
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,4,9,1-9902,30,4,0,10,8.68586653470993,0.28952888449033104
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,7,13,1-5555,10,1,0,4,2.874346613883972,0.28743466138839724
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-8634,4,9,1-8634,10,1,0,4,2.874346613883972,0.28743466138839724
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,11,3,1-5891,96,21,0,14,27.560213148593903,0.2870855536311865
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,3,21,1-1183,45,10,0,6,12.811519920825958,0.2847004426850213
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,6,16,1-11329,14,3,0,2,3.937173306941986,0.28122666478157043
460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,1-7993,16,14,1-7993,24,3,0,8,6.748693227767944,0.2811955511569977
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,3,2,1-1224,151,38,0,9,42.21727988123894,0.2795846349750923
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-6914,20,10,1-6914,73,11,0,20,20.37173306941986,0.27906483656739534
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,10,21,1-20578,19,2,0,7,5.280106574296951,0.277900346015629
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,3,14,1-3584,26,3,0,9,7.217279881238937,0.2775876877399591
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,3,2,1-7530,25,6,0,2,6.937173306941986,0.27748693227767945
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,11,21,1-19286,40,5,0,13,11.09162649512291,0.27729066237807276
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,P-0009,11,3,P-0009,7,1,0,2,1.937173306941986,0.27673904384885517
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,7,13,1-6693,98,21,0,13,27.09162649512291,0.2764451683175807
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG38,7,13,MLG38,77,10,0,24,21.246079683303833,0.27592311277017967
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,10,20,1-8928,39,7,0,8,10.748693227767944,0.27560751866071653
489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,1-9578,6,16,1-9578,42,5,0,14,11.560213148593903,0.27524317020461675
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,1-3141,18,11,1-3141,136,28,0,20,37.37173306941986,0.2747921549222049
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,12,7,MLG67,27,6,0,3,7.405759960412979,0.2742874059412215
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,16,14,1-8646,20,5,0,1,5.468586653470993,0.27342933267354963
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,23,22,MLG56,511,110,0,62,139.05237251520157,0.27211814582231225
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,6,16,1-8023,16,2,0,5,4.342933267354965,0.2714333292096853
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,5,12,1-6098,1327,214,0,308,358.32468926906586,0.2700261411221295
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,22,19,1-8400,33,0,0,19,8.903146415948868,0.26979231563481415
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,22,13,1-1770,35,8,0,3,9.40575996041298,0.2687359988689423
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,23,22,1-9752,22,4,0,4,5.874346613883972,0.2670157551765442
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,13,4,1-2382,139,31,0,13,37.09162649512291,0.26684623377786265
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,6,16,1-4052,13,3,0,1,3.468586653470993,0.26681435795930714
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,11,3,1-7058,80,10,0,24,21.246079683303833,0.2655759960412979
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,12,7,1-8124,18,1,0,8,4.748693227767944,0.26381629043155247
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,7,13,MLG45,70,10,0,18,18.434559762477875,0.2633508537496839
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,3,2,1-8314,36,9,0,1,9.468586653470993,0.2630162959297498
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,3,11,1-6734,44,5,0,14,11.560213148593903,0.2627321170134978
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,7,13,1-5654,15,3,0,2,3.937173306941986,0.26247822046279906
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,1,15,1-18615,22,2,0,8,5.748693227767944,0.26130423762581567
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1-18935,4,18,1-18935,30,5,0,6,7.811519920825958,0.26038399736086526
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,10,20,1-3362,117,21,0,20,30.37173306941986,0.2595874621317937
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,11,3,1-9497,150,15,0,51,38.897919327020645,0.2593194621801376
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,2,6,1-3083,78,13,0,15,20.028799802064896,0.2567794846418576
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,11,3,1-9237,38,6,0,8,9.748693227767944,0.2565445586254722
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,15,5,1-0003,17,2,0,5,4.342933267354965,0.25546666278558616
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,18,11,1-18487,23,4,0,4,5.874346613883972,0.25540637451669446
543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-5803,13,4,1-5803,15,1,0,6,3.8115199208259583,0.25410132805506386
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,14,18,1-4355,49,4,0,18,12.434559762477875,0.2537665257648546
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,11,3,MLG63,380,42,0,116,96.35605180263519,0.2535685573753558
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,18,11,1-7752,29,4,0,7,7.280106574296951,0.25103815773437765
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,16,14,1-19448,45,8,0,7,11.280106574296951,0.2506690349843767
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-17657,5,12,1-17657,8,2,0,0,2.0,0.25
563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,1-21192,3,2,1-21192,4,1,0,0,1.0,0.25
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-8093,1,15,1-8093,4,1,0,0,1.0,0.25
280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,1-7608,5,12,1-7608,4,1,0,0,1.0,0.25
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1-5549,15,21,1-5549,35,5,0,8,8.748693227767944,0.2499626636505127
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,6,11,1-6980,128,29,0,6,31.81151992082596,0.2485274993814528
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,13,4,1-1390,98,20,0,9,24.217279881238937,0.24711510082896876
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,72-18936,20,10,72-18936,20,4,0,2,4.937173306941986,0.2468586653470993
135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,1-9712,4,9,1-9712,10,2,0,1,2.468586653470993,0.2468586653470993
456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,1-8186,23,22,1-8186,26,5,0,3,6.405759960412979,0.24637538309280688
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,11,7,1-2034,16,3,0,2,3.937173306941986,0.24607333168387413
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,12,10,1-8172,40,0,0,21,9.840319722890854,0.24600799307227134
506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,18,18,1-6227,52,1,0,25,12.714666336774826,0.24451281416874665
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,10,20,1-7496,246,44,0,34,59.93194621801376,0.24362579763420228
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,15,21,1-2701,61,12,0,6,14.811519920825958,0.24281180198075342
475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,1-18234,1,15,1-18234,43,9,0,3,10.40575996041298,0.24199441768402277
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,16,14,1-2335,145,9,0,55,34.77226594090462,0.2398087306269284
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,2,6,1-4494,16,1,0,6,3.8115199208259583,0.2382199950516224
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,16,14,1-1957,47,5,0,13,11.09162649512291,0.23599205308772148
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,3,2,1-2324,25,4,0,4,5.874346613883972,0.23497386455535887
492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,1-6028,15,21,1-6028,2,0,0,1,0.46858665347099304,0.23429332673549652
519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,1-4926,11,8,1-4926,4,0,0,2,0.9371733069419861,0.23429332673549652
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,2,6,1-9651,38,7,0,4,8.874346613883972,0.23353543720747294
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,1-9500,14,18,1-9500,33,3,0,10,7.68586653470993,0.23290504650636154
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1-20167,13,4,1-20167,56,13,0,0,13.0,0.23214285714285715
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,7,13,MLG84,63,9,0,12,14.623039841651917,0.2321117435182844
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,1-8906,12,7,1-8906,15,3,0,1,3.468586653470993,0.23123911023139954
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,4,9,1-2103,26,6,0,0,6.0,0.23076923076923078
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,5,12,1-1005,125,11,0,38,28.806292831897736,0.23045034265518188
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,8,1,72-12171,19,2,0,5,4.342933267354965,0.22857543512394554
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,4,9,1-3265,19,2,0,5,4.342933267354965,0.22857543512394554
536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,22,19,1-9971,15,2,0,3,3.405759960412979,0.22705066402753193
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,20,10,1-1580,400,49,0,88,90.23562550544739,0.22558906376361848
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,23,22,MLG51,248,36,0,42,55.68063944578171,0.22451870744266816
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-0358,4,9,1-0358,22,4,0,2,4.937173306941986,0.224416968497363
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,4,9,1-9185,31,6,0,2,6.937173306941986,0.2237797840949028
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-9805,1,15,1-9805,26,3,0,6,5.811519920825958,0.22351999695484454
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,1-9110,15,21,1-9110,29,6,0,1,6.468586653470993,0.22305471218865494
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,7,13,1-8181,30,2,0,10,6.68586653470993,0.22286221782366436
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,22,19,1-9630,33,5,0,5,7.342933267354965,0.22251312931378683
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,2,6,1-1131,138,18,0,27,30.651839643716812,0.2221147800269334
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,2,6,1-3108,18,3,0,2,3.937173306941986,0.2187318503856659
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,9,17,1-7845,36,6,0,4,7.874346613883972,0.2187318503856659
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,9,17,1-11350,100,11,0,23,21.77749302983284,0.2177749302983284
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-20467,11,3,1-20467,13,0,0,6,2.8115199208259583,0.21627076314045832
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,6,22,MLG39,23,4,0,2,4.937173306941986,0.21465970899747766
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,12,7,1-7024,498,70,0,77,106.08117231726646,0.21301440224350696
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,13,12,1-4682,16,2,0,3,3.405759960412979,0.2128599975258112
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,10,2,1-0272,111,18,0,12,23.623039841651917,0.21282017875362086
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,7,13,1-5980,29,1,0,11,6.1544531881809235,0.21222252373037667
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,4,9,1-9417,76,3,0,28,16.120426297187805,0.21211087233141848
417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,1-10451,17,8,1-10451,46,6,0,8,9.748693227767944,0.2119281136471292
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,4,9,1-3312,36,2,0,12,7.6230398416519165,0.21175110671255323
544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,6,17,1-5799,7,1,0,1,1.468586653470993,0.209798093352999
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,2,6,1-8544,54,1,0,22,11.308906376361847,0.209424192154849
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,18,11,1-9963,116,18,0,13,24.09162649512291,0.2076864353027837
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,11,3,MLG52,125,10,0,34,25.931946218013763,0.2074555697441101
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-1592,7,13,1-1592,32,1,0,12,6.6230398416519165,0.2069699950516224
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,22,19,MLG68,642,115,0,38,132.80629283189774,0.20686338447336095
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,15,8,1-6858,23,1,0,8,4.748693227767944,0.20646492294643237
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,18,11,1-8095,46,9,0,1,9.468586653470993,0.20583884029284769
