,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-1989,6,14,1-1989,46,23,0,30,28.49116760492325,0.6193732088026793
1,1-9491,1,9,1-9491,80,36,0,12,38.1964670419693,0.4774558380246162
2,MLG14,19,11,MLG14,232,92,0,31,97.67420652508736,0.4210095108839972
3,1-8341,1,9,1-8341,197,68,0,22,72.02685624361038,0.3656185596122354
4,1-10060,9,2,1-10060,36,9,0,19,12.477739483118055,0.3466038745310571
5,P-16616,20,20,P-16616,28,7,0,14,9.562544882297516,0.3415194600820541
6,1-7866,7,4,1-7866,318,88,0,104,107.03604769706726,0.336591344959331
7,MLG65,18,2,MLG65,201,64,0,18,67.29470056295395,0.3347995052883281
8,MLG30,1,9,MLG30,208,65,0,11,67.01342812180519,0.3221799428932942
9,MLG44,20,7,MLG44,59,17,0,8,18.464311361312863,0.3129544298527604
10,1-1580,7,4,1-1580,400,59,0,356,124.16185557842256,0.3104046389460563
11,1-1390,21,13,1-1390,98,27,0,12,29.1964670419693,0.2979231330813194
12,1-3596,17,5,1-3596,223,59,0,35,65.40636220574379,0.2933020726714968
13,1-7682,17,5,1-7682,141,34,0,37,40.772440046072006,0.2891662414615036
14,1-3535,15,3,1-3535,315,78,0,62,89.34841305017471,0.2836457557148403
15,1-4649,18,2,1-4649,244,65,0,19,68.47773948311806,0.2806464732914674
16,1-5775,15,3,1-5775,244,61,0,40,68.32155680656433,0.2800063803547718
17,MLG62,17,5,MLG62,525,144,0,9,145.64735028147695,0.2774235243456704
18,1-9394,15,3,1-9394,117,26,0,33,32.04028436541557,0.2738485843197912
19,1-3206,7,4,1-3206,45,10,0,12,12.1964670419693,0.2710326009326511
20,MLG67,15,9,MLG67,27,7,0,1,7.183038920164108,0.2660384785245966
21,MLG64,20,7,MLG64,245,60,0,25,64.5759730041027,0.2635754000167457
22,1-9333,15,3,1-9333,102,17,0,53,26.70106276869774,0.2617751251833111
23,1-9553,11,8,1-9553,23,4,0,11,6.013428121805191,0.2614533966002257
24,1-17733,9,10,1-17733,74,11,0,45,19.236751407384872,0.2599561000997956
25,1-6228,18,2,1-6228,48,8,0,24,12.3929340839386,0.2581861267487208
26,MLG50,18,2,MLG50,319,71,0,58,81.61625736951828,0.255850336581562
27,1-9722,1,9,1-9722,22,5,0,3,5.549116760492325,0.2522325800223784
28,1-3523,7,4,1-3523,543,110,0,147,136.90672126412392,0.252130241738718
29,1-7204,18,2,1-7204,26,6,0,3,6.549116760492325,0.2518891061727817
30,1-7608,5,24,1-7608,4,1,0,0,1.0,0.25
31,1-8222,8,1,1-8222,12,3,0,0,3.0,0.25
32,1-1131,19,11,1-1131,138,32,0,13,34.37950596213341,0.2491268547980681
33,1-18709,19,11,1-18709,33,8,0,1,8.183038920164108,0.2479708763686093
34,1-8127,19,11,1-8127,32,7,0,5,7.915194600820541,0.2473498312756419
35,1-8938,2,21,1-8938,30,7,0,2,7.366077840328216,0.2455359280109405
36,1-4682,6,14,1-4682,16,3,0,5,3.915194600820541,0.2446996625512838
37,1-7182,1,9,1-7182,22,5,0,2,5.3660778403282166,0.243912629105828
38,1-1015,18,2,1-1015,155,27,0,59,37.79929628968239,0.2438664276753702
39,1-6918,13,16,1-6918,43,2,0,46,10.41979032754898,0.2423207052918367
40,1-7005,13,16,1-7005,285,34,0,191,68.96043375134468,0.2419664342152445
41,1-5626,20,7,1-5626,125,28,0,9,29.64735028147697,0.2371788022518157
42,1-2545,7,4,1-2545,145,27,0,40,34.32155680656433,0.2367003917694091
43,1-9576,14,15,1-9576,10,2,0,2,2.366077840328217,0.2366077840328216
44,1-3509,10,12,1-3509,35,7,0,7,8.281272441148758,0.2366077840328216
45,1-3106,14,15,1-3106,34,8,0,0,8.0,0.2352941176470588
46,1-3265,7,4,1-3265,19,3,0,8,4.464311361312866,0.2349637558585719
47,1-1770,15,3,1-1770,35,6,0,12,8.1964670419693,0.2341847726276942
48,1-18487,18,2,1-18487,23,5,0,2,5.3660778403282166,0.2333077321881833
49,1-3175,3,20,1-3175,6,1,0,2,1.3660778403282166,0.2276796400547027
50,1-1570,11,8,1-1570,142,20,0,67,32.263607650995255,0.2272085045844736
51,MLG68,16,6,MLG68,642,90,0,304,145.64383172988892,0.2268595509811354
52,1-8285,14,15,1-8285,72,15,0,7,16.281272441148758,0.2261287839048438
53,1-8450,18,2,1-8450,52,11,0,4,11.732155680656431,0.2256183784741621
54,1-7819,4,23,1-7819,59,12,0,7,13.281272441148758,0.2251063125618433
55,1-4760,7,4,1-4760,40,8,0,5,8.915194600820541,0.2228798650205135
56,1-3312,10,10,1-3312,36,6,0,11,8.013428121805191,0.2225952256056997
57,MLG84,21,13,MLG84,63,12,0,11,14.013428121805193,0.2224353670127808
58,1-9452,21,21,1-9452,16,3,0,3,3.549116760492325,0.2218197975307703
59,MLG56,14,15,MLG56,511,98,0,77,112.09399685263634,0.2193620290658245
60,MLG35,19,11,MLG35,49,10,0,4,10.732155680656431,0.219023585319519
61,MLG10,1,9,MLG10,60,6,0,39,13.138517886400225,0.2189752981066703
62,1-4531,13,16,1-4531,94,12,0,46,20.41979032754898,0.2172318119952019
63,1-3447,18,20,1-3447,110,13,0,59,23.79929628968239,0.2163572389971126
64,1-18935,21,13,1-18935,30,5,0,8,6.464311361312866,0.2154770453770955
65,1-1183,15,3,1-1183,45,6,0,20,9.660778403282166,0.2146839645173814
66,1-0278,15,3,1-0278,79,10,0,38,16.955478966236115,0.2146263160283052
67,1-9283,16,6,1-9283,235,26,0,133,50.3441763818264,0.2142305377950059
68,1-18603,1,9,1-18603,19,4,0,0,4.0,0.2105263157894736
69,1-8678,20,4,1-8678,17,3,0,3,3.549116760492325,0.2087715741466073
70,1-5355,11,15,1-5355,53,9,0,11,11.013428121805193,0.2078005306000979
71,1-8421,19,8,1-8421,109,12,0,58,22.61625736951828,0.2074885997203512
72,1-9674,9,10,1-9674,144,19,0,58,29.61625736951828,0.205668453954988
73,MLG51,6,14,MLG51,248,40,0,58,50.61625736951828,0.204097811973864
74,1-7140,19,11,1-7140,397,73,0,43,80.87067356705666,0.2037044674233165
75,1-5891,16,6,1-5891,96,10,0,52,19.51802384853363,0.2033127484222253
76,1-8427,16,6,1-8427,189,19,0,106,38.40212553739548,0.2031858494042088
77,1-5515,6,14,1-5515,29,4,0,10,5.830389201641083,0.2010479035048649
78,1-3216,1,9,1-3216,5,1,0,0,1.0,0.2
79,1-7721,6,14,1-7721,20,4,0,0,4.0,0.2
80,1-4361,1,9,1-4361,10,2,0,0,2.0,0.2
81,1-3564,7,4,1-3564,41,8,0,1,8.183038920164108,0.1995863151259538
82,1-5413,21,13,1-5413,39,7,0,4,7.732155680656433,0.1982604020681136
83,1-5980,8,1,1-5980,29,5,0,4,5.732155680656433,0.1976605407122908
84,1-19205,10,12,1-19205,12,2,0,2,2.366077840328217,0.1971731533606847
85,1-10762,6,14,1-10762,6,1,0,1,1.1830389201641085,0.1971731533606847
86,1-1608,14,15,1-1608,307,57,0,18,60.29470056295395,0.1963996761008272
87,1-9697,1,9,1-9697,20,3,0,5,3.915194600820541,0.195759730041027
88,1-11329,21,13,1-11329,14,2,0,4,2.732155680656433,0.1951539771897452
89,1-9610,20,7,1-9610,49,9,0,3,9.549116760492325,0.1948799338875984
90,MLG78,20,7,MLG78,80,15,0,3,15.549116760492325,0.194363959506154
91,1-9404,9,10,1-9404,100,11,0,46,19.41979032754898,0.1941979032754898
92,1-10444,10,12,1-10444,8,1,0,3,1.5491167604923248,0.1936395950615406
93,1-7341,10,12,1-7341,110,15,0,34,21.22332328557968,0.1929393025961789
94,1-2103,14,15,1-2103,26,5,0,0,5.0,0.1923076923076923
95,1-19166,1,9,1-19166,45,8,0,3,8.549116760492325,0.189980372455385
96,1-2382,21,13,1-2382,139,23,0,18,26.29470056295395,0.1891705076471507
