Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,15,24,1-1390,98,0,1,15,1014.8873338103294,10.35599320214622
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,2,24,1-1005,125,0,1,10,1009.9248892068863,8.079399113655091
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,19,7,1-6974,207,9,0,217,224.37009578943253,1.0839135062291427
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,8,9,1-7122,197,6,0,188,192.58791708946228,0.9776036400480319
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,22,3,1-11350,100,24,0,39,62.70706790685654,0.6270706790685654
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,22,3,MLG55,92,12,0,46,57.65449035167694,0.6266792429530103
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,3,10,1-5002,45,13,0,15,27.887333810329437,0.619718529118432
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-9333,8,9,1-9333,102,24,0,39,62.70706790685654,0.614775175557417
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,16,20,MLG51,248,35,0,118,152.11369264125824,0.6133616638760413
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,12,14,1-8421,109,26,0,40,65.69955682754517,0.6027482277756437
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,3,10,1-8627,25,6,0,9,14.932400286197662,0.5972960114479064
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,2,13,MLG59,71,34,0,8,41.93991136550903,0.5907029769790004
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,2,16,MLG65,201,45,0,74,118.44418013095856,0.5892745280147191
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,4,10,1-8267,133,43,0,32,74.75964546203613,0.5621025974589183
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,2,16,MLG64,245,32,0,105,136.21133667230606,0.5559646394788003
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,14,12,1-4417,151,31,0,52,82.60942387580872,0.5470822773232366
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,1,7,1-6858,23,9,0,3,11.977466762065887,0.5207594244376473
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,3,10,MLG32,52,12,0,15,26.887333810329437,0.5170641117371045
321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,12,14,1-5172,120,15,0,47,61.64697927236557,0.5137248272697131
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,6,13,MLG13,140,51,0,21,71.84226733446121,0.5131590523890086
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,22,3,1-9286,81,3,0,38,40.71457898616791,0.5026491232860235
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,19,11,1-7042,117,21,0,38,58.71457898616791,0.5018340084287856
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,12,14,1-6561,65,16,0,16,31.879822731018066,0.4904588112464318
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,4,10,1-0292,99,46,0,2,47.98497784137726,0.48469674587249756
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,20,11,1-3596,223,80,0,28,107.78968977928162,0.48336183757525386
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,21,22,1-2545,145,3,0,67,69.49675768613815,0.4792879840423321
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,12,14,1-6734,44,3,0,18,20.864800572395325,0.4742000130089847
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,12,14,1-10785,279,28,0,103,130.2263588309288,0.4667611427631857
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,20,11,1-18558,307,74,0,67,140.49675768613815,0.45764416184409823
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,8,9,1-8066,86,2,0,37,38.72209006547928,0.4502568612265032
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,14,12,1-7140,397,35,0,144,177.9184045791626,0.44815719037572443
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-6914,9,16,1-6914,73,22,0,10,31.92488920688629,0.43732724940940126
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,20,8,1-9452,16,5,0,2,6.984977841377258,0.43656111508607864
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,4,4,MLG45,70,21,0,9,29.932400286197662,0.4276057183742523
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,16,20,MLG57,629,22,0,245,265.15978556871414,0.4215576877086075
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,7,6,1-1350,195,68,0,14,81.89484488964081,0.4199735635366195
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,3,9,1-1183,45,1,0,18,18.864800572395325,0.4192177904976739
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,13,15,MLG29,164,26,0,43,68.67702358961105,0.41876233896104303
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,11,2,1-0303,212,80,0,8,87.93991136550903,0.41481090266749543
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,12,14,1-1570,142,30,0,29,58.782178699970245,0.41395900492936794
