,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
101,1-4355,14,1-4355,3,49,6,0,11,7.910878881812096,0.1614465077920835
102,1-8186,6,1-8186,11,26,4,0,1,4.173716261982918,0.1605275485378045
103,1-2324,6,1-2324,11,25,4,0,0,4.0,0.16
104,MLG78,15,MLG78,15,80,10,0,16,12.779460191726685,0.1597432523965835
105,1-0055,17,1-0055,16,18,2,0,5,2.868581309914589,0.1593656283285882
106,1-5744,18,1-5744,17,18,2,0,5,2.868581309914589,0.1593656283285882
107,1-7682,6,1-7682,11,141,18,0,25,22.342906549572945,0.1584603301388152
108,MLG53,15,MLG53,15,91,14,0,2,14.347432523965836,0.1576640936699542
109,1-8067,7,1-8067,6,322,36,0,84,50.59216600656509,0.157118527970699
110,1-5891,18,1-5891,17,96,13,0,11,14.910878881812096,0.155321655018876
111,1-1183,5,1-1183,10,45,4,0,17,6.953176453709602,0.1545150323046578
112,1-9416,22,1-9416,9,13,2,0,0,2.0,0.1538461538461538
113,1-8493,7,1-8493,15,38,3,0,16,5.779460191726685,0.152091057677018
114,1-6647,17,1-6647,9,62,4,0,31,9.385204121470451,0.1513742600237169
115,1-9614,13,1-9614,2,30,4,0,3,4.521148785948753,0.1507049595316251
116,1-19004,18,1-19004,17,60,8,0,6,9.042297571897508,0.1507049595316251
117,1-8622,17,1-8622,16,54,5,0,18,8.12689271569252,0.1504980132535651
118,MLG67,10,MLG67,20,27,3,0,6,4.042297571897507,0.1497147248850928
119,1-3596,12,1-3596,4,223,21,0,71,33.33385460078716,0.1494791686133953
120,MLG58,4,MLG58,12,71,9,0,9,10.56344635784626,0.1487809346175529
121,1-6927,9,1-6927,19,179,26,0,3,26.52114878594876,0.1481628423796019
122,1-9650,17,1-9650,16,25,3,0,4,3.694865047931671,0.1477946019172668
123,1-1957,5,1-1957,10,47,5,0,11,6.910878881812096,0.147039976208768
124,1-10444,9,1-10444,19,8,1,0,1,1.1737162619829178,0.1467145327478647
125,1-4682,17,1-4682,16,16,2,0,2,2.347432523965836,0.1467145327478647
126,1-4098,23,1-4098,17,16,2,0,2,2.347432523965836,0.1467145327478647
127,1-11350,13,1-11350,2,100,11,0,21,14.648041501641272,0.1464804150164127
128,1-9553,15,1-9553,15,23,3,0,2,3.347432523965836,0.1455405445202537
129,1-9818,12,1-9818,4,28,3,0,6,4.042297571897507,0.1443677704249109
130,1-7268,6,1-7268,11,70,8,0,12,10.084595143795012,0.1440656449113573
131,1-6240,6,1-6240,11,698,85,0,88,100.28703105449677,0.1436776949204824
132,1-2103,16,1-2103,14,26,3,0,4,3.694865047931671,0.1421101941512181
133,1-8503,10,1-8503,20,16,0,0,13,2.258311405777931,0.1411444628611207
134,MLG06,15,MLG06,15,18,2,0,3,2.5211487859487534,0.1400638214415974
135,1-3106,12,1-3106,4,34,3,0,10,4.737162619829178,0.1393283123479169
136,1-0003,6,1-0003,11,17,2,0,2,2.347432523965836,0.1380842661156374
137,1-18203,22,1-18203,9,29,4,0,0,4.0,0.1379310344827586
138,1-3534,21,1-3534,8,279,23,0,89,38.46074731647968,0.137852140919282
139,1-6538,6,1-6538,11,44,5,0,6,6.042297571897507,0.1373249448158524
140,1-9963,16,1-9963,14,116,12,0,21,15.648041501641272,0.1348969094969075
141,1-0033,21,1-0033,8,10,1,0,2,1.3474325239658356,0.1347432523965835
142,1-9491,10,1-9491,20,80,8,0,16,10.779460191726685,0.1347432523965835
143,1-7521,18,1-7521,17,10,1,0,2,1.3474325239658356,0.1347432523965835
144,1-18709,19,1-18709,3,33,2,0,14,4.432027667760849,0.1343038687200257
145,1-2335,5,1-2335,10,145,13,0,37,19.42750169336796,0.1339827702990893
146,1-7995,10,1-7995,20,14,1,0,5,1.868581309914589,0.1334700935653277
147,MLG63,14,MLG63,3,380,38,0,71,50.33385460078716,0.1324575121073346
148,1-3141,16,1-3141,14,136,14,0,23,17.99547402560711,0.1323196619529934
149,1-1580,13,1-1580,2,400,45,0,45,52.8172317892313,0.1320430794730782
150,1-8427,6,1-8427,11,189,22,0,17,24.9531764537096,0.1320273886439661
151,MLG60,13,MLG60,2,47,6,0,1,6.173716261982918,0.1313556651485727
152,1-9645,22,1-9645,9,69,9,0,0,9.0,0.1304347826086956
153,1-8172,5,1-8172,10,40,4,0,7,5.2160138338804245,0.1304003458470106
154,1-0405,3,1-0405,13,64,0,0,48,8.338380575180054,0.1302871964871883
155,1-0053,19,1-0053,7,142,11,0,43,18.469799265265465,0.1300690089103201
156,1-1989,9,1-1989,19,46,5,0,5,5.868581309914589,0.1275778545633606
157,1-2701,6,1-2701,19,61,5,0,16,7.779460191726685,0.1275321342906014
158,1-9338,7,1-9338,15,29,3,0,4,3.694865047931671,0.1274091395838507
159,1-7070,6,1-7070,11,129,14,0,14,16.43202766776085,0.1273800594400065
160,1-1317,7,1-1317,6,414,34,0,107,52.5876400321722,0.1270232851018652
161,1-20012,6,1-20012,11,12,1,0,3,1.5211487859487534,0.1267623988290628
162,MLG64,9,MLG64,19,245,26,0,27,30.69033907353878,0.1252666900960766
163,1-5163,5,1-5163,10,16,2,0,0,2.0,0.125
164,1-9452,9,1-9452,19,16,2,0,0,2.0,0.125
165,1-8544,21,1-8544,8,54,1,0,33,6.732636645436287,0.1246784563969682
166,1-5803,5,1-5803,10,15,1,0,5,1.868581309914589,0.1245720873276392
167,1-9283,6,1-9283,11,235,23,0,36,29.25378543138504,0.1244841933250427
168,1-7845,10,1-7845,20,36,1,0,20,4.474325239658356,0.1242868122127321
169,1-1570,16,1-1570,14,142,11,0,38,17.601217955350876,0.1239522391221892
170,1-9394,5,1-9394,10,117,9,0,31,14.385204121470451,0.1229504625766705
171,1-8418,10,1-8418,20,46,2,0,21,5.6480415016412735,0.122783510905245
172,1-18735,8,1-18735,5,27,0,0,19,3.300608977675438,0.1222447769509421
173,1-8421,16,1-8421,14,109,11,0,12,13.084595143795012,0.120042157282523
174,1-9576,10,1-9576,20,10,1,0,1,1.1737162619829178,0.1173716261982917
175,1-6035,16,1-6035,14,23,2,0,4,2.694865047931671,0.1171680455622465
176,1-6611,21,1-6611,8,89,4,0,37,10.427501693367958,0.1171629403749208
177,1-4855,3,1-4855,11,22,1,0,9,2.56344635784626,0.1165202889930118
178,1-7122,5,1-7122,10,197,21,0,11,22.910878881812096,0.1162988775726502
179,1-4417,23,1-4417,18,151,8,0,55,17.554394409060478,0.116254267609672
180,1-9838,3,1-9838,13,3,0,0,2,0.3474325239658355,0.1158108413219451
181,1-18615,10,1-18615,20,22,2,0,3,2.5211487859487534,0.1145976720885797
182,1-5197,7,1-5197,6,72,7,0,7,8.216013833880424,0.1141113032483392
183,1-8267,21,1-8267,8,133,3,0,70,15.160138338804243,0.1139860025474003
184,1-6098,19,1-6098,7,1327,94,0,326,150.6315014064312,0.1135128119114025
185,1-9345,6,1-9345,11,47,3,0,13,5.258311405777931,0.1118789660803815
186,1-18935,13,1-18935,2,30,3,0,2,3.347432523965836,0.1115810841321945
187,MLG48,7,MLG48,6,159,12,0,33,17.732636645436287,0.111526016637964
188,1-9495,18,1-9495,17,18,2,0,0,2.0,0.1111111111111111
189,1-6296,23,1-6296,18,254,19,0,53,28.206961885094643,0.1110510310436797
190,1-9333,10,1-9333,20,102,6,0,30,11.211487859487534,0.1099165476420346
191,1-1177,5,1-1177,10,17,1,0,5,1.868581309914589,0.1099165476420346
192,1-3639,8,1-3639,5,17,1,0,5,1.868581309914589,0.1099165476420346
193,1-7752,5,1-7752,10,29,3,0,1,3.173716261982918,0.1094384917925144
194,1-7744,16,1-7744,14,37,3,0,6,4.042297571897507,0.1092512857269596
195,1-11329,5,1-11329,10,14,1,0,3,1.5211487859487534,0.1086534847106252
196,1-11206,16,1-11206,14,14,1,0,3,1.5211487859487534,0.1086534847106252
197,1-2297,7,1-2297,15,25,2,0,4,2.694865047931671,0.1077946019172668
198,1-18028,3,1-18028,13,309,6,0,157,33.27345313131809,0.1076810780948805
199,1-3587,3,1-3587,13,46,2,0,17,4.953176453709602,0.107677748993687
200,1-7866,14,1-7866,3,318,15,0,110,34.10878881812096,0.1072603421953489
201,1-2382,12,1-2382,4,139,9,0,34,14.906352907419205,0.1072399489742388
202,MLG35,9,MLG35,19,49,4,0,7,5.2160138338804245,0.106449261915927
203,1-6974,10,1-6974,20,207,5,0,97,21.850477412343025,0.1055578618953769
204,1-10696,5,1-10696,10,24,2,0,3,2.5211487859487534,0.105047866081198
205,MLG49,10,MLG49,20,185,10,0,54,19.38067814707756,0.1047604224166354
206,1-9496,7,1-9496,5,39,2,0,12,4.084595143795013,0.1047332088152567
207,1-8529,5,1-8529,10,56,1,0,28,5.864055335521698,0.1047152738486017
208,1-8820,8,1-8820,5,83,4,0,27,8.69033907353878,0.1047028804040816
209,1-8124,14,1-8124,3,18,1,0,5,1.868581309914589,0.1038100727730327
210,1-9110,13,1-9110,17,29,3,0,0,3.0,0.1034482758620689
211,MLG38,12,MLG38,4,77,6,0,11,7.910878881812096,0.1027386867767804
212,1-6217,12,1-6217,4,44,0,0,26,4.516622811555862,0.1026505184444514
213,1-4760,14,1-4760,17,40,2,0,12,4.084595143795013,0.1021148785948753
214,1-17907,21,1-17907,8,119,4,0,46,11.990948051214218,0.1007642693379346
215,1-8634,6,1-8634,11,10,1,0,0,1.0,0.1
216,MLG46,16,MLG46,14,17,1,0,4,1.6948650479316711,0.0996979439959806
217,1-20167,12,1-20167,4,56,4,0,9,5.56344635784626,0.0993472563901117
218,1-9607,16,1-9607,14,19,1,0,5,1.868581309914589,0.0983463847323467
219,1-5161,10,1-5161,20,12,1,0,1,1.1737162619829178,0.0978096884985764
220,1-9436,12,1-9436,4,21,1,0,6,2.0422975718975067,0.0972522653284527
221,1-8400,18,1-8400,9,33,3,0,1,3.173716261982918,0.0961732200600884
222,1-6980,16,1-6980,14,128,2,0,59,12.24925945699215,0.0956973395077511
223,MLG55,10,MLG55,20,92,6,0,16,8.779460191726685,0.0954289151274639
224,1-6692,4,1-6692,12,71,5,0,10,6.737162619829178,0.0948896143637912
225,1-10451,4,1-10451,12,46,4,0,2,4.347432523965836,0.0945094026949094
226,1-3362,21,1-3362,8,117,6,0,29,11.037771597504616,0.0943399281838001
227,1-6878,23,1-6878,18,167,10,0,33,15.732636645436289,0.0942074050624927
228,1-19915,16,1-19915,14,62,4,0,10,5.737162619829178,0.0925348809649867
229,1-0272,21,1-0272,8,111,5,0,30,10.211487859487534,0.0919953861215093
230,1-10539,10,1-10539,20,63,3,0,16,5.779460191726685,0.091737463360741
231,1-9902,18,1-9902,17,30,1,0,10,2.737162619829178,0.0912387539943059
232,1-7496,21,1-7496,8,246,12,0,60,22.422975718975067,0.0911503078007116
233,1-0358,22,1-0358,9,22,2,0,0,2.0,0.0909090909090909
234,1-2282,12,1-2282,4,219,11,0,51,19.859529361128807,0.0906827824709077
235,1-8018,10,1-8018,20,58,3,0,13,5.258311405777931,0.0906605414789298
236,72-0103,1,72-0103,1,71,0,0,37,6.427501693367958,0.0905281928643374
237,1-3265,14,1-3265,3,19,1,0,4,1.6948650479316711,0.0892034235753511
238,1-7842,10,1-7842,20,21,1,0,5,1.868581309914589,0.0889800623768851
239,1-3447,12,1-3447,4,110,3,0,39,9.774934217333794,0.0888630383393981
240,1-13247,21,1-13247,8,29,1,0,9,2.56344635784626,0.0883947019946986
241,1-9497,19,1-9497,7,150,9,0,24,13.169190287590029,0.0877946019172668
242,1-8188,10,1-8188,20,140,10,0,13,12.258311405777931,0.087559367184128
243,1-3068,21,1-3068,8,180,6,0,56,15.728110671043396,0.0873783926169077
244,1-5549,8,1-5549,5,35,2,0,6,3.0422975718975067,0.0869227877685002
245,1-4926,23,1-4926,19,4,0,0,2,0.3474325239658355,0.0868581309914588
246,1-18004,8,1-18004,5,12,0,0,6,1.0422975718975067,0.0868581309914588
247,1-7608,12,1-7608,4,4,0,0,2,0.3474325239658355,0.0868581309914588
248,1-19567,5,1-19567,10,2,0,0,1,0.1737162619829177,0.0868581309914588
249,1-9455,10,1-9455,20,2,0,0,1,0.1737162619829177,0.0868581309914588
250,1-3584,19,1-3584,17,26,0,0,13,2.258311405777931,0.0868581309914588
251,1-1769,8,1-1769,5,89,4,0,21,7.6480415016412735,0.085933050580239
252,1-0037,16,1-0037,14,35,3,0,0,3.0,0.0857142857142857
253,1-4649,3,1-4649,13,244,9,0,68,20.81270581483841,0.085297974650977
254,1-9995,17,1-9995,16,24,1,0,6,2.0422975718975067,0.0850957321623961
255,1-9892,16,1-9892,14,22,1,0,5,1.868581309914589,0.0849355140870267
256,1-20047,16,1-20047,14,20,1,0,4,1.6948650479316711,0.0847432523965835
257,1-5043,15,1-5043,15,123,9,0,8,10.389730095863342,0.0844693503728727
258,1-1005,19,1-1005,7,125,1,0,55,10.554394409060478,0.0844351552724838
259,1-7807,21,1-7807,8,239,9,0,64,20.11784076690674,0.084175065970321
260,MLG30,23,MLG30,18,208,10,0,43,17.469799265265465,0.0839894195445455
261,1-6900,10,1-6900,20,67,3,0,15,5.605743929743767,0.0836678198469219
262,1-1935,10,1-1935,20,12,1,0,0,1.0,0.0833333333333333
263,1-18202,12,1-18202,4,23,0,0,11,1.910878881812096,0.0830816905135693
264,1-5002,19,1-5002,7,45,2,0,10,3.737162619829178,0.0830480582184261
265,1-5626,16,1-5626,14,125,8,0,13,10.258311405777931,0.0820664912462234
266,1-6919,9,1-6919,19,43,3,0,3,3.5211487859487534,0.0818871810685756
267,1-7874,9,1-7874,19,258,16,0,29,21.037771597504616,0.0815417503779248
268,1-17758,8,1-17758,5,40,1,0,13,3.258311405777931,0.0814577851444482
269,1-9870,19,1-9870,7,27,2,0,1,2.173716261982918,0.080508009703071
270,1-5214,21,1-5214,8,40,2,0,7,3.2160138338804245,0.0804003458470106
271,1-19839,16,1-19839,14,13,0,0,6,1.0422975718975067,0.0801767362998082
272,1-3206,3,1-3206,13,45,1,0,15,3.605743929743767,0.0801276428831948
273,MLG17,10,MLG17,20,153,3,0,53,12.206961885094644,0.0797840646084617
274,1-7441,16,1-7441,14,111,5,0,22,8.821757763624191,0.0794752951677855
275,1-6061,4,1-6061,12,40,3,0,1,3.173716261982918,0.0793429065495729
276,MLG62,12,MLG62,4,525,31,0,61,41.59669198095799,0.0792317942494437
277,1-8578,1,1-8578,1,11,0,0,5,0.8685813099145889,0.0789619372649626
278,1-3087,10,1-3087,20,26,1,0,6,2.0422975718975067,0.0785499066114425
279,1-7863,16,1-7863,14,351,21,0,37,27.42750169336796,0.0781410304654357
280,1-9925,8,1-9925,5,93,1,0,36,7.25378543138504,0.0779976928105918
281,1-5172,16,1-5172,14,120,6,0,19,9.300608977675438,0.0775050748139619
282,1-7991,15,1-7991,15,46,2,0,9,3.56344635784626,0.0774662251705708
283,1-0303,10,1-0303,20,212,11,0,31,16.38520412147045,0.0772886986861813
284,1-9831,8,1-9831,5,132,3,0,40,9.948650479316711,0.0753685642372478
285,1-6227,9,1-6227,19,52,2,0,11,3.910878881812096,0.0752092092656172
286,1-8988,13,1-8988,2,29,2,0,1,2.173716261982918,0.0749557331718247
287,1-6693,19,1-6693,7,98,3,0,25,7.342906549572945,0.0749276178527851
288,1-9887,23,1-9887,18,36,2,0,4,2.694865047931671,0.0748573624425464
289,1-0008,23,1-0008,18,230,8,0,53,17.206961885094643,0.074812877761281
290,1-8328,21,1-8328,8,114,2,0,37,8.427501693367958,0.0739254534505961
291,1-8181,19,1-8181,7,30,1,0,7,2.2160138338804245,0.0738671277960141
292,1-18487,15,1-18487,15,23,1,0,4,1.6948650479316711,0.0736897846926813
293,1-7204,10,1-7204,20,26,0,0,11,1.910878881812096,0.0734953416081575
294,1-8222,12,1-8222,16,12,0,0,5,0.8685813099145889,0.0723817758262157
295,MLG56,3,MLG56,13,511,9,0,160,36.794601917266846,0.0720050918146122
296,1-6181,23,1-6181,18,659,29,0,105,47.24020750820637,0.071684685141436
297,1-8398,12,1-8398,4,54,3,0,5,3.868581309914589,0.0716403946280479
298,1-7152,21,1-7152,8,109,1,0,39,7.774934217333794,0.0713296717186586
299,1-6909,12,1-6909,4,36,1,0,9,2.56344635784626,0.0712068432735072
300,1-8084,19,1-8084,7,82,2,0,22,5.821757763624191,0.0709970458978559
301,1-8590,14,1-8590,3,24,1,0,4,1.6948650479316711,0.0706193769971529
302,1-17790,12,1-17790,4,5,0,0,2,0.3474325239658355,0.0694865047931671
303,1-4051,16,1-4051,14,5,0,0,2,0.3474325239658355,0.0694865047931671
304,1-8379,10,1-8379,20,5,0,0,2,0.3474325239658355,0.0694865047931671
305,1-4319,8,1-4319,5,163,5,0,36,11.25378543138504,0.0690416284134051
306,1-9808,23,1-9808,18,74,3,0,12,5.084595143795013,0.0687107451864191
307,1-3509,23,1-3509,18,35,1,0,8,2.3897300958633423,0.0682780027389526
308,1-1972,9,1-1972,19,32,2,0,1,2.173716261982918,0.0679286331869661
309,1-7467,10,1-7467,20,64,0,0,25,4.342906549572945,0.0678579148370772
310,1-4052,12,1-4052,17,13,0,0,5,0.8685813099145889,0.0668139469165068
311,1-0031,3,1-0031,13,13,0,0,5,0.8685813099145889,0.0668139469165068
312,1-2294,8,1-2294,5,75,1,0,23,4.995474025607109,0.0666063203414281
313,MLG39,10,MLG39,20,23,1,0,3,1.5211487859487534,0.0661369037369023
314,1-0027,19,1-0027,7,29,0,0,11,1.910878881812096,0.0658923752348998
315,1-9855,10,1-9855,20,8,0,0,3,0.5211487859487534,0.0651435982435941
316,1-18714,8,1-18714,5,32,0,0,12,2.084595143795013,0.0651435982435941
317,1-1462,1,1-1462,1,192,0,0,72,12.50757086277008,0.0651435982435941
318,MLG37,13,MLG37,2,116,7,0,2,7.347432523965836,0.0633399355514296
319,1-7182,6,1-7182,11,22,0,0,8,1.3897300958633425,0.0631695498119701
320,1-9115,4,1-9115,12,16,1,0,0,1.0,0.0625
321,1-5913,12,1-5913,4,14,0,0,5,0.8685813099145889,0.0620415221367563
322,MLG42,3,MLG42,11,14,0,0,5,0.8685813099145889,0.0620415221367563
323,MLG54,4,MLG54,12,595,32,0,28,36.8640553355217,0.0619563955218852
324,1-4640,21,1-4640,8,87,1,0,25,5.342906549572945,0.0614127189606085
325,1-5425,8,1-5425,5,17,0,0,6,1.0422975718975067,0.0613116218763239
326,1-9697,15,1-9697,20,20,0,0,7,1.2160138338804245,0.0608006916940212
327,1-6787,12,1-6787,4,56,3,0,2,3.347432523965836,0.0597755807851042
328,1-5775,10,1-5775,20,244,8,0,37,14.427501693367958,0.0591291053006883
329,MLG11,15,MLG11,15,87,2,0,18,5.12689271569252,0.058929801329799
330,1-17835,23,1-17835,16,17,1,0,0,1.0,0.0588235294117647
331,1-1836,16,1-1836,14,20,1,0,1,1.1737162619829178,0.0586858130991458
332,1-7964,23,1-7964,18,202,8,0,22,11.821757763624191,0.0585235532852682
333,1-9805,15,1-9805,15,26,1,0,3,1.5211487859487534,0.0585057225364905
334,MLG09,10,MLG09,20,125,1,0,36,7.25378543138504,0.0580302834510803
335,1-9034,10,1-9034,20,3,0,0,1,0.1737162619829177,0.0579054206609725
336,1-5914,16,1-5914,14,3,0,0,1,0.1737162619829177,0.0579054206609725
337,1-10762,18,1-10762,17,6,0,0,2,0.3474325239658355,0.0579054206609725
338,1-9498,16,1-9498,14,64,3,0,4,3.694865047931671,0.0577322663739323
339,1-19547,21,1-19547,8,66,2,0,10,3.737162619829178,0.0566236760580178
340,1-1850,10,1-1850,20,30,1,0,4,1.6948650479316711,0.0564955015977223
