Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
353,MLG50,21,7,MLG50,319,73,1,60,1098.4666590690613,3.4434691506867123
4,1-6240,21,7,1-6240,698,146,2,67,2174.437769293785,3.11524035715442
105,1-1258,21,7,1-1258,435,157,1,137,1215.1488715410233,2.793445681703502
399,MLG60,13,9,MLG60,47,25,0,7,27.971110224723816,0.5951300047813578
270,1-1390,12,5,1-1390,98,51,0,17,58.215553402900696,0.5940362592132724
380,1-7004,19,6,1-7004,381,170,0,92,209.0488772392273,0.5486847171633262
479,1-9286,21,7,1-9286,81,31,0,30,43.73332953453064,0.5399176485744523
260,1-0129,21,7,1-0129,142,56,0,44,74.67554998397827,0.5258841548167484
440,MLG52,12,5,MLG52,125,50,0,35,64.85555112361908,0.5188444089889527
327,P-16616,5,12,P-16616,28,10,0,8,13.395554542541504,0.47841266223362516
302,MLG51,14,3,MLG51,248,92,0,50,113.2222158908844,0.45654119310840485
423,1-7122,12,5,1-7122,197,41,0,112,88.53776359558105,0.4494302720587871
190,1-2382,12,5,1-2382,139,49,0,31,62.15777385234833,0.44717822915358507
153,1-1350,8,2,1-1350,195,61,0,51,82.64666020870209,0.42382902671129274
429,1-6693,18,15,1-6693,98,30,0,26,41.03555226325989,0.418730125135305
338,1-6296,20,14,1-6296,254,96,0,24,106.18666362762451,0.4180577308174193
320,MLG13,6,10,MLG13,140,46,0,24,56.18666362762451,0.40133331162588937
162,1-8067,4,4,1-8067,322,99,0,68,127.86221361160278,0.3970876199118099
474,1-8400,15,11,1-8400,33,5,0,19,13.064442038536072,0.3958921829859416
259,1-3596,11,13,1-3596,223,55,0,77,87.68221247196198,0.39319377790117477
387,1-10539,15,11,1-10539,63,14,0,25,24.6111079454422,0.3906525070705111
447,1-7152,19,6,1-7152,109,18,0,57,42.193326115608215,0.38709473500557995
286,1-3587,19,6,1-3587,46,10,0,18,17.639997720718384,0.38347821131996485
446,1-3534,19,6,1-3534,279,57,0,117,106.6599851846695,0.38229385370849284
364,1-7682,13,13,1-7682,141,33,0,49,53.79777157306671,0.3815444792416079
205,1-8018,12,5,1-8018,58,20,0,4,21.697777271270752,0.3740996081253578
309,1-3516,19,6,1-3516,156,35,0,54,57.91999316215515,0.3712820074497125
500,1-0292,10,9,1-0292,99,24,0,30,36.73332953453064,0.37104373267202667
547,MLG67,17,8,MLG67,27,9,0,2,9.848888635635376,0.3647736531716806
388,MLG49,14,3,MLG49,185,58,0,22,67.33777499198914,0.363987972929671
208,1-10468,4,4,1-10468,549,114,0,202,199.73775219917297,0.3638210422571457
244,MLG57,14,3,MLG57,629,93,0,316,227.1244044303894,0.3610880833551501
360,1-6611,19,6,1-6611,89,21,0,26,32.03555226325989,0.35995002542988636
519,1-4926,5,12,1-4926,4,1,0,1,1.424444317817688,0.356111079454422
434,MLG59,11,13,MLG59,71,18,0,17,25.215553402900696,0.3551486394774746
516,1-5036,4,4,1-5036,14,2,0,7,4.971110224723816,0.35507930176598684
57,1-1224,14,3,1-1224,151,10,0,101,52.86887609958649,0.3501250072820297
438,MLG10,9,17,MLG10,60,2,0,44,20.67554998397827,0.3445924997329712
398,1-0303,17,8,1-0303,212,36,0,86,72.50221133232117,0.3419915628883074
191,1-8328,19,6,1-8328,114,26,0,30,38.73332953453064,0.3397660485485144
542,1-1191,19,6,1-1191,53,9,0,21,17.913330674171448,0.33798737121078204
562,1-0003,18,15,1-0003,17,4,0,4,5.697777271270752,0.3351633688982795
240,MLG33,15,11,MLG33,20,5,0,4,6.697777271270752,0.3348888635635376
291,MLG02,10,14,MLG02,320,99,0,19,107.06444203853607,0.3345763813704252
267,1-6181,10,14,1-6181,659,197,0,55,220.34443747997284,0.33436181711680246
477,1-9055,1,18,1-9055,12,4,0,0,4.0,0.3333333333333333
559,1-5914,1,18,1-5914,3,1,0,0,1.0,0.3333333333333333
285,1-18615,14,3,1-18615,22,6,0,3,7.273332953453064,0.33060604333877563
230,1-3089,6,10,1-3089,16,4,0,3,5.273332953453064,0.3295833095908165
97,1-9237,11,13,1-9237,38,7,0,13,12.517776131629944,0.3294151613586827
282,1-1608,8,2,1-1608,307,72,0,65,99.58888065814972,0.32439374807214894
422,1-6878,10,14,1-6878,167,52,0,5,54.12222158908844,0.32408515921609843
