Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
424,1-4700,6,6,1-4700,31,21,0,1,21.43134155869484,0.6913335986675755
389,1-0278,15,9,1-0278,79,46,0,10,50.313415586948395,0.6368786783158025
483,1-9491,8,13,1-9491,80,39,0,13,44.60744026303291,0.5575930032879114
170,1-5043,17,6,1-5043,123,56,0,18,63.76414805650711,0.5184077077764806
526,1-5002,9,8,1-5002,45,18,0,12,23.176098704338074,0.5150244156519572
166,MLG40,8,13,MLG40,51,19,0,14,25.038781821727753,0.49095650630838733
149,MLG58,10,11,MLG58,71,30,0,10,34.313415586948395,0.4832875434781464
542,1-1191,6,12,1-1191,53,3,0,51,24.998419493436813,0.4716682923289965
440,MLG52,10,11,MLG52,125,50,0,16,56.90146493911743,0.45521171951293943
268,MLG44,8,13,MLG44,59,21,0,13,26.607440263032913,0.45097356378021886
461,1-9651,3,13,1-9651,38,12,0,8,15.450732469558716,0.4065982228831241
427,1-9379,8,6,1-9379,58,20,0,8,23.450732469558716,0.4043229736130813
251,1-7268,18,1,1-7268,70,28,0,0,28.0,0.4
305,1-7866,15,9,1-7866,318,92,0,79,126.07598313689232,0.3964653557763909
85,1-8084,9,8,1-8084,82,29,0,7,32.019390910863876,0.3904803769617546
141,MLG45,15,9,MLG45,70,20,0,16,26.90146493911743,0.3843066419873919
174,MLG38,15,9,MLG38,77,20,0,22,29.48951429128647,0.38298070508164245
505,1-4747,20,19,1-4747,25,8,0,3,9.294024676084518,0.37176098704338073
234,MLG29,9,8,MLG29,164,41,0,46,60.841711699962616,0.3709860469509916
263,1-6927,16,10,1-6927,179,35,0,67,63.899884432554245,0.3569825945952751
302,MLG51,12,15,MLG51,248,59,0,67,87.89988443255424,0.3544350178732026
404,1-4682,20,6,1-4682,16,5,0,1,5.4313415586948395,0.33945884741842747
209,1-9938,16,10,1-9938,55,4,0,34,18.665612995624542,0.33937478173862806
353,MLG50,10,11,MLG50,319,96,0,28,108.0775636434555,0.3388011399481364
398,1-0303,3,7,1-0303,212,42,0,65,70.03720131516457,0.3303641571470027
363,1-10785,3,7,1-10785,279,26,0,153,91.99525848031044,0.3297321092484245
464,1-10060,11,20,1-10060,36,4,0,18,11.76414805650711,0.32678189045853084
437,1-6980,7,14,1-6980,128,28,0,32,41.80292987823486,0.32658538967370987
543,1-5803,8,13,1-5803,15,4,0,2,4.862683117389679,0.32417887449264526
208,1-10468,16,10,1-10468,549,84,0,215,176.7384351193905,0.3219279328222049
73,1-5355,20,19,1-5355,53,11,0,14,17.038781821727753,0.32148644946656135
199,MLG39,11,20,MLG39,23,3,0,10,7.313415586948395,0.3179745907368867
529,1-6217,14,17,1-6217,44,1,0,30,13.940246760845184,0.31682379001920874
514,1-11206,17,6,1-11206,14,4,0,1,4.4313415586948395,0.31652439704963137
122,MLG42,12,15,MLG42,14,4,0,1,4.4313415586948395,0.31652439704963137
383,1-8551,6,12,1-8551,38,9,0,7,12.019390910863876,0.3162997608122073
536,1-9971,3,7,1-9971,15,3,0,4,4.725366234779358,0.3150244156519572
364,1-7682,19,16,1-7682,141,28,0,38,44.3909792304039,0.3148296399319426
228,1-17835,10,11,1-17835,17,4,0,3,5.294024676084518,0.3114132162402658
131,1-9283,18,1,1-9283,235,73,0,0,73.0,0.31063829787234043
278,1-10762,15,9,1-10762,6,1,0,2,1.862683117389679,0.31044718623161316
272,1-1570,8,13,1-1570,142,31,0,30,43.940246760845184,0.3094383574707407
157,1-6061,9,8,1-6061,40,5,0,17,12.332806497812271,0.3083201624453068
345,1-1131,15,9,1-1131,138,37,0,12,42.176098704338074,0.3056239036546237
190,1-2382,11,20,1-2382,139,10,0,75,42.35061690211296,0.30468069713750334
533,1-7530,6,12,1-7530,25,5,0,6,7.588049352169037,0.30352197408676146
