Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,1-3033,11,7,1-3033,7,2,0,0,2.0,0.2857142857142857
544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,6,17,1-5799,7,1,0,3,1.9882627725601196,0.28403753893715994
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,11,7,1-19286,40,8,0,10,11.294209241867065,0.28235523104667665
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,6,17,1-4052,13,3,0,2,3.658841848373413,0.281449372951801
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,14,19,1-1204,39,8,0,9,10.964788317680359,0.2811484184020605
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1-20167,13,8,1-20167,56,13,0,8,15.635367393493652,0.2792029891695295
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,12,22,MLG75,185,46,0,17,51.60015571117401,0.2789197606009406
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,13,8,MLG65,201,47,0,27,55.89436495304108,0.27808141767682126
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,1-1935,14,19,1-1935,12,3,0,1,3.3294209241867065,0.2774517436822255
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,7,10,1-4760,40,8,0,9,10.964788317680359,0.27411970794200896
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,12,22,1-9610,49,13,0,1,13.329420924186707,0.27202899845278994
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,12,7,MLG67,27,6,0,4,7.317683696746826,0.2710253221017343
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,20,5,1-2545,145,34,0,16,39.270734786987305,0.27083265370336074
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1-9115,10,21,1-9115,16,4,0,1,4.3294209241867065,0.27058880776166916
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,4,4,1-5355,53,14,0,1,14.329420924186707,0.27036643253182463
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,4,4,1-2103,26,7,0,0,7.0,0.2692307692307692
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,22,20,1-7991,46,11,0,4,12.317683696746826,0.2677757325379745
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,16,15,1-8646,20,5,0,1,5.3294209241867065,0.2664710462093353
287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,1-9836,16,15,1-9836,5,1,0,1,1.3294209241867065,0.26588418483734133
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,13,8,1-2382,139,31,0,18,36.92957663536072,0.26568040744863824
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,6,17,MLG57,629,113,0,164,167.02503156661987,0.26554059072594577
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,15,10,MLG58,71,12,0,20,18.58841848373413,0.2618087110385089
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,7,14,MLG31,33,6,0,8,8.635367393493652,0.26167779980283795
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,6,17,1-11329,14,3,0,2,3.658841848373413,0.26134584631238666
417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,1-10451,17,3,1-10451,46,10,0,6,11.97652554512024,0.26035925098087476
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,14,19,MLG40,51,8,0,16,13.270734786987305,0.2602104860193589
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,6,11,MLG39,23,4,0,6,5.976525545120239,0.2598489367443582
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,MLG35,4,4,MLG35,49,12,0,2,12.658841848373413,0.2583437111912941
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,4,4,1-9185,31,6,0,6,7.976525545120239,0.25730727564904
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,10,21,1-4700,31,5,0,9,7.964788317680359,0.25692865540904386
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,20,5,1-3509,35,6,0,9,8.964788317680359,0.2561368090765817
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,3,6,MLG29,164,36,0,18,41.92957663536072,0.2556681502156141
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,4,4,1-9902,30,7,0,2,7.658841848373413,0.25529472827911376
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,18,12,1-9270,128,28,0,14,32.61189293861389,0.25478041358292103
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,7,14,1-6693,98,21,0,12,24.95305109024048,0.25462297030857634
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,2,2,MLG78,80,20,0,1,20.329420924186707,0.25411776155233384
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,3,6,1-8627,25,4,0,7,6.305946469306946,0.25223785877227783
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,23,11,MLG56,511,99,0,89,128.31846225261688,0.25111245059220527
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,10,21,1-1191,53,8,0,16,13.270734786987305,0.2503912223959869
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,22,20,1-13247,29,1,0,19,7.258997559547424,0.2503102606740491
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,18,12,1-1258,435,71,0,115,108.88340628147125,0.25030668110683046
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,1-8188,1,16,1-8188,140,10,0,76,35.0359902381897,0.2502570731299264
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-8093,1,16,1-8093,4,1,0,0,1.0,0.25
159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,1-10696,12,22,1-10696,24,6,0,0,6.0,0.25
280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,1-7608,5,13,1-7608,4,1,0,0,1.0,0.25
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-17657,5,13,1-17657,8,2,0,0,2.0,0.25
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,1-0405,19,9,1-0405,64,3,0,39,15.847416043281555,0.2476158756762743
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,2,2,1-1131,138,31,0,9,33.96478831768036,0.24612165447594464
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,10,21,1-3587,46,5,0,19,11.258997559547424,0.24476081651190054
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,11,7,1-9237,38,6,0,10,9.294209241867065,0.24458445373334384
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,7,14,1-5654,15,3,0,2,3.658841848373413,0.24392278989156088
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,3,6,1-0053,142,29,0,17,34.60015571117401,0.24366306838854937
506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,18,12,1-6227,52,3,0,29,12.55320680141449,0.2414078231041248
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,4,4,MLG64,245,54,0,15,58.9413138628006,0.24057679127673715
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,11,7,1-6647,62,5,0,30,14.882627725601196,0.24004238267098704
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,19,9,1-0055,18,3,0,4,4.317683696746826,0.2398713164859348
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-19549,23,11,1-19549,29,3,0,12,6.9530510902404785,0.23976038242208547
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,2,19,1-3108,18,0,0,13,4.282472014427185,0.23791511191262138
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,4,4,MLG41,66,14,0,5,15.647104620933533,0.23707734274141717
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,2,19,1-9651,38,6,0,9,8.964788317680359,0.23591548204421997
510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,15,10,1-3206,45,5,0,17,10.600155711174011,0.23555901580386693
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,2,2,1-5626,125,28,0,4,29.317683696746826,0.23454146957397462
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,20,5,1-1250,34,4,0,12,7.9530510902404785,0.23391326736001408
313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,1-7521,6,17,1-7521,10,2,0,1,2.3294209241867065,0.23294209241867064
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,5,13,MLG33,20,3,0,5,4.647104620933533,0.23235523104667663
475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,1-18234,1,16,1-18234,43,9,0,3,9.98826277256012,0.23228518075721208
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,10,21,1-7496,246,40,0,52,57.12988805770874,0.23223531730775912
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,12,22,1-7024,498,100,0,44,114.49452066421509,0.2299086760325604
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,16,15,1-19448,45,8,0,7,10.305946469306946,0.22902103265126547
489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,1-9578,6,17,1-9578,42,5,0,14,9.611892938613892,0.22885459377652123
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,2,20,1-4494,16,3,0,2,3.658841848373413,0.22867761552333832
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG38,7,14,MLG38,77,10,0,23,17.57668125629425,0.22826858774408118
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,6,17,1-8023,16,2,0,5,3.6471046209335327,0.2279440388083458
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-0358,4,4,1-0358,22,4,0,3,4.98826277256012,0.2267392169345509
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,1,16,1-6538,44,5,0,15,9.941313862800598,0.22593895142728632
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,1-2573,20,5,1-2573,37,5,0,10,8.294209241867065,0.22416781734775854
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,23,11,MLG50,319,32,0,119,71.20108997821808,0.2232009090226272
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,18,12,1-8421,109,22,0,7,24.305946469306946,0.22299033458079767
543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-5803,13,8,1-5803,15,1,0,7,3.305946469306946,0.2203964312871297
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,5,13,1-6098,1327,173,0,357,290.60326993465424,0.2189926676221961
233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,MLG07,2,2,MLG07,90,18,0,5,19.647104620933533,0.21830116245481704
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,22,20,MLG68,642,117,0,69,139.73004376888275,0.21764804325371145
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,17,3,1-10468,549,46,0,222,119.13144516944885,0.2169971678860635
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,2,2,MLG10,60,13,0,0,13.0,0.21666666666666667
493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,1-1836,12,22,1-1836,20,3,0,4,4.317683696746826,0.21588418483734131
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,10,21,1-3362,117,15,0,31,25.212048649787903,0.2154875952973325
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,10,21,1-0272,111,11,0,39,23.847416043281555,0.2148415859755095
465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,22,15,1-5913,14,2,0,3,2.9882627725601196,0.2134473408971514
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,7,14,MLG45,70,9,0,18,14.929576635360718,0.21327966621943883
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,9,18,1-7845,36,7,0,2,7.658841848373413,0.21274560689926147
516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,1-5036,21,23,1-5036,14,1,0,6,2.9765255451202393,0.21260896750858851
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,1,16,1-18615,22,2,0,8,4.635367393493652,0.2106985178860751
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1-2596,5,13,1-2596,35,7,0,1,7.3294209241867065,0.20941202640533446
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,17,3,1-8493,38,3,0,15,7.941313862800598,0.2089819437579105
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,15,10,MLG14,232,31,0,53,48.45930898189545,0.20887633181851487
334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,1-20641,2,2,1-20641,16,3,0,1,3.3294209241867065,0.20808880776166916
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,1-7839,1,10,1-7839,24,4,0,3,4.98826277256012,0.20784428219000498
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,23,14,1-4098,16,2,0,4,3.317683696746826,0.20735523104667664
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,13,13,1-4682,16,2,0,4,3.317683696746826,0.20735523104667664
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,3,6,1-4020,37,5,0,8,7.635367393493652,0.20636128090523384
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,7,14,MLG84,63,9,0,12,12.953051090240479,0.20560398555937268
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,MLG11,15,10,MLG11,87,8,0,30,17.882627725601196,0.20554744512185283
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,19,9,1-1608,307,31,0,97,62.953829646110535,0.20506133435215157
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,9,18,1-8450,52,10,0,2,10.658841848373413,0.20497772785333487
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,4,4,1-7204,26,4,0,4,5.317683696746826,0.20452629602872407
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,18,8,1-18487,23,3,0,5,4.647104620933533,0.2020480269971101
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,20,5,1-3523,543,65,0,135,109.47182476520538,0.2016055704699915
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,22,20,1-9630,33,5,0,5,6.647104620933533,0.20142741275556159
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,18,12,1-9963,116,19,0,13,23.282472014427185,0.20071096564161367
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,1-8397,5,13,1-8397,51,1,0,28,10.223785877227783,0.20046638974956438
323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,1-3647,2,2,1-3647,5,1,0,0,1.0,0.2
135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,1-9712,4,4,1-9712,10,2,0,0,2.0,0.2
275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,1-3216,2,2,1-3216,5,1,0,0,1.0,0.2
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,10,21,1-3534,279,29,0,81,55.68309485912323,0.1995809851581478
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,18,12,1-4747,25,4,0,3,4.98826277256012,0.19953051090240478
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,14,19,1-17758,40,6,0,6,7.976525545120239,0.19941313862800597
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,18,12,1-10785,279,43,0,38,55.51799511909485,0.19898922981754427
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,MLG17,23,11,MLG17,153,8,0,68,30.400622844696045,0.19869688133788266
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,17,3,1-2294,75,4,0,33,14.870890498161316,0.19827853997548422
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,11,7,1-7866,318,25,0,115,62.88340628147125,0.1977465606335574
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,4,4,1-9892,22,4,0,1,4.3294209241867065,0.19679186019030484
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,9,18,1-11350,100,12,0,23,19.57668125629425,0.1957668125629425
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,15,9,1-0003,17,1,0,7,3.305946469306946,0.1944674393709968
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,6,17,1-9946,12,2,0,1,2.3294209241867065,0.1941184103488922
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1-4499,20,5,1-4499,12,2,0,1,2.3294209241867065,0.1941184103488922
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,16,15,1-2335,145,9,0,58,28.10641360282898,0.193837335191924
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,18,12,1-19915,62,10,0,6,11.97652554512024,0.19316976685677806
460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,1-7993,16,15,1-7993,24,2,0,8,4.635367393493652,0.1931403080622355
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-17907,10,21,1-17907,119,13,0,30,22.882627725601196,0.19229098929076635
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-9805,1,16,1-9805,26,3,0,6,4.976525545120239,0.19140482865847075
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,6,17,1-2282,219,25,0,51,41.800467133522034,0.19086971293845678
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,1-9500,14,19,1-9500,33,3,0,10,6.294209241867065,0.19073361338991107
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,P-0009,11,7,P-0009,7,1,0,1,1.3294209241867065,0.1899172748838152
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,14,19,1-4355,49,3,0,19,9.258997559547424,0.18895913386831478
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,1-8018,4,19,1-8018,58,7,0,12,10.953051090240479,0.18884570845242205
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,13,8,1-3447,110,16,0,14,20.61189293861389,0.18738084489648993
