,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-9491,14,14,1-9491,80,26,1,29,1038.8942629992962,12.986178287491205
1,MLG51,20,9,MLG51,248,98,1,78,1132.6811211705208,4.567262585365003
2,1-1608,14,14,1-1608,307,67,1,26,1078.560373723507,3.51322597304074
3,MLG54,20,9,MLG54,595,65,1,471,1274.420616298914,2.1418833887376705
4,1-8493,16,4,1-8493,38,25,0,9,29.001667827367783,0.7632017849307311
5,MLG59,7,5,MLG59,71,37,0,19,45.44796541333199,0.6401121889201689
6,1-1833,8,12,1-1833,124,9,0,127,65.46797934174538,0.5279675753366563
7,1-1462,15,2,1-1462,192,89,0,10,93.4462975859642,0.4866994665935635
8,1-9286,14,14,1-9286,81,20,0,37,36.45130106806755,0.4500160625687352
9,1-3516,6,13,1-3516,156,59,0,24,69.67111420631409,0.4466097064507313
10,1-6692,8,12,1-6692,71,17,0,32,31.22815227508545,0.4398331306350063
11,1-1224,4,10,1-1224,151,18,0,108,66.02001392841339,0.4372186352875059
12,1-7268,14,14,1-7268,70,10,0,45,30.00833913683892,0.4286905590976987
13,MLG58,13,11,MLG58,71,25,0,12,30.335557103157043,0.4272613676500992
14,1-5002,12,8,1-5002,45,12,0,16,19.114076137542725,0.4247572475009494
15,MLG29,12,8,MLG29,164,50,0,43,69.11907961964607,0.4214578025588175
16,1-9938,4,10,1-9938,55,11,0,26,22.560373723506927,0.4101886131546714
17,MLG13,9,6,MLG13,140,38,0,43,57.11907961964607,0.4079934258546148
18,MLG14,13,11,MLG14,232,77,0,39,94.3405605852604,0.4066403473502603
19,MLG75,5,3,MLG75,185,65,0,23,75.22648444771767,0.4066296456633387
20,1-9794,8,12,1-9794,46,8,0,23,18.226484447717667,0.396227922776471
21,MLG44,9,6,MLG44,59,18,0,12,23.335557103157043,0.3955179170026617
22,1-6878,11,16,1-6878,167,54,0,25,65.11574396491051,0.3899146345204222
23,MLG62,13,11,MLG62,525,25,0,399,202.4072736799717,0.385537664152327
24,1-0053,12,8,1-0053,142,37,0,37,53.45130106806755,0.3764176131554053
25,MLG57,19,15,MLG57,629,171,0,137,231.9142769277096,0.3687031429693316
26,1-7005,9,6,1-7005,285,69,0,79,104.1257509291172,0.3653535120319902
27,1-3589,5,2,1-3589,27,8,0,4,9.77851903438568,0.3621673716439141
28,1-18371,8,12,1-18371,120,20,0,51,42.67611768841744,0.3556343140701453
29,1-1131,20,9,1-1131,138,40,0,20,48.892595171928406,0.3542941679125246
30,MLG55,19,15,MLG55,92,21,0,26,32.56037372350693,0.3539171056902926
31,1-9902,20,9,1-9902,30,7,0,8,10.557038068771362,0.3519012689590454
32,1-6693,12,8,1-6693,98,22,0,28,34.44963324069977,0.3515268698030588
33,1-0027,12,8,1-0027,29,7,0,7,10.112408310174942,0.3487037348336187
34,1-19286,5,11,1-19286,40,9,0,11,13.890927344560623,0.3472731836140156
35,1-10539,14,14,1-10539,63,4,0,39,21.34056058526039,0.3387390569088951
36,1-1350,14,14,1-1350,195,29,0,83,65.90426996350288,0.3379706151974507
37,1-9770,13,12,1-9770,50,4,0,29,16.89426299929619,0.3378852599859238
38,1-8627,14,14,1-8627,25,4,0,10,8.446297585964203,0.3378519034385681
39,1-0292,11,16,1-0292,99,24,0,21,33.337224930524826,0.336739645762877
40,1-9156,8,12,1-9156,268,39,0,114,89.68779247999191,0.334655942089522
41,1-4682,19,5,1-4682,16,4,0,3,5.333889275789261,0.3333680797368288
42,1-3523,10,7,1-3523,543,105,0,170,180.58705896139145,0.3325728525992476
43,MLG65,20,9,MLG65,201,56,0,24,66.67111420631409,0.3316970856035526
44,1-3052,15,2,1-3052,166,45,0,21,54.337224930524826,0.3273326803043664
45,1-9277,15,6,1-9277,48,9,0,15,15.669446378946304,0.3264467995613813
46,1-11350,10,7,1-11350,100,27,0,12,32.33555710315704,0.3233555710315704
47,1-6098,12,8,1-6098,1327,227,0,381,396.4039380252361,0.298721882460615
48,1-2034,6,6,1-2034,16,3,0,4,4.778519034385681,0.298657439649105
49,1-2573,5,3,1-2573,37,7,0,9,11.001667827367784,0.2973423737126427
50,1-9436,20,9,1-9436,21,4,0,5,6.223148792982101,0.2963404187134334
51,1-9283,14,14,1-9283,235,22,0,105,68.68612465262413,0.2922813815005282
52,1-3083,10,7,1-3083,78,17,0,13,22.780186861753464,0.292053677714788
53,1-8124,5,3,1-8124,18,3,0,5,5.223148792982101,0.2901749329434501
54,1-7866,10,7,1-7866,318,84,0,18,92.00333565473557,0.2893186655809294
55,1-3206,8,7,1-3206,45,5,0,18,13.003335654735563,0.2889630145496792
56,1-8634,19,15,1-8634,10,2,0,2,2.889259517192841,0.288925951719284
57,1-3509,19,15,1-3509,35,7,0,7,10.112408310174942,0.288925951719284
58,1-1570,16,4,1-1570,142,24,0,38,40.89593082666397,0.2879995128638308
59,1-9227,15,2,1-9227,801,133,0,219,230.37391713261604,0.2876078865575731
60,1-8074,8,15,1-8074,145,35,0,15,41.669446378946304,0.2873754922685952
61,1-7004,6,13,1-7004,381,45,0,145,109.47131499648094,0.2873262860800025
62,1-9831,4,10,1-9831,132,8,0,67,37.79019382596016,0.2862893471663648
63,1-7321,5,3,1-7321,7,2,0,0,2.0,0.2857142857142857
64,1-8820,5,3,1-8820,83,17,0,15,23.669446378946304,0.2851740527583892
65,1-0303,7,5,1-0303,212,44,0,37,60.45130106806755,0.2851476465474884
66,1-8705,5,3,1-8705,48,11,0,6,13.667778551578522,0.2847453864912192
67,1-0296,10,7,1-0296,41,9,0,6,11.667778551578522,0.2845799646726468
68,1-9270,16,4,1-9270,128,25,0,25,36.11574396491051,0.2821542497258633
69,1-9607,4,10,1-9607,19,4,0,3,5.333889275789261,0.2807310145152242
70,1-10468,4,10,1-10468,549,87,0,150,153.69446378946304,0.2799534859553061
71,1-9761,20,3,1-9761,35,8,0,4,9.77851903438568,0.2793862581253051
72,1-10038,19,15,1-10038,76,17,0,9,21.001667827367783,0.2763377345706287
73,1-8285,14,14,1-8285,72,11,0,20,19.89259517192841,0.2762860440545612
74,1-5214,9,6,1-5214,40,6,0,11,10.890927344560623,0.2722731836140156
75,1-7897,2,20,1-7897,95,0,0,58,25.788525998592377,0.2714581684062355
76,1-8826,19,15,1-8826,123,32,0,3,33.33388927578926,0.2710072298844655
77,1-0129,16,4,1-0129,142,26,0,28,38.44963324069977,0.2707720650753504
78,1-8488,2,20,1-8488,23,0,0,14,6.224816620349884,0.2706442008847776
79,1-7070,14,14,1-7070,129,10,0,56,34.899266481399536,0.2705369494682134
80,1-18709,12,8,1-18709,33,4,0,11,8.890927344560623,0.2694220407442613
81,1-3584,12,8,1-3584,26,3,0,9,7.001667827367783,0.2692949164372224
82,MLG49,19,15,MLG49,185,41,0,18,49.003335654735565,0.2648828954310031
83,1-20641,12,8,1-20641,16,2,0,5,4.223148792982101,0.2639467995613813
84,1-2545,10,7,1-2545,145,16,0,50,38.23148792982101,0.2636654339987656
85,1-20578,20,9,1-20578,19,5,0,0,5.0,0.2631578947368421
86,1-18603,16,4,1-18603,19,5,0,0,5.0,0.2631578947368421
87,MLG69,18,1,MLG69,576,142,0,21,151.33722493052483,0.2627382377266056
88,1-18558,10,7,1-18558,307,69,0,25,80.11574396491051,0.2609633353905879
89,1-9768,8,12,1-9768,241,15,0,107,62.57538416981697,0.2596488969701949
