,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG44,21,24,MLG44,59,5,1,0,1005.0,17.033898305084747
1,MLG45,7,13,MLG45,70,11,1,23,1015.9346905201674,14.513352721716675
2,1-2382,21,24,1-2382,139,20,1,0,1020.0,7.338129496402877
3,MLG54,7,13,MLG54,595,23,1,122,1049.1753149330616,1.7633198570303557
4,1-7807,5,5,1-7807,239,108,0,32,114.865656375885,0.4806094409032845
5,P-16616,2,2,P-16616,28,10,0,2,10.429103523492811,0.3724679829818861
6,MLG58,12,6,MLG58,71,22,0,19,26.076483473181725,0.3672744151152355
7,1-6974,7,13,1-6974,207,62,0,40,70.58207046985626,0.3409761858447162
8,MLG31,13,7,MLG31,33,8,0,13,10.789172902703283,0.326944633415251
9,1-2282,13,7,1-2282,219,63,0,36,70.72386342287064,0.3229400156295463
10,MLG64,13,7,MLG64,245,65,0,60,77.8731057047844,0.3178494110399363
11,1-2294,8,14,1-2294,75,21,0,13,23.789172902703285,0.3171889720360438
12,1-8627,5,5,1-8627,25,6,0,7,7.501862332224846,0.3000744932889938
13,1-5002,6,12,1-5002,45,12,0,5,13.072758808732033,0.2905057513051562
14,1-18558,17,11,1-18558,307,80,0,30,86.4365528523922,0.281552289421473
15,1-2545,4,3,1-2545,145,29,0,54,40.585795134305954,0.2799020354090066
16,1-3265,17,11,1-3265,19,4,0,6,5.287310570478439,0.2782795037093915
17,MLG75,4,3,MLG75,185,41,0,48,51.29848456382752,0.277289105750419
18,1-9156,15,9,1-9156,268,66,0,37,73.93841518461704,0.2758896088978247
19,1-3596,3,4,1-3596,223,57,0,19,61.076483473181725,0.2738855761129225
20,1-4760,17,11,1-4760,40,9,0,8,10.716414093971252,0.2679103523492813
21,1-6693,6,12,1-6693,98,24,0,10,26.145517617464066,0.2667909960965721
22,MLG29,6,12,MLG29,164,38,0,26,43.57834580540657,0.2657216207646742
23,1-3362,5,5,1-3362,117,27,0,17,30.64737994968891,0.2619434183734095
24,1-4640,7,13,1-4640,87,16,0,31,22.651104614138603,0.2603575243004437
25,1-9333,20,23,1-9333,102,20,0,29,26.22200109064579,0.2570784420651548
26,1-5980,6,4,1-5980,29,5,0,11,7.360069379210472,0.2537954958348438
27,1-4926,15,24,1-4926,4,1,0,0,1.0,0.25
28,MLG60,4,3,MLG60,47,7,0,22,11.720138758420944,0.2493646544344882
29,1-19286,12,6,1-19286,40,8,0,8,9.716414093971252,0.2429103523492813
30,1-7496,5,5,1-7496,246,44,0,72,59.44772684574127,0.2416574262022003
31,1-3587,5,5,1-3587,46,10,0,5,11.072758808732033,0.2407121480159137
32,1-3523,17,11,1-3523,543,106,0,104,128.31338322162628,0.2363045731521662
33,1-18709,6,12,1-18709,33,5,0,13,7.789172902703285,0.2360355425061601
34,1-0053,6,12,1-0053,142,28,0,24,33.14924228191376,0.2334453681824912
35,1-7866,17,11,1-7866,318,69,0,21,73.50558699667454,0.2311496446436306
36,1-0296,2,2,1-0296,41,9,0,2,9.429103523492811,0.2299781347193369
37,1-1833,2,2,1-1833,124,26,0,11,28.360069379210472,0.2287102369291167
38,1-8157,1,1,1-8157,75,17,0,0,17.0,0.2266666666666666
39,1-7467,12,6,1-7467,64,13,0,7,14.501862332224846,0.2265915989410132
40,MLG14,12,6,MLG14,232,39,0,62,52.302209228277206,0.2254405570184362
41,1-9491,18,21,1-9491,80,15,0,13,17.789172902703285,0.222364661283791
42,1-1390,7,13,1-1390,98,19,0,13,21.789172902703285,0.2223384990071764
43,1-4020,15,9,1-4020,37,8,0,1,8.214551761746407,0.2220149124796326
44,1-5775,12,6,1-5775,244,31,0,108,54.17159026861191,0.2220147142156225
45,1-2701,17,11,1-2701,61,9,0,21,13.505586996674538,0.2214030655192547
46,1-4390,14,8,1-4390,45,9,0,4,9.858207046985626,0.2190712677107917
47,1-9286,16,10,1-9286,81,13,0,21,17.505586996674538,0.2161183579836362
48,1-7527,4,3,1-7527,1,0,0,1,0.2145517617464065,0.2145517617464065
49,MLG40,15,9,MLG40,51,9,0,9,10.93096585571766,0.2143326638376011
50,1-9770,15,9,1-9770,50,9,0,8,10.716414093971252,0.214328281879425
51,MLG51,8,14,MLG51,248,45,0,37,52.93841518461704,0.2134613515508751
