,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-6006,7,9,1-6006,57,46,0,3,48.66741681098938,0.8538143300173575
1,MLG68,8,7,MLG68,642,80,0,405,440.1012694835663,0.6855159960803213
2,1-1580,14,5,1-1580,400,33,0,265,268.6218183040619,0.6715545457601547
3,1-1608,9,9,1-1608,307,36,0,190,204.9363980293274,0.6675452704538352
4,1-7058,17,6,1-7058,80,4,0,55,52.9026415348053,0.6612830191850663
5,1-10060,17,19,1-10060,36,1,0,24,22.33933448791504,0.6205370691087511
6,1-7441,12,4,1-7441,111,19,0,56,68.79178047180176,0.6197457700162321
7,1-1131,15,10,1-1131,138,31,0,55,79.9026415348053,0.5790046488029369
8,1-5980,6,14,1-5980,29,4,0,14,16.44794511795044,0.5671705213086359
9,1-5002,14,5,1-5002,45,19,0,7,25.22397255897522,0.5605327235327826
10,1-6227,2,8,1-6227,52,26,0,1,26.88913893699646,0.5170988257114704
11,1-4355,17,6,1-4355,49,2,0,26,25.11761236190796,0.512604333916489
12,1-0003,9,14,1-0003,17,3,0,6,8.33483362197876,0.4902843307046329
13,1-18558,11,12,1-18558,307,71,0,84,145.68767070770264,0.4745526733149923
14,1-9379,18,3,1-9379,58,18,0,10,26.8913893699646,0.4636446443097344
15,1-9938,20,16,1-9938,55,11,0,16,25.22622299194336,0.4586585998535156
16,1-3089,18,3,1-3089,16,2,0,6,7.33483362197876,0.4584271013736725
17,1-6061,6,14,1-6061,40,4,0,16,18.22622299194336,0.455655574798584
18,1-2153,18,3,1-2153,13,5,0,1,5.88913893699646,0.4530106874612661
19,MLG65,15,10,MLG65,201,58,0,37,90.89814066886902,0.4522295555665125
20,1-9971,9,9,1-9971,15,5,0,2,6.77827787399292,0.451885191599528
21,1-17835,2,19,1-17835,17,5,0,3,7.66741681098938,0.4510245182934929
22,1-8627,9,9,1-8627,25,5,0,7,11.22397255897522,0.4489589023590088
23,1-7863,8,7,1-7863,351,33,0,140,157.4794511795044,0.4486594050698131
24,1-9831,20,16,1-9831,132,10,0,55,58.9026415348053,0.4462321328394341
25,1-9455,1,21,1-9455,2,0,0,1,0.88913893699646,0.44456946849823
26,1-19567,13,8,1-19567,2,0,0,1,0.88913893699646,0.44456946849823
27,1-9496,11,16,1-9496,39,2,0,17,17.11536192893982,0.4388554340753799
28,1-0055,15,10,1-0055,18,7,0,1,7.88913893699646,0.4382854964998033
29,1-8124,5,2,1-8124,18,7,0,1,7.88913893699646,0.4382854964998033
30,1-9283,9,9,1-9283,235,18,0,95,102.4681990146637,0.4360348894241008
31,1-6927,20,16,1-6927,179,30,0,54,78.01350259780884,0.435829623451446
32,MLG59,16,15,MLG59,71,18,0,14,30.44794511795044,0.4288442974359217
33,1-0296,17,6,1-0296,41,5,0,14,17.44794511795044,0.4255596370231814
34,1-18202,9,9,1-18202,23,0,0,11,9.78052830696106,0.4252403611722199
35,1-4682,21,18,1-4682,16,5,0,2,6.77827787399292,0.4236423671245575
36,1-7995,5,2,1-7995,14,5,0,1,5.88913893699646,0.4206527812140329
37,1-5425,20,16,1-5425,17,0,0,8,7.11311149597168,0.4184183232924517
38,MLG49,21,18,MLG49,185,32,0,51,77.34608578681946,0.4180869501990241
39,1-17907,15,10,1-17907,119,39,0,12,49.66966724395752,0.4173921617139287
