Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
474,474,474,1-8400,17,14,1-8400,33,29,0,5,31.53201514482498,0.9555156104492418
75,75,75,1-8401,16,16,1-8401,57,0,0,100,50.640302896499634,0.8884263666052568
467,467,467,1-13247,3,2,1-13247,29,25,0,1,25.506403028964996,0.8795311389298275
271,271,271,1-7897,16,16,1-7897,95,40,0,65,72.91619688272476,0.7675389145549975
561,561,561,1-9455,16,16,1-9455,2,1,0,1,1.5064030289649963,0.7532015144824982
463,463,463,1-1989,1,20,1-1989,46,0,0,67,33.929002940654755,0.7375870204490164
270,270,270,1-1390,11,17,1-1390,98,67,0,7,70.54482120275497,0.7198451143138263
395,395,395,1-6787,11,17,1-6787,56,37,0,3,38.51920908689499,0.6878430194088391
186,186,186,72-11994,2,3,72-11994,8,3,0,4,5.025612115859985,0.6282015144824982
508,508,508,1-8532,11,17,1-8532,4,2,0,1,2.5064030289649963,0.6266007572412491
506,506,506,1-6227,10,9,1-6227,52,32,0,0,32.0,0.6153846153846154
159,159,159,1-10696,18,13,1-10696,24,13,0,3,14.519209086894989,0.6049670452872912
41,41,41,1-7509,2,3,1-7509,40,23,0,2,24.012806057929993,0.6003201514482498
251,251,251,1-7268,5,11,1-7268,70,38,0,7,41.544821202754974,0.5934974457536425
183,183,183,1-9496,5,11,1-9496,39,18,0,10,23.064030289649963,0.5913853920423068
126,126,126,1-8488,18,13,1-8488,23,6,0,15,13.596045434474945,0.5911324101945629
342,342,342,MLG65,5,11,MLG65,201,97,0,39,116.74971812963486,0.5808443688041535
426,426,426,1-4355,15,7,1-4355,49,25,0,6,28.038418173789978,0.5722126157916322
157,157,157,1-6061,3,2,1-6061,40,20,0,5,22.53201514482498,0.5633003786206245
203,203,203,1-1250,17,14,1-1250,34,16,0,6,19.038418173789978,0.5599534756997052
104,104,104,1-8267,18,13,1-8267,133,56,0,36,74.23050904273987,0.5581241281409013
295,295,295,1-3639,6,4,1-3639,17,6,0,6,9.038418173789978,0.5316716572817635
310,310,310,1-4855,3,2,1-4855,22,11,0,1,11.506403028964996,0.5230183194984089
261,261,261,1-1942,20,18,1-1942,34,15,0,5,17.53201514482498,0.5156475042595583
272,272,272,1-1570,21,8,1-1570,142,31,0,81,72.0186453461647,0.5071735587758077
18,18,18,1-3521,10,9,1-3521,22,0,0,22,11.14086663722992,0.5064030289649963
492,492,492,1-6028,12,6,1-6028,2,0,0,2,1.0128060579299927,0.5064030289649963
544,544,544,1-5799,17,14,1-5799,7,1,0,5,3.5320151448249817,0.5045735921178546
91,91,91,72-12171,17,14,72-12171,19,5,0,9,9.557627260684967,0.5030330137202614
523,523,523,1-9861,17,14,1-9861,8,3,0,2,4.012806057929993,0.5016007572412491
254,254,254,1-8379,8,12,1-8379,5,2,0,1,2.5064030289649963,0.5012806057929993
465,465,465,1-5913,11,17,1-5913,14,6,0,2,7.012806057929993,0.5009147184235709
562,562,562,1-0003,3,2,1-0003,17,8,0,1,8.506403028964996,0.5003766487626469
182,182,182,1-7752,16,16,1-7752,29,14,0,1,14.506403028964996,0.5002207941022413
204,204,204,1-9733,7,10,1-9733,4,2,0,0,2.0,0.5
530,530,530,1-4847,6,4,1-4847,2,1,0,0,1.0,0.5
479,479,479,1-9286,16,16,1-9286,81,23,0,34,40.217702984809875,0.49651485166431947
99,99,99,1-5775,3,2,1-5775,244,87,0,66,120.42259991168976,0.4935352455397121
10,10,10,1-7964,17,14,1-7964,202,42,0,110,97.7043331861496,0.4836848177532158
460,460,460,1-7993,7,10,1-7993,24,4,0,15,11.596045434474945,0.4831685597697894
285,285,285,1-18615,7,10,1-18615,22,6,0,9,10.557627260684967,0.47989214821295306
454,454,454,1-0272,18,13,1-0272,111,41,0,24,53.15367269515991,0.4788619161726118
300,300,300,1-4020,3,2,1-4020,37,16,0,3,17.51920908689499,0.4734921374836484
306,306,306,1-18377,12,6,1-18377,14,2,0,9,6.557627260684967,0.46840194719178335
265,265,265,1-11330,8,12,1-11330,14,3,0,7,6.544821202754974,0.46748722876821247
232,232,232,1-18371,10,9,1-18371,120,49,0,14,56.08964240550995,0.46741368671258293
452,452,452,1-8529,11,17,1-8529,56,14,0,24,26.153672695159912,0.467029869556427
427,427,427,1-9379,15,7,1-9379,58,21,0,12,27.076836347579956,0.4668420059927579
250,250,250,1-9333,17,14,1-9333,102,35,0,24,47.15367269515991,0.4622909087760776
462,462,462,1-1183,14,22,1-1183,45,0,0,41,20.76252418756485,0.46138942639033
255,255,255,1-9946,21,8,1-9946,12,4,0,3,5.519209086894989,0.4599340905745824
526,526,526,1-5002,10,9,1-5002,45,16,0,9,20.557627260684967,0.4568361613485548
419,419,419,1-6692,5,11,1-6692,71,22,0,20,32.12806057929993,0.45250789548309756
511,511,511,1-9697,17,14,1-9697,20,8,0,2,9.012806057929993,0.45064030289649964
48,48,48,1-0405,8,12,1-0405,64,9,0,39,28.749718129634857,0.44921434577554464
411,411,411,MLG15,16,16,MLG15,105,20,0,53,46.839360535144806,0.44608914795376003
192,192,192,1-9770,10,9,1-9770,50,15,0,14,22.08964240550995,0.441792848110199
424,424,424,1-4700,18,13,1-4700,31,1,0,25,13.660075724124908,0.4406476040040293
362,362,362,1-1462,20,18,1-1462,192,56,0,56,84.3585696220398,0.4393675501147906
473,473,473,1-9452,17,14,1-9452,16,5,0,4,7.025612115859985,0.4391007572412491
222,222,222,1-4149,2,3,1-4149,16,5,0,4,7.025612115859985,0.4391007572412491
428,428,428,1-2701,16,16,1-2701,61,13,0,27,26.6728817820549,0.43726035708286726
344,344,344,1-6035,8,12,1-6035,23,7,0,6,10.038418173789978,0.43645296407782513
273,273,273,1-3589,8,12,1-3589,27,4,0,15,11.596045434474945,0.42948316423981275
417,417,417,1-10451,11,17,1-10451,46,19,0,1,19.506403028964996,0.42405223976010864
533,533,533,1-7530,18,13,1-7530,25,7,0,7,10.544821202754974,0.42179284811019896
525,525,525,1-3175,7,10,1-3175,6,1,0,3,2.519209086894989,0.41986818114916485
490,490,490,1-3551,3,2,1-3551,6,2,0,1,2.5064030289649963,0.4177338381608327
102,102,102,1-3564,16,16,1-3564,41,13,0,8,17.05122423171997,0.41588351784682853
412,412,412,1-6858,19,15,1-6858,23,5,0,9,9.557627260684967,0.415549011334129
560,560,560,1-0027,15,7,1-0027,29,10,0,4,12.025612115859985,0.41467627985724087
121,121,121,1-7070,5,11,1-7070,129,45,0,16,53.10244846343994,0.4116468873134879
214,214,214,1-0053,8,12,1-0053,142,43,0,30,58.19209086894989,0.40980345682359076
71,71,71,1-6532,18,13,1-6532,27,7,0,8,11.05122423171997,0.4093046011748137
130,130,130,1-1833,7,10,1-1833,124,31,0,38,50.24331510066986,0.40518802500540213
275,275,275,1-3216,10,9,1-3216,5,2,0,0,2.0,0.4
120,120,120,1-10232,16,16,1-10232,5,2,0,0,2.0,0.4
336,336,336,1-1827,18,13,1-1827,24,9,0,1,9.506403028964996,0.39610012620687485
346,346,346,MLG32,4,5,MLG32,52,13,0,15,20.596045434474945,0.39607779681682587
21,21,21,1-3519,5,11,1-3519,27,0,0,21,10.634463608264923,0.3938690225283305
413,413,413,1-8314,2,3,1-8314,36,4,0,20,14.128060579299927,0.3924461272027757
42,42,42,1-1207,6,4,1-1207,66,24,0,3,25.51920908689499,0.3866546831347726
179,179,179,1-4052,2,3,1-4052,13,4,0,2,5.012806057929993,0.38560046599461484
283,283,283,1-3535,16,16,1-3535,315,63,0,115,121.23634833097458,0.3848772962888082
247,247,247,1-20467,6,4,1-20467,13,5,0,0,5.0,0.38461538461538464
66,66,66,1-7536,2,3,1-7536,17,4,0,5,6.532015144824982,0.3842361849897048
504,504,504,1-5425,19,15,1-5425,17,5,0,3,6.519209086894989,0.3834828874644111
268,268,268,MLG44,2,3,MLG44,59,17,0,11,22.57043331861496,0.38254971726466036
233,233,233,MLG07,4,5,MLG07,90,1,0,66,34.42259991168976,0.38247333235210845
499,499,499,1-8627,2,3,1-8627,25,5,0,9,9.557627260684967,0.3823050904273987
140,140,140,1-2294,19,15,1-2294,75,18,0,21,28.634463608264923,0.381792848110199
227,227,227,1-3068,18,13,1-3068,180,39,0,58,68.37137567996979,0.37984097599983213
259,259,259,1-3596,11,17,1-3596,223,64,0,40,84.25612115859985,0.377830139724663
95,95,95,1-3312,12,6,1-3312,36,8,0,11,13.57043331861496,0.3769564810726378
280,280,280,1-7608,5,11,1-7608,4,1,0,1,1.5064030289649963,0.3766007572412491
404,404,404,1-4682,15,7,1-4682,16,4,0,4,6.025612115859985,0.3766007572412491
327,327,327,P-16616,15,7,P-16616,28,7,0,7,10.544821202754974,0.3766007572412491
209,209,209,1-9938,19,15,1-9938,55,8,0,25,20.66007572412491,0.3756377404386347
94,94,94,1-3083,5,11,1-3083,78,6,0,46,29.29453933238983,0.3755710170819209
399,399,399,MLG60,2,3,MLG60,47,11,0,13,17.583239376544952,0.3741114760967011
540,540,540,1-5413,2,3,1-5413,39,8,0,13,14.583239376544952,0.3739292147832039
236,236,236,1-7024,10,9,1-7024,498,62,0,245,186.0687420964241,0.37363201224181547
360,360,360,1-6611,18,13,1-6611,89,21,0,24,33.15367269515991,0.3725131763501114
536,536,536,1-9971,5,11,1-9971,15,3,0,5,5.532015144824982,0.3688010096549988
13,13,13,1-9805,2,3,1-9805,26,5,0,9,9.557627260684967,0.36760104848788333
109,109,109,1-9768,7,10,1-9768,241,44,0,88,88.56346654891968,0.3674832636884634
144,144,144,1-7744,5,11,1-7744,37,9,0,9,13.557627260684967,0.366422358396891
484,484,484,MLG31,2,3,MLG31,33,10,0,4,12.025612115859985,0.3644124883593935
136,136,136,1-9549,3,2,1-9549,18,4,0,5,6.532015144824982,0.36288973026805454
406,406,406,1-17907,18,13,1-17907,119,30,0,26,43.166478753089905,0.36274351893352863
128,128,128,1-19286,3,2,1-19286,40,14,0,1,14.506403028964996,0.3626600757241249
558,558,558,1-0055,10,9,1-0055,18,6,0,1,6.506403028964996,0.3614668349424998
447,447,447,1-7152,18,13,1-7152,109,29,0,20,39.12806057929993,0.358973032837614
375,375,375,MLG14,3,2,MLG14,232,71,0,24,83.15367269515991,0.3584210029963789
539,539,539,1-9436,15,7,1-9436,21,6,0,3,7.519209086894989,0.35805757556642803
453,453,453,1-8397,2,3,1-8397,51,5,0,26,18.166478753089905,0.3562054657468609
486,486,486,1-8678,4,5,1-8678,17,4,0,4,6.025612115859985,0.3544477715211756
552,552,552,MLG46,17,14,MLG46,17,4,0,4,6.025612115859985,0.3544477715211756
223,223,223,1-0205,4,5,1-0205,34,9,0,6,12.038418173789978,0.35407112275852876
329,329,329,1-1317,17,14,1-1317,414,88,0,115,146.23634833097458,0.3532278945192623
459,459,459,1-2545,6,4,1-2545,145,16,0,69,50.94180899858475,0.3513228206798948
493,493,493,1-1836,17,14,1-1836,20,6,0,2,7.012806057929993,0.3506403028964996
464,464,464,1-10060,19,15,1-10060,36,4,0,17,12.608851492404938,0.350245874789026
161,161,161,MLG41,2,3,MLG41,66,14,0,18,23.115254521369934,0.35023112911166565
400,400,400,1-18709,2,3,1-18709,33,7,0,9,11.557627260684967,0.35023112911166565
218,218,218,1-9416,3,2,1-9416,13,3,0,3,4.519209086894989,0.3476314682226915
443,443,443,1-3447,11,17,1-3447,110,23,0,30,38.19209086894989,0.34720082608136266
388,388,388,MLG49,7,10,MLG49,185,20,0,87,64.05706351995468,0.34625439740516045
405,405,405,1-3104,7,10,1-3104,16,4,0,3,5.519209086894989,0.3449505679309368
403,403,403,1-1770,4,5,1-1770,35,10,0,4,12.025612115859985,0.3435889175959996
389,389,389,1-0278,17,14,1-0278,79,20,0,14,27.08964240550995,0.342906865892531
309,309,309,1-3516,17,14,1-3516,156,32,0,42,53.268927216529846,0.3414674821572426
337,337,337,1-18613,4,5,1-18613,25,7,0,3,8.519209086894989,0.3407683634757996
55,55,55,1-8095,20,18,1-8095,46,5,0,21,15.634463608264923,0.3398796436579331
234,234,234,MLG29,8,12,MLG29,164,38,0,35,55.72410601377487,0.33978113423033457
449,449,449,1-1935,15,7,1-1935,12,1,0,6,4.038418173789978,0.3365348478158315
312,312,312,1-3108,5,11,1-3108,18,2,0,8,6.051224231719971,0.33617912398444283
379,379,379,1-4640,18,13,1-4640,87,16,0,26,29.166478753089905,0.33524688221942417
244,244,244,MLG57,7,10,MLG57,629,105,0,208,210.33183002471924,0.3343908267483613
564,564,564,1-9034,11,17,1-9034,3,1,0,0,1.0,0.3333333333333333
246,246,246,MLG56,12,6,MLG56,511,71,0,196,170.25499367713928,0.3331800267654389
296,296,296,1-9404,19,15,1-9404,100,18,0,30,33.19209086894989,0.3319209086894989
239,239,239,1-7042,11,17,1-7042,117,29,0,19,38.62165755033493,0.33009963718234986
394,394,394,1-2423,9,1,1-2423,79,23,0,6,26.038418173789978,0.3296002300479744
345,345,345,1-1131,10,9,1-1131,138,35,0,20,45.12806057929993,0.32701493173405743
199,199,199,MLG39,7,10,MLG39,23,6,0,3,7.519209086894989,0.3269221342128256
197,197,197,1-8646,5,11,1-8646,20,5,0,3,6.519209086894989,0.32596045434474946
438,438,438,MLG10,12,6,MLG10,60,16,0,7,19.544821202754974,0.3257470200459162
263,263,263,1-6927,19,15,1-6927,179,39,0,38,58.24331510066986,0.3253816486070942
384,384,384,1-9270,21,8,1-9270,128,30,0,23,41.647269666194916,0.3253692942671478
333,333,333,1-11329,12,6,1-11329,14,2,0,5,4.532015144824982,0.3237153674874987
510,510,510,1-3206,6,4,1-3206,45,11,0,7,14.544821202754974,0.32321824895011053
429,429,429,1-6693,8,12,1-6693,98,19,0,25,31.66007572412491,0.32306199718494805
410,410,410,MLG12,7,10,MLG12,146,35,0,24,47.15367269515991,0.3229703609257528
450,450,450,1-2297,19,15,1-2297,25,6,0,4,8.025612115859985,0.3210244846343994
343,343,343,1-4319,19,15,1-4319,163,32,0,40,52.25612115859985,0.3205897003595083
554,554,554,1-10444,15,7,1-10444,8,1,0,3,2.519209086894989,0.3149011358618736
409,409,409,1-9645,17,14,1-9645,69,5,0,33,21.71129995584488,0.31465652109920117
221,221,221,1-8023,7,10,1-8023,16,3,0,4,5.025612115859985,0.3141007572412491
44,44,44,1-5214,18,13,1-5214,40,8,0,9,12.557627260684967,0.3139406815171242
321,321,321,1-5172,21,8,1-5172,120,33,0,9,37.55762726068497,0.3129802271723747
14,14,14,1-6098,8,12,1-6098,1327,260,0,303,413.4401177763939,0.311559998324336
350,350,350,1-2282,11,17,1-2282,219,53,0,30,68.19209086894989,0.31137941036050176
485,485,485,1-5980,8,12,1-5980,29,8,0,2,9.012806057929993,0.3107864157906894
138,138,138,1-5515,5,11,1-5515,29,8,0,2,9.012806057929993,0.3107864157906894
364,364,364,1-7682,2,3,1-7682,141,24,0,39,43.74971812963486,0.31028168886265856
164,164,164,1-9740,3,2,1-9740,34,9,0,3,10.519209086894989,0.30938850255573497
74,74,74,1-8124,2,3,1-8124,18,3,0,5,5.532015144824982,0.30733417471249896
172,172,172,1-8573,19,15,1-8573,184,30,0,52,56.33295750617981,0.30615737775097723
351,351,351,1-19229,2,3,1-19229,38,4,0,15,11.596045434474945,0.3051590903809196
62,62,62,1-9818,6,4,1-9818,28,6,0,5,8.532015144824982,0.3047148266008922
455,455,455,1-17790,5,11,1-17790,5,1,0,1,1.5064030289649963,0.30128060579299926
535,535,535,1-5990,17,14,1-5990,5,1,0,1,1.5064030289649963,0.30128060579299926
541,541,541,1-5424,10,9,1-5424,5,1,0,1,1.5064030289649963,0.30128060579299926
433,433,433,1-5654,4,5,1-5654,15,4,0,1,4.506403028964996,0.30042686859766643
190,190,190,1-2382,11,17,1-2382,139,37,0,9,41.55762726068497,0.29897573568838104
65,65,65,1-8659,16,16,1-8659,91,21,0,12,27.076836347579956,0.2975476521712083
324,324,324,1-6734,21,8,1-6734,44,7,0,12,13.076836347579956,0.2972008260813626
353,353,353,MLG50,5,11,MLG50,319,69,0,49,93.81374841928482,0.29408698564039126
113,113,113,1-4499,2,3,1-4499,12,3,0,1,3.5064030289649963,0.2922002524137497
97,97,97,1-9237,10,9,1-9237,38,5,0,12,11.076836347579956,0.29149569335736725
401,401,401,1-7204,15,7,1-7204,26,2,0,11,7.57043331861496,0.29117051225442153
208,208,208,1-10468,19,15,1-10468,549,83,0,149,158.45405131578445,0.28862304429104635
122,122,122,MLG42,5,11,MLG42,14,3,0,2,4.012806057929993,0.28662900413785664
279,279,279,MLG43,2,3,MLG43,14,3,0,2,4.012806057929993,0.28662900413785664
488,488,488,1-11350,6,4,1-11350,100,16,0,25,28.66007572412491,0.28660075724124906
155,155,155,1-9447,8,12,1-9447,7,2,0,0,2.0,0.2857142857142857
331,331,331,MLG75,15,7,MLG75,185,38,0,29,52.685687839984894,0.2847875018377562
470,470,470,1-1204,17,14,1-1204,39,5,0,12,11.076836347579956,0.28402144480974245
