Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,16,MLG59,71,12,1,27,1024.5398104786873,14.43013817575616
1-8285,7,1,1-8285,72,2,1,1,1002.4644374251366,13.92311718646023
MLG38,7,1,MLG38,77,11,1,3,1012.3933122754097,13.14796509448584
1-3596,7,1,1-3596,223,26,1,14,1032.502123951912,4.630054367497363
1-18028,7,1,1-18028,309,9,1,2,1009.9288748502731,3.2683782357614017
MLG56,2,16,MLG56,511,74,1,65,1104.1884326338768,2.160838420027156
1-0008,10,6,1-0008,230,121,0,76,156.29724431037903,0.6795532361320827
1-8573,22,7,1-8573,184,92,0,16,99.43099880218506,0.5403858630553536
P-16616,3,7,P-16616,28,12,0,2,12.928874850273132,0.4617455303668976
1-3587,14,8,1-3587,46,17,0,9,21.179936826229095,0.4604334092658499
1-9379,19,19,1-9379,58,17,0,20,26.288748502731323,0.4532542845298504
MLG48,18,20,MLG48,159,56,0,33,71.32643502950668,0.4485939310031867
1-5002,3,14,1-5002,45,12,0,15,18.966561377048492,0.4214791417121887
1-1580,13,9,1-1580,400,29,0,287,162.2935410141945,0.4057338525354862
MLG44,8,3,MLG44,59,22,0,4,23.857749700546265,0.40436863899230957
1-13247,11,11,1-13247,29,1,0,23,11.682060778141022,0.4028296820048628
1-8910,3,14,1-8910,137,52,0,4,53.857749700546265,0.39312226058792893
1-9650,4,17,1-9650,25,7,0,5,9.32218712568283,0.3728874850273132
1-9946,7,1,1-9946,12,4,0,1,4.464437425136566,0.37203645209471387
1-17790,4,17,1-17790,5,0,0,4,1.8577497005462646,0.3715499401092529
1-0003,12,10,1-0003,17,3,0,7,6.251061975955963,0.3677095279974096
1-8627,14,8,1-8627,25,5,0,9,9.179936826229095,0.36719747304916384
1-7213,1,15,1-7213,23,5,0,7,8.251061975955963,0.3587418250415636
1-6927,19,19,1-6927,179,37,0,58,63.93737065792084,0.35719201484871976
MLG60,14,8,MLG60,47,9,0,16,16.43099880218506,0.34959571919542676
