Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,MLG45,20,15,MLG45,70,25,1,8,1026.372762799263,14.662468039989472
4,4,4,4,4,4,4,4,4,1-6240,20,15,1-6240,698,74,1,55,1083.4377442449331,1.5522030719841449
140,140,140,140,140,140,140,140,140,1-2294,4,1,1-2294,75,37,0,0,37.0,0.49333333333333335
463,463,463,463,463,463,463,463,463,1-1989,19,22,1-1989,46,21,0,5,21.857976749539375,0.4751734075986821
399,399,399,399,399,399,399,399,399,MLG60,15,5,MLG60,47,21,0,3,21.514786049723625,0.45776140531326864
166,166,166,166,166,166,166,166,166,MLG40,14,13,MLG40,51,18,0,15,20.573930248618126,0.403410397031728
346,346,346,346,346,346,346,346,346,MLG32,14,13,MLG32,52,15,0,23,18.946693047881126,0.36435948169002164
483,483,483,483,483,483,483,483,483,1-9491,20,15,1-9491,80,26,0,13,28.230739548802376,0.3528842443600297
353,353,353,353,353,353,353,353,353,MLG50,7,17,MLG50,319,109,0,20,112.4319069981575,0.3524511191164812
332,332,332,332,332,332,332,332,332,MLG78,20,15,MLG78,80,27,0,4,27.6863813996315,0.34607976749539376
305,305,305,305,305,305,305,305,305,1-7866,2,14,1-7866,318,84,0,116,103.9050605893135,0.32674547355130035
470,470,470,470,470,470,470,470,470,1-1204,2,16,1-1204,39,7,0,33,12.662646546959877,0.324683244793843
217,217,217,217,217,217,217,217,217,1-9630,7,9,1-9630,33,10,0,4,10.6863813996315,0.3238297393827727
268,268,268,268,268,268,268,268,268,MLG44,14,13,MLG44,59,17,0,9,18.544358149170876,0.3143111550706928
322,322,322,322,322,322,322,322,322,1-0296,18,14,1-0296,41,8,0,28,12.804669797420502,0.3123090194492805
123,123,123,123,123,123,123,123,123,MLG55,1,6,MLG55,92,21,0,41,28.035409346222878,0.3047327102850313
345,345,345,345,345,345,345,345,345,1-1131,3,10,1-1131,138,36,0,35,42.00583724677563,0.304390124976635
153,153,153,153,153,153,153,153,153,1-1350,20,15,1-1350,195,52,0,40,58.863813996315,0.3018657128016154
161,161,161,161,161,161,161,161,161,MLG41,14,13,MLG41,66,15,0,24,19.118288397789,0.2896710363301364
544,544,544,544,544,544,544,544,544,1-5799,8,1,1-5799,7,2,0,0,2.0,0.2857142857142857
179,179,179,179,179,179,179,179,179,1-4052,7,17,1-4052,13,3,0,4,3.6863813996315002,0.2835677999716539
438,438,438,438,438,438,438,438,438,MLG10,17,5,MLG10,60,17,0,0,17.0,0.2833333333333333
251,251,251,251,251,251,251,251,251,1-7268,6,8,1-7268,70,15,0,27,19.633074447512627,0.2804724921073232
300,300,300,300,300,300,300,300,300,1-4020,17,7,1-4020,37,10,0,2,10.34319069981575,0.27954569458961487
