Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,8,MLG59,71,17,1,11,1021.247674614191,14.383770064988607
MLG38,7,15,MLG38,77,7,1,24,1016.2676537036896,13.198281216931033
1-18028,7,15,1-18028,309,5,1,51,1024.6937641203403,3.3161610489331403
MLG56,2,8,MLG56,511,56,1,48,1074.5353074073792,2.1028088207580806
1-0008,10,10,1-0008,230,123,0,1,123.38615223765373,0.5364615314680597
1-8573,22,11,1-8573,184,90,0,10,93.86152237653732,0.5101169694377028
1-3587,14,12,1-3587,46,17,0,13,22.01997908949852,0.4786951975977939
1-6611,3,9,1-6611,89,28,0,35,41.51532831788063,0.46646436312225426
1-4531,20,3,1-4531,94,29,0,36,42.90148055553436,0.45639872931419534
1-5002,3,9,1-5002,45,16,0,9,19.47537013888359,0.432786003086302
1-1989,21,14,1-1989,46,12,0,16,18.178435802459717,0.39518338700999384
1-9379,19,21,1-9379,58,19,0,10,22.861522376537323,0.3941641789058159
1-1580,13,13,1-1580,400,38,0,287,148.82569220662117,0.3720642305165529
MLG65,8,16,MLG65,201,39,0,84,71.43678796291351,0.3554069052881269
1-17907,3,9,1-17907,119,29,0,32,41.356871604919434,0.34753673617579356
MLG45,21,14,MLG45,70,20,0,11,24.247674614191055,0.3463953516313008
1-7682,7,15,1-7682,141,44,0,12,48.63382685184479,0.34492075781450204
1-0292,19,21,1-0292,99,34,0,0,34.0,0.3434343434343434
1-8627,14,12,1-8627,25,5,0,9,8.47537013888359,0.33901480555534363
MLG60,14,12,MLG60,47,8,0,20,15.723044753074646,0.3345328670866946
MLG51,5,4,MLG51,248,62,0,35,75.51532831788063,0.3044972916043574
1-1204,13,13,1-1204,39,9,0,7,11.703065663576126,0.30007860675836223
MLG58,10,18,MLG58,71,17,0,11,21.247674614191055,0.29926302273508526
1-3083,5,4,1-3083,78,16,0,19,23.336892515420914,0.29919092968488353
1-9491,21,14,1-9491,80,17,0,17,23.56458804011345,0.2945573505014181
1-7122,21,14,1-7122,197,24,0,85,56.822940200567245,0.2884413208150622
1-9277,20,2,1-9277,48,8,0,15,13.792283564805984,0.28733924093345803
1-18558,15,11,1-18558,307,73,0,32,85.35687160491943,0.27803541239387436
1-1350,21,14,1-1350,195,38,0,40,53.44608950614929,0.2740825102879451
1-5891,15,11,1-5891,96,8,0,47,26.149155169725418,0.2723870330179731
MLG68,15,11,MLG68,642,59,0,296,173.30106234550476,0.2699393494478267
1-9831,6,5,1-9831,132,14,0,56,35.62452530860901,0.26988276748946216
1-1770,11,20,1-1770,35,4,0,14,9.406131327152252,0.26874660934720723
1-3139,20,2,1-3139,93,19,0,14,24.406131327152252,0.2624315196467984
1-9227,4,3,1-9227,801,68,0,357,205.85634884238243,0.2569991870691416
1-2545,15,11,1-2545,145,29,0,21,37.10919699072838,0.2559254964877819
1-8023,5,9,1-8023,16,1,0,8,4.089217901229858,0.25557611882686615
1-9855,16,1,1-9855,8,2,0,0,2.0,0.25
1-9938,6,5,1-9938,55,6,0,20,13.723044753074646,0.2495099046013572
1-6858,9,17,1-6858,23,3,0,7,5.703065663576126,0.24795937667722287
1-18994,11,15,1-18994,28,5,0,5,6.9307611882686615,0.24752718529530934
MLG32,10,18,MLG32,52,9,0,10,12.861522376537323,0.2473369687795639
1-6927,19,21,1-6927,179,33,0,29,44.19841489195824,0.24691851894948735
1-1833,12,19,1-1833,124,14,0,43,30.60454621911049,0.24681085660572974
1-0003,12,19,1-0003,17,3,0,3,4.158456712961197,0.24461510076242335
1-7866,11,20,1-7866,318,43,0,90,77.7537013888359,0.24450849493344626
MLG57,5,4,MLG57,629,112,0,106,152.93213719129562,0.24313535324530305
1-3509,16,10,1-3509,35,5,0,9,8.47537013888359,0.24215343253953117
1-9643,7,15,1-9643,8,0,0,5,1.9307611882686615,0.2413451485335827
1-1942,20,2,1-1942,34,7,0,3,8.158456712961197,0.2399546092047411
1-6532,11,20,1-6532,27,3,0,9,6.475370138883591,0.23982852366235521
1-3523,13,13,1-3523,543,76,0,139,129.6751610338688,0.23881245125942688
1-2382,7,15,1-2382,139,24,0,23,32.88150146603584,0.23655756450385498
1-9971,14,12,1-9971,15,2,0,4,3.544608950614929,0.2363072633743286
