Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,MLG45,20,11,MLG45,70,10,1,10,1013.5720059275627,14.479600084679467
4,4,4,4,4,4,4,4,4,1-6240,20,11,1-6240,698,72,1,127,1117.3644752800465,1.6008087038396082
399,399,399,399,399,399,399,399,399,MLG60,15,5,MLG60,47,27,0,9,30.214805334806442,0.642868198612903
166,166,166,166,166,166,166,166,166,MLG40,14,7,MLG40,51,21,0,9,24.214805334806442,0.47480010460404787
268,268,268,268,268,268,268,268,268,MLG44,14,7,MLG44,59,22,0,13,26.643607705831528,0.4515865712852801
140,140,140,140,140,140,140,140,140,1-2294,4,5,1-2294,75,30,0,3,31.071601778268814,0.41428802371025086
319,319,319,319,319,319,319,319,319,1-3584,11,6,1-3584,26,7,0,9,10.214805334806442,0.3928771282617862
499,499,499,499,499,499,499,499,499,1-8627,20,11,1-8627,25,5,0,13,9.643607705831528,0.3857443082332611
353,353,353,353,353,353,353,353,353,MLG50,7,9,MLG50,319,109,0,33,120.78761956095695,0.37864457542619734
322,322,322,322,322,322,322,322,322,1-0296,18,10,1-0296,41,12,0,9,15.214805334806442,0.37109281304405956
251,251,251,251,251,251,251,251,251,1-7268,6,15,1-7268,70,15,0,30,25.71601778268814,0.3673716826098306
179,179,179,179,179,179,179,179,179,1-4052,7,2,1-4052,13,4,0,2,4.714401185512543,0.3626462450394264
389,389,389,389,389,389,389,389,389,1-0278,8,12,1-0278,79,19,0,27,28.644416004419327,0.36258754435973833
346,346,346,346,346,346,346,346,346,MLG32,14,7,MLG32,52,13,0,16,18.715209484100342,0.35990787469423735
190,190,190,190,190,190,190,190,190,1-2382,8,12,1-2382,139,28,0,59,49.07483497262001,0.35305636670949647
300,300,300,300,300,300,300,300,300,1-4020,17,14,1-4020,37,10,0,8,12.857604742050171,0.34750283086622086
327,327,327,327,327,327,327,327,327,P-16616,8,7,P-16616,28,9,0,2,9.714401185512543,0.3469428994825908
217,217,217,217,217,217,217,217,217,1-9630,7,16,1-9630,33,10,0,4,11.428802371025085,0.34632734457651776
526,526,526,526,526,526,526,526,526,1-5002,11,6,1-5002,45,6,0,26,15.287215411663055,0.3397158980369568
234,234,234,234,234,234,234,234,234,MLG29,11,6,MLG29,164,34,0,60,55.43203556537628,0.3380002168620505
544,544,544,544,544,544,544,544,544,1-5799,8,2,1-5799,7,2,0,1,2.3572005927562714,0.3367429418223245
404,404,404,404,404,404,404,404,404,1-4682,16,14,1-4682,16,5,0,1,5.357200592756271,0.33482503704726696
331,331,331,331,331,331,331,331,331,MLG75,15,5,MLG75,185,57,0,13,61.64360770583153,0.33320869030179207
485,485,485,485,485,485,485,485,485,1-5980,8,6,1-5980,29,5,0,13,9.643607705831528,0.3325381967528113
350,350,350,350,350,350,350,350,350,1-2282,8,12,1-2282,219,54,0,47,70.78842785954475,0.3232348304088802
114,114,114,114,114,114,114,114,114,1-7496,3,17,1-7496,246,68,0,28,78.0016165971756,0.31707974226494146
411,411,411,411,411,411,411,411,411,MLG15,8,12,MLG15,105,21,0,34,33.144820153713226,0.31566495384488785
332,332,332,332,332,332,332,332,332,MLG78,20,11,MLG78,80,22,0,9,25.214805334806442,0.3151850666850805
483,483,483,483,483,483,483,483,483,1-9491,20,11,1-9491,80,20,0,14,25.0008082985878,0.3125101037323475
457,457,457,457,457,457,457,457,457,1-8503,11,23,1-8503,16,5,0,0,5.0,0.3125
91,91,91,91,91,91,91,91,91,72-12171,14,11,72-12171,19,4,0,5,5.786002963781357,0.30452647177796616
443,443,443,443,443,443,443,443,443,1-3447,8,12,1-3447,110,27,0,18,33.429610669612885,0.3039055515419353
161,161,161,161,161,161,161,161,161,MLG41,14,7,MLG41,66,15,0,14,20.0008082985878,0.303042549978603
1,1,1,1,1,1,1,1,1,1-9185,8,12,1-9185,31,9,0,1,9.357200592756271,0.3018451804114926
548,548,548,548,548,548,548,548,548,1-3087,3,17,1-3087,26,6,0,5,7.786002963781357,0.2994616524531291
292,292,292,292,292,292,292,292,292,1-9997,3,7,1-9997,16,3,0,5,4.786002963781357,0.2991251852363348
199,199,199,199,199,199,199,199,199,MLG39,8,12,MLG39,23,4,0,8,6.857604742050171,0.2981567279152248
558,558,558,558,558,558,558,558,558,1-0055,20,9,1-0055,18,5,0,1,5.357200592756271,0.2976222551531262
238,238,238,238,238,238,238,238,238,1-9855,2,18,1-9855,8,2,0,1,2.3572005927562714,0.2946500740945339
106,106,106,106,106,106,106,106,106,MLG69,18,10,MLG69,576,98,0,199,169.082917958498,0.29354673256683683
97,97,97,97,97,97,97,97,97,1-9237,7,9,1-9237,38,9,0,6,11.143203556537628,0.29324219885625336
153,153,153,153,153,153,153,153,153,1-1350,20,11,1-1350,195,40,0,48,57.145628452301025,0.293054504883595
311,311,311,311,311,311,311,311,311,1-20578,2,18,1-20578,19,3,0,7,5.5004041492938995,0.2894949552259947
143,143,143,143,143,143,143,143,143,1-8928,16,16,1-8928,39,10,0,3,11.071601778268814,0.28388722508381575
206,206,206,206,206,206,206,206,206,1-9752,1,13,1-9752,22,4,0,6,6.143203556537628,0.2792365252971649
562,562,562,562,562,562,562,562,562,1-0003,20,11,1-0003,17,4,0,2,4.714401185512543,0.27731771679485545
205,205,205,205,205,205,205,205,205,1-8018,16,16,1-8018,58,10,0,17,16.072410076856613,0.2771105185664933
507,507,507,507,507,507,507,507,507,1-6909,18,10,1-6909,36,1,0,25,9.930014818906784,0.27583374496963287
413,413,413,413,413,413,413,413,413,1-8314,16,16,1-8314,36,2,0,22,9.85841304063797,0.27384480668438804
394,394,394,394,394,394,394,394,394,1-2423,3,17,1-2423,79,9,0,35,21.502020746469498,0.27217747780341134
318,318,318,318,318,318,318,318,318,1-2324,15,13,1-2324,25,5,0,5,6.786002963781357,0.2714401185512543
535,535,535,535,535,535,535,535,535,1-5990,7,9,1-5990,5,1,0,1,1.3572005927562714,0.2714401185512543
313,313,313,313,313,313,313,313,313,1-7521,1,13,1-7521,10,2,0,2,2.7144011855125427,0.2714401185512543
427,427,427,427,427,427,427,427,427,1-9379,8,12,1-9379,58,12,0,10,15.572005927562714,0.2684828608200468
500,500,500,500,500,500,500,500,500,1-0292,17,14,1-0292,99,24,0,7,26.5004041492939,0.2676808499928677
312,312,312,312,312,312,312,312,312,1-3108,20,11,1-3108,18,3,0,5,4.786002963781357,0.2658890535434087
547,547,547,547,547,547,547,547,547,MLG67,16,16,MLG67,27,5,0,6,7.143203556537628,0.26456309468657885
169,169,169,169,169,169,169,169,169,1-9606,2,18,1-9606,16,1,0,9,4.214805334806442,0.26342533342540264
207,207,207,207,207,207,207,207,207,1-7058,12,4,1-7058,80,16,0,14,21.0008082985878,0.2625101037323475
504,504,504,504,504,504,504,504,504,1-5425,14,7,1-5425,17,3,0,4,4.4288023710250854,0.26051778653088736
293,293,293,293,293,293,293,293,293,1-8066,1,13,1-8066,86,14,0,23,22.21561363339424,0.25832108876039817
536,536,536,536,536,536,536,536,536,1-9971,18,10,1-9971,15,1,0,8,3.857604742050171,0.25717364947001137
74,74,74,74,74,74,74,74,74,1-8124,16,16,1-8124,18,1,0,10,4.572005927562714,0.25400032930903965
248,248,248,248,248,248,248,248,248,1-2400,1,7,1-2400,49,11,0,4,12.428802371025085,0.2536490279801038
240,240,240,240,240,240,240,240,240,MLG33,8,12,MLG33,20,4,0,3,5.071601778268814,0.2535800889134407
157,157,157,157,157,157,157,157,157,1-6061,4,2,1-6061,40,9,0,3,10.071601778268814,0.2517900444567204
310,310,310,310,310,310,310,310,310,1-4855,4,2,1-4855,22,3,0,7,5.5004041492938995,0.25001837042244995
80,80,80,80,80,80,80,80,80,1-9115,4,2,1-9115,16,4,0,0,4.0,0.25
63,63,63,63,63,63,63,63,63,1-7066,3,17,1-7066,23,5,0,2,5.714401185512543,0.24845222545706708
377,377,377,377,377,377,377,377,377,1-7213,14,7,1-7213,23,5,0,2,5.714401185512543,0.24845222545706708
246,246,246,246,246,246,246,246,246,MLG56,4,2,MLG56,511,92,0,97,126.64845749735832,0.24784433952516305
33,33,33,33,33,33,33,33,33,1-7991,4,2,1-7991,46,11,0,1,11.357200592756271,0.24689566505991895
209,209,209,209,209,209,209,209,209,1-9938,15,8,1-9938,55,5,0,24,13.572814226150513,0.24677844047546388
81,81,81,81,81,81,81,81,81,1-7770,20,11,1-7770,11,2,0,2,2.7144011855125427,0.24676374413750388
136,136,136,136,136,136,136,136,136,1-9549,7,9,1-9549,18,3,0,4,4.4288023710250854,0.2460445761680603
253,253,253,253,253,253,253,253,253,1-4649,18,10,1-4649,244,38,0,61,59.78923615813255,0.24503785310710063
279,279,279,279,279,279,279,279,279,MLG43,1,7,MLG43,14,2,0,4,3.4288023710250854,0.24491445507322038
409,409,409,409,409,409,409,409,409,1-9645,18,10,1-9645,69,5,0,33,16.787619560956955,0.24329883421676746
123,123,123,123,123,123,123,123,123,MLG55,1,13,MLG55,92,18,0,12,22.286407113075256,0.24224355557690497
448,448,448,448,448,448,448,448,448,1-3106,6,15,1-3106,34,5,0,9,8.214805334806442,0.2416119216119542
467,467,467,467,467,467,467,467,467,1-13247,13,23,1-13247,29,7,0,0,7.0,0.2413793103448276
162,162,162,162,162,162,162,162,162,1-8067,10,8,1-8067,322,34,0,122,77.5784723162651,0.2409269326592084
152,152,152,152,152,152,152,152,152,1-9500,8,12,1-9500,33,6,0,5,7.786002963781357,0.2359394837509502
375,375,375,375,375,375,375,375,375,MLG14,3,17,MLG14,232,50,0,13,54.64360770583153,0.23553279183548073
440,440,440,440,440,440,440,440,440,MLG52,7,9,MLG52,125,23,0,18,29.429610669612885,0.23543688535690308
459,459,459,459,459,459,459,459,459,1-2545,15,5,1-2545,145,23,0,30,33.71601778268814,0.23252426057026304
255,255,255,255,255,255,255,255,255,1-9946,10,8,1-9946,12,1,0,5,2.786002963781357,0.2321669136484464
154,154,154,154,154,154,154,154,154,1-18994,2,18,1-18994,28,4,0,7,6.5004041492938995,0.2321572910462107
39,39,39,39,39,39,39,39,39,1-7467,14,7,1-7467,64,12,0,8,14.857604742050171,0.23215007409453392
464,464,464,464,464,464,464,464,464,1-10060,20,22,1-10060,36,8,0,1,8.357200592756271,0.23214446090989643
510,510,510,510,510,510,510,510,510,1-3206,2,18,1-3206,45,4,0,18,10.429610669612885,0.23176912599139743
202,202,202,202,202,202,202,202,202,1-8988,4,2,1-8988,29,6,0,2,6.714401185512543,0.23153107536250148
214,214,214,214,214,214,214,214,214,1-0053,11,6,1-0053,142,13,0,55,32.646032601594925,0.2299016380394009
465,465,465,465,465,465,465,465,465,1-5913,20,6,1-5913,14,0,0,9,3.2148053348064423,0.22962895248617446
452,452,452,452,452,452,452,452,452,1-8529,15,5,1-8529,56,5,0,22,12.85841304063797,0.2296145185828209
384,384,384,384,384,384,384,384,384,1-9270,12,4,1-9270,128,15,0,40,29.288023710250854,0.2288126852363348
241,241,241,241,241,241,241,241,241,1-19448,16,16,1-19448,45,6,0,12,10.286407113075256,0.2285868247350057
183,183,183,183,183,183,183,183,183,1-9496,11,6,1-9496,39,7,0,5,8.786002963781357,0.22528212727644506
294,294,294,294,294,294,294,294,294,1-3509,16,13,1-3509,35,5,0,8,7.857604742050171,0.2245029926300049
454,454,454,454,454,454,454,454,454,1-0272,9,22,1-0272,111,13,0,33,24.787619560956955,0.22331188793654913
414,414,414,414,414,414,414,414,414,1-8285,8,12,1-8285,72,10,0,17,16.072410076856613,0.22322791773411962
