Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,20,3,1-5172,120,15,0,37,18.673739314079285,0.15561449428399404
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,7,7,1-6980,128,19,0,9,19.893612265586853,0.1554188458248973
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,12,8,1-5515,29,4,0,5,4.496451258659363,0.155050043402047
362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,1-1462,5,11,1-1462,192,22,0,78,29.74463963508606,0.15491999809940657
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,11,13,1-1390,98,8,0,72,15.148898124694824,0.15458059310913086
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,4,1,1-9156,268,38,0,30,40.97870755195618,0.15290562519386633
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,18,14,1-7268,70,10,0,7,10.695031762123108,0.1527861680303301
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,17,5,1-5043,123,18,0,6,18.595741510391235,0.15118489032838403
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,3,4,1-0303,212,28,0,40,31.971610069274902,0.15080948145884387
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG38,15,12,MLG38,77,10,0,16,11.588644027709961,0.15050187048973976
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-5214,8,18,1-5214,40,6,0,0,6.0,0.15
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,12,8,1-0055,18,2,0,7,2.695031762123108,0.1497239867846171
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,MLG11,13,2,MLG11,87,7,0,60,12.957415103912354,0.148935805792096
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,13,6,1-4760,40,5,0,9,5.893612265586853,0.14734030663967132
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,18,14,MLG68,642,90,0,26,92.58154654502869,0.14420801642527833
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,19,9,1-2297,25,3,0,6,3.5957415103912354,0.1438296604156494
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,14,5,1-0296,41,4,0,19,5.886514782905579,0.14357353129037997
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-1592,5,17,1-1592,32,3,0,16,4.588644027709961,0.14339512586593628
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,P-0009,15,12,P-0009,7,1,0,0,1.0,0.14285714285714285
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,7,7,1-9667,14,2,0,0,2.0,0.14285714285714285
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,7,7,MLG84,63,8,0,10,8.992902517318726,0.14274448440188453
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,19,9,MLG14,232,27,0,58,32.75883460044861,0.14120187327779574
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-0358,12,8,1-0358,22,3,0,1,3.0992902517318726,0.14087682962417603
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,6,17,1-8551,38,4,0,13,5.290773272514343,0.1392308755924827
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-6006,5,11,1-6006,57,7,0,9,7.893612265586853,0.13848442571205005
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,5,11,1-8503,16,2,0,2,2.198580503463745,0.13741128146648407
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,15,5,1-0278,79,9,0,18,10.787224531173706,0.13654714596422413
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1-9722,18,14,1-9722,22,3,0,0,3.0,0.13636363636363635
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,2,19,1-9752,22,2,0,10,2.9929025173187256,0.13604102351448752
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,4,1,1-6692,71,9,0,5,9.496451258659363,0.1337528346290051
518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,1-1850,18,14,1-1850,30,4,0,0,4.0,0.13333333333333333
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,2,19,1-8222,12,1,0,6,1.5957415103912354,0.13297845919926962
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,7,7,1-1350,195,23,0,28,25.78012704849243,0.13220577973585862
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,11,13,1-2382,139,13,0,54,18.361673593521118,0.13209837117641093
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,3,4,1-1258,435,36,0,214,57.24811387062073,0.13160485947269132
513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,1-8094,13,2,1-8094,58,7,0,6,7.595741510391235,0.13096106052398682
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,4,1,1-2335,145,17,0,20,18.98580503463745,0.13093658644577552
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1-2714,13,2,1-2714,61,6,0,20,7.985805034637451,0.13091483663340084
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,7,7,1-2103,26,3,0,4,3.3971610069274902,0.1306600387279804
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,1-9655,19,9,1-9655,27,3,0,5,3.496451258659363,0.12949819476516158
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,4,1,1-8590,24,3,0,1,3.0992902517318726,0.12913709382216135
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,2,19,1-6296,254,20,0,128,32.70915222167969,0.12877618984913264
516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,1-5036,2,19,1-5036,14,1,0,8,1.7943220138549805,0.12816585813249862
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,10,6,MLG58,71,7,0,21,9.085095286369324,0.12795908854041302
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,11,13,1-10060,36,3,0,16,4.588644027709961,0.12746233410305446
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,10,6,MLG10,60,3,0,46,7.567351579666138,0.12612252632776896
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,19,9,1-8421,109,12,0,17,13.687934279441833,0.12557737871047553
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-17657,13,2,1-17657,8,1,0,0,1.0,0.125
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,18,14,1-8427,189,20,0,36,23.574449062347412,0.12473253472141488
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,5,11,1-9516,76,8,0,13,9.290773272514343,0.12224701674360978
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,18,14,1-8124,18,2,0,2,2.198580503463745,0.12214336130354139
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-6532,19,6,1-6532,27,2,0,13,3.2907732725143433,0.1218804915746053
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,19,9,1-6647,62,6,0,15,7.489353775978088,0.12079602864480787
529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,1-6217,14,10,1-6217,44,5,0,3,5.297870755195618,0.12040615352717313
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,5,11,1-4531,94,10,0,13,11.290773272514343,0.12011460928206748
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,19,13,MLG33,20,2,0,4,2.3971610069274902,0.1198580503463745
463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,12,8,1-1989,46,5,0,5,5.496451258659363,0.11948807084042093
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1-20167,9,15,1-20167,56,5,0,16,6.588644027709961,0.11765435763767787
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,MLG12,3,4,MLG12,146,8,0,92,17.134703159332275,0.11736098054337175
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,20,3,1-1827,24,2,0,8,2.7943220138549805,0.11643008391062419
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,12,8,1-5161,12,1,0,4,1.3971610069274902,0.11643008391062419
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,13,2,1-17758,40,4,0,6,4.595741510391235,0.11489353775978088
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,7,7,1-8659,91,10,0,4,10.39716100692749,0.11425451655964275
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,20,3,1-7467,64,6,0,13,7.290773272514343,0.11391833238303661
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,1-5877,14,10,1-5877,79,3,0,60,8.957415103912354,0.11338500131534625
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,1-3141,20,3,1-3141,136,12,0,33,15.276578307151794,0.11232778167023379
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,4,1,1-8157,75,8,0,4,8.39716100692749,0.11196214675903321
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,2,19,1-4417,151,9,0,79,16.843929886817932,0.11154920454846312
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,1-8113,3,4,1-8113,9,1,0,0,1.0,0.1111111111111111
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,3,2,1-3108,18,2,0,0,2.0,0.1111111111111111
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,8,18,1-9076,9,1,0,0,1.0,0.1111111111111111
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,13,2,1-8100,19,2,0,1,2.0992902517318726,0.11048896061746698
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,19,9,1-9185,31,3,0,4,3.3971610069274902,0.10958583893314484
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,9,15,1-8646,20,1,0,12,2.1914830207824707,0.10957415103912353
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,5,11,1-9277,48,5,0,2,5.198580503463745,0.10830376048882802
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,6,17,1-3587,46,2,0,30,4.978707551956177,0.10823277286861253
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1-4499,5,11,1-4499,12,1,0,3,1.2978707551956177,0.10815589626630147
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,9,15,1-5002,45,3,0,18,4.787224531173706,0.1063827673594157
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,5,11,1-0205,34,3,0,6,3.5957415103912354,0.10575710324680104
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,18,14,1-5891,96,10,0,1,10.099290251731873,0.105200940122207
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,2,19,1-9887,36,2,0,18,3.787224531173706,0.10520068142149183
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,2,19,1-9808,74,5,0,28,7.780127048492432,0.10513685200665449
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,14,13,1-20578,19,1,0,10,1.9929025173187256,0.10488960617466976
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,2,19,MLG30,208,11,0,108,21.723347187042236,0.10443916916847229
487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-6900,8,4,1-6900,67,6,0,10,6.992902517318726,0.10437167936296605
193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,1-9553,18,13,1-9553,23,2,0,4,2.3971610069274902,0.10422439160554306
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,2,19,1-9995,24,2,0,5,2.496451258659363,0.10401880244414012
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,11,13,MLG65,201,11,0,97,20.631154417991638,0.10264255929349074
374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,1-6919,17,5,1-6919,43,4,0,4,4.39716100692749,0.1022595583006393
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-19547,7,7,1-19547,66,6,0,7,6.695031762123108,0.10143987518368346
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,10,6,1-7122,197,8,0,118,19.716249704360962,0.10008248580893889
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,9,15,1-0033,10,1,0,0,1.0,0.1
493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,1-1836,15,12,1-1836,20,2,0,0,2.0,0.1
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,4,1,1-7842,21,2,0,1,2.0992902517318726,0.0999662024634225
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,1-9500,10,6,1-9500,33,3,0,3,3.2978707551956177,0.09993547743017023
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,17,5,1-18615,22,2,0,2,2.198580503463745,0.09993547743017023
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,19,9,1-9457,11,1,0,1,1.0992902517318726,0.09993547743017023
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,12,8,1-3083,78,7,0,8,7.7943220138549805,0.09992720530583309
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,7,7,1-8285,72,6,0,12,7.191483020782471,0.09988170862197876
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,11,13,1-8450,52,4,0,12,5.191483020782471,0.09983621193812443
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,1-4640,5,17,1-4640,87,6,0,27,8.680836796760559,0.09977973329609838
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,9,15,1-2034,16,1,0,6,1.5957415103912354,0.09973384439945221
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,10,13,MLG06,18,1,0,8,1.7943220138549805,0.09968455632527669
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,11,13,1-2282,219,14,0,78,21.74463963508606,0.09929059194103224
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,10,17,1-13247,29,0,0,29,2.879417300224304,0.09929025173187256
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,2,19,MLG02,320,18,0,138,31.702054738998413,0.09906892105937004
517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,18,14,1-18028,309,30,0,5,30.496451258659363,0.0986940170183151
