Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1,Unnamed: 0.1.1.1,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,MLG40,3,MLG40,3,51,7,1,12,1018.4271860122681,19.96916051004447
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,MLG45,13,MLG45,5,70,14,1,19,1032.0930445194244,14.744186350277491
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1-3523,3,1-3523,3,543,70,1,149,1211.8875596523285,2.231837126431544
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-10468,13,1-10468,5,549,41,1,175,1207.6464626789093,2.1997203327484685
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-3516,17,1-3516,8,156,18,0,95,108.46522259712219,0.695289888443091
165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,MLG59,13,MLG59,5,71,15,0,36,49.2815580368042,0.6941064512225944
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-3083,3,1-3083,3,78,28,0,27,53.71116852760315,0.6886047247128609
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,1-8042,14,1-8042,19,52,9,0,28,35.66343402862549,0.6858352697812594
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,1-10038,6,1-10038,16,76,12,0,42,51.99515104293823,0.6841467242491873
142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,1-8084,8,1-8084,7,82,26,0,30,54.567965030670166,0.6654629881789045
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-0296,3,1-0296,3,41,10,0,16,25.236248016357422,0.6155182443014006
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,1-7866,3,1-7866,3,318,15,0,186,192.12138319015503,0.604155293050802
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-2423,9,1-2423,12,79,40,0,6,45.71359300613403,0.5786530760270131
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-9156,10,1-9156,10,268,55,0,100,150.2265501022339,0.5605468287396786
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7152,17,1-7152,8,109,2,0,62,61.04046106338501,0.560004229939312
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-0292,19,1-0292,18,99,3,0,54,54.4223370552063,0.5497205763152151
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-1005,8,1-1005,7,125,8,0,63,67.99272656440735,0.5439418125152587
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-4417,19,1-4417,18,151,9,0,76,81.37217807769775,0.5388885965410447
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,MLG52,9,MLG52,12,125,23,0,46,66.80421304702759,0.5344337043762207
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-5413,6,1-5413,16,39,14,0,7,20.665858507156372,0.5298938078758044
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-1350,11,1-1350,11,195,63,0,40,101.09062004089355,0.5184134361071464
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,MLG29,8,MLG29,7,164,46,0,40,84.09062004089355,0.5127476831761802
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-4760,7,1-4760,17,40,10,0,11,20.474920511245728,0.5118730127811432
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,1-19286,7,1-19286,5,40,3,0,18,20.1407790184021,0.5035194754600525
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,P-16616,14,P-16616,17,28,14,0,0,14.0,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,1-3534,17,1-3534,8,279,28,0,116,138.4627981185913,0.49628243053258536
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-6692,9,1-6692,12,71,18,0,18,35.1407790184021,0.49494054955495914
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1-18558,7,1-18558,17,307,67,0,89,151.75162959098816,0.4943049823810689
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-4494,14,1-4494,12,16,6,0,2,7.904531002044678,0.49403318762779236
111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,1-0272,17,1-0272,8,111,9,0,48,54.708744049072266,0.49287156800966003
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9770,10,1-9770,10,50,17,0,8,24.61812400817871,0.4923624801635742
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,1-2335,10,1-2335,10,145,13,0,61,71.08819556236267,0.4902634176714667
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-9997,8,1-9997,7,16,4,0,4,7.8090620040893555,0.4880663752555847
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,1-11350,2,1-11350,2,100,28,0,21,47.997575521469116,0.47997575521469116
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-2382,21,1-2382,4,139,0,0,70,66.65858507156372,0.4795581659824728
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-9333,15,1-9333,20,102,12,0,38,48.18608903884888,0.4724126376357733
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,1-9491,15,1-9491,20,80,11,0,28,37.66343402862549,0.4707929253578186
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-0303,15,1-0303,20,212,17,0,85,97.9425675868988,0.4619932433344283
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-5355,5,1-5355,14,53,6,0,19,24.09304451942444,0.4545857456495177
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,MLG51,6,MLG51,16,248,60,0,55,112.37460255622864,0.45312339740414775
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,1-9270,5,1-9270,14,128,23,0,36,57.2815580368042,0.4475121721625328
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,MLG44,14,MLG44,19,59,13,0,14,26.331717014312744,0.4463002883781821
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,1-1224,6,1-1224,16,151,34,0,35,67.32929253578186,0.4458893545416017
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-6734,5,1-6734,14,44,9,0,11,19.474920511245728,0.44261182980103925
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-6611,17,1-6611,8,89,4,0,37,39.23382353782654,0.4408294779531072
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,MLG55,15,MLG55,20,92,7,0,35,40.32929253578186,0.4383618753889333
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-9794,18,1-9794,10,46,20,0,0,20.0,0.43478260869565216
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-18371,10,1-18371,10,120,30,0,23,51.902106523513794,0.43251755436261496
277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-10060,15,1-10060,20,36,5,0,11,15.474920511245728,0.4298589030901591
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,1-8188,15,1-8188,20,140,10,0,52,59.51780605316162,0.42512718609401157
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-1608,11,1-1608,11,307,55,0,79,130.22897458076477,0.4241986142695921
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9925,13,1-9925,5,93,6,0,35,39.32929253578186,0.42289561866432107
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,1-1204,10,1-1204,10,39,4,0,13,16.379451513290405,0.4199859362382155
175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,1-19547,17,1-19547,8,66,2,0,27,27.71116852760315,0.41986618981216894
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-6878,19,1-6878,18,167,11,0,62,70.04046106338501,0.4194039584633833
431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,1-8503,15,1-8503,20,16,0,0,7,6.665858507156372,0.41661615669727325
334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,1-18994,3,1-18994,3,28,4,0,8,11.618124008178711,0.41493300029209684
512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,1-5799,5,1-5799,14,7,1,0,2,2.9045310020446777,0.41493300029209684
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-3584,7,1-3584,17,26,6,0,5,10.761327505111694,0.41389721173506516
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-5161,15,1-5161,20,12,4,0,1,4.952265501022339,0.4126887917518616
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-11329,10,1-11329,10,14,1,0,5,5.761327505111694,0.4115233932222639
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8074,10,1-8074,10,145,33,0,28,59.66343402862549,0.41147195881810683
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-9286,11,1-9286,11,81,17,0,17,33.18851351737976,0.4097347347824662
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-9938,12,1-9938,6,55,13,0,10,22.52265501022339,0.409502818367698
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,72-12171,14,72-12171,17,19,3,0,5,7.761327505111694,0.40849092132166814
455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,1-18377,17,1-18377,8,14,0,0,6,5.713593006134033,0.40811378615243094
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,MLG43,21,MLG43,4,14,0,0,6,5.713593006134033,0.40811378615243094
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1-10785,5,1-10785,14,279,31,0,87,113.84709858894348,0.40805411680624903
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,MLG30,19,MLG30,18,208,14,0,74,84.46764707565308,0.40609445709448594
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,1-7496,17,1-7496,8,246,12,0,92,99.60842609405518,0.40491230119534627
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9110,7,1-9110,17,29,6,0,6,11.713593006134033,0.4039170002115184
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-6296,19,1-6296,18,254,20,0,86,101.89483308792114,0.4011607601886659
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,MLG57,6,MLG57,16,629,74,0,187,252.07364869117737,0.40075301858692747
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-1258,4,1-1258,15,435,65,0,114,173.55826711654663,0.39898452210700375
323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,1-13247,17,1-13247,8,29,1,0,11,11.474920511245728,0.39568691418088714
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,MLG68,7,MLG68,17,642,114,0,147,253.9830286502838,0.3956121941593206
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-1390,6,1-1390,16,98,14,0,26,38.75890302658081,0.3954990104753144
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,MLG67,15,MLG67,20,27,3,0,8,10.618124008178711,0.39326385215476706
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-8622,6,1-8622,16,54,4,0,18,21.1407790184021,0.39149590774818704
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,1-7964,19,1-7964,18,202,20,0,62,79.04046106338501,0.39128941120487626
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,1-8493,4,1-8493,15,38,12,0,3,14.856796503067017,0.3909683290280794
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-1957,10,1-1957,10,47,5,0,14,18.331717014312744,0.3900365322194201
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-9518,15,1-9518,20,22,0,0,9,8.57038950920105,0.3895631595091386
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-2294,12,1-2294,5,75,12,0,18,29.1407790184021,0.3885437202453613
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-9674,12,1-9674,6,144,34,0,23,55.902106523513794,0.3882090730799569
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-18613,14,1-18613,19,25,3,0,7,9.665858507156372,0.3866343402862549
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-3509,19,1-3509,18,35,1,0,13,13.379451513290405,0.3822700432368687
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-1015,17,1-1015,8,155,1,0,61,59.08819556236267,0.3812141649184688
212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,MLG32,14,MLG32,19,52,16,0,4,19.809062004089355,0.3809435000786415
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-3312,12,1-3312,6,36,8,0,6,13.713593006134033,0.3809331390592787
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-4051,5,1-4051,14,5,0,0,2,1.9045310020446777,0.3809062004089355
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-8379,15,1-8379,20,5,0,0,2,1.9045310020446777,0.3809062004089355
525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,1-3216,21,1-3216,4,5,0,0,2,1.9045310020446777,0.3809062004089355
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-3535,10,1-3535,10,315,36,0,88,119.79936408996582,0.38031544155544705
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-1131,9,1-1131,12,138,35,0,18,52.1407790184021,0.3778317320174065
