Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
264,264,264,264,264,264,264,264,264,264,264,264,1-8928,21,1,1-8928,39,7,0,6,12.418758869171143,0.3184297145941319
45,45,45,45,45,45,45,45,45,45,45,45,1-3596,3,7,1-3596,223,33,0,42,70.931312084198,0.318077632664565
1,1,1,1,1,1,1,1,1,1,1,1,1-9227,14,5,1-9227,801,64,0,211,254.55968689918518,0.31780235567938225
468,468,468,468,468,468,468,468,468,468,468,468,1-9946,16,3,1-9946,12,2,0,2,3.806252956390381,0.31718774636586505
354,354,354,354,354,354,354,354,354,354,354,354,1-7530,2,9,1-7530,25,7,0,1,7.90312647819519,0.31612505912780764
233,233,233,233,233,233,233,233,233,233,233,233,1-3587,5,14,1-3587,46,9,0,6,14.418758869171143,0.31345127976459003
65,65,65,65,65,65,65,65,65,65,65,65,1-4319,11,12,1-4319,163,12,0,43,50.83443856239319,0.311867721241676
267,267,267,267,267,267,267,267,267,267,267,267,1-5413,18,20,1-5413,39,4,0,9,12.128138303756714,0.3109779052245311
300,300,300,300,300,300,300,300,300,300,300,300,1-18709,6,15,1-18709,33,3,0,8,10.225011825561523,0.30984884319883405
130,130,130,130,130,130,130,130,130,130,130,130,1-3139,14,5,1-3139,93,8,0,23,28.77190899848938,0.3093753655751546
472,472,472,472,472,472,472,472,472,472,472,472,1-1935,4,8,1-1935,12,1,0,3,3.7093794345855713,0.3091149528821309
210,210,210,210,210,210,210,210,210,210,210,210,1-1191,5,14,1-1191,53,10,0,7,16.321885347366333,0.3079601008937044
439,439,439,439,439,439,439,439,439,439,439,439,1-4682,2,9,1-4682,16,4,0,1,4.90312647819519,0.3064454048871994
410,410,410,410,410,410,410,410,410,410,410,410,1-3108,1,10,1-3108,18,1,0,5,5.515632390975952,0.30642402172088623
203,203,203,203,203,203,203,203,203,203,203,203,1-9938,11,12,1-9938,55,6,0,12,16.837517738342285,0.30613668615167794
406,406,406,406,406,406,406,406,406,406,406,406,1-3265,17,2,1-3265,19,4,0,2,5.806252956390381,0.3055922608626516
61,61,61,61,61,61,61,61,61,61,61,61,1-6927,11,12,1-6927,179,5,0,55,54.671956300735474,0.30542992346779596
326,326,326,326,326,326,326,326,326,326,326,326,1-0027,21,1,1-0027,29,7,0,2,8.80625295639038,0.30366389504794417
122,122,122,122,122,122,122,122,122,122,122,122,1-9404,11,12,1-9404,100,5,0,28,30.287541389465332,0.30287541389465333
124,124,124,124,124,124,124,124,124,124,124,124,1-0292,21,1,1-0292,99,10,0,22,29.86878252029419,0.30170487394236556
131,131,131,131,131,131,131,131,131,131,131,131,1-9925,11,12,1-9925,93,0,0,31,27.996920824050903,0.3010421593983968
478,478,478,478,478,478,478,478,478,478,478,478,1-20012,1,10,1-20012,12,0,0,4,3.6125059127807617,0.3010421593983968
92,92,92,92,92,92,92,92,92,92,92,92,1-6980,13,6,1-6980,128,34,0,5,38.51563239097595,0.3009033780544996
433,433,433,433,433,433,433,433,433,433,433,433,1-20641,5,14,1-20641,16,3,0,2,4.806252956390381,0.3003908097743988
491,491,491,491,491,491,491,491,491,491,491,491,1-5555,21,1,1-5555,10,3,0,0,3.0,0.3
257,257,257,257,257,257,257,257,257,257,257,257,1-19286,12,13,1-19286,40,11,0,1,11.90312647819519,0.29757816195487974
62,62,62,62,62,62,62,62,62,62,62,62,1-6878,10,19,1-6878,167,8,0,46,49.54381799697876,0.2966695688441842
386,386,386,386,386,386,386,386,386,386,386,386,1-4855,16,3,1-4855,22,2,0,5,6.515632390975952,0.2961651086807251
121,121,121,121,121,121,121,121,121,121,121,121,1-9333,20,22,1-9333,102,4,0,29,30.190667867660522,0.29598693987902475
3,3,3,3,3,3,3,3,3,3,3,3,1-6181,9,18,1-6181,659,83,0,124,194.9876832962036,0.2958841931657111
189,189,189,189,189,189,189,189,189,189,189,189,MLG10,8,19,MLG10,60,6,0,13,17.740644216537476,0.29567740360895794
108,108,108,108,108,108,108,108,108,108,108,108,1-8328,17,2,1-8328,114,30,0,4,33.61250591278076,0.2948465430945681
111,111,111,111,111,111,111,111,111,111,111,111,1-0272,5,14,1-0272,111,20,0,14,32.643770694732666,0.29408802427687086
351,351,351,351,351,351,351,351,351,351,351,351,1-2324,16,3,1-2324,25,1,0,7,7.321885347366333,0.2928754138946533
355,355,355,355,355,355,355,355,355,355,355,355,1-4747,1,10,1-4747,25,1,0,7,7.321885347366333,0.2928754138946533
133,133,133,133,133,133,133,133,133,133,133,133,MLG53,1,10,MLG53,91,3,0,26,26.48128843307495,0.2910031695942302
97,97,97,97,97,97,97,97,97,97,97,97,1-1833,2,9,1-1833,124,26,0,11,35.934391260147095,0.28979347790441207
2,2,2,2,2,2,2,2,2,2,2,2,1-6240,16,3,1-6240,698,53,0,165,202.01586890220642,0.2894210156192069
356,356,356,356,356,356,356,356,356,356,356,356,1-18613,15,4,1-18613,25,0,0,8,7.225011825561523,0.28900047302246096
80,80,80,80,80,80,80,80,80,80,80,80,1-0053,6,15,1-0053,142,22,0,21,40.965656042099,0.28849053550773945
85,85,85,85,85,85,85,85,85,85,85,85,1-1131,10,19,1-1131,138,28,0,13,39.740644216537476,0.2879756827285324
126,126,126,126,126,126,126,126,126,126,126,126,1-6693,6,15,1-6693,98,19,0,10,28.031264781951904,0.28603331410155003
513,513,513,513,513,513,513,513,513,513,513,513,1-5530,21,1,1-5530,7,2,0,0,2.0,0.2857142857142857
292,292,292,292,292,292,292,292,292,292,292,292,1-9740,21,1,1-9740,34,7,0,3,9.709379434585571,0.28556998337016387
12,12,12,12,12,12,12,12,12,12,12,12,1-7024,1,10,1-7024,498,24,0,129,140.50331568717957,0.2821351720626096
142,142,142,142,142,142,142,142,142,142,142,142,1-8084,6,15,1-8084,82,15,0,9,23.128138303756714,0.2820504671189843
222,222,222,222,222,222,222,222,222,222,222,222,1-8705,18,20,1-8705,48,8,0,6,13.418758869171143,0.2795574764410655
334,334,334,334,334,334,334,334,334,334,334,334,1-18994,8,17,1-18994,28,6,0,2,7.806252956390381,0.2787947484425136
93,93,93,93,93,93,93,93,93,93,93,93,MLG52,8,17,MLG52,125,22,0,14,34.643770694732666,0.2771501655578613
421,421,421,421,421,421,421,421,421,421,421,421,1-5282,21,1,1-5282,17,2,0,3,4.709379434585571,0.2770223196815042
297,297,297,297,297,297,297,297,297,297,297,297,1-9630,21,1,1-9630,33,1,0,9,9.128138303756714,0.27661025162899133
37,37,37,37,37,37,37,37,37,37,37,37,1-5775,12,13,1-5775,244,43,0,27,67.38441491127014,0.27616563488225465
280,280,280,280,280,280,280,280,280,280,280,280,1-8314,1,10,1-8314,36,0,0,11,9.934391260147095,0.27595531278186375
158,158,158,158,158,158,158,158,158,158,158,158,1-9808,9,18,1-9808,74,5,0,17,20.353150129318237,0.27504256931511134
412,412,412,412,412,412,412,412,412,412,412,412,1-0055,16,19,1-0055,18,4,0,1,4.90312647819519,0.27239591545528835
418,418,418,418,418,418,418,418,418,418,418,418,1-17835,8,17,1-17835,17,1,0,4,4.612505912780762,0.27132387722239776
417,417,417,417,417,417,417,417,417,417,417,417,1-5425,12,13,1-5425,17,1,0,4,4.612505912780762,0.27132387722239776
487,487,487,487,487,487,487,487,487,487,487,487,1-4929,11,20,1-4929,10,0,0,3,2.7093794345855713,0.27093794345855715
0,0,0,0,0,0,0,0,0,0,0,0,1-6098,6,15,1-6098,1327,189,0,188,358.7877779006958,0.2703751152228303
109,109,109,109,109,109,109,109,109,109,109,109,1-7441,1,10,1-7441,111,9,0,23,29.77190899848938,0.2682153963827872
442,442,442,442,442,442,442,442,442,442,442,442,1-5803,17,2,1-5803,15,4,0,0,4.0,0.26666666666666666
20,20,20,20,20,20,20,20,20,20,20,20,1-8067,11,12,1-8067,322,27,0,65,85.70322108268738,0.2661590716853645
275,275,275,275,275,275,275,275,275,275,275,275,1-4020,15,4,1-4020,37,8,0,2,9.80625295639038,0.2650338636862265
47,47,47,47,47,47,47,47,47,47,47,47,1-0303,1,10,1-0303,212,10,0,51,56.05945038795471,0.2644313697545034
89,89,89,89,89,89,89,89,89,89,89,89,1-9831,11,12,1-9831,132,5,0,33,34.803173780441284,0.2636604074275855
256,256,256,256,256,256,256,256,256,256,256,256,1-0296,2,9,1-0296,41,9,0,2,10.80625295639038,0.26356714527781416
327,327,327,327,327,327,327,327,327,327,327,327,1-8988,12,13,1-8988,29,4,0,4,7.612505912780762,0.26250020388899176
118,118,118,118,118,118,118,118,118,118,118,118,MLG15,4,16,MLG15,105,10,0,19,27.159403085708618,0.2586609817686535
369,369,369,369,369,369,369,369,369,369,369,369,MLG39,21,1,MLG39,23,5,0,1,5.90312647819519,0.2566576729650083
172,172,172,172,172,172,172,172,172,172,172,172,1-6900,1,10,1-6900,67,0,0,19,17.159403085708618,0.25611049381654655
482,482,482,482,482,482,482,482,482,482,482,482,1-9457,13,6,1-9457,11,1,0,2,2.806252956390381,0.25511390512639825
348,348,348,348,348,348,348,348,348,348,348,348,1-3087,18,20,1-3087,26,3,0,4,6.612505912780762,0.25432715049156773
11,11,11,11,11,11,11,11,11,11,11,11,MLG56,8,17,MLG56,511,61,0,76,129.63761234283447,0.2536939576180714
262,262,262,262,262,262,262,262,262,262,262,262,1-8172,18,20,1-8172,40,2,0,9,10.128138303756714,0.2532034575939178
268,268,268,268,268,268,268,268,268,268,268,268,1-8493,12,13,1-8493,38,6,0,4,9.612505912780762,0.2529606819152832
83,83,83,83,83,83,83,83,83,83,83,83,MLG13,14,5,MLG13,140,11,0,27,35.38441491127014,0.25274582079478675
325,325,325,325,325,325,325,325,325,325,325,325,1-9338,11,12,1-9338,29,1,0,7,7.321885347366333,0.2524788050815977
242,242,242,242,242,242,242,242,242,242,242,242,1-3206,8,17,1-3206,45,5,0,7,11.321885347366333,0.2515974521636963
283,283,283,283,283,283,283,283,283,283,283,283,1-6909,1,10,1-6909,36,0,0,10,9.031264781951904,0.25086846616533065
430,430,430,430,430,430,430,430,430,430,430,430,1-8023,10,19,1-8023,16,4,0,0,4.0,0.25
435,435,435,435,435,435,435,435,435,435,435,435,1-4494,21,1,1-4494,16,4,0,0,4.0,0.25
545,545,545,545,545,545,545,545,545,545,545,545,1-4926,15,1,1-4926,4,1,0,0,1.0,0.25
540,540,540,540,540,540,540,540,540,540,540,540,1-9733,21,1,1-9733,4,1,0,0,1.0,0.25
117,117,117,117,117,117,117,117,117,117,117,117,1-7019,1,10,1-7019,107,4,0,25,26.57816195487976,0.2483940369614931
372,372,372,372,372,372,372,372,372,372,372,372,1-9553,19,21,1-9553,23,3,0,3,5.709379434585571,0.24823388846024222
174,174,174,174,174,174,174,174,174,174,174,174,MLG41,21,1,MLG41,66,10,0,7,16.321885347366333,0.24730129314191412
304,304,304,304,304,304,304,304,304,304,304,304,1-1592,5,2,1-1592,32,7,0,1,7.90312647819519,0.2469727024435997
359,359,359,359,359,359,359,359,359,359,359,359,1-7839,17,2,1-7839,24,5,0,1,5.90312647819519,0.24596360325813293
312,312,312,312,312,312,312,312,312,312,312,312,1-1850,4,8,1-1850,30,1,0,7,7.321885347366333,0.2440628449122111
429,429,429,429,429,429,429,429,429,429,429,429,1-9452,21,1,1-9452,16,3,0,1,3.9031264781951904,0.2439454048871994
60,60,60,60,60,60,60,60,60,60,60,60,1-3068,5,7,1-3068,180,24,0,22,43.86878252029419,0.24371545844607884
288,288,288,288,288,288,288,288,288,288,288,288,1-9761,7,16,1-9761,35,4,0,5,8.515632390975952,0.24330378259931293
347,347,347,347,347,347,347,347,347,347,347,347,1-7204,18,20,1-7204,26,0,0,7,6.321885347366333,0.24314943643716666
98,98,98,98,98,98,98,98,98,98,98,98,1-5043,19,21,1-5043,123,18,0,13,29.740644216537476,0.24179385541900386
96,96,96,96,96,96,96,96,96,96,96,96,MLG09,18,20,MLG09,125,1,0,32,29.900047302246094,0.23920037841796876
94,94,94,94,94,94,94,94,94,94,94,94,1-1005,6,15,1-1005,125,18,0,13,29.740644216537476,0.2379251537322998
260,260,260,260,260,260,260,260,260,260,260,260,1-4760,17,2,1-4760,40,5,0,5,9.515632390975952,0.2378908097743988
440,440,440,440,440,440,440,440,440,440,440,440,1-2034,6,15,1-2034,16,2,0,2,3.806252956390381,0.2378908097743988
86,86,86,86,86,86,86,86,86,86,86,86,1-8910,19,21,1-8910,137,18,0,16,32.45002365112305,0.23686148650454777
308,308,308,308,308,308,308,308,308,308,308,308,1-4700,18,20,1-4700,31,1,0,7,7.321885347366333,0.236189849915043
56,56,56,56,56,56,56,56,56,56,56,56,1-8427,3,7,1-8427,189,12,0,36,44.512553215026855,0.23551615457686167
265,265,265,265,265,265,265,265,265,265,265,265,1-1204,21,1,1-1204,39,1,0,9,9.128138303756714,0.23405482830145422
473,473,473,473,473,473,473,473,473,473,473,473,1-5161,3,8,1-5161,12,1,0,2,2.806252956390381,0.23385441303253174
