Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
145,145,145,145,145,1-9491,19,1-9491,10,80,14,1,13,1016.7653738046065,12.70956717255758
93,93,93,93,93,MLG52,19,MLG52,10,125,11,1,9,1012.9144895570353,8.103315916456282
81,81,81,81,81,1-7682,10,1-7682,5,141,54,0,27,59.7434686711058,0.4237125437667078
165,165,165,165,165,MLG59,2,MLG59,9,71,24,0,14,26.978094866499305,0.37997316713379303
228,228,228,228,228,MLG60,10,MLG60,5,47,16,0,7,17.489047433249652,0.3721073921968011
168,168,168,168,168,MLG45,2,MLG45,9,70,22,0,17,25.616258052177727,0.365946543602539
124,124,124,124,124,1-0292,13,1-0292,1,99,29,0,26,34.530747609212995,0.34879543039609084
392,392,392,392,392,MLG33,20,MLG33,20,20,6,0,3,6.6381631856784225,0.33190815928392114
239,239,239,239,239,1-5002,7,1-5002,11,45,12,0,13,14.765373804606497,0.32811941788014437
57,57,57,57,57,MLG75,10,MLG75,5,185,55,0,22,59.679863361641765,0.3225938560088744
195,195,195,195,195,1-9379,2,1-9379,9,58,17,0,8,18.70176849514246,0.3224442843990079
235,235,235,235,235,1-1989,11,1-1989,4,46,8,0,31,14.594352918677032,0.3172685417103703
174,174,174,174,174,MLG41,2,MLG41,9,66,18,0,10,20.127210618928075,0.30495773665042536
435,435,435,435,435,1-4494,22,1-4494,12,16,4,0,4,4.85088424757123,0.30318026547320187
222,222,222,222,222,1-8705,2,1-8705,5,48,14,0,2,14.425442123785615,0.30053004424553365
264,264,264,264,264,1-8928,20,1-8928,20,39,10,0,8,11.70176849514246,0.30004534602929384
215,215,215,215,215,MLG40,5,MLG40,16,51,13,0,9,14.914489557035267,0.29244097170657385
85,85,85,85,85,1-1131,8,1-1131,12,138,37,0,12,39.55265274271369,0.28661342567183834
11,11,11,11,11,MLG56,12,MLG56,2,511,133,0,59,145.55054265167564,0.28483472143185057
233,233,233,233,233,1-3587,10,1-3587,5,46,12,0,4,12.85088424757123,0.2793670488602441
24,24,24,24,24,1-3535,5,1-3535,16,315,74,0,64,87.61414796113968,0.27814015225758626
54,54,54,54,54,1-1350,12,1-1350,2,195,49,0,20,53.25442123785615,0.27309959609157
217,217,217,217,217,1-9770,11,1-9770,20,50,9,0,21,13.467142299748957,0.26934284599497915
17,17,17,17,17,1-7004,3,1-7004,19,381,84,0,75,99.95407964196056,0.2623466657269306
182,182,182,182,182,1-6647,6,1-6647,15,62,12,0,19,16.041700175963342,0.25873709961231195
47,47,47,47,47,1-0303,6,1-0303,15,212,45,0,45,54.57244778517634,0.25741720653385064
117,117,117,117,117,1-7019,6,1-7019,15,107,12,0,66,26.039590084925294,0.24336065499930182
265,265,265,265,265,1-1204,3,1-1204,20,39,8,0,7,9.489047433249652,0.2433089085448629
169,169,169,169,169,1-7268,11,1-7268,4,70,11,0,28,16.95618973299861,0.24223128189998014
64,64,64,64,64,MLG29,7,MLG29,11,164,32,0,35,39.44523716624826,0.24051973881858696
62,62,62,62,62,1-6878,13,1-6878,1,167,22,0,82,39.443127075210214,0.23618638967191743
242,242,242,242,242,1-3206,4,1-3206,18,45,3,0,35,10.445237166248262,0.2321163814721836
5,5,5,5,5,MLG57,11,MLG57,4,629,77,0,316,144.21985555812716,0.2292843490590257
12,12,12,12,12,1-7024,6,1-7024,15,498,52,0,283,112.20006051566452,0.22530132633667574
6,6,6,6,6,MLG54,8,MLG54,12,595,58,0,348,132.026929538697,0.22189399922470085
27,27,27,27,27,1-1608,12,1-1608,2,307,30,0,176,67.43890689313412,0.21967070649229353
351,351,351,351,351,1-2324,11,1-2324,5,25,4,0,7,5.489047433249652,0.2195618973299861
332,332,332,332,332,P-16616,5,P-16616,16,28,5,0,5,6.063605309464037,0.21655733248085848
299,299,299,299,299,MLG31,21,MLG31,6,33,6,0,3,6.6381631856784225,0.20115646017207342
151,151,151,151,151,MLG38,2,MLG38,9,77,12,0,16,15.40353699028492,0.20004593493876519
9,9,9,9,9,1-3523,4,1-3523,18,543,72,0,167,107.52441733609885,0.1980191847810292
325,325,325,325,325,1-9338,1,1-9338,6,29,5,0,3,5.6381631856784225,0.19441942019580766
278,278,278,278,278,1-7845,21,1-7845,3,36,6,0,4,6.85088424757123,0.19030234021031195
300,300,300,300,300,1-18709,19,1-18709,10,33,5,0,6,6.276326371356845,0.19019170822293469
343,343,343,343,343,MLG67,19,MLG67,15,27,3,0,10,5.127210618928075,0.1898966895899287
91,91,91,91,91,1-9270,22,1-9270,13,128,15,0,42,23.934284599497914,0.18698659843357746
267,267,267,267,267,1-5413,19,1-5413,10,39,6,0,6,7.276326371356845,0.18657247106043193
25,25,25,25,25,1-18028,11,1-18028,4,309,5,0,246,57.32938122563064,0.18553197807647456
358,358,358,358,358,1-8627,21,1-8627,6,25,4,0,3,4.6381631856784225,0.1855265274271369
130,130,130,130,130,1-3139,9,1-3139,14,93,11,0,29,17.168910794891417,0.18461194403109052
224,224,224,224,224,1-9277,9,1-9277,14,48,2,0,32,8.80707398056984,0.18348070792853832
46,46,46,46,46,1-2282,20,1-2282,20,219,31,0,42,39.934284599497914,0.18234833150455668
410,410,410,410,410,1-3108,5,1-3108,16,18,2,0,6,3.276326371356845,0.18201813174204695
30,30,30,30,30,1-10785,6,1-10785,15,279,32,0,87,50.50673238467425,0.1810277146404095
403,403,403,403,403,72-12171,10,72-12171,14,19,3,0,2,3.425442123785615,0.18028642756766394
19,19,19,19,19,1-7863,6,1-7863,15,351,53,0,44,62.35972672328353,0.17766303909767386
0,0,0,0,0,1-6098,7,1-6098,11,1327,158,0,354,233.30325591005385,0.17581255155241435
212,212,212,212,212,MLG32,22,MLG32,13,52,4,0,24,9.10530548542738,0.17510202856591114
319,319,319,319,319,1-18935,5,1-18935,16,30,2,0,15,5.190815928392112,0.17302719761307042
