,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-0129,2,8,1-0129,142,23,1,20,1026.8260167837143,7.231169132279678
1,1-0303,2,8,1-0303,212,14,1,46,1022.7998386025428,4.824527540578033
2,MLG51,19,4,MLG51,248,50,1,27,1055.1651226580143,4.254698075233929
3,MLG54,19,4,MLG54,595,69,1,45,1077.6085377633572,1.8111067861569028
4,1-7866,14,13,1-7866,318,110,0,56,120.71284699440002,0.3796001477811321
5,1-6561,18,11,1-6561,65,20,0,9,21.721707552671432,0.3341801161949451
6,MLG52,19,4,MLG52,125,40,0,8,41.53040671348572,0.3322432537078857
7,MLG40,18,11,MLG40,51,15,0,6,16.14780503511429,0.3166236281394958
8,MLG48,17,14,MLG48,159,34,0,79,49.11276629567146,0.3088853226142859
9,1-0292,16,15,1-0292,99,24,0,33,30.312927693128582,0.3061911888194806
10,1-2335,18,11,1-2335,145,39,0,28,44.35642349720001,0.305906368946207
11,1-18709,1,15,1-18709,33,9,0,5,9.956504195928574,0.3017122483614719
12,MLG55,17,14,MLG55,92,26,0,9,27.721707552671432,0.3013229081812112
13,1-8074,17,14,1-8074,145,43,0,3,43.57390251755714,0.3005096725348768
14,1-5775,16,12,1-5775,244,64,0,42,72.03463524580002,0.2952239149418033
15,1-18558,15,17,1-18558,307,79,0,53,89.13894447684288,0.2903548680027455
16,1-11329,3,12,1-11329,14,3,0,5,3.9565041959285736,0.2826074425663267
17,1-1005,13,10,1-1005,125,30,0,24,34.59122014045715,0.2767297611236572
18,MLG44,3,6,MLG44,59,13,0,17,16.25211426615715,0.275459563833172
19,1-4494,3,6,1-4494,16,3,0,7,4.339105874300003,0.2711941171437502
20,1-5981,21,17,1-5981,28,6,0,8,7.530406713485718,0.2689430969102042
21,MLG41,18,11,MLG41,66,15,0,13,17.48691090941429,0.2649531955971862
22,1-4700,3,6,1-4700,31,4,0,22,8.208618462085724,0.2647941439382492
23,1-1204,7,1,1-1204,39,8,0,10,9.913008391857147,0.2541797023553114
24,1-9498,10,9,1-9498,64,15,0,6,16.14780503511429,0.2523094536736607
25,MLG60,9,3,MLG60,47,9,0,14,11.678211748600006,0.2484725903957448
26,1-5413,3,3,1-5413,39,7,0,14,9.678211748600006,0.2481592756051283
27,1-6647,11,11,1-6647,62,15,0,2,15.38260167837143,0.2481064786834101
28,1-0003,7,1,1-0003,17,4,0,1,4.191300839185715,0.2465471081873949
29,1-9394,16,12,1-9394,117,22,0,32,28.12162685394287,0.2403557850764348
30,1-7682,7,1,1-7682,141,29,0,25,33.78252097964287,0.2395923473733536
