Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
349,349,349,349,349,349,349,349,349,1-3052,1,12,1-3052,166,50,0,77,116.73128700256348,0.7032005241118282
517,517,517,517,517,517,517,517,517,1-18028,8,20,1-18028,309,57,0,182,214.72849655151367,0.6949142283220507
299,299,299,299,299,299,299,299,299,MLG54,12,11,MLG54,595,63,0,395,405.3228359222412,0.681214850289481
370,370,370,370,370,370,370,370,370,MLG62,7,13,MLG62,525,26,0,376,351.85667419433594,0.6702031889415923
361,361,361,361,361,361,361,361,361,1-0008,9,18,1-0008,230,12,0,164,154.12897491455078,0.6701259778893512
385,385,385,385,385,385,385,385,385,1-6974,17,6,1-6974,207,25,0,125,133.33001136779785,0.6441063351101346
389,389,389,389,389,389,389,389,389,1-0278,2,15,1-0278,79,39,0,12,49.399681091308594,0.6253124188773239
345,345,345,345,345,345,345,345,345,1-1131,12,11,1-1131,138,21,0,72,83.39808654785156,0.604333960491678
478,478,478,478,478,478,478,478,478,1-9394,17,6,1-9394,117,13,0,66,70.19824600219727,0.5999850085657886
268,268,268,268,268,268,268,268,268,MLG44,6,9,MLG44,59,22,0,15,34.99960136413574,0.5932135824429787
234,234,234,234,234,234,234,234,234,MLG29,4,14,MLG29,164,53,0,50,96.33200454711914,0.5873902716287752
305,305,305,305,305,305,305,305,305,1-7866,19,16,1-7866,318,27,0,181,183.8618564605713,0.5781819385552557
398,398,398,398,398,398,398,398,398,1-0303,18,8,1-0303,212,44,0,90,121.99760818481445,0.5754604159661059
423,423,423,423,423,423,423,423,423,1-7122,20,2,1-7122,197,16,0,110,111.33041000366211,0.565128984790163
250,250,250,250,250,250,250,250,250,1-9333,17,6,1-9333,102,32,0,29,57.1325626373291,0.5601231631110696
400,400,400,400,400,400,400,400,400,1-18709,4,14,1-18709,33,13,0,6,18.199840545654297,0.5515103195652817
483,483,483,483,483,483,483,483,483,1-9491,20,2,1-9491,80,33,0,12,43.399681091308594,0.5424960136413575
322,322,322,322,322,322,322,322,322,1-0296,19,13,1-0296,41,16,0,7,22.06648063659668,0.538206844795041
166,166,166,166,166,166,166,166,166,MLG40,1,12,MLG40,51,13,0,16,26.866241455078125,0.5267890481387868
363,363,363,363,363,363,363,363,363,1-10785,18,8,1-10785,279,15,0,148,143.26273345947266,0.5134864998547407
283,283,283,283,283,283,283,283,283,1-3535,17,6,1-3535,315,83,0,90,160.99760818481445,0.51110351804703
327,327,327,327,327,327,327,327,327,P-16616,7,9,P-16616,28,8,0,7,14.06648063659668,0.5023743084498814
106,106,106,106,106,106,106,106,106,MLG69,7,13,MLG69,576,202,0,100,288.6640090942383,0.5011527935663859
191,191,191,191,191,191,191,191,191,1-8328,19,16,1-8328,114,15,0,48,56.598724365234375,0.4964800382915296
316,316,316,316,316,316,316,316,316,1-7441,10,5,1-7441,111,44,0,11,53.53304100036621,0.48227964865194783
244,244,244,244,244,244,244,244,244,MLG57,5,4,MLG57,629,51,0,291,303.1922664642334,0.48202268118320096
85,85,85,85,85,85,85,85,85,1-8084,4,14,1-8084,82,33,0,7,39.06648063659668,0.47642049556825217
282,282,282,282,282,282,282,282,282,1-1608,10,5,1-1608,307,49,0,111,145.1970500946045,0.4729545605687443
434,434,434,434,434,434,434,434,434,MLG59,8,20,MLG59,71,24,0,11,33.53304100036621,0.47229635211783394
329,329,329,329,329,329,329,329,329,1-1317,14,7,1-1317,414,146,0,54,192.79856491088867,0.4656970166929678
337,337,337,337,337,337,337,337,337,1-18613,1,5,1-18613,25,9,0,3,11.599920272827148,0.4639968109130859
355,355,355,355,355,355,355,355,355,1-9498,7,13,1-9498,64,20,0,11,29.53304100036621,0.46145376563072205
553,553,553,553,553,553,553,553,553,1-5555,14,7,1-5555,10,2,0,3,4.599920272827148,0.4599920272827148
320,320,320,320,320,320,320,320,320,MLG13,1,12,MLG13,140,13,0,59,64.13176536560059,0.4580840383257185
310,310,310,310,310,310,310,310,310,1-4855,1,12,1-4855,22,4,0,7,10.06648063659668,0.4575673016634854
501,501,501,501,501,501,501,501,501,1-18487,16,17,1-18487,23,7,0,4,10.466560363769531,0.4550678419030231
469,469,469,469,469,469,469,469,469,1-8578,3,21,1-8578,11,5,0,0,5.0,0.45454545454545453
176,176,176,176,176,176,176,176,176,1-8042,2,15,1-8042,52,8,0,18,23.59952163696289,0.45383695455697864
102,102,102,102,102,102,102,102,102,1-3564,19,16,1-3564,41,9,0,11,18.53304100036621,0.4520253902528344
300,300,300,300,300,300,300,300,300,1-4020,8,20,1-4020,37,8,0,10,16.666400909423828,0.4504432678222656
266,266,266,266,266,266,266,266,266,1-2103,19,16,1-2103,26,3,0,10,11.666400909423828,0.4487077272855319
552,552,552,552,552,552,552,552,552,MLG46,2,15,MLG46,17,5,0,3,7.599920272827148,0.4470541336957146
504,504,504,504,504,504,504,504,504,1-5425,15,10,1-5425,17,5,0,3,7.599920272827148,0.4470541336957146
503,503,503,503,503,503,503,503,503,1-9076,2,15,1-9076,9,4,0,0,4.0,0.4444444444444444
221,221,221,221,221,221,221,221,221,1-8023,1,12,1-8023,16,1,0,7,7.06648063659668,0.4416550397872925
350,350,350,350,350,350,350,350,350,1-2282,5,4,1-2282,219,36,0,70,96.6648063659668,0.44139180989025933
342,342,342,342,342,342,342,342,342,MLG65,16,17,MLG65,201,72,0,19,88.46616172790527,0.440130157850275
137,137,137,137,137,137,137,137,137,1-1972,2,15,1-1972,32,8,0,7,14.06648063659668,0.43957751989364624
488,488,488,488,488,488,488,488,488,1-11350,19,16,1-11350,100,9,0,40,43.66560363769531,0.4366560363769531
101,101,101,101,101,101,101,101,101,1-9892,2,15,1-9892,22,7,0,3,9.599920272827148,0.436360012401234
540,540,540,540,540,540,540,540,540,1-5413,1,12,1-5413,39,4,0,15,16.999601364135742,0.43588721446501905
560,560,560,560,560,560,560,560,560,1-0027,4,14,1-0027,29,3,0,11,12.533041000366211,0.4321738275988349
346,346,346,346,346,346,346,346,346,MLG32,1,12,MLG32,52,12,0,12,22.399681091308594,0.4307630979097806
331,331,331,331,331,331,331,331,331,MLG75,10,5,MLG75,185,61,0,21,79.19944190979004,0.4281050914042705
