Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,15,5,1-2282,219,73,0,30,99.00728154182434,0.4520880435699742
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,6,15,1-0292,99,17,0,32,44.7411003112793,0.45193030617453833
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,8,14,1-3596,223,83,0,20,100.33818769454956,0.4499470300204016
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,20,4,1-3312,36,7,0,10,15.66909384727478,0.4352526068687439
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,10,12,1-3052,166,21,0,59,72.1476536989212,0.4346244198730193
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,19,4,1-6858,23,8,0,2,9.733818769454956,0.42320951171543286
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,6,15,1-6878,167,38,0,35,68.34182846546173,0.40923250578120796
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,21,10,MLG56,511,47,0,187,209.1120549440384,0.4092212425519342
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,15,5,1-1608,307,108,0,20,125.33818769454956,0.4082677123600963
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,12,17,1-3587,46,4,0,17,18.737459540367126,0.40733607696450275
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,14,9,1-1833,124,37,0,15,50.00364077091217,0.40325516750735624
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,22,6,1-0053,142,19,0,44,57.14401292800903,0.4024226262535847
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,18,7,MLG64,245,75,0,27,98.4065533876419,0.40165940158221186
335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,10,12,1-8910,137,3,0,60,55.01456308364868,0.40156615389524586
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,20,4,1-11206,14,3,0,3,5.600728154182434,0.400052011013031
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,1-11330,17,13,1-11330,14,3,0,3,5.600728154182434,0.400052011013031
275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,1-3216,8,14,1-3216,5,2,0,0,2.0,0.4
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,7,11,1-1942,34,4,0,11,13.536003232002258,0.3981177421177135
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1-18935,19,19,1-18935,30,5,0,8,11.935275077819824,0.3978425025939941
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,11,8,1-5515,29,2,0,11,11.536003232002258,0.3977932148966296
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,1-8188,1,18,1-8188,140,51,0,5,55.33454692363739,0.39524676374026707
402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,1-5744,10,12,1-5744,18,1,0,7,7.068365693092346,0.39268698294957477
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,18,7,MLG67,27,8,0,3,10.600728154182434,0.3926195612660161
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-1592,17,13,1-1592,32,3,0,11,12.536003232002258,0.39175010100007057
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,9,3,1-6692,71,19,0,10,27.66909384727478,0.3897055471447152
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,1,19,1-7845,36,1,0,15,14.00364077091217,0.38899002141422695
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1-9674,20,4,1-9674,144,17,0,45,56.01092231273651,0.38896473828289246
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,15,12,72-12171,19,3,0,5,7.33454692363739,0.38602878545459945
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,9,3,1-9770,50,8,0,13,19.269822001457214,0.3853964400291443
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,10,12,1-4531,94,18,0,21,36.20509707927704,0.3851606072263515
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,13,9,1-5161,12,2,0,3,4.600728154182434,0.3833940128485362
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,7,8,1-4760,40,4,0,13,15.269822001457214,0.38174555003643035
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,20,4,1-6927,179,24,0,51,68.21237862110138,0.3810747409000077
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-8820,20,4,1-8820,83,16,0,18,31.604368925094604,0.3807755292180073
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,21,10,1-18615,22,4,0,5,8.33454692363739,0.37884304198351776
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,18,7,1-8427,189,61,0,12,71.40291261672974,0.3777931884483055
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,18,7,MLG44,59,11,0,13,22.269822001457214,0.3774546101941901
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-9855,13,9,1-9855,8,3,0,0,3.0,0.375
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,22,6,1-6693,98,9,0,32,36.7411003112793,0.37490918684978874
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,20,4,1-19229,38,9,0,6,14.201456308364868,0.37372253443065445
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,19,19,MLG14,232,52,0,40,86.67637538909912,0.3736050663323238
284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,1-4136,1,18,1-4136,5,1,0,1,1.866909384727478,0.3733818769454956
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,9,3,1-9892,22,3,0,6,8.201456308364868,0.3727934685620395
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,15,13,1-6061,40,7,0,9,14.802184462547302,0.3700546115636826
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,1-9655,12,17,1-9655,27,3,0,8,9.935275077819824,0.3679731510303639
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,22,6,1-6098,1327,182,0,352,487.15210342407227,0.3671078398071381
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,9,3,1-8928,39,3,0,13,14.269822001457214,0.3658928718322363
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,11,8,1-7866,318,59,0,66,116.21601939201355,0.36545918047803005
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-9333,3,22,1-9333,102,26,0,13,37.269822001457214,0.3653904117789923
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,9,3,1-6538,44,10,0,7,16.068365693092346,0.3651901293884624
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,20,4,1-1317,414,83,0,78,150.6189320087433,0.36381384543174705
469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,1-8578,20,4,1-8578,11,4,0,0,4.0,0.36363636363636365
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,1,18,1-2382,139,28,0,26,50.53964400291443,0.36359456117204625
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,6,15,1-6296,254,29,0,73,92.2843850851059,0.36332435072876335
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,6,15,MLG30,208,20,0,64,75.4822006225586,0.3628951953007625
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,15,5,1-9650,25,3,0,7,9.068365693092346,0.36273462772369386
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,14,2,1-9794,46,1,0,18,16.604368925094604,0.3609645418498827
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,3,22,1-9496,39,8,0,7,14.068365693092346,0.3607273254639063
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,6,7,1-9902,30,3,0,9,10.802184462547302,0.36007281541824343
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,11,14,1-11350,100,16,0,23,35.938915848731995,0.35938915848731995
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,1,18,1-4682,16,4,0,2,5.733818769454956,0.35836367309093475
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-1015,12,17,1-1015,155,39,0,19,55.47127830982208,0.35787921490207797
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,20,4,1-10468,549,87,0,125,195.36367309093475,0.35585368504723996
543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-5803,3,22,1-5803,15,1,0,5,5.33454692363739,0.355636461575826
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,1,18,1-1204,39,5,0,10,13.66909384727478,0.35048958582755846
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,14,2,MLG42,14,4,0,1,4.866909384727478,0.3476363846233913
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,3,22,1-8627,25,0,0,10,8.66909384727478,0.34676375389099123
455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,1-17790,20,4,1-17790,5,0,0,2,1.733818769454956,0.34676375389099123
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1-10232,17,13,1-10232,5,0,0,2,1.733818769454956,0.34676375389099123
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,9,3,1-9610,49,10,0,8,16.935275077819824,0.3456178587310168
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,4,24,1-7991,46,15,0,1,15.866909384727478,0.3449328127114669
507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,1-6909,8,14,1-6909,36,8,0,5,12.33454692363739,0.34262630343437195
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,1,8,1-20578,19,3,0,4,6.467637538909912,0.3404019757321006
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,13,9,1-9286,81,18,0,11,27.53600323200226,0.33995065718521306
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,6,15,1-6181,659,97,0,146,223.5687701702118,0.33925458295935024
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,9,3,1-1957,47,9,0,8,15.935275077819824,0.3390484059110601
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,15,5,1-19286,40,4,0,11,13.536003232002258,0.33840008080005646
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,13,9,1-0303,212,43,0,33,71.60800969600677,0.33777363064154137
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-6914,15,5,1-6914,73,22,0,3,24.600728154182434,0.3369962760846909
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,19,19,1-8493,38,5,0,9,12.802184462547302,0.33689959111966583
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,20,4,1-9404,100,18,0,18,33.604368925094604,0.336043689250946
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,18,7,1-2103,26,7,0,2,8.733818769454956,0.3359161065174983
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,13,9,MLG55,92,23,0,9,30.802184462547302,0.334806352853775
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,19,19,1-9925,93,18,0,15,31.00364077091217,0.33337248140765774
551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,1-9838,17,13,1-9838,3,1,0,0,1.0,0.3333333333333333
549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,1-4842,15,5,1-4842,6,2,0,0,2.0,0.3333333333333333
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,1-8906,15,5,1-8906,15,5,0,0,5.0,0.3333333333333333
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,18,7,MLG33,20,4,0,3,6.600728154182434,0.3300364077091217
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,6,15,1-3509,35,2,0,11,11.536003232002258,0.32960009234292165
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,8,14,MLG69,576,64,0,145,189.7018607854843,0.32934350830813247
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,21,10,MLG50,319,37,0,78,104.61893200874329,0.32795903451016706
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,9,3,1-9156,268,61,0,31,87.87419092655182,0.3278887721139993
164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1-9740,21,10,1-9740,34,5,0,7,11.068365693092346,0.3255401674438925
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,1-9500,15,5,1-9500,33,9,0,2,10.733818769454956,0.325267235438029
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,3,22,1-5531,8,0,0,3,2.600728154182434,0.32509101927280426
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,7,11,1-1131,138,30,0,17,44.73745954036713,0.3241844894229502
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,10,12,1-9227,801,61,0,229,259.52224910259247,0.32399781411060236
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1-5549,20,4,1-5549,35,7,0,5,11.33454692363739,0.32384419781821117
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,11,8,1-3523,543,63,0,130,175.69822001457214,0.32356946595685476
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,20,4,1-4319,163,25,0,32,52.7411003112793,0.32356503258453556
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,7,11,1-7441,111,28,0,9,35.8021844625473,0.322542202365291
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,3,22,MLG10,60,15,0,5,19.33454692363739,0.32224244872728985
458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,1-7182,19,19,1-7182,22,1,0,7,7.068365693092346,0.32128934968601575
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-6532,3,22,1-6532,27,0,0,10,8.66909384727478,0.32107754989906595
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,12,17,1-6611,89,6,0,26,28.53964400291443,0.3206701573361172
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,19,19,1-8938,30,7,0,3,9.600728154182434,0.3200242718060811
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,11,8,1-18558,307,31,0,76,96.88511323928833,0.31558668807585777
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,22,6,1-9497,150,21,0,30,47.00728154182434,0.31338187694549563
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,2,23,1-7682,141,44,0,0,44.0,0.3120567375886525
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,18,7,1-3551,6,1,0,1,1.866909384727478,0.31115156412124634
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,6,15,1-9667,14,0,0,5,4.33454692363739,0.30961049454552786
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1-7995,12,17,1-7995,14,0,0,5,4.33454692363739,0.30961049454552786
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-9818,9,3,1-9818,28,0,0,10,8.66909384727478,0.30961049454552786
301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,1-1177,3,22,1-1177,17,0,0,6,5.201456308364868,0.3059680181391099
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,16,20,1-7752,29,8,0,1,8.866909384727478,0.30575549602508545
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,16,20,1-1258,435,84,0,56,132.54692554473877,0.3047055759649167
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1-20167,22,6,1-20167,56,4,0,15,17.00364077091217,0.3036364423377173
408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,MLG53,13,9,MLG53,91,5,0,26,27.53964400291443,0.3026334505814772
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1-18603,16,20,1-18603,19,4,0,2,5.733818769454956,0.3017799352344714
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,18,7,1-8285,72,13,0,10,21.66909384727478,0.30095963676770526
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,21,10,MLG15,105,9,0,26,31.53964400291443,0.30037756193251836
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,5,1,1-9946,12,1,0,3,3.600728154182434,0.3000606795152028
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,14,2,1-2324,25,4,0,4,7.467637538909912,0.29870550155639647
517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,21,10,1-18028,309,9,0,96,92.22330093383789,0.29845728457552717
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-17907,12,17,1-17907,119,6,0,34,35.47491908073425,0.2981085637036492
536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,21,10,1-9971,15,1,0,4,4.467637538909912,0.29784250259399414
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,22,7,1-9997,16,3,0,2,4.733818769454956,0.29586367309093475
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,10,12,1-7005,285,26,0,67,84.08292877674103,0.29502782026926677
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,19,19,1-7467,64,11,0,9,18.802184462547302,0.2937841322273016
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,15,5,1-1191,53,12,0,4,15.467637538909912,0.29184221771528135
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,19,19,1-1390,98,12,0,19,28.471278309822083,0.290523248059409
559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,1-5914,3,22,1-5914,3,0,0,1,0.866909384727478,0.28896979490915936
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,2,23,1-1183,45,13,0,0,13.0,0.28888888888888886
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,4,24,1-9452,16,2,0,3,4.600728154182434,0.28754550963640213
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-9606,21,10,1-9606,16,2,0,3,4.600728154182434,0.28754550963640213
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,6,3,1-8066,86,16,0,10,24.66909384727478,0.2868499284566835
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,15,5,1-7058,80,16,0,8,22.935275077819824,0.2866909384727478
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,17,13,1-5891,96,11,0,19,27.471278309822083,0.2861591490606467
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,10,12,1-8341,197,13,0,50,56.3454692363739,0.28601761033692336
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,10,12,MLG13,140,18,0,25,39.67273461818695,0.2833766758441925
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,1,10,1-8646,20,3,0,3,5.600728154182434,0.2800364077091217
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,21,10,1-8450,52,5,0,11,14.536003232002258,0.2795385236923511
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,13,9,MLG49,185,14,0,43,51.277103543281555,0.2771735326663868
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,6,15,MLG02,320,25,0,73,88.2843850851059,0.27588870339095595
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,15,2,1-4020,37,5,0,6,10.201456308364868,0.27571503536121267
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,6,15,1-9808,74,3,0,20,20.33818769454956,0.27484037425066976
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,11,8,1-1580,400,37,0,84,109.82038831710815,0.2745509707927704
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-8634,11,8,1-8634,10,1,0,2,2.733818769454956,0.2733818769454956
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,1-9831,3,22,1-9831,132,9,0,31,35.87419092655182,0.27177417368599865
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,22,6,1-1005,125,7,0,31,33.87419092655182,0.27099352741241456
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,4,24,1-8503,16,0,0,5,4.33454692363739,0.2709091827273369
306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,1-18377,7,11,1-18377,14,2,0,2,3.733818769454956,0.266701340675354
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1-7964,7,11,1-7964,202,40,0,16,53.87055015563965,0.26668589185960223
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-1972,18,7,1-1972,32,5,0,4,8.467637538909912,0.26461367309093475
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,2,23,1-5355,53,14,0,0,14.0,0.2641509433962264
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,18,7,1-9498,64,16,0,1,16.866909384727478,0.26354545913636684
510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,1,10,1-3206,45,4,0,9,11.802184462547302,0.26227076583438447
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,15,5,1-8659,91,7,0,19,23.471278309822083,0.25792613527277014
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,21,10,1-8100,19,4,0,1,4.866909384727478,0.2561531255119725
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,13,9,1-8124,18,2,0,3,4.600728154182434,0.25559600856569076
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1-9722,11,8,1-9722,22,3,0,3,5.600728154182434,0.2545785524628379
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,20,4,1-2297,25,2,0,5,6.33454692363739,0.25338187694549563
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-7070,8,14,1-7070,129,17,0,18,32.604368925094604,0.2527470459309659
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,7,11,1-9651,38,7,0,3,9.600728154182434,0.25265074089953776
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,6,15,1-9887,36,3,0,7,9.068365693092346,0.25189904703034294
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,20,4,1-17758,40,4,0,7,10.068365693092346,0.2517091423273087
280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,1-7608,8,14,1-7608,4,1,0,0,1.0,0.25
