Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-9333,4,6,1-9333,102,58,0,22,59.66420474648476,0.5849431837890663
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,15,7,1-7682,141,65,0,33,67.49630711972713,0.47869721361508605
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,4,6,1-1183,45,21,0,6,21.45387402176857,0.47675275603930156
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,7,5,1-10785,279,108,0,60,112.5387402176857,0.40336466027844337
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,7,5,1-1390,98,37,0,27,39.042433097958565,0.39839217446896497
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,20,11,1-1350,195,73,0,53,77.00922052562237,0.39491907961857625
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,7,5,1-7441,111,41,0,32,43.42066144943237,0.39117713017506645
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,6,13,1-19915,62,24,0,2,24.151291340589523,0.3895369571062826
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,7,11,1-9995,24,9,0,4,9.302582681179047,0.3876076117157936
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,9,9,1-3596,223,81,0,31,83.34501577913761,0.3737444653772987
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,14,15,MLG58,71,24,0,17,25.285976395010948,0.356140512605788
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,8,14,MLG45,70,23,0,15,24.134685054421425,0.3447812150631632
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,1-8074,4,6,1-8074,145,49,0,13,49.9833937138319,0.34471306009539243
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,11,17,1-3447,110,37,0,11,37.83210237324238,0.34392820339311253
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,8,14,1-5002,45,14,0,18,15.36162206530571,0.3413693792290158
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,12,3,MLG32,52,16,0,22,17.664204746484756,0.33969624512470686
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,20,11,1-0303,212,66,0,74,71.59777960181236,0.337725375480247
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,6,13,1-9270,128,41,0,28,43.118078768253326,0.3368599903769791
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,12,3,MLG40,51,16,0,15,17.134685054421425,0.33597421675336125
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,12,3,1-8627,25,8,0,5,8.378228351473808,0.33512913405895234
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,11,17,1-5980,29,9,0,8,9.605165362358093,0.3312125987020032
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,14,15,MLG75,185,56,0,41,59.10147248208523,0.3194674188220823
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,6,13,1-6561,65,19,0,18,20.36162206530571,0.31325572408162633
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,11,17,1-19286,40,12,0,2,12.151291340589523,0.30378228351473807
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,17,10,1-8067,322,85,0,169,97.78411827981472,0.30367738596215754
