Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-8988,4,7,1-8988,29,10,0,3,10.236405052244663,0.3529794845601608
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,14,4,72-12171,19,6,0,8,6.630413472652435,0.34896913013960185
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,9,11,1-6611,89,29,0,21,30.654835365712643,0.34443635242373755
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,20,4,MLG78,80,26,0,17,27.339628629386425,0.3417453578673303
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,18,1,1-0296,41,12,0,25,13.97004210203886,0.34073273419606975
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,12,15,1-5355,53,16,0,22,17.733637049794197,0.33459692546781505
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,19,10,1-9770,50,16,0,8,16.630413472652435,0.3326082694530487
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,18,3,1-3596,223,67,0,60,71.72810104489326,0.32165067733135994
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,4,7,1-9286,81,24,0,18,25.41843031346798,0.31380778164775286
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,7,14,1-4052,13,4,0,1,4.078801684081554,0.3137539756985811
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,15,5,MLG75,185,55,0,29,57.28524883836508,0.3096499937208923
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,12,15,1-10785,279,81,0,63,85.96450609713793,0.3081165093087381
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,13,21,1-7845,36,11,0,0,11.0,0.3055555555555556
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-17907,9,11,1-17907,119,33,0,29,35.28524883836508,0.29651469612071496
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,9,11,1-3516,156,43,0,41,46.23086904734373,0.2963517246624598
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,13,12,1-7122,197,38,0,255,58.094429440796375,0.2948955809177481
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,4,7,MLG56,511,133,0,211,149.62715534120798,0.2928124370669432
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,11,8,MLG29,164,43,0,57,47.4916959926486,0.2895835121502964
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,15,5,1-2324,25,7,0,3,7.236405052244663,0.2894562020897865
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,4,7,1-1608,307,73,0,191,88.05112165957689,0.28681147120383355
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,9,11,1-3534,279,73,0,88,79.93454819917679,0.2865037569862967
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,13,12,MLG58,71,19,0,15,20.182025261223316,0.28425387691863824
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,12,15,1-1258,435,114,0,103,122.1165734604001,0.28072775508137954
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1-18935,4,5,1-18935,30,8,0,4,8.315206736326218,0.2771735578775406
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,14,9,MLG40,51,13,0,12,13.945620208978653,0.27344353350938533
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,1-8398,15,5,1-8398,54,12,0,35,14.758058942854404,0.2732973878306371
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,1-9731,7,14,1-9731,11,3,0,0,3.0,0.2727272727272727
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,1-8705,15,5,1-8705,48,12,0,13,13.024421893060207,0.27134212277208763
204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,1-9733,7,14,1-9733,4,1,0,1,1.0788016840815544,0.2697004210203886
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,5,6,1-3589,27,7,0,3,7.236405052244663,0.2680150019349875
298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,20,4,1-7019,107,27,0,21,28.654835365712643,0.26780219967955743
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,4,7,1-7991,46,12,0,4,12.315206736326218,0.2677218855723091
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,8,21,1-0278,79,21,0,0,21.0,0.26582278481012656
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,17,18,1-18487,23,6,0,1,6.078801684081554,0.2642957253948502
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,6,2,MLG57,629,162,0,49,165.86128251999617,0.2636904332591354
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-18004,11,8,1-18004,12,3,0,2,3.157603368163109,0.2631336140135924
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,7,14,MLG50,319,81,0,34,83.67925725877285,0.2623174208738961
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,20,4,1-1350,195,46,0,56,50.41289430856705,0.2585276631208567
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,1,17,MLG55,92,21,0,35,23.758058942854404,0.25823977111798263
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,12,15,1-9270,128,28,0,63,32.96450609713793,0.25753520388389006
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,15,5,1-2545,145,31,0,80,37.30413472652435,0.2572698946656852
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,19,10,1-18371,120,29,0,23,30.81243873387575,0.25677032278229794
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,16,16,1-4682,16,4,0,1,4.078801684081554,0.25492510525509715
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,6,2,MLG31,33,8,0,5,8.394008420407772,0.25436389152750827
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,19,10,1-8157,75,18,0,11,18.8668185248971,0.2515575803319613
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,14,9,MLG41,66,15,0,20,16.57603368163109,0.2511520254792589
280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,1-7608,14,9,1-7608,4,1,0,0,1.0,0.25
493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,1-1836,15,5,1-1836,20,5,0,0,5.0,0.25
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,17,18,1-4020,37,9,0,3,9.236405052244663,0.2496325689795855
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,9,11,1-8551,38,9,0,5,9.394008420407772,0.24721074790546768
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,19,10,1-6692,71,16,0,19,17.497231997549534,0.24643988728943006
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,10,13,1-10468,549,119,0,205,135.15434523671865,0.24618277820895929
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,18,3,1-4355,49,12,0,0,12.0,0.24489795918367346
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,13,12,1-19286,40,9,0,10,9.788016840815544,0.2447004210203886
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,20,4,1-0055,18,4,0,5,4.394008420407772,0.2441115789115429
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,9,11,1-8267,133,30,0,30,32.36405052244663,0.24333872573268145
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,13,12,1-9667,14,3,0,5,3.394008420407772,0.24242917288626945
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,1-4855,4,7,1-4855,22,5,0,4,5.315206736326218,0.24160030619664627
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,1-8397,4,7,1-8397,51,12,0,4,12.315206736326218,0.24147464188874937
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,9,11,1-3362,117,26,0,27,28.12764547020197,0.24040722624104247
335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,5,6,1-8910,137,28,0,62,32.885704413056374,0.24004163805150638
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-0037,4,7,1-0037,35,8,0,5,8.394008420407772,0.23982881201165063
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,15,10,1-9794,46,10,0,12,10.945620208978653,0.2379482654125794
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,16,16,1-0303,212,45,0,62,49.885704413056374,0.235309926476681
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,7,2,MLG46,17,4,0,0,4.0,0.23529411764705882
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,3,20,1-3587,46,10,0,9,10.70921515673399,0.23280902514639107
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,14,13,1-6858,23,4,0,17,5.339628629386425,0.23215776649506195
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,9,11,1-7530,25,5,0,10,5.788016840815544,0.23152067363262177
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,4,7,1-6061,40,9,0,3,9.236405052244663,0.23091012630611657
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,6,2,1-7268,70,16,0,2,16.15760336816311,0.230822905259473
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,12,15,1-5043,123,25,0,40,28.152067363262177,0.228878596449286
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,4,7,1-18203,29,6,0,8,6.630413472652435,0.2286349473328426
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,18,3,1-4649,244,52,0,43,55.38847241550684,0.2270019361291264
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,19,10,1-8450,52,11,0,10,11.788016840815544,0.22669263155414507
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,12,15,1-7058,80,17,0,14,18.103223577141762,0.22629029471427203
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,13,12,1-1183,45,7,0,40,10.152067363262177,0.2256014969613817
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,19,10,1-9156,268,54,0,74,59.83132462203503,0.2232512112762501
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,15,12,1-7204,26,5,0,10,5.788016840815544,0.22261603233905938
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,1-18735,2,1,1-18735,27,6,0,0,6.0,0.2222222222222222
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,12,15,1-6734,44,9,0,9,9.70921515673399,0.2206639808348634
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,15,5,MLG84,63,13,0,11,13.866818524897099,0.2201082305539222
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,5,6,1-4531,94,19,0,21,20.654835365712643,0.21973229112460257
528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,1-6718,14,9,1-6718,20,4,0,5,4.394008420407772,0.21970042102038861
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,3,20,1-9650,25,5,0,6,5.4728101044893265,0.21891240417957306
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,20,4,1-0003,17,3,0,9,3.7092151567339897,0.21818912686670527
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,7,14,1-9630,33,7,0,2,7.157603368163109,0.21689707176251846
313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,1-7521,1,17,1-7521,10,2,0,2,2.157603368163109,0.21576033681631088
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,5,6,1-1942,34,7,0,4,7.315206736326218,0.21515313930371227
408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,MLG53,13,12,MLG53,91,19,0,5,19.394008420407772,0.21312097165283267
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,9,11,1-8023,16,3,0,4,3.3152067363262177,0.2072004210203886
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,9,11,1-7807,239,44,0,63,48.96450609713793,0.20487241044827584
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,18,3,1-7481,33,5,0,22,6.733637049794197,0.20404960756952112
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,3,20,1-2423,79,16,0,1,16.078801684081554,0.20352913524153865
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,11,8,1-8938,30,5,0,14,6.103223577141762,0.2034407859047254
507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,1-6909,18,3,1-6909,36,7,0,3,7.236405052244663,0.20101125145124066
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,19,10,1-6974,207,23,0,235,41.51839575916529,0.20057196018920428
283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,19,10,1-3535,315,58,0,64,63.04330778121948,0.20013748501974438
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,4,7,1-5654,15,3,0,0,3.0,0.2
275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,1-3216,7,14,1-3216,5,1,0,0,1.0,0.2
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1-10071,6,2,1-10071,30,6,0,0,6.0,0.2
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,15,13,1-9938,55,9,0,24,10.891240417957306,0.1980225530537692
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,19,10,1-2335,145,25,0,47,28.703679151833057,0.19795640794367625
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,11,8,1-0053,142,24,0,52,28.09768757224083,0.1978710392411326
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,14,9,1-7467,64,12,0,8,12.630413472652435,0.1973502105101943
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,14,9,MLG64,245,35,0,169,48.317484609782696,0.19721422289707222
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-7152,4,7,1-7152,109,21,0,4,21.315206736326218,0.19555235537913962
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,11,1,1-3584,26,5,0,1,5.078801684081554,0.195338526310829
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-19166,5,6,1-19166,45,8,0,10,8.788016840815544,0.1952892631292343
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,6,2,1-9651,38,7,0,4,7.315206736326218,0.1925054404296373
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,3,20,1-9997,16,3,0,1,3.0788016840815544,0.19242510525509715
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,14,9,MLG44,59,10,0,17,11.339628629386425,0.19219709541332924
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,19,10,1-7752,29,5,0,7,5.551611788570881,0.19143488926106486
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-8125,3,20,1-8125,21,4,0,0,4.0,0.19047619047619047
486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,2,1,1-8678,17,3,0,3,3.2364050522446632,0.19037676777909784
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,14,9,MLG32,52,8,0,24,9.891240417957306,0.19021616188379434
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,9,11,1-7004,381,64,0,106,72.35297851264477,0.18990283074184977
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,10,13,1-8067,322,53,0,103,61.116573460400105,0.18980302316894443
315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,1-1769,14,9,1-1769,89,16,0,11,16.8668185248971,0.18951481488648425
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,11,8,1-0027,29,5,0,6,5.4728101044893265,0.18871758980997677
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1-7722,6,2,1-7722,60,11,0,3,11.236405052244663,0.18727341753741106
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,7,14,MLG65,201,31,0,80,37.30413472652435,0.1855927100822107
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,1-4640,9,11,1-4640,87,14,0,26,16.048843786120415,0.18446946880598178
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,16,16,1-8124,18,3,0,4,3.3152067363262177,0.1841781520181232
478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-9394,19,10,1-9394,117,19,0,31,21.442852206528187,0.1832722410814375
465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,20,4,1-5913,14,2,0,7,2.551611788570881,0.18225798489792006
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,8,21,1-18615,22,4,0,0,4.0,0.18181818181818182
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,13,12,1-5775,244,44,0,4,44.31520673632622,0.18161969973904188
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,10,13,1-4319,163,25,0,55,29.334092624485493,0.17996375843242635
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,14,15,1-19915,62,10,0,14,11.103223577141762,0.17908425124422198
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,16,16,1-7024,498,70,0,227,87.88798228651285,0.17648189214159207
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,7,14,1-1770,35,6,0,2,6.157603368163109,0.17593152480466026
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,11,8,1-8084,82,13,0,18,14.41843031346798,0.17583451601790218
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,20,4,1-9491,80,12,0,26,14.048843786120415,0.1756105473265052
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,1-8074,19,10,1-8074,145,23,0,29,25.285248838365078,0.1743810264714833
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,8,21,MLG39,23,4,0,0,4.0,0.17391304347826086
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,1-8573,1,9,1-8573,184,30,0,24,31.891240417957306,0.17332195879324622
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,8,21,1-5980,29,5,0,0,5.0,0.1724137931034483
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,8,21,1-9379,58,10,0,0,10.0,0.1724137931034483
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,1,17,1-9902,30,5,0,2,5.157603368163109,0.17192011227210363
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,4,7,1-8659,91,15,0,8,15.630413472652435,0.17176278541376302
306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,1-18377,5,6,1-18377,14,2,0,5,2.394008420407772,0.171000601457698
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-3068,4,7,1-3068,180,29,0,19,30.497231997549534,0.16942906665305296
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,11,8,1-2034,16,2,0,9,2.7092151567339897,0.16932594729587436
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,12,15,1-1570,142,19,0,64,24.043307781219482,0.16931906888182735
