Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
215,215,215,215,215,215,215,215,215,215,215,215,215,215,MLG40,3,MLG40,3,51,11,1,13,1022.8856143951416,20.05658067441454
168,168,168,168,168,168,168,168,168,168,168,168,168,168,MLG45,5,MLG45,5,70,17,1,16,1031.6284484863281,14.737549264090402
9,9,9,9,9,9,9,9,9,9,9,9,9,9,1-3523,3,1-3523,3,543,98,1,148,1233.3131484985352,2.2712949327781495
8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-10468,5,1-10468,5,549,59,1,151,1197.0559825897217,2.180429840782735
85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-1131,12,1-1131,12,138,65,0,28,90.59978485107422,0.6565201800802479
256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-0296,3,1-0296,3,41,5,0,23,26.02839469909668,0.634838895099919
239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-5002,7,1-5002,7,45,10,0,20,28.285560607910156,0.6285680135091146
267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-5413,16,1-5413,16,39,11,0,14,23.79989242553711,0.610253651936849
213,213,213,213,213,213,213,213,213,213,213,213,213,213,1-6227,17,1-6227,19,52,5,0,29,31.514062881469727,0.6060396707974948
67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-3516,20,1-3516,8,156,0,0,102,93.2563591003418,0.5977971737201397
212,212,212,212,212,212,212,212,212,212,212,212,212,212,MLG32,10,MLG32,19,52,20,0,11,30.057058334350586,0.5780203525836651
66,66,66,66,66,66,66,66,66,66,66,66,66,66,MLG48,6,MLG48,6,159,13,0,82,87.97079849243164,0.5532754622165512
22,22,22,22,22,22,22,22,22,22,22,22,22,22,MLG50,15,MLG50,15,319,43,0,144,174.65603637695312,0.5475110858211697
71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-4417,18,1-4417,18,151,21,0,64,79.5137939453125,0.5265814168563742
62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-6878,18,1-6878,18,167,7,0,86,85.62791061401367,0.5127419797246328
299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG31,2,MLG31,19,33,16,0,1,16.914278030395508,0.5125538797089548
37,37,37,37,37,37,37,37,37,37,37,37,37,37,1-5775,9,1-5775,20,244,18,0,117,124.97052955627441,0.5121743014601411
165,165,165,165,165,165,165,165,165,165,165,165,165,165,MLG59,5,MLG59,5,71,17,0,21,36.199838638305664,0.5098568822296572
206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-8544,7,1-8544,8,54,5,0,24,26.942672729492188,0.49893838387948497
61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-6927,10,1-6927,19,179,47,0,44,87.22823333740234,0.48730856613073936
195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-9379,8,1-9379,9,58,19,0,10,28.142780303955078,0.485220350068191
112,112,112,112,112,112,112,112,112,112,112,112,112,112,1-3447,4,1-3447,4,110,36,0,19,53.37128257751465,0.4851934779774059
23,23,23,23,23,23,23,23,23,23,23,23,23,23,1-7866,3,1-7866,3,318,30,0,135,153.42753410339355,0.4824765223377156
150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-3083,3,1-3083,3,78,8,0,31,36.34261894226074,0.46593101208026594
124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-0292,18,1-0292,18,99,3,0,47,45.97106742858887,0.4643542164503926
242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-3206,13,1-3206,13,45,9,0,13,20.8856143951416,0.46412476433648003
89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-9831,6,1-9831,5,132,43,0,19,60.37128257751465,0.4573582013448079
280,280,280,280,280,280,280,280,280,280,280,280,280,280,1-8314,15,1-8314,15,36,0,0,18,16.45700454711914,0.4571390151977539
5,5,5,5,5,5,5,5,5,5,5,5,5,5,MLG57,16,MLG57,16,629,119,0,183,286.31287956237793,0.4551874078893131
64,64,64,64,64,64,64,64,64,64,64,64,64,64,MLG29,7,MLG29,7,164,28,0,51,74.6281795501709,0.4550498753059201
146,146,146,146,146,146,146,146,146,146,146,146,146,146,MLG78,15,MLG78,15,80,17,0,21,36.199838638305664,0.4524979829788208
34,34,34,34,34,34,34,34,34,34,34,34,34,34,MLG51,16,MLG51,16,248,70,0,45,111.14251136779785,0.44815528777337843
394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-9697,9,1-9697,20,20,8,0,1,8.914278030395508,0.4457139015197754
114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7152,20,1-7152,8,109,0,0,53,48.456735610961914,0.4445572074400176
425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-0003,11,1-0003,11,17,2,0,6,7.485668182373047,0.44033342249253216
422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-7536,8,1-7536,9,17,2,0,6,7.485668182373047,0.44033342249253216
421,421,421,421,421,421,421,421,421,421,421,421,421,421,1-5282,9,1-5282,20,17,1,0,7,7.399946212768555,0.43529095369226795
70,70,70,70,70,70,70,70,70,70,70,70,70,70,1-1224,16,1-1224,16,151,12,0,58,65.02812576293945,0.43064983948966523
163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-6692,12,1-6692,12,71,15,0,17,30.542726516723633,0.4301792467144174
381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-9752,9,1-9752,20,22,2,0,8,9.314224243164062,0.4233738292347301
228,228,228,228,228,228,228,228,228,228,228,228,228,228,MLG60,2,MLG60,2,47,16,0,4,19.65711212158203,0.4182364281187666
369,369,369,369,369,369,369,369,369,369,369,369,369,369,MLG39,9,MLG39,20,23,5,0,5,9.571390151977539,0.4161473979120669
166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG58,12,MLG58,12,71,14,0,17,29.542726516723633,0.4160947396721638
111,111,111,111,111,111,111,111,111,111,111,111,111,111,1-0272,20,1-0272,8,111,0,0,50,45.71390151977539,0.41183695062860715
247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-6734,14,1-6734,14,44,7,0,12,17.971336364746094,0.4084394628351385
286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-1770,15,1-1770,11,35,6,0,9,14.22850227355957,0.4065286363874163
57,57,57,57,57,57,57,57,57,57,57,57,57,57,MLG75,8,MLG75,9,185,44,0,34,75.08545303344727,0.40586731369430956
428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-9606,7,1-9606,7,16,1,0,6,6.485668182373047,0.40535426139831543
376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-18487,15,1-18487,15,23,2,0,8,9.314224243164062,0.40496627144191577
137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-6611,20,1-6611,8,89,0,0,39,35.656843185424805,0.4006386874766832
433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-20641,20,1-20641,8,16,0,0,7,6.399946212768555,0.39999663829803467
