,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-3083,6,12,1-3083,78,29,0,4,29.899629056453705,0.3833285776468423
1,1-0296,6,12,1-0296,41,11,0,16,14.59851622581482,0.356061371361337
2,MLG32,9,19,MLG32,52,17,0,6,18.34944358468056,0.3528739150900107
3,1-20578,1,11,1-20578,19,6,0,1,6.224907264113426,0.3276266981112329
4,MLG48,9,19,MLG48,159,51,0,4,51.899629056453705,0.326412761361344
5,1-20467,4,10,1-20467,13,4,0,1,4.224907264113426,0.3249928664702635
6,1-4494,3,7,1-4494,16,4,0,3,4.674721792340279,0.2921701120212674
7,MLG52,6,12,MLG52,125,35,0,5,36.12453632056713,0.2889962905645371
8,MLG44,1,7,MLG44,59,16,0,4,16.899629056453705,0.2864343907873509
9,1-9794,3,2,1-9794,46,11,0,9,13.024165377020836,0.2831340299352355
10,1-9237,9,19,1-9237,38,6,0,21,10.72305254638195,0.2821855933258408
11,MLG59,1,9,MLG59,71,17,0,12,19.698887169361115,0.2774491150614241
12,1-6878,11,16,1-6878,167,21,0,111,45.96470631659031,0.2752377623747922
13,MLG51,14,9,MLG51,248,53,0,65,67.6189721673727,0.2726571458361803
14,1-9076,14,9,1-9076,9,2,0,2,2.4498145282268524,0.272201614247428
15,MLG75,10,2,MLG75,185,44,0,28,50.297403395175934,0.2718778561901402
16,1-9333,17,8,1-9333,102,17,0,44,26.89591962099076,0.2636854864803015
17,1-1957,10,2,1-1957,47,12,0,1,12.224907264113426,0.2601044098747537
18,1-8910,6,12,1-8910,137,31,0,18,35.04833075404167,0.255827231781326
19,1-9740,10,2,1-9740,34,8,0,3,8.674721792340279,0.2551388762453023
20,P-16616,15,10,P-16616,28,6,0,5,7.124536320567131,0.2544477257345404
21,1-9609,5,1,1-9609,25,5,0,6,6.349443584680557,0.2539777433872223
22,1-9733,2,24,1-9733,4,1,0,0,1.0,0.25
23,P-16454,1,7,P-16454,8,2,0,0,2.0,0.25
24,1-9630,22,6,1-9630,33,6,0,10,8.249072641134262,0.2499718982161897
25,1-7530,1,7,1-7530,25,6,0,1,6.224907264113426,0.248996290564537
26,MLG78,4,10,MLG78,80,16,0,17,19.82342348992825,0.247792793624103
27,1-8124,19,15,1-8124,18,4,0,2,4.449814528226852,0.2472119182348251
28,1-1350,19,15,1-1350,195,41,0,32,48.19703245162964,0.2471642689827161
29,1-11206,20,4,1-11206,14,3,0,2,3.4498145282268524,0.2464153234447751
30,1-9836,13,5,1-9836,5,1,0,1,1.2249072641134262,0.2449814528226852
31,1-10038,6,3,1-10038,76,9,0,42,18.4461050927639,0.2427119091153144
32,1-5913,7,20,1-5913,14,2,0,6,3.3494435846805573,0.2392459703343255
33,MLG67,3,23,MLG67,27,6,0,2,6.449814528226852,0.2388820195639575
34,1-7845,6,20,1-7845,36,5,0,16,8.59851622581482,0.2388476729393005
35,1-8172,3,23,1-8172,40,9,0,2,9.449814528226852,0.2362453632056713
36,1-18613,3,23,1-18613,25,5,0,4,5.899629056453705,0.2359851622581482
37,MLG58,10,2,MLG58,71,14,0,11,16.47397990524769,0.232027885989404
38,1-9394,9,19,1-9394,117,24,0,13,26.92379443347454,0.230117901140808
39,1-20641,3,23,1-20641,16,3,0,3,3.674721792340279,0.2296701120212674
40,1-5626,4,10,1-5626,125,24,0,20,28.498145282268524,0.2279851622581482
41,1-6647,3,23,1-6647,62,12,0,9,14.024165377020836,0.2261962157584005
42,1-10951,1,7,1-10951,1,0,0,1,0.2249072641134262,0.2249072641134262
43,1-8576,14,9,1-8576,55,11,0,6,12.349443584680555,0.2245353379032828
44,1-4355,10,2,1-4355,49,11,0,0,11.0,0.2244897959183673
45,1-10060,6,12,1-10060,36,2,0,27,8.072496131062508,0.2242360036406252
46,1-8328,18,13,1-8328,114,21,0,19,25.27323801815509,0.2216950703346938
47,MLG65,1,7,MLG65,201,42,0,10,44.24907264113426,0.2201446400056431
48,1-3523,20,4,1-3523,543,89,0,134,119.13757339119913,0.2194062125068123
49,1-5981,20,10,1-5981,28,5,0,5,6.124536320567131,0.2187334400202547
50,1-9938,8,11,1-9938,55,7,0,22,11.947959810495377,0.2172356329180977
51,1-9496,6,12,1-9496,39,8,0,2,8.449814528226852,0.2166619109801757
52,1-8622,19,15,1-8622,54,11,0,3,11.67472179234028,0.2161985517100051
53,1-8678,15,21,1-8678,17,3,0,3,3.674721792340279,0.2161601054317811
54,MLG46,14,2,MLG46,17,3,0,3,3.674721792340279,0.2161601054317811
55,MLG31,4,10,MLG31,33,6,0,5,7.124536320567131,0.2158950400171858
56,1-4531,21,18,1-4531,94,16,0,19,20.27323801815509,0.2156727448739904
57,1-5980,3,23,1-5980,29,6,0,1,6.224907264113426,0.2146519746246009
58,1-6909,18,13,1-6909,36,6,0,7,7.574350848793983,0.2103986346887217
59,1-10444,4,10,1-10444,8,1,0,3,1.6747217923402786,0.2093402240425348
60,1-0027,14,9,1-0027,29,4,0,9,6.024165377020836,0.2077298405869253
61,MLG40,3,23,MLG40,51,9,0,7,10.574350848793983,0.2073402127214506
62,1-2423,11,16,1-2423,79,4,0,55,16.36989952623844,0.2072139180536511
63,1-3033,20,4,1-3033,7,1,0,2,1.4498145282268524,0.2071163611752646
64,1-19286,9,19,1-19286,40,8,0,1,8.224907264113426,0.2056226816028356
65,1-9578,20,4,1-9578,42,7,0,7,8.574350848793983,0.204151210685571
66,1-4842,13,5,1-4842,6,1,0,1,1.2249072641134262,0.204151210685571
67,MLG56,19,15,MLG56,511,98,0,24,103.39777433872224,0.2023439810933898
68,1-4682,1,21,1-4682,16,3,0,1,3.224907264113426,0.2015567040070891
69,1-5355,17,8,1-5355,53,10,0,3,10.67472179234028,0.2014098451384958
70,1-3647,9,19,1-3647,5,1,0,0,1.0,0.2
71,1-8566,17,8,1-8566,5,1,0,0,1.0,0.2
72,1-3216,9,19,1-3216,5,1,0,0,1.0,0.2
73,1-5990,6,12,1-5990,5,1,0,0,1.0,0.2
74,1-9761,19,15,1-9761,35,7,0,0,7.0,0.2
