Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,11,12,MLG52,125,58,0,38,69.74316364526749,0.5579453091621399
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,7,14,MLG44,59,24,0,9,26.78127560019493,0.45391992542703274
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,1,6,1-9379,58,24,0,7,26.16321435570717,0.45108990268460636
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,17,13,1-7058,80,3,0,105,35.44821533560753,0.4431026916950941
510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,11,12,1-3206,45,17,0,9,19.78127560019493,0.439583902226554
463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,12,20,1-1989,46,19,0,3,19.927091866731644,0.43319764927677484
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,2,3,MLG60,47,14,0,18,19.562551200389862,0.4162244936253162
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,7,14,MLG40,51,19,0,6,20.854183733463287,0.4089055634012409
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,2,3,1-19286,40,12,0,13,16.017398089170456,0.4004349522292614
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,6,8,1-6974,207,79,0,11,82.3993368446827,0.39806442920136564
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,1,6,MLG32,52,15,0,18,20.562551200389862,0.3954336769305743
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,10,14,1-0296,41,12,0,11,15.399336844682693,0.3755935815776267
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,10,17,1-3596,223,72,0,38,83.74316364526749,0.375529881817343
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,7,14,1-0278,79,28,0,5,29.545153111219406,0.3739892798888532
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,17,13,1-1258,435,97,0,206,160.66030818223953,0.3693340417982518
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,16,8,1-9286,81,25,0,13,29.017398089170456,0.35823948258235133
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,2,3,1-7467,64,16,0,21,22.489643067121506,0.3514006729237735
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,20,18,1-2423,79,26,0,5,27.545153111219406,0.3486728241926507
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,12,5,1-5775,244,71,0,31,80.57994928956032,0.33024569380967345
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,14,4,1-7866,318,69,0,115,104.53852155804634,0.32873748917624634
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,11,12,MLG56,511,132,0,114,167.22949093580246,0.3272592777608659
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,2,3,1-4098,16,4,0,4,5.236122488975525,0.3272576555609703
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,2,3,1-9496,39,9,0,12,12.708367466926575,0.3258555760750404
529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,1-6217,8,7,1-6217,44,9,0,17,14.25352057814598,0.3239436495033177
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,13,9,MLG45,70,18,0,15,22.63545933365822,0.32336370476654597
