Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
361,1-0008,8,14,1-0008,230,155,0,12,162.8399817943573,0.7079999208450317
124,1-8427,18,8,1-8427,189,50,0,122,129.70648157596588,0.6862776802961158
517,1-18028,21,13,1-18028,309,159,0,54,194.27991807460785,0.6287375989469509
412,1-6858,19,8,1-6858,23,5,0,13,13.493313610553741,0.5866658091545105
390,MLG64,18,8,MLG64,245,76,0,101,141.9865134358406,0.5795367895340433
371,1-1580,11,9,1-1580,400,49,0,269,224.7462585568428,0.561865646392107
268,MLG44,18,8,MLG44,59,18,0,19,30.41330450773239,0.5154797374191931
94,1-3083,11,9,1-3083,78,33,0,7,37.57332271337509,0.4817092655560909
330,1-4531,10,6,1-4531,94,19,0,40,45.133272647857666,0.4801411983814645
246,MLG56,21,13,MLG56,511,149,0,146,244.38644516468048,0.4782513604005489
305,1-7866,11,9,1-7866,318,119,0,49,151.01325899362564,0.4748844622441058
363,1-10785,16,10,1-10785,279,104,0,39,129.47994083166122,0.4640858094324775
389,1-0278,7,5,1-0278,79,18,0,28,36.293290853500366,0.4594087449810173
387,1-10539,8,14,1-10539,63,26,0,3,27.959995448589325,0.4438094515649099
384,1-9270,16,10,1-9270,128,45,0,18,56.75997269153595,0.4434372866526246
209,1-9938,20,3,1-9938,55,9,0,23,24.026631772518158,0.43684785040942103
414,1-8285,18,8,1-8285,72,15,0,25,31.33329540491104,0.43518465840154225
531,1-5891,17,7,1-5891,96,11,0,47,41.70659536123276,0.4344437016795079
302,MLG51,5,4,MLG51,248,92,0,24,107.6799635887146,0.43419340156739755
353,MLG50,21,13,MLG50,319,71,0,98,135.02651798725128,0.4232806206496905
382,1-18558,11,9,1-18558,307,83,0,71,129.38655894994736,0.42145458941350933
270,1-1390,19,12,1-1390,98,24,0,26,40.98662722110748,0.41823089001130087
263,1-6927,20,3,1-6927,179,38,0,56,74.58658170700073,0.4166848140055907
234,MLG29,22,11,MLG29,164,35,0,50,67.66659080982208,0.4126011634745249
526,1-5002,22,5,1-5002,45,12,0,10,18.533318161964417,0.4118515147103204
429,1-6693,22,11,1-6693,98,19,0,32,39.90661811828613,0.4072103889621034
105,1-1258,16,10,1-1258,435,100,0,117,176.43982249498367,0.40560878734479006
95,1-3312,20,11,1-3312,36,10,0,7,14.573322713375092,0.40481451981597477
342,MLG65,8,14,MLG65,201,78,0,4,80.61332726478577,0.4010613296755511
343,1-4319,20,3,1-4319,163,27,0,58,64.89324533939362,0.398118069566832
131,1-9283,8,14,1-9283,235,87,0,10,93.53331816196442,0.39801411983814644
536,1-9971,21,13,1-9971,15,2,0,6,5.91999089717865,0.39466605981191
375,MLG14,19,12,MLG14,232,54,0,57,91.23991352319717,0.39327548932412576
368,1-5197,20,3,1-5197,72,10,0,28,28.293290853500366,0.39296237296528286
504,1-5425,8,14,1-5425,17,6,0,1,6.653331816196442,0.3913724597762613
39,1-7467,19,12,1-7467,64,13,0,18,24.75997269153595,0.3868745733052492
318,1-2324,14,2,1-2324,25,9,0,1,9.653331816196442,0.3861332726478577
136,1-9549,13,19,1-9549,18,3,0,6,6.91999089717865,0.3844439387321472
278,1-10762,21,13,1-10762,6,1,0,2,2.3066636323928833,0.3844439387321472
476,1-19205,5,4,1-19205,12,2,0,4,4.613327264785767,0.3844439387321472
255,1-9946,5,4,1-9946,12,2,0,4,4.613327264785767,0.3844439387321472
500,1-0292,6,15,1-0292,99,17,0,32,37.90661811828613,0.3828951325079407
293,1-8066,6,15,1-8066,86,29,0,6,32.91999089717865,0.38279059182765873
25,1-9607,9,17,1-9607,19,4,0,5,7.266659080982208,0.38245574110432673
171,1-8100,21,13,1-8100,19,4,0,5,7.266659080982208,0.38245574110432673
208,1-10468,20,3,1-10468,549,83,0,194,209.74637234210968,0.3820516800402726
528,1-6718,5,4,1-6718,20,5,0,4,7.613327264785767,0.3806663632392883
426,1-4355,11,9,1-4355,49,14,0,7,18.57332271337509,0.37904740231377737
512,1-3033,5,4,1-3033,7,2,0,1,2.6533318161964417,0.37904740231377737
386,MLG68,17,7,MLG68,642,44,0,305,243.2662039399147,0.37891932077868334
126,1-8488,17,7,1-8488,23,8,0,1,8.653331816196442,0.37623181809549744
214,1-0053,22,11,1-0053,142,31,0,34,53.213281750679016,0.3747414207794297
394,1-2423,6,7,1-2423,79,10,0,30,29.59995448589325,0.37468296817586394
427,1-9379,19,12,1-9379,58,8,0,21,21.719968140125275,0.37448220931250475
322,1-0296,7,9,1-0296,41,8,0,11,15.186649978160858,0.3704060970283136
331,MLG75,17,7,MLG75,185,43,0,39,68.47994083166122,0.3701618423333039
161,MLG41,19,12,MLG41,66,12,0,19,24.41330450773239,0.36989855314746045
231,1-8450,21,13,1-8450,52,8,0,17,19.106640875339508,0.3674354014488367
253,1-4649,7,5,1-4649,244,46,0,66,89.11989986896515,0.3652454912662506
466,1-5981,18,8,1-5981,28,1,0,14,10.146645426750183,0.3623801938125065
378,1-6561,16,10,1-6561,65,15,0,13,23.49331361055374,0.3614355940085191
459,1-2545,11,9,1-2545,145,38,0,22,52.373299956321716,0.3611951721125636
421,1-8398,5,4,1-8398,54,11,0,13,19.49331361055374,0.36098728908432853
407,1-8421,16,10,1-8421,109,30,0,14,39.14664542675018,0.359143536025231
430,1-3141,16,10,1-3141,136,42,0,10,48.53331816196442,0.356862633543856
478,1-9394,15,21,1-9394,117,3,0,59,41.54657715559006,0.35509895004777825
462,1-1183,2,23,1-1183,45,14,0,3,15.959995448589325,0.3546665655242072
292,1-9997,22,2,1-9997,16,5,0,1,5.653331816196442,0.3533332385122776
451,1-4098,17,7,1-4098,16,5,0,1,5.653331816196442,0.3533332385122776
404,1-4682,1,18,1-4682,16,5,0,1,5.653331816196442,0.3533332385122776
547,MLG67,18,15,MLG67,27,3,0,10,9.533318161964417,0.3530858578505339
329,1-1317,20,3,1-1317,414,62,0,128,145.62647247314453,0.35175476442788534
188,1-20167,22,11,1-20167,56,15,0,7,19.57332271337509,0.34952361988169806
232,1-18371,14,2,1-18371,120,32,0,15,41.799977242946625,0.34833314369122187
295,1-3639,15,21,1-3639,17,2,0,6,5.91999089717865,0.34823475865756764
494,1-3265,11,9,1-3265,19,4,0,4,6.613327264785767,0.34806985604135615
310,1-4855,8,14,1-4855,22,7,0,1,7.653331816196442,0.3478787189180201
399,MLG60,17,7,MLG60,47,11,0,8,16.226654529571533,0.3452479687142879
398,1-0303,13,19,1-0303,212,18,0,84,72.8798725605011,0.34377298377594856
272,1-1570,16,10,1-1570,142,35,0,21,48.719968140125275,0.3430983671839808
14,1-6098,22,11,1-6098,1327,276,0,274,455.012917637825,0.34288840816716276
542,1-1191,15,21,1-1191,53,7,0,17,18.106640875339508,0.3416347334969719
