Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
440,MLG52,20,6,MLG52,125,69,0,5,70.4286245405674,0.5634289963245391
469,1-8578,8,14,1-8578,11,5,0,0,5.0,0.45454545454545453
474,1-8400,16,13,1-8400,33,2,0,44,14.571895956993103,0.44157260475736676
207,1-7058,18,14,1-7058,80,20,0,52,34.85769522190094,0.43572119027376177
24,1-7140,16,13,1-7140,397,142,0,80,164.85799264907837,0.4152594273276533
345,1-1131,16,13,1-1131,138,35,0,71,55.28646847605705,0.40062658315983374
360,1-6611,17,9,1-6611,89,30,0,16,34.571598529815674,0.3884449273012997
363,1-10785,18,12,1-10785,279,98,0,31,106.85747215151787,0.3830016922993472
434,MLG59,8,14,MLG59,71,20,0,25,27.14312270283699,0.38229750285685904
246,MLG56,7,11,MLG56,511,128,0,228,193.14527904987335,0.3779751057727463
499,1-8627,16,13,1-8627,25,8,0,3,8.857174724340439,0.35428698897361754
426,1-4355,16,13,1-4355,49,11,0,22,17.28594797849655,0.35277444854074597
352,MLG63,8,14,MLG63,380,121,0,39,132.1432714164257,0.34774545109585714
140,1-2294,19,15,1-2294,75,15,0,38,25.857546508312225,0.34476728677749635
162,1-8067,19,15,1-8067,322,79,0,105,109.00111535191536,0.3385127805960104
260,1-0129,18,12,1-0129,142,36,0,42,48.000446140766144,0.3380313108504658
339,1-3523,8,14,1-3523,543,156,0,86,180.57234209775925,0.3325457497196303
415,1-1957,17,9,1-1957,47,14,0,4,15.142899632453918,0.32218935388199826
386,MLG68,13,7,MLG68,642,163,0,136,201.85858750343323,0.31442147586204555
501,1-18487,8,12,1-18487,23,7,0,0,7.0,0.30434782608695654
353,MLG50,6,10,MLG50,319,67,0,100,95.57249081134796,0.299600284675072
375,MLG14,10,2,MLG14,232,68,0,0,68.0,0.29310344827586204
161,MLG41,17,9,MLG41,66,16,0,11,19.142973989248276,0.2900450604431557
488,1-11350,10,2,1-11350,100,29,0,0,29.0,0.29
382,1-18558,13,7,1-18558,307,65,0,84,89.00089228153229,0.28990518658479575
327,P-16616,16,7,P-16616,28,6,0,7,8.000074356794357,0.2857169413140842
264,P-0009,7,22,P-0009,7,2,0,0,2.0,0.2857142857142857
272,1-1570,18,12,1-1570,142,34,0,22,40.28594797849655,0.2837038590034968
291,MLG02,20,6,MLG02,320,69,0,76,90.71509301662445,0.2834846656769514
385,1-6974,13,7,1-6974,207,51,0,26,58.42884761095047,0.2822649643041085
342,MLG65,6,10,MLG65,201,29,0,94,55.858141362667084,0.277901200809289
531,1-5891,13,7,1-5891,96,18,0,29,26.28602233529091,0.2738127326592803
346,MLG32,17,9,MLG32,52,11,0,11,14.142973989248276,0.2719802690240053
149,MLG58,17,9,MLG58,71,16,0,10,18.857249081134796,0.2655950574807718
236,1-7024,16,13,1-7024,498,89,0,151,132.14446112513542,0.26535032354444865
234,MLG29,11,8,MLG29,164,38,0,19,43.42877325415611,0.26480959301314705
270,1-1390,12,19,1-1390,98,3,0,80,25.85799264907837,0.26385706784773844
441,1-19166,20,6,1-19166,45,10,0,6,11.714349448680878,0.2603188766373528
390,MLG64,17,9,MLG64,245,26,0,124,61.42988860607147,0.250734239208455
309,1-3516,9,5,1-3516,156,9,0,101,37.85821571946144,0.2426808699965477
85,1-8084,11,8,1-8084,82,8,0,41,19.714721232652664,0.2404234296664959
106,MLG69,7,11,MLG69,576,113,0,85,137.28661718964577,0.23834482150980169
295,1-3639,18,14,1-3639,17,4,0,0,4.0,0.23529411764705882
12,MLG84,7,9,MLG84,63,13,0,6,14.714349448680878,0.23356110236001393
331,MLG75,14,20,MLG75,185,37,0,20,42.71449816226959,0.2308891792555113
351,1-19229,8,14,1-19229,38,7,0,6,8.714349448680878,0.22932498549160205
73,1-5355,18,12,1-5355,53,7,0,18,12.143048346042633,0.22911411973665347
105,1-1258,18,12,1-1258,435,61,0,135,99.57286259531975,0.2289031324030339
180,1-0037,6,10,1-0037,35,6,0,7,8.000074356794357,0.22857355305126736
414,1-8285,17,9,1-8285,72,13,0,12,16.428698897361755,0.22817637357446882
268,MLG44,17,9,MLG44,59,10,0,12,13.428698897361755,0.22760506605697892
443,1-3447,6,10,1-3447,110,12,0,45,24.857620865106583,0.22597837150096894
357,1-4760,17,9,1-4760,40,8,0,3,8.857174724340439,0.22142936810851097
141,MLG45,1,21,MLG45,70,14,0,5,15.428624540567398,0.2204089220081057
176,1-8042,1,21,1-8042,52,8,0,12,11.428698897361755,0.21978267110311067
526,1-5002,11,8,1-5002,45,8,0,6,9.714349448680878,0.2158744321929084
437,1-6980,7,12,1-6980,128,3,0,86,27.572342097759247,0.21540892263874412
